MeV	Eu-nat	
4.85422E-05	26.5415	
4.85680E-05	25.6709	
4.85812E-05	25.2772	
4.85938E-05	24.9144	
4.86196E-05	24.2554	
4.86448E-05	23.6804	
4.86619E-05	23.3373	
4.86816E-05	22.9604	
4.87184E-05	22.3604	
4.87552E-05	21.8516	
4.87920E-05	21.4512	
4.88288E-05	21.1337	
4.88484E-05	20.9996	
4.88766E-05	20.8538	
4.88852E-05	20.8276	
4.89024E-05	20.7828	
4.89282E-05	20.7767	
4.89539E-05	20.8432	
4.89797E-05	20.9965	
4.90055E-05	21.2527	
4.90237E-05	21.5043	
4.90418E-05	21.8215	
4.90600E-05	22.2093	
4.90742E-05	22.5719	
4.90781E-05	22.6736	
4.91002E-05	23.3504	
4.91174E-05	23.9573	
4.91370E-05	24.7359	
4.91567E-05	25.6007	
4.91842E-05	26.9474	
4.91861E-05	27.0447	
4.92156E-05	28.6486	
4.92647E-05	31.5267	
4.92706E-05	31.8774	
4.93353E-05	35.7748	
4.93589E-05	37.0767	
4.93746E-05	37.9506	
4.94039E-05	39.3879	
4.94331E-05	40.6072	
4.94616E-05	41.5537	
4.94957E-05	42.3868	
4.95128E-05	42.7116	
4.95551E-05	43.4918	
4.95747E-05	44.0105	
4.95885E-05	44.5438	
4.95944E-05	44.7719	
4.96092E-05	45.5791	
4.96239E-05	46.6578	
4.96372E-05	47.9159	
4.96465E-05	49.0026	
4.96475E-05	49.1179	
4.96573E-05	50.477	
4.96672E-05	52.06	
4.96750E-05	53.5232	
4.96770E-05	53.8912	
4.96868E-05	55.9995	
4.96947E-05	57.9239	
4.96972E-05	58.529	
4.97075E-05	61.4134	
4.97175E-05	64.5421	
4.97183E-05	64.8404	
4.97267E-05	67.7754	
4.97332E-05	70.2906	
4.97359E-05	71.3338	
4.97452E-05	75.2318	
4.97473E-05	76.2073	
4.97513E-05	78.024	
4.97614E-05	82.9779	
4.97636E-05	84.0734	
4.97731E-05	89.1455	
4.97755E-05	90.5289	
4.97825E-05	94.5857	
4.97901E-05	99.2839	
4.97967E-05	103.41	
4.98052E-05	109.175	
4.98128E-05	114.316	
4.98175E-05	117.766	
4.98289E-05	126.071	
4.98317E-05	128.266	
4.98459E-05	139.278	
4.98478E-05	140.751	
4.98601E-05	150.633	
4.98752E-05	162.828	
4.98922E-05	176.583	
4.98998E-05	182.713	
4.99187E-05	197.077	
4.99206E-05	198.4	
4.99329E-05	207.015	
4.99471E-05	215.992	
4.99612E-05	223.818	
4.99745E-05	229.901	
4.99754E-05	230.334	
4.99896E-05	235.401	
5.00019E-05	238.538	
5.00028E-05	238.777	
5.00184E-05	241.022	
5.00272E-05	241.492	
5.00291E-05	241.434	
5.00427E-05	240.957	
5.00564E-05	239.189	
5.00646E-05	237.528	
5.00687E-05	236.696	
5.00856E-05	232.16	
5.00984E-05	227.899	
5.01166E-05	221.863	
5.01221E-05	220.074	
5.01303E-05	217.425	
5.01403E-05	214.238	
5.01440E-05	213.278	
5.01576E-05	209.772	
5.01585E-05	209.545	
5.01668E-05	208.154	
5.01722E-05	207.265	
5.01759E-05	207.01	
5.01850E-05	206.447	
5.01859E-05	206.399	
5.01941E-05	206.734	
5.01950E-05	206.78	
5.02023E-05	207.841	
5.02060E-05	208.41	
5.02105E-05	209.684	
5.02183E-05	211.94	
5.02187E-05	212.127	
5.02256E-05	215.015	
5.02264E-05	215.361	
5.02324E-05	218.596	
5.02344E-05	219.657	
5.02393E-05	222.868	
5.02423E-05	224.925	
5.02461E-05	227.864	
5.02503E-05	231.228	
5.02551E-05	235.662	
5.02606E-05	240.97	
5.02640E-05	244.742	
5.02701E-05	251.616	
5.02730E-05	255.326	
5.02796E-05	263.96	
5.02819E-05	267.443	
5.02890E-05	278.073	
5.02909E-05	281.151	
5.02985E-05	294.01	
5.02992E-05	295.296	
5.03072E-05	310.429	
5.03094E-05	314.661	
5.03152E-05	326.819	
5.03185E-05	333.94	
5.03232E-05	344.601	
5.03277E-05	355.025	
5.03312E-05	363.748	
5.03368E-05	377.926	
5.03395E-05	385.325	
5.03475E-05	406.919	
5.03487E-05	410.493	
5.03578E-05	437.562	
5.03596E-05	443.037	
5.03700E-05	476.25	
5.03718E-05	482.178	
5.03822E-05	517.821	
5.03840E-05	524.166	
5.03913E-05	550.863	
5.03962E-05	568.795	
5.04035E-05	597.09	
5.04144E-05	639.897	
5.04217E-05	669.822	
5.04388E-05	740.181	
5.04461E-05	770.742	
5.04814E-05	918.625	
5.04826E-05	923.475	
5.04996E-05	990.73	
5.05009E-05	995.202	
5.05179E-05	1056.96	
5.05343E-05	1109.35	
5.05362E-05	1115.03	
5.05499E-05	1152.2	
5.05508E-05	1154.28	
5.05630E-05	1181.13	
5.05666E-05	1188.9	
5.05774E-05	1206.28	
5.05829E-05	1214.76	
5.05899E-05	1222.07	
5.05958E-05	1227.86	
5.06007E-05	1230.33	
5.06106E-05	1234.67	
5.06117E-05	1234.8	
5.06145E-05	1234.91	
5.06263E-05	1231.8	
5.06287E-05	1230.96	
5.06384E-05	1223.35	
5.06409E-05	1221.28	
5.06506E-05	1208.49	
5.06581E-05	1198.14	
5.06657E-05	1183.91	
5.06732E-05	1169.57	
5.06815E-05	1150.44	
5.06851E-05	1142.05	
5.06923E-05	1122.86	
5.07018E-05	1096.78	
5.07126E-05	1063.97	
5.07173E-05	1049.14	
5.07374E-05	980.674	
5.07398E-05	972.683	
5.07686E-05	865.924	
5.07997E-05	747.989	
5.08200E-05	671.488	
5.08235E-05	658.508	
5.08414E-05	594.192	
5.08438E-05	585.694	
5.08593E-05	533.139	
5.08617E-05	525.137	
5.08773E-05	475.964	
5.08796E-05	468.47	
5.08892E-05	440.111	
5.08916E-05	433.077	
5.09011E-05	406.316	
5.09035E-05	399.681	
5.09131E-05	374.554	
5.09154E-05	368.326	
5.09250E-05	344.849	
5.09274E-05	339.032	
5.09369E-05	317.199	
5.09393E-05	311.79	
5.09489E-05	291.576	
5.09512E-05	286.569	
5.09608E-05	267.934	
5.09632E-05	263.323	
5.09751E-05	241.957	
5.09868E-05	222.907	
5.09877E-05	221.553	
5.09981E-05	205.931	
5.10002E-05	203.021	
5.10066E-05	194.19	
5.10151E-05	183.193	
5.10157E-05	182.469	
5.10236E-05	173.006	
5.10312E-05	164.508	
5.10332E-05	162.371	
5.10432E-05	152.097	
5.10467E-05	148.794	
5.10533E-05	142.698	
5.10622E-05	135.031	
5.10634E-05	134.086	
5.10734E-05	126.253	
5.10772E-05	123.58	
5.10835E-05	119.102	
5.10921E-05	113.526	
5.10936E-05	112.57	
5.11036E-05	106.632	
5.11070E-05	104.809	
5.11137E-05	101.218	
5.11219E-05	97.1765	
5.11238E-05	96.274	
5.11339E-05	91.7878	
5.11443E-05	87.5355	
5.11462E-05	86.7923	
5.11585E-05	82.3482	
5.11667E-05	79.6556	
5.11708E-05	78.3342	
5.11816E-05	75.1636	
5.11831E-05	74.7338	
5.11954E-05	71.5013	
5.12040E-05	69.4396	
5.12077E-05	68.5625	
5.12200E-05	65.9093	
5.12264E-05	64.6517	
5.12323E-05	63.4938	
5.12487E-05	60.5964	
5.12651E-05	58.053	
5.12801E-05	55.951	
5.12823E-05	55.6618	
5.12950E-05	54.0755	
5.13159E-05	51.724	
5.13174E-05	51.5609	
5.13397E-05	49.4003	
5.13494E-05	48.569	
5.13621E-05	47.5154	
5.13845E-05	45.8646	
5.13846E-05	45.8597	
5.14069E-05	44.4383	
5.14085E-05	44.3457	
5.14292E-05	43.2135	
5.14516E-05	42.14	
5.14564E-05	41.9403	
5.14740E-05	41.2384	
5.14964E-05	40.4758	
5.15043E-05	40.2491	
5.15174E-05	39.893	
5.15445E-05	39.3163	
5.15513E-05	39.2003	
5.15522E-05	39.1886	
5.15725E-05	38.9367	
5.15942E-05	38.7871	
5.16055E-05	38.7747	
5.16158E-05	38.7746	
5.16375E-05	38.9094	
5.16587E-05	39.1879	
5.16591E-05	39.1931	
5.16808E-05	39.6643	
5.17024E-05	40.3257	
5.17120E-05	40.7183	
5.17241E-05	41.2216	
5.17385E-05	41.9693	
5.17520E-05	42.7936	
5.17529E-05	42.8511	
5.17674E-05	43.9002	
5.17816E-05	45.109	
5.17818E-05	45.125	
5.17964E-05	46.5947	
5.18112E-05	48.3314	
5.18142E-05	48.7374	
5.18260E-05	50.3864	
5.18371E-05	52.1558	
5.18386E-05	52.421	
5.18482E-05	54.1657	
5.18549E-05	55.5228	
5.18593E-05	56.4376	
5.18704E-05	59.0063	
5.18711E-05	59.1988	
5.18793E-05	61.3329	
5.18815E-05	61.9205	
5.18926E-05	65.2179	
5.18956E-05	66.2052	
5.19037E-05	68.9514	
5.19104E-05	71.4615	
5.19141E-05	72.8702	
5.19215E-05	75.9962	
5.19241E-05	77.1002	
5.19326E-05	81.1127	
5.19340E-05	81.8171	
5.19437E-05	86.8739	
5.19440E-05	87.0703	
5.19540E-05	92.9161	
5.19548E-05	93.3931	
5.19640E-05	99.4083	
5.19659E-05	100.731	
5.19740E-05	106.601	
5.19770E-05	108.942	
5.19840E-05	114.552	
5.19881E-05	118.105	
5.19940E-05	123.319	
5.19992E-05	128.295	
5.20040E-05	132.957	
5.20103E-05	139.588	
5.20140E-05	143.518	
5.20184E-05	148.608	
5.20229E-05	153.732	
5.20273E-05	159.223	
5.20317E-05	164.753	
5.20369E-05	171.648	
5.20406E-05	176.61	
5.20473E-05	186.126	
5.20495E-05	189.322	
5.20576E-05	201.894	
5.20613E-05	207.65	
5.20680E-05	218.775	
5.20720E-05	225.499	
5.20791E-05	238.224	
5.20827E-05	244.627	
5.20880E-05	254.861	
5.20957E-05	269.723	
5.20969E-05	272.15	
5.21075E-05	294.123	
5.21087E-05	296.689	
5.21194E-05	319.927	
5.21205E-05	322.646	
5.21324E-05	349.986	
5.21371E-05	360.978	
5.21442E-05	378.336	
5.21608E-05	419.052	
5.21620E-05	422.024	
5.21797E-05	466.809	
5.22082E-05	538.674	
5.22259E-05	581.32	
5.22313E-05	593.217	
5.22437E-05	620.804	
5.22526E-05	638.464	
5.22615E-05	655.958	
5.22686E-05	668.29	
5.22733E-05	676.406	
5.22851E-05	694.176	
5.22970E-05	708.936	
5.23124E-05	723.364	
5.23133E-05	723.908	
5.23270E-05	731.889	
5.23289E-05	732.416	
5.23402E-05	735.172	
5.23408E-05	735.15	
5.23526E-05	734.415	
5.23530E-05	734.383	
5.23645E-05	730.021	
5.23683E-05	728.483	
5.23773E-05	722.304	
5.23818E-05	719.09	
5.23929E-05	708.45	
5.23958E-05	705.65	
5.24103E-05	687.903	
5.24136E-05	683.755	
5.24280E-05	662.699	
5.24313E-05	657.775	
5.24498E-05	627.321	
5.24555E-05	617.851	
5.24783E-05	578.483	
5.25030E-05	535.738	
5.25162E-05	514.169	
5.25219E-05	504.984	
5.25352E-05	485.226	
5.25409E-05	476.828	
5.25535E-05	460.018	
5.25583E-05	453.684	
5.25748E-05	434.348	
5.25770E-05	431.869	
5.25920E-05	416.486	
5.26082E-05	401.802	
5.26100E-05	400.457	
5.26263E-05	387.881	
5.26331E-05	382.67	
5.26520E-05	370.152	
5.26588E-05	365.674	
5.26906E-05	346.125	
5.27232E-05	326.085	
5.27274E-05	323.214	
5.27532E-05	305.823	
5.27635E-05	298.784	
5.27789E-05	287.878	
5.28046E-05	269.491	
5.28149E-05	262.06	
5.28389E-05	246.025	
5.28406E-05	244.874	
5.28605E-05	232.944	
5.28780E-05	223.796	
5.28939E-05	216.731	
5.28963E-05	215.656	
5.29128E-05	209.742	
5.29281E-05	205.456	
5.29306E-05	204.787	
5.29489E-05	201.141	
5.29526E-05	200.648	
5.29673E-05	198.767	
5.29758E-05	198.137	
5.29917E-05	197.069	
5.30015E-05	196.741	
5.30260E-05	196.069	
5.30394E-05	195.769	
5.30565E-05	194.902	
5.30667E-05	194.433	
5.30871E-05	192.494	
5.30945E-05	191.39	
5.31091E-05	189.226	
5.31275E-05	185.462	
5.31458E-05	180.726	
5.31677E-05	173.877	
5.31883E-05	166.401	
5.32101E-05	157.599	
5.32409E-05	144.038	
5.33008E-05	116.609	
5.33099E-05	112.639	
5.33280E-05	104.722	
5.33462E-05	97.2614	
5.33643E-05	90.2635	
5.33825E-05	83.7945	
5.33961E-05	79.3405	
5.34097E-05	75.2317	
5.34242E-05	71.2455	
5.34351E-05	68.5328	
5.34415E-05	67.1157	
5.34497E-05	65.3055	
5.34633E-05	62.6885	
5.34769E-05	60.4657	
5.34871E-05	59.0615	
5.34887E-05	58.8786	
5.34973E-05	57.9023	
5.35075E-05	56.9787	
5.35177E-05	56.2921	
5.35279E-05	55.8476	
5.35346E-05	55.6905	
5.35354E-05	55.6879	
5.35445E-05	55.6776	
5.35544E-05	55.9107	
5.35617E-05	56.272	
5.35643E-05	56.402	
5.35741E-05	57.1712	
5.35840E-05	58.2127	
5.35881E-05	58.7528	
5.35939E-05	59.5521	
5.36038E-05	61.1969	
5.36078E-05	61.9886	
5.36137E-05	63.1651	
5.36236E-05	65.4644	
5.36275E-05	66.526	
5.36334E-05	68.1138	
5.36419E-05	70.6668	
5.36439E-05	71.342	
5.36521E-05	74.1096	
5.36522E-05	74.1585	
5.36626E-05	78.0834	
5.36712E-05	81.6946	
5.36729E-05	82.424	
5.36833E-05	87.2152	
5.36876E-05	89.3855	
5.36936E-05	92.4498	
5.37039E-05	98.1189	
5.37143E-05	104.245	
5.37193E-05	107.467	
5.37282E-05	113.145	
5.37328E-05	116.311	
5.37413E-05	122.206	
5.37462E-05	125.87	
5.37590E-05	135.386	
5.37608E-05	136.844	
5.37755E-05	148.582	
5.37773E-05	150.058	
5.37893E-05	160.147	
5.38031E-05	171.853	
5.38095E-05	177.344	
5.38159E-05	182.879	
5.38297E-05	194.798	
5.38444E-05	207.587	
5.38481E-05	210.621	
5.38665E-05	225.895	
5.38720E-05	230.507	
5.38849E-05	240.514	
5.38904E-05	244.834	
5.39032E-05	254.191	
5.39083E-05	257.899	
5.39235E-05	268.053	
5.39308E-05	273.033	
5.39445E-05	281.365	
5.39593E-05	290.496	
5.39621E-05	292.09	
5.39786E-05	301.807	
5.39924E-05	310.037	
5.40062E-05	318.406	
5.40098E-05	320.679	
5.40200E-05	327.544	
5.40337E-05	337.077	
5.40374E-05	339.669	
5.40475E-05	347.697	
5.40558E-05	354.382	
5.40613E-05	359.313	
5.40719E-05	368.915	
5.40751E-05	372.127	
5.40889E-05	386.115	
5.40926E-05	390.196	
5.41072E-05	406.673	
5.41117E-05	412.195	
5.41297E-05	434.574	
5.41343E-05	440.474	
5.41862E-05	508.853	
5.41907E-05	514.286	
5.42087E-05	535.68	
5.42133E-05	540.323	
5.42257E-05	552.781	
5.42302E-05	556.488	
5.42426E-05	566.318	
5.42471E-05	568.954	
5.42578E-05	574.875	
5.42607E-05	575.78	
5.42742E-05	579.657	
5.42765E-05	579.967	
5.42770E-05	580.022	
5.42910E-05	579.499	
5.43047E-05	575.253	
5.43058E-05	574.872	
5.43103E-05	572.326	
5.43188E-05	567.31	
5.43255E-05	561.907	
5.43318E-05	556.7	
5.43408E-05	547.127	
5.43487E-05	538.426	
5.43577E-05	526.457	
5.43656E-05	515.674	
5.43746E-05	501.649	
5.43825E-05	489.108	
5.43916E-05	473.449	
5.43995E-05	459.559	
5.44029E-05	453.221	
5.44220E-05	416.887	
5.44254E-05	410.308	
5.44593E-05	343.793	
5.44672E-05	328.248	
5.44841E-05	296.155	
5.44931E-05	279.818	
5.45010E-05	265.621	
5.45152E-05	241.642	
5.45157E-05	240.736	
5.45279E-05	221.454	
5.45355E-05	210.07	
5.45405E-05	202.562	
5.45503E-05	189.107	
5.45528E-05	185.637	
5.45651E-05	170.036	
5.45672E-05	167.512	
5.45733E-05	160.369	
5.45792E-05	153.758	
5.45815E-05	151.267	
5.45896E-05	142.733	
5.45912E-05	141.205	
5.45978E-05	134.758	
5.46032E-05	129.85	
5.46060E-05	127.3	
5.46152E-05	119.582	
5.46166E-05	118.411	
5.46272E-05	110.328	
5.46377E-05	103.016	
5.46392E-05	102.123	
5.46483E-05	96.4092	
5.46512E-05	94.8027	
5.46589E-05	90.4616	
5.46653E-05	87.2243	
5.46695E-05	85.1072	
5.46794E-05	80.6161	
5.46801E-05	80.3015	
5.46907E-05	76.0216	
5.46935E-05	74.9873	
5.47012E-05	72.203	
5.47076E-05	70.1443	
5.47118E-05	68.8008	
5.47217E-05	65.9915	
5.47235E-05	65.497	
5.47327E-05	63.2042	
5.47419E-05	61.1224	
5.47428E-05	60.9271	
5.47511E-05	59.2972	
5.47603E-05	57.6616	
5.47640E-05	57.0746	
5.47695E-05	56.2276	
5.47787E-05	54.9759	
5.47816E-05	54.641	
5.47880E-05	53.9104	
5.47972E-05	53.0072	
5.48064E-05	52.2476	
5.48079E-05	52.1477	
5.48156E-05	51.6666	
5.48248E-05	51.2324	
5.48294E-05	51.0676	
5.48342E-05	50.9516	
5.48386E-05	50.8611	
5.48478E-05	50.816	
5.48570E-05	50.9168	
5.48605E-05	51.0108	
5.48663E-05	51.1878	
5.48776E-05	51.7489	
5.48868E-05	52.4096	
5.48889E-05	52.5642	
5.49002E-05	53.6706	
5.49115E-05	55.0535	
5.49131E-05	55.3004	
5.49228E-05	56.7612	
5.49341E-05	58.7834	
5.49396E-05	59.9198	
5.49454E-05	61.1519	
5.49567E-05	63.8803	
5.49660E-05	66.3838	
5.49753E-05	69.1674	
5.49846E-05	72.1996	
5.49891E-05	73.7991	
5.49938E-05	75.5028	
5.50043E-05	79.5531	
5.50129E-05	83.1267	
5.50148E-05	83.928	
5.50272E-05	89.5675	
5.50291E-05	90.4408	
5.50415E-05	96.5877	
5.50434E-05	97.5404	
5.50576E-05	105.176	
5.50605E-05	106.799	
5.50767E-05	116.062	
5.50795E-05	117.79	
5.50986E-05	129.389	
5.51100E-05	136.393	
5.51176E-05	141.077	
5.51386E-05	154.043	
5.51448E-05	157.688	
5.51567E-05	164.742	
5.51748E-05	174.672	
5.51786E-05	176.533	
5.51931E-05	183.638	
5.52100E-05	190.693	
5.52245E-05	195.677	
5.52322E-05	197.773	
5.52391E-05	199.634	
5.52540E-05	202.478	
5.52604E-05	203.167	
5.52709E-05	204.257	
5.52809E-05	204.615	
5.52848E-05	204.524	
5.52958E-05	204.215	
5.53057E-05	203.392	
5.53097E-05	202.835	
5.53255E-05	200.526	
5.53295E-05	199.703	
5.53454E-05	196.338	
5.53494E-05	195.297	
5.53693E-05	190.009	
5.53752E-05	188.397	
5.53990E-05	181.406	
5.54335E-05	171.184	
5.54374E-05	170.103	
5.54683E-05	161.694	
5.55172E-05	149.804	
5.55177E-05	149.683	
5.55600E-05	139.52	
5.55912E-05	131.236	
5.55914E-05	131.17	
5.56158E-05	123.973	
5.56457E-05	114.362	
5.56557E-05	110.961	
5.57055E-05	93.8582	
5.57255E-05	87.2733	
5.57404E-05	82.6315	
5.57554E-05	78.3336	
5.57673E-05	75.1934	
5.57793E-05	72.3566	
5.57893E-05	70.2476	
5.57952E-05	69.1322	
5.57992E-05	68.3952	
5.58092E-05	66.8179	
5.58191E-05	65.5195	
5.58291E-05	64.512	
5.58321E-05	64.3001	
5.58391E-05	63.823	
5.58491E-05	63.4516	
5.58540E-05	63.3845	
5.58598E-05	63.4436	
5.58638E-05	63.4963	
5.58732E-05	63.9193	
5.58827E-05	64.6386	
5.58867E-05	65.0687	
5.58922E-05	65.6743	
5.59017E-05	67.0206	
5.59112E-05	68.6612	
5.59133E-05	69.1068	
5.59206E-05	70.6198	
5.59301E-05	72.8701	
5.59397E-05	75.4262	
5.59400E-05	75.5014	
5.59494E-05	78.3244	
5.59640E-05	83.1568	
5.59668E-05	84.1911	
5.59788E-05	88.6519	
5.59859E-05	91.534	
5.59941E-05	94.8554	
5.60145E-05	103.727	
5.60166E-05	104.649	
5.60493E-05	119.513	
5.60554E-05	122.308	
5.60758E-05	131.211	
5.60911E-05	137.372	
5.61065E-05	142.904	
5.61105E-05	144.169	
5.61218E-05	147.613	
5.61371E-05	151.384	
5.61412E-05	152.127	
5.61509E-05	153.849	
5.61657E-05	155.469	
5.61677E-05	155.556	
5.61778E-05	155.934	
5.61902E-05	155.633	
5.61923E-05	155.468	
5.62004E-05	154.774	
5.62030E-05	154.404	
5.62147E-05	152.659	
5.62249E-05	150.44	
5.62300E-05	149.306	
5.62454E-05	144.907	
5.62607E-05	139.568	
5.62658E-05	137.545	
5.62760E-05	133.46	
5.62862E-05	128.942	
5.62964E-05	124.385	
5.63169E-05	114.561	
5.63271E-05	109.615	
5.63577E-05	94.6493	
5.63628E-05	92.1514	
5.63782E-05	84.9951	
5.63935E-05	78.1866	
5.64088E-05	71.7977	
5.64103E-05	71.2015	
5.64214E-05	66.8991	
5.64341E-05	62.3417	
5.64424E-05	59.5778	
5.64467E-05	58.1409	
5.64594E-05	54.3065	
5.64666E-05	52.2974	
5.64720E-05	50.8276	
5.64845E-05	47.7279	
5.64909E-05	46.3065	
5.64970E-05	44.9681	
5.65094E-05	42.5156	
5.65151E-05	41.511	
5.65219E-05	40.3537	
5.65343E-05	38.4604	
5.65467E-05	36.8027	
5.65477E-05	36.6918	
5.65592E-05	35.3856	
5.65716E-05	34.1663	
5.65783E-05	33.6051	
5.65841E-05	33.1347	
5.65965E-05	32.2754	
5.66090E-05	31.5601	
5.66243E-05	30.8816	
5.66394E-05	30.3838	
5.66396E-05	30.3784	
5.66544E-05	30.0608	
5.66693E-05	29.8729	
5.66703E-05	29.8658	
5.66718E-05	29.8562	
5.66893E-05	29.842	
5.67015E-05	29.9339	
5.67043E-05	29.9597	
5.67192E-05	30.21	
5.67338E-05	30.5626	
5.67342E-05	30.5734	
5.67492E-05	31.0823	
5.67634E-05	31.6834	
5.67642E-05	31.7155	
5.67791E-05	32.5154	
5.67877E-05	33.0546	
5.67934E-05	33.4307	
5.68063E-05	34.4066	
5.68092E-05	34.6612	
5.68192E-05	35.5491	
5.68254E-05	36.1809	
5.68321E-05	36.8776	
5.68416E-05	38.0039	
5.68449E-05	38.4177	
5.68577E-05	40.1863	
5.68578E-05	40.2008	
5.68697E-05	42.1144	
5.68707E-05	42.2783	
5.68829E-05	44.5593	
5.68836E-05	44.6862	
5.68922E-05	46.5096	
5.68962E-05	47.4226	
5.69008E-05	48.5141	
5.69061E-05	49.8663	
5.69094E-05	50.7299	
5.69160E-05	52.6013	
5.69180E-05	53.1753	
5.69259E-05	55.6611	
5.69265E-05	55.873	
5.69358E-05	59.1021	
5.69365E-05	59.3381	
5.69457E-05	62.9528	
5.69464E-05	63.217	
5.69556E-05	67.2593	
5.69563E-05	67.5547	
5.69655E-05	72.0697	
5.69662E-05	72.3997	
5.69754E-05	77.4352	
5.69761E-05	77.8032	
5.69854E-05	83.4096	
5.69860E-05	83.8191	
5.69953E-05	90.0488	
5.69959E-05	90.5039	
5.70052E-05	97.4107	
5.70058E-05	97.915	
5.70151E-05	105.554	
5.70157E-05	106.111	
5.70250E-05	114.537	
5.70257E-05	115.151	
5.70323E-05	121.688	
5.70349E-05	124.454	
5.70409E-05	130.801	
5.70448E-05	135.299	
5.70494E-05	140.65	
5.70547E-05	147.135	
5.70580E-05	151.266	
5.70646E-05	160.006	
5.70666E-05	162.677	
5.70746E-05	173.952	
5.70752E-05	174.909	
5.70838E-05	188.002	
5.70849E-05	189.694	
5.70924E-05	201.964	
5.70952E-05	206.7	
5.71010E-05	216.785	
5.71055E-05	224.96	
5.71113E-05	235.705	
5.71158E-05	244.415	
5.71216E-05	255.854	
5.71261E-05	265.086	
5.71319E-05	277.201	
5.71369E-05	288.19	
5.71480E-05	312.8	
5.71591E-05	339.004	
5.71655E-05	354.169	
5.71750E-05	377.867	
5.71866E-05	407.175	
5.71908E-05	418.046	
5.72226E-05	500.437	
5.72289E-05	516.907	
5.72501E-05	569.746	
5.72543E-05	579.69	
5.72659E-05	606.576	
5.72754E-05	626.867	
5.72818E-05	640.074	
5.72913E-05	657.752	
5.72976E-05	669.169	
5.73071E-05	683.781	
5.73135E-05	693.08	
5.73230E-05	704.271	
5.73285E-05	710.419	
5.73346E-05	715.599	
5.73389E-05	718.936	
5.73463E-05	723.153	
5.73494E-05	724.727	
5.73596E-05	727.511	
5.73603E-05	727.553	
5.73695E-05	727.306	
5.73748E-05	726.002	
5.73801E-05	724.386	
5.73938E-05	715.865	
5.73949E-05	714.898	
5.74097E-05	700.092	
5.74255E-05	678.308	
5.74414E-05	651.239	
5.74573E-05	619.697	
5.74731E-05	584.588	
5.74890E-05	546.643	
5.74943E-05	533.799	
5.75101E-05	494.145	
5.75418E-05	414.167	
5.75577E-05	375.391	
5.75630E-05	362.968	
5.75749E-05	335.321	
5.75836E-05	315.943	
5.75868E-05	308.985	
5.75985E-05	284.29	
5.75987E-05	284.026	
5.76100E-05	261.608	
5.76137E-05	254.684	
5.76215E-05	240.311	
5.76256E-05	233.18	
5.76330E-05	220.49	
5.76375E-05	213.246	
5.76445E-05	202.139	
5.76494E-05	194.879	
5.76560E-05	185.243	
5.76613E-05	178.032	
5.76666E-05	170.957	
5.76732E-05	162.618	
5.76745E-05	160.984	
5.76824E-05	151.675	
5.76851E-05	148.732	
5.76904E-05	142.974	
5.76970E-05	136.159	
5.76983E-05	134.826	
5.77062E-05	127.266	
5.77089E-05	124.884	
5.77142E-05	120.241	
5.77221E-05	113.668	
5.77300E-05	107.639	
5.77353E-05	103.851	
5.77380E-05	102.01	
5.77472E-05	95.9763	
5.77485E-05	95.1747	
5.77571E-05	90.1191	
5.77617E-05	87.5967	
5.77670E-05	84.7997	
5.77750E-05	80.9157	
5.77769E-05	79.9733	
5.77868E-05	75.6144	
5.77882E-05	75.0756	
5.77968E-05	71.684	
5.78014E-05	69.9916	
5.78067E-05	68.1172	
5.78146E-05	65.5117	
5.78166E-05	64.881	
5.78265E-05	61.9589	
5.78295E-05	61.1442	
5.78364E-05	59.3099	
5.78443E-05	57.3611	
5.78463E-05	56.8878	
5.78542E-05	55.1382	
5.78582E-05	54.2918	
5.78701E-05	51.9596	
5.78741E-05	51.2423	
5.78820E-05	49.8715	
5.78939E-05	47.9726	
5.79058E-05	46.2888	
5.79137E-05	45.2464	
5.79177E-05	44.7464	
5.79296E-05	43.3518	
5.79335E-05	42.9248	
5.79474E-05	41.5042	
5.79633E-05	40.0352	
5.79652E-05	39.8617	
5.79831E-05	38.4465	
5.79948E-05	37.5989	
5.80009E-05	37.1804	
5.80188E-05	36.069	
5.80272E-05	35.5858	
5.80366E-05	35.0809	
5.80560E-05	34.131	
5.80597E-05	33.9666	
5.80754E-05	33.313	
5.80947E-05	32.5856	
5.81029E-05	32.3092	
5.81141E-05	31.96	
5.81335E-05	31.4255	
5.81462E-05	31.1203	
5.81528E-05	30.9741	
5.81722E-05	30.6179	
5.81980E-05	30.2542	
5.82029E-05	30.2064	
5.82171E-05	30.0942	
5.82363E-05	30.0229	
5.82554E-05	30.0409	
5.82597E-05	30.0674	
5.82746E-05	30.1796	
5.82938E-05	30.4417	
5.83129E-05	30.843	
5.83165E-05	30.9426	
5.83257E-05	31.2128	
5.83384E-05	31.671	
5.83512E-05	32.2251	
5.83640E-05	32.8888	
5.83732E-05	33.4585	
5.83768E-05	33.683	
5.83895E-05	34.6345	
5.83995E-05	35.4869	
5.84101E-05	36.5224	
5.84158E-05	37.1498	
5.84208E-05	37.7071	
5.84314E-05	39.0581	
5.84420E-05	40.5829	
5.84442E-05	40.9263	
5.84527E-05	42.3172	
5.84633E-05	44.2677	
5.84725E-05	46.1596	
5.84740E-05	46.4545	
5.84846E-05	48.9202	
5.84953E-05	51.662	
5.84988E-05	52.6754	
5.85059E-05	54.7194	
5.85109E-05	56.2864	
5.85147E-05	57.5039	
5.85252E-05	61.1451	
5.85289E-05	62.5744	
5.85357E-05	65.1576	
5.85462E-05	69.5507	
