E(MeV)	W-nat
3.09950E-03	21.3309
3.09957E-03	21.3298
3.09963E-03	21.3326
3.09970E-03	21.34
3.09977E-03	21.3523
3.09983E-03	21.3701
3.09989E-03	21.3892
3.09990E-03	21.3975
3.09997E-03	21.4456
3.10003E-03	21.4993
3.10010E-03	21.5601
3.10012E-03	21.5847
3.10016E-03	21.6441
3.10023E-03	21.7447
3.10029E-03	21.8533
3.10036E-03	21.9702
3.10042E-03	22.0922
3.10042E-03	22.0964
3.10049E-03	22.267
3.10058E-03	22.5072
3.10066E-03	22.7609
3.10069E-03	22.843
3.10076E-03	23.114
3.10090E-03	23.627
3.10094E-03	23.7802
3.10116E-03	24.7905
3.10120E-03	24.9752
3.10131E-03	25.518
3.10142E-03	26.0408
3.10151E-03	26.4432
3.10160E-03	26.8221
3.10170E-03	27.1929
3.10180E-03	27.5286
3.10188E-03	27.787
3.10197E-03	27.9742
3.10200E-03	28.0331
3.10209E-03	28.1738
3.10213E-03	28.2204
3.10218E-03	28.2415
3.10226E-03	28.2464
3.10235E-03	28.2207
3.10245E-03	28.0887
3.10249E-03	28.0288
3.10255E-03	27.8986
3.10266E-03	27.6216
3.10270E-03	27.5358
3.10279E-03	27.2164
3.10291E-03	26.812
3.10312E-03	25.974
3.10322E-03	25.564
3.10332E-03	25.1671
3.10339E-03	24.9113
3.10348E-03	24.5662
3.10355E-03	24.3182
3.10363E-03	24.0798
3.10370E-03	23.851
3.10377E-03	23.6319
3.10379E-03	23.5719
3.10384E-03	23.4375
3.10391E-03	23.2585
3.10398E-03	23.0881
3.10405E-03	22.9258
3.10412E-03	22.7712
3.10417E-03	22.6654
3.10417E-03	22.6538
3.10424E-03	22.5435
3.10431E-03	22.4386
3.10437E-03	22.3386
3.10444E-03	22.2431
3.10451E-03	22.1516
3.10455E-03	22.0992
3.10461E-03	22.0392
3.10471E-03	21.9458
3.10481E-03	21.8577
3.10491E-03	21.7738
3.10497E-03	21.7255
3.10501E-03	21.7022
3.10514E-03	21.6283
3.10532E-03	21.537
3.10553E-03	21.4295
3.10556E-03	21.4165
3.10585E-03	21.3184
3.10649E-03	21.1113
3.10695E-03	20.9654
3.10806E-03	20.7006
3.10920E-03	20.4305
3.10988E-03	20.2691
3.11142E-03	19.9161
3.11273E-03	19.6185
3.11284E-03	19.593
3.11359E-03	19.3913
3.11416E-03	19.2385
3.11444E-03	19.1637
3.11464E-03	19.0981
3.11504E-03	18.9706
3.11534E-03	18.8799
3.11554E-03	18.824
3.11569E-03	18.786
3.11584E-03	18.7531
3.11594E-03	18.7351
3.11595E-03	18.7331
3.11604E-03	18.7401
3.11614E-03	18.7544
3.11621E-03	18.768
3.11624E-03	18.7732
3.11629E-03	18.8029
3.11636E-03	18.8495
3.11643E-03	18.9013
3.11645E-03	18.9185
3.11650E-03	18.9852
3.11657E-03	19.0871
3.11664E-03	19.1962
3.11666E-03	19.2313
3.11671E-03	19.3459
3.11678E-03	19.5186
3.11681E-03	19.5733
3.11686E-03	19.7356
3.11693E-03	19.9782
3.11695E-03	20.0545
3.11700E-03	20.2739
3.11707E-03	20.5997
3.11708E-03	20.6742
3.11714E-03	20.9918
3.11721E-03	21.421
3.11722E-03	21.4733
3.11729E-03	21.9446
3.11736E-03	22.4719
3.11736E-03	22.4963
3.11744E-03	23.1466
3.11750E-03	23.6843
3.11751E-03	23.8294
3.11758E-03	24.5985
3.11763E-03	25.1105
3.11766E-03	25.4123
3.11777E-03	26.7433
3.11778E-03	26.8824
3.11788E-03	28.231
3.11791E-03	28.6708
3.11809E-03	31.1294
3.11821E-03	32.8752
3.11831E-03	34.3524
3.11844E-03	36.1217
3.11854E-03	37.4348
3.11857E-03	37.7877
3.11862E-03	38.4319
3.11868E-03	39.0503
3.11872E-03	39.3721
3.11881E-03	40.2321
3.11889E-03	40.7466
3.11894E-03	41.0146
3.11897E-03	41.1686
3.11900E-03	41.2709
3.11905E-03	41.4543
3.11909E-03	41.5019
3.11917E-03	41.5593
3.11918E-03	41.5622
3.11921E-03	41.5325
3.11926E-03	41.4212
3.11930E-03	41.3258
3.11934E-03	41.1315
3.11941E-03	40.8114
3.11942E-03	40.7748
3.11950E-03	40.1932
3.11952E-03	40.0287
3.11962E-03	39.1679
3.11966E-03	38.7996
3.11972E-03	38.1338
3.11978E-03	37.515
3.11985E-03	36.6879
3.12000E-03	34.8101
3.12014E-03	33.0566
3.12025E-03	31.6148
3.12034E-03	30.5493
3.12035E-03	30.4793
3.12042E-03	29.6303
3.12049E-03	28.7708
3.12052E-03	28.4892
3.12057E-03	27.9704
3.12064E-03	27.2077
3.12069E-03	26.7027
3.12072E-03	26.4866
3.12079E-03	25.8353
3.12087E-03	25.1994
3.12087E-03	25.1875
3.12094E-03	24.6593
3.12102E-03	24.1351
3.12104E-03	23.9502
3.12109E-03	23.6738
3.12117E-03	23.2532
3.12122E-03	22.9647
3.12124E-03	22.8814
3.12131E-03	22.5672
3.12138E-03	22.2617
3.12139E-03	22.1987
3.12145E-03	22.0077
3.12152E-03	21.7725
3.12158E-03	21.5764
3.12159E-03	21.55
3.12166E-03	21.3715
3.12173E-03	21.1978
3.12177E-03	21.113
3.12180E-03	21.0484
3.12191E-03	20.8612
3.12202E-03	20.6805
3.12205E-03	20.6258
3.12212E-03	20.5375
3.12223E-03	20.4132
3.12233E-03	20.2977
3.12236E-03	20.2753
3.12253E-03	20.1354
3.12271E-03	19.9965
3.12276E-03	19.9663
3.12311E-03	19.7769
3.12332E-03	19.6629
3.12345E-03	19.6104
3.12414E-03	19.3428
3.12416E-03	19.3339
3.12506E-03	19.0709
3.12543E-03	18.9631
3.12598E-03	18.838
3.12781E-03	18.4221
3.12796E-03	18.3888
3.13089E-03	17.8221
3.13458E-03	17.1089
3.13705E-03	16.6359
3.13828E-03	16.3677
3.14038E-03	15.9147
3.14148E-03	15.6444
3.14287E-03	15.3094
3.14389E-03	15.0331
3.14531E-03	14.6515
3.14654E-03	14.3233
3.14746E-03	14.0805
3.14802E-03	13.9372
3.14839E-03	13.8593
3.14913E-03	13.7082
3.14931E-03	13.686
3.14987E-03	13.6236
3.14990E-03	13.6233
3.15036E-03	13.6225
3.15045E-03	13.6338
3.15082E-03	13.6827
3.15101E-03	13.7381
3.15125E-03	13.8148
3.15142E-03	13.9009
3.15158E-03	13.9813
3.15184E-03	14.1774
3.15190E-03	14.2245
3.15215E-03	14.487
3.15222E-03	14.5703
3.15245E-03	14.9027
3.15248E-03	14.9477
3.15272E-03	15.3741
3.15276E-03	15.4804
3.15295E-03	15.9099
3.15299E-03	16.0387
3.15310E-03	16.3419
3.15322E-03	16.7431
3.15325E-03	16.8442
3.15341E-03	17.4302
3.15345E-03	17.6343
3.15356E-03	18.1142
3.15369E-03	18.7513
3.15372E-03	18.9119
3.15387E-03	19.8455
3.15392E-03	20.1656
3.15399E-03	20.6486
3.15407E-03	21.3111
3.15410E-03	21.5532
3.15422E-03	22.5727
3.15423E-03	22.6491
3.15433E-03	23.7232
3.15436E-03	24.0681
3.15445E-03	25.0215
3.15455E-03	26.2879
3.15456E-03	26.4837
3.15467E-03	28.0238
3.15468E-03	28.1343
3.15480E-03	29.9947
3.15489E-03	31.652
3.15492E-03	32.2576
3.15498E-03	33.4728
3.15504E-03	34.8035
3.15507E-03	35.4711
3.15517E-03	37.6612
3.15526E-03	40.0605
3.15529E-03	40.9325
3.15535E-03	42.6823
3.15544E-03	45.538
3.15553E-03	48.6479
3.15560E-03	50.9044
3.15564E-03	52.4603
3.15574E-03	56.621
3.15575E-03	56.9553
3.15585E-03	61.1472
3.15590E-03	63.8632
3.15595E-03	66.0418
3.15605E-03	71.3088
3.15606E-03	71.5168
3.15615E-03	76.519
3.15621E-03	80.0743
3.15627E-03	83.636
3.15640E-03	91.2257
3.15644E-03	94.2283
3.15652E-03	99.2381
3.15669E-03	110.816
3.15693E-03	127.679
3.15711E-03	140.798
3.15717E-03	144.944
3.15726E-03	150.981
3.15733E-03	155.549
3.15741E-03	160.541
3.15749E-03	165.901
3.15752E-03	167.279
3.15762E-03	172.772
3.15764E-03	173.984
3.15774E-03	178.811
3.15777E-03	179.833
3.15786E-03	183.898
3.15789E-03	184.693
3.15800E-03	188.206
3.15801E-03	188.481
3.15809E-03	190.299
3.15811E-03	190.806
3.15821E-03	192.189
3.15825E-03	192.77
3.15833E-03	193.079
3.15836E-03	193.19
3.15846E-03	192.727
3.15849E-03	192.565
3.15861E-03	190.793
3.15862E-03	190.613
3.15870E-03	188.753
3.15875E-03	187.6
3.15888E-03	183.804
3.15889E-03	183.33
3.15906E-03	176.664
3.15909E-03	175.459
3.15926E-03	167.507
3.15949E-03	155.9
3.15962E-03	148.842
3.15982E-03	138.187
3.15997E-03	130.209
3.15998E-03	129.392
3.16012E-03	122.648
3.16018E-03	119.569
3.16022E-03	117.776
3.16037E-03	110.614
3.16038E-03	110.435
3.16053E-03	104.055
3.16057E-03	102.097
3.16068E-03	97.9679
3.16077E-03	94.585
3.16083E-03	92.3134
3.16091E-03	89.6474
3.16099E-03	87.2069
3.16107E-03	84.7729
3.16114E-03	82.559
3.16122E-03	80.3509
3.16130E-03	78.3463
3.16137E-03	76.347
3.16145E-03	74.5334
3.16153E-03	72.7242
3.16160E-03	71.0834
3.16168E-03	69.4466
3.16176E-03	67.9608
3.16184E-03	66.4785
3.16191E-03	65.1618
3.16207E-03	62.5346
3.16230E-03	59.1146
3.16253E-03	56.1328
3.16276E-03	53.5183
3.16299E-03	51.2127
3.16322E-03	49.1679
3.16345E-03	47.3638
3.16350E-03	47.0038
3.16376E-03	45.2178
3.16380E-03	44.9558
3.16405E-03	43.4385
3.16410E-03	43.1634
3.16447E-03	41.2554
3.16450E-03	41.0969
3.16489E-03	39.3973
3.16490E-03	39.3295
3.16530E-03	37.8103
3.16533E-03	37.6937
3.16576E-03	36.2817
3.16586E-03	36.0174
3.16620E-03	35.0512
3.16643E-03	34.4879
3.16684E-03	33.4767
3.16701E-03	33.1306
3.16749E-03	32.1584
3.16789E-03	31.4638
3.16814E-03	31.0375
3.16848E-03	30.5423
3.16897E-03	29.8238
3.16965E-03	29.0022
3.16989E-03	28.7043
3.17082E-03	27.7689
3.17205E-03	26.7371
3.17224E-03	26.6095
3.17328E-03	25.889
3.17365E-03	25.6765
3.17458E-03	25.1471
3.17587E-03	24.52
3.17649E-03	24.2676
3.17760E-03	23.8152
3.17932E-03	23.2241
3.18019E-03	22.9807
3.18203E-03	22.461
3.18388E-03	22.024
3.18758E-03	21.285
3.18943E-03	20.9644
3.19282E-03	20.3805
3.19494E-03	20.0192
3.19621E-03	19.8057
3.19623E-03	19.8018
3.19716E-03	19.6117
3.19749E-03	19.5457
3.19775E-03	19.4722
3.19810E-03	19.3753
3.19846E-03	19.2832
3.19870E-03	19.2257
3.19893E-03	19.1726
3.19911E-03	19.1366
3.19929E-03	19.1047
3.19947E-03	19.078
3.19959E-03	19.064
3.19970E-03	19.0537
3.19982E-03	19.0481
3.19994E-03	19.0483
3.20000E-03	19.0515
3.20003E-03	19.0743
3.20013E-03	19.1481
3.20018E-03	19.1907
3.20022E-03	19.2535
3.20032E-03	19.3946
3.20036E-03	19.4534
3.20042E-03	19.5825
3.20048E-03	19.722
3.20048E-03	19.7319
3.20054E-03	19.927
3.20060E-03	20.0899
3.20061E-03	20.138
3.20067E-03	20.3976
3.20071E-03	20.5768
3.20074E-03	20.6848
3.20080E-03	21.0216
3.20083E-03	21.2058
3.20086E-03	21.4006
3.20093E-03	21.8275
3.20095E-03	22.0001
3.20099E-03	22.3111
3.20106E-03	22.8639
3.20107E-03	22.9478
3.20113E-03	23.5885
3.20116E-03	23.8927
3.20120E-03	24.2893
3.20127E-03	25.0445
3.20127E-03	25.0956
3.20133E-03	25.9015
3.20138E-03	26.486
3.20142E-03	27.1346
3.20148E-03	27.9577
3.20151E-03	28.4976
3.20157E-03	29.5917
3.20160E-03	29.9811
3.20164E-03	30.7684
3.20169E-03	31.6108
3.20177E-03	33.3129
3.20182E-03	34.2266
3.20191E-03	36.0694
3.20212E-03	40.7446
3.20218E-03	42.1145
3.20232E-03	45.2153
3.20236E-03	46.1715
3.20241E-03	47.0673
3.20250E-03	48.8277
3.20252E-03	49.3099
3.20261E-03	50.8781
3.20262E-03	51.0161
3.20270E-03	52.2231
3.20273E-03	52.6134
3.20279E-03	53.3567
3.20285E-03	54.0905
3.20287E-03	54.2098
3.20296E-03	54.9374
3.20297E-03	55.0169
3.20300E-03	55.1544
3.20308E-03	55.4636
3.20309E-03	55.4763
3.20317E-03	55.5144
3.20319E-03	55.4886
3.20326E-03	55.3046
3.20326E-03	55.2585
3.20335E-03	54.756
3.20336E-03	54.7017
3.20345E-03	53.9541
3.20347E-03	53.749
3.20352E-03	53.11
3.20360E-03	52.126
3.20361E-03	51.9939
3.20373E-03	50.1031
3.20374E-03	49.9493
3.20390E-03	47.1309
3.20390E-03	47.0455
3.20416E-03	41.9943
3.20431E-03	39.2791
3.20437E-03	38.1049
3.20441E-03	37.3118
3.20452E-03	35.4335
3.20453E-03	35.2788
3.20459E-03	34.2748
3.20466E-03	33.1404
3.20474E-03	31.987
3.20479E-03	31.2285
3.20480E-03	31.0578
3.20487E-03	30.216
3.20492E-03	29.5516
3.20494E-03	29.4043
3.20500E-03	28.6791
3.20506E-03	28.1075
3.20507E-03	27.9825
3.20514E-03	27.3679
3.20519E-03	26.8837
3.20520E-03	26.7788
3.20527E-03	26.2629
3.20531E-03	25.9077
3.20533E-03	25.7764
3.20540E-03	25.3465
3.20544E-03	25.093
3.20548E-03	24.8904
3.20556E-03	24.4852
3.20561E-03	24.2202
3.20563E-03	24.1134
3.20571E-03	23.7999
3.20578E-03	23.5469
3.20579E-03	23.5031
3.20587E-03	23.2613
3.20594E-03	23.0297
3.20597E-03	22.9653
3.20607E-03	22.7301
3.20618E-03	22.5001
3.20619E-03	22.4642
3.20633E-03	22.2437
3.20645E-03	22.0702
3.20649E-03	22.0211
3.20664E-03	21.8483
3.20675E-03	21.7333
3.20685E-03	21.6542
3.20718E-03	21.4058
3.20719E-03	21.3977
3.20755E-03	21.2191
3.20785E-03	21.0663
3.20803E-03	21.0067
3.20869E-03	20.7888
3.20876E-03	20.774
3.20988E-03	20.5299
3.21147E-03	20.3065
3.21165E-03	20.2905
3.21412E-03	20.0734
3.21483E-03	20.0343
3.21836E-03	19.8438
3.22049E-03	19.7685
3.23247E-03	19.3516
3.23645E-03	19.2151
3.24043E-03	19.0325
3.24308E-03	18.9127
3.24357E-03	18.8791
3.24672E-03	18.6705
3.24681E-03	18.6652
3.24838E-03	18.5186
3.24962E-03	18.4073
3.24971E-03	18.4003
3.25038E-03	18.3329
3.25106E-03	18.2686
3.25157E-03	18.2242
3.25208E-03	18.1851
3.25226E-03	18.1736
3.25242E-03	18.1777
3.25271E-03	18.1904
3.25276E-03	18.2006
3.25298E-03	18.2515
3.25315E-03	18.2956
3.25320E-03	18.3227
3.25335E-03	18.4084
3.25342E-03	18.4486
3.25350E-03	18.5309
3.25364E-03	18.6768
3.25365E-03	18.6892
3.25376E-03	18.862
3.25379E-03	18.9082
3.25388E-03	19.0842
3.25394E-03	19.2289
3.25398E-03	19.3487
3.25408E-03	19.643
3.25409E-03	19.6682
3.25418E-03	20.0181
3.25420E-03	20.0994
3.25428E-03	20.476
3.25431E-03	20.6379
3.25438E-03	21.0302
3.25443E-03	21.3053
3.25448E-03	21.6963
3.25454E-03	22.1253
3.25458E-03	22.4803
3.25461E-03	22.7685
3.25465E-03	23.0958
3.25470E-03	23.6749
3.25471E-03	23.7694
3.25478E-03	24.5341
3.25480E-03	24.7273
3.25485E-03	25.3855
3.25489E-03	25.9393
3.25491E-03	26.3145
3.25498E-03	27.3238
3.25507E-03	28.896
3.25507E-03	28.9756
3.25516E-03	30.6644
3.25517E-03	30.7979
3.25525E-03	32.637
3.25526E-03	32.8338
3.25534E-03	34.8177
3.25535E-03	35.0867
3.25543E-03	36.9814
3.25545E-03	37.5614
3.25551E-03	39.313
3.25555E-03	40.5723
3.25563E-03	43.107
3.25567E-03	44.4718
3.25576E-03	47.2171
3.25584E-03	50.138
3.25592E-03	53.0657
3.25613E-03	60.6415
3.25625E-03	65.1624
3.25629E-03	66.3127
3.25638E-03	69.5924
3.25640E-03	70.2495
3.25652E-03	73.8891
3.25653E-03	74.1186
3.25664E-03	77.2104
3.25665E-03	77.3063
3.25675E-03	79.6361
3.25675E-03	79.6971
3.25684E-03	81.299
3.25685E-03	81.4724
3.25694E-03	82.6168
3.25695E-03	82.7809
3.25700E-03	83.1217
3.25706E-03	83.5477
3.25709E-03	83.6074
3.25716E-03	83.7044
3.25717E-03	83.6732
3.25725E-03	83.4024
3.25725E-03	83.3926
3.25735E-03	82.5376
3.25735E-03	82.4779
3.25743E-03	81.409
3.25747E-03	80.8147
3.25751E-03	80.0182
3.25760E-03	78.3984
3.25762E-03	77.8065
3.25772E-03	75.4094
3.25773E-03	75.1819
3.25785E-03	71.9643
3.25788E-03	70.9552
3.25801E-03	66.8967
3.25823E-03	59.725
3.25836E-03	55.7569
3.25843E-03	53.6506
3.25845E-03	52.9104
3.25854E-03	50.2115
3.25859E-03	48.7483
3.25863E-03	47.6125
3.25870E-03	45.695
3.25872E-03	45.1706
3.25880E-03	43.2951
3.25882E-03	42.8809
3.25887E-03	41.5487
3.25893E-03	40.3203
3.25895E-03	39.8903
3.25902E-03	38.3547
3.25904E-03	38.0159
3.25910E-03	36.9477
3.25915E-03	35.9638
3.25917E-03	35.6262
3.25925E-03	34.4215
3.25927E-03	34.0895
3.25932E-03	33.3286
3.25938E-03	32.429
3.25940E-03	32.3021
3.25947E-03	31.3958
3.25950E-03	30.997
3.25956E-03	30.3892
3.25962E-03	29.7663
3.25964E-03	29.5613
3.25973E-03	28.8236
3.25974E-03	28.714
3.25981E-03	28.1635
3.25982E-03	28.0995
3.25989E-03	27.5995
3.25998E-03	27.0505
3.26002E-03	26.8239
3.26013E-03	26.1984
3.26014E-03	26.1612
3.26027E-03	25.6129
3.26029E-03	25.5043
3.26035E-03	25.2927
3.26045E-03	24.9342
3.26051E-03	24.7358
3.26064E-03	24.3694
3.26068E-03	24.2725
3.26085E-03	23.8903
3.26092E-03	23.7109
3.26104E-03	23.4975
3.26121E-03	23.2067
3.26124E-03	23.1612
3.26151E-03	22.8019
3.26159E-03	22.6911
3.26191E-03	22.361
3.26197E-03	22.2925
3.26244E-03	21.9251
3.26259E-03	21.8022
3.26297E-03	21.5827
3.26322E-03	21.4383
3.26380E-03	21.1825
3.26404E-03	21.0746
3.26504E-03	20.7626
3.26529E-03	20.6857
3.26628E-03	20.4709
3.26690E-03	20.3385
3.26873E-03	20.0769
3.26960E-03	19.9549
3.27297E-03	19.6333
3.27315E-03	19.6163
3.27995E-03	19.1455
3.28036E-03	19.1177
3.28545E-03	18.7806
3.28769E-03	18.6343
3.28911E-03	18.5251
3.29186E-03	18.318
3.29369E-03	18.1832
3.29538E-03	18.0632
3.29654E-03	17.9849
3.29656E-03	17.9836
3.29770E-03	17.9793
3.29802E-03	17.9801
3.29839E-03	18.0133
3.29882E-03	18.0552
3.29908E-03	18.1157
3.29960E-03	18.2392
3.29961E-03	18.2417
3.30012E-03	18.4669
3.30014E-03	18.4761
3.30046E-03	18.7022
3.30059E-03	18.7889
3.30085E-03	19.0537
3.30092E-03	19.1264
3.30114E-03	19.4299
3.30126E-03	19.595
3.30143E-03	19.9128
3.30148E-03	20.0075
3.30162E-03	20.3387
3.30171E-03	20.53
3.30182E-03	20.8617
3.30193E-03	21.1967
3.30201E-03	21.4946
3.30208E-03	21.758
3.30221E-03	22.3368
3.30224E-03	22.4268
3.30237E-03	23.1212
3.30239E-03	23.229
3.30252E-03	24.0636
3.30254E-03	24.1931
3.30267E-03	25.1988
3.30269E-03	25.3549
3.30279E-03	26.2599
3.30283E-03	26.566
3.30290E-03	27.286
3.30298E-03	28.2133
3.30300E-03	28.4466
3.30308E-03	29.4975
3.30310E-03	29.7616
3.30318E-03	30.9497
3.30320E-03	31.2482
3.30328E-03	32.5885
3.30330E-03	32.9253
3.30339E-03	34.4338
3.30341E-03	34.8127
3.30349E-03	36.5054
3.30351E-03	36.9304
3.30359E-03	38.8229
3.30361E-03	39.2979
3.30369E-03	41.3391
3.30371E-03	41.9338
3.30378E-03	44.0494
3.30381E-03	44.8545
3.30388E-03	47.0253
3.30391E-03	48.0746
3.30402E-03	51.601
3.30403E-03	51.9837
3.30412E-03	55.4435
3.30417E-03	57.6202
3.30422E-03	59.5961
3.30432E-03	63.8276
3.30432E-03	64.051
3.30442E-03	68.7966
3.30446E-03	70.8198
3.30458E-03	76.3961
3.30472E-03	83.9682
3.30478E-03	87.2147
3.30502E-03	100.398
3.30515E-03	107.309
3.30517E-03	108.526
3.30530E-03	115.325
3.30531E-03	115.955
3.30542E-03	121.19
3.30544E-03	121.914
3.30554E-03	126.42
3.30558E-03	128.125
3.30568E-03	131.488
3.30569E-03	131.923
3.30580E-03	135.271
3.30581E-03	135.508
3.30589E-03	137.135
3.30592E-03	137.886
3.30600E-03	139.091
3.30603E-03	139.477
3.30610E-03	140.021
3.30614E-03	140.317
3.30620E-03	140.41
3.30622E-03	140.304
3.30632E-03	139.851
3.30634E-03	139.559
3.30642E-03	138.56
3.30646E-03	137.77
3.30655E-03	136.008
3.30659E-03	135.152
3.30666E-03	133.101
3.30671E-03	131.652
3.30680E-03	128.735
3.30685E-03	126.883
3.30693E-03	123.628
3.30704E-03	118.929
3.30712E-03	115.615
3.30750E-03	98.1368
3.30764E-03	91.5387
3.30765E-03	91.0686
3.30776E-03	86.1779
3.30785E-03	82.1882
3.30791E-03	79.7214
3.30800E-03	76.0325
3.30801E-03	75.6552
3.30812E-03	71.8917
3.30816E-03	70.3905
3.30822E-03	68.3451
3.30831E-03	65.2862
3.30832E-03	64.981
3.30842E-03	61.938
3.30846E-03	60.7247
3.30852E-03	59.1045
3.30861E-03	56.6825
3.30863E-03	56.4446
3.30873E-03	54.0737
3.30877E-03	53.1285
3.30883E-03	51.8811
3.30892E-03	50.0166
3.30893E-03	49.8349
3.30907E-03	47.3017
3.30908E-03	47.143
3.30923E-03	44.9348
3.30924E-03	44.7966
3.30938E-03	42.871
3.30939E-03	42.6897
3.30953E-03	41.068
3.30956E-03	40.7506
3.30968E-03	39.4879
3.30973E-03	39.0776
3.30989E-03	37.6714
3.30990E-03	37.5938
3.31001E-03	36.7432
3.31009E-03	36.1655
3.31023E-03	35.1991
3.31028E-03	34.9008
3.31047E-03	33.8004
3.31048E-03	33.7757
3.31072E-03	32.5946
3.31076E-03	32.3987
3.31097E-03	31.5779
3.31105E-03	31.2308
3.31133E-03	30.2776
3.31134E-03	30.2431
3.31170E-03	29.2329
3.31174E-03	29.118
3.31215E-03	28.17
3.31219E-03	28.0906
3.31255E-03	27.3806
3.31280E-03	26.9931
3.31316E-03	26.4156
3.31341E-03	26.1065
3.31377E-03	25.6457
3.31422E-03	25.184
3.31438E-03	25.0171
3.31504E-03	24.4649
3.31506E-03	24.4477
3.31585E-03	23.898
3.31609E-03	23.7626
3.31691E-03	23.3142
3.31740E-03	23.0999
3.31797E-03	22.8517
3.31902E-03	22.474
3.31935E-03	22.3821
3.32086E-03	21.9608
3.32248E-03	21.6097
3.32269E-03	21.5661
3.32543E-03	21.1133
3.32615E-03	21.0256
3.33001E-03	20.5541
3.33164E-03	20.3784
3.33511E-03	20.0094
3.33513E-03	20.0067
3.33684E-03	19.7812
3.33732E-03	19.7199
3.33792E-03	19.6068
3.33857E-03	19.4895
3.33878E-03	19.4548
3.33895E-03	19.4188
3.33924E-03	19.3644
3.33942E-03	19.3319
3.33961E-03	19.3043
3.33976E-03	19.2884
3.33990E-03	19.2786
3.33994E-03	19.2776
3.33999E-03	19.2867
3.34009E-03	19.3081
3.34020E-03	19.3701
3.34027E-03	19.4162
3.34034E-03	19.4668
3.34038E-03	19.4947
3.34041E-03	19.5425
3.34049E-03	19.6439
3.34056E-03	19.7519
3.34060E-03	19.8094
3.34063E-03	19.8916
3.34071E-03	20.064
3.34078E-03	20.2452
3.34078E-03	20.249
3.34085E-03	20.4927
3.34092E-03	20.7516
3.34095E-03	20.8325
3.34100E-03	21.0695
3.34107E-03	21.4197
3.34111E-03	21.6297
3.34114E-03	21.8098
3.34122E-03	22.2509
3.34122E-03	22.2962
3.34129E-03	22.7364
3.34133E-03	23.082
3.34135E-03	23.2342
3.34142E-03	23.7831
3.34144E-03	23.9907
3.34152E-03	24.6906
3.34156E-03	25.0212
3.34162E-03	25.7071
3.34171E-03	26.6848
3.34172E-03	26.7872
3.34183E-03	28.1364
3.34187E-03	28.5559
3.34209E-03	31.3417
3.34216E-03	32.3449
3.34232E-03	34.4006
3.34241E-03	35.5152
3.34244E-03	35.9341
3.34254E-03	37.0863
3.34255E-03	37.1519
3.34263E-03	37.9927
3.34266E-03	38.3391
3.34272E-03	38.8406
3.34280E-03	39.5043
3.34282E-03	39.6178
3.34290E-03	40.1153
3.34293E-03	40.2698
3.34300E-03	40.5309
3.34300E-03	40.5321
3.34305E-03	40.7098
3.34307E-03	40.7409
3.34315E-03	40.8204
3.34317E-03	40.8374
3.34323E-03	40.8045
3.34323E-03	40.7904
3.34331E-03	40.5975
3.34335E-03	40.5016
3.34339E-03	40.3072
3.34347E-03	39.9576
3.34348E-03	39.8822
3.34358E-03	39.1662
3.34361E-03	38.9583
3.34368E-03	38.3979
3.34377E-03	37.5595
3.34380E-03	37.2574
3.34398E-03	35.3477
3.34420E-03	32.8354
3.34432E-03	31.5318
3.34440E-03	30.5688
3.34444E-03	30.1265
3.34449E-03	29.6513
3.34458E-03	28.7553
3.34461E-03	28.4629
3.34467E-03	27.9245
3.34476E-03	27.1363
3.34478E-03	26.992
3.34482E-03	26.6599
3.34488E-03	26.2069
3.34494E-03	25.7623
3.34494E-03	25.7357
3.34500E-03	25.3769
3.34506E-03	25.0026
3.34511E-03	24.694
3.34512E-03	24.6439
3.34518E-03	24.3358
3.34524E-03	24.0344
3.34527E-03	23.8509
3.34530E-03	23.7583
3.34536E-03	23.5195
3.34542E-03	23.286
3.34548E-03	23.0607
3.34548E-03	23.0386
3.34556E-03	22.8245
3.34563E-03	22.6165
3.34569E-03	22.4341
3.34570E-03	22.4185
3.34577E-03	22.2664
3.34588E-03	22.0459
3.34591E-03	21.9892
3.34599E-03	21.8739
3.34610E-03	21.7227
3.34620E-03	21.5869
3.34625E-03	21.5449
3.34639E-03	21.4112
3.34650E-03	21.3214
3.34661E-03	21.2511
3.34686E-03	21.1087
3.34702E-03	21.0195
3.34711E-03	20.986
3.34754E-03	20.8249
3.34760E-03	20.8099
3.34835E-03	20.6272
3.34859E-03	20.5681
3.34960E-03	20.4174
3.35061E-03	20.2705
3.35162E-03	20.1735
3.35262E-03	20.0786
3.35666E-03	19.8039
3.36471E-03	19.4164
3.36873E-03	19.2403
3.37343E-03	19.0359
3.38080E-03	18.7167
3.38416E-03	18.541
3.38885E-03	18.2979
3.39019E-03	18.2215
3.39472E-03	17.9683
3.39744E-03	17.8206
3.39824E-03	17.7784
3.39925E-03	17.7639
3.40066E-03	17.7474
3.40106E-03	17.7705
3.40227E-03	17.8442
3.40314E-03	17.987
3.40334E-03	18.0209
3.40401E-03	18.2159
3.40415E-03	18.2557
3.40467E-03	18.4794
3.40468E-03	18.4868
3.40520E-03	18.792
3.40532E-03	18.8841
3.40571E-03	19.1907
3.40596E-03	19.448
3.40608E-03	19.5781
3.40636E-03	19.9357
3.40646E-03	20.0669
3.40676E-03	20.5621
3.40684E-03	20.6871
3.40713E-03	21.2864
3.40716E-03	21.3682
3.40738E-03	21.9041
3.40753E-03	22.3436
3.40763E-03	22.6388
3.40787E-03	23.4588
