E(MeV)	V-nat
1.02097E+00	3.09104E+00
1.02135E+00	2.99068E+00
1.02210E+00	2.66865E+00
1.02266E+00	2.52341E+00
1.02285E+00	2.47975E+00
1.02330E+00	2.49604E+00
1.02336E+00	2.47915E+00
1.02354E+00	2.40542E+00
1.02357E+00	2.39991E+00
1.02359E+00	2.40311E+00
1.02361E+00	2.41824E+00
1.02364E+00	2.45065E+00
1.02373E+00	2.59718E+00
1.02376E+00	2.63098E+00
1.02379E+00	2.65270E+00
1.02382E+00	2.66359E+00
1.02400E+00	2.69334E+00
1.02403E+00	2.69366E+00
1.02445E+00	2.59388E+00
1.02450E+00	2.60423E+00
1.02485E+00	2.72036E+00
1.02488E+00	2.73452E+00
1.02494E+00	2.78421E+00
1.02507E+00	2.89807E+00
1.02513E+00	2.96004E+00
1.02526E+00	3.11932E+00
1.02529E+00	3.14667E+00
1.02531E+00	3.15185E+00
1.02534E+00	3.13930E+00
1.02541E+00	3.08383E+00
1.02544E+00	3.04105E+00
1.02548E+00	2.98060E+00
1.02563E+00	2.64164E+00
1.02567E+00	2.55880E+00
1.02578E+00	2.38801E+00
1.02596E+00	2.12191E+00
1.02599E+00	2.08080E+00
1.02601E+00	2.06202E+00
1.02604E+00	2.04677E+00
1.02635E+00	1.98654E+00
1.02653E+00	1.93522E+00
1.02659E+00	1.90914E+00
1.02666E+00	1.87361E+00
1.02669E+00	1.86558E+00
1.02670E+00	1.86430E+00
1.02674E+00	1.86932E+00
1.02678E+00	1.88869E+00
1.02681E+00	1.90786E+00
1.02684E+00	1.93697E+00
1.02689E+00	2.00179E+00
1.02698E+00	2.13861E+00
1.02702E+00	2.18398E+00
1.02711E+00	2.27378E+00
1.02726E+00	2.41176E+00
1.02730E+00	2.44281E+00
1.02760E+00	2.63126E+00
1.02778E+00	2.81739E+00
1.02784E+00	2.86028E+00
1.02788E+00	2.87740E+00
1.02789E+00	2.87928E+00
1.02792E+00	2.87184E+00
1.02796E+00	2.84203E+00
1.02802E+00	2.78591E+00
1.02806E+00	2.74348E+00
1.02814E+00	2.63808E+00
1.02829E+00	2.43601E+00
1.02850E+00	2.13841E+00
1.02854E+00	2.08832E+00
1.02858E+00	2.04696E+00
1.02866E+00	1.97639E+00
1.02869E+00	1.95747E+00
1.02871E+00	1.95090E+00
1.02873E+00	1.95020E+00
1.02887E+00	1.97232E+00
1.02891E+00	1.98690E+00
1.02895E+00	2.01183E+00
1.02905E+00	2.09186E+00
1.02908E+00	2.12597E+00
1.02910E+00	2.15524E+00
1.02912E+00	2.19299E+00
1.02915E+00	2.27056E+00
1.02925E+00	2.54794E+00
1.02930E+00	2.69563E+00
1.02936E+00	2.89579E+00
1.02940E+00	3.04377E+00
1.02943E+00	3.11412E+00
1.02946E+00	3.18159E+00
1.02948E+00	3.21355E+00
1.02950E+00	3.23118E+00
1.02951E+00	3.23398E+00
1.02954E+00	3.22327E+00
1.02960E+00	3.15706E+00
1.02965E+00	3.09549E+00
1.02970E+00	3.02194E+00
1.02990E+00	2.69912E+00
1.03023E+00	2.22940E+00
1.03026E+00	2.17817E+00
1.03029E+00	2.15055E+00
1.03031E+00	2.13443E+00
1.03034E+00	2.12585E+00
1.03036E+00	2.12500E+00
1.03066E+00	2.14022E+00
1.03070E+00	2.14602E+00
1.03078E+00	2.17279E+00
1.03088E+00	2.21094E+00
1.03091E+00	2.21796E+00
1.03092E+00	2.21800E+00
1.03094E+00	2.21244E+00
1.03096E+00	2.19843E+00
1.03098E+00	2.17739E+00
1.03105E+00	2.08839E+00
1.03107E+00	2.07117E+00
1.03108E+00	2.06736E+00
1.03110E+00	2.07115E+00
1.03111E+00	2.08720E+00
1.03112E+00	2.11527E+00
1.03114E+00	2.15275E+00
1.03117E+00	2.24264E+00
1.03122E+00	2.39970E+00
1.03125E+00	2.48228E+00
1.03128E+00	2.53530E+00
1.03130E+00	2.58107E+00
1.03146E+00	2.75392E+00
1.03150E+00	2.79396E+00
1.03155E+00	2.81266E+00
1.03171E+00	2.84185E+00
1.03174E+00	2.85105E+00
1.03186E+00	2.91417E+00
1.03188E+00	2.91795E+00
1.03191E+00	2.90777E+00
1.03193E+00	2.88599E+00
1.03196E+00	2.84428E+00
1.03204E+00	2.70175E+00
1.03208E+00	2.63906E+00
1.03212E+00	2.59153E+00
1.03232E+00	2.40753E+00
1.03235E+00	2.38448E+00
1.03262E+00	2.21810E+00
1.03277E+00	2.10648E+00
1.03280E+00	2.08931E+00
1.03282E+00	2.08470E+00
1.03285E+00	2.08603E+00
1.03290E+00	2.10006E+00
1.03300E+00	2.14347E+00
1.03307E+00	2.16024E+00
1.03316E+00	2.17686E+00
1.03320E+00	2.19368E+00
1.03324E+00	2.22567E+00
1.03335E+00	2.35186E+00
1.03340E+00	2.41638E+00
1.03345E+00	2.48900E+00
1.03349E+00	2.56329E+00
1.03351E+00	2.59173E+00
1.03354E+00	2.61083E+00
1.03356E+00	2.61504E+00
1.03359E+00	2.60840E+00
1.03361E+00	2.58619E+00
1.03365E+00	2.53689E+00
1.03378E+00	2.33364E+00
1.03381E+00	2.29695E+00
1.03384E+00	2.26885E+00
1.03388E+00	2.24495E+00
1.03413E+00	2.13499E+00
1.03415E+00	2.12862E+00
1.03448E+00	2.09303E+00
1.03454E+00	2.06777E+00
1.03466E+00	2.00013E+00
1.03469E+00	1.99393E+00
1.03471E+00	1.99929E+00
1.03474E+00	2.01941E+00
1.03479E+00	2.07627E+00
1.03482E+00	2.09952E+00
1.03485E+00	2.11513E+00
1.03500E+00	2.16429E+00
1.03523E+00	2.27319E+00
1.03530E+00	2.31447E+00
1.03537E+00	2.37180E+00
1.03560E+00	2.55717E+00
1.03574E+00	2.67848E+00
1.03578E+00	2.72693E+00
1.03587E+00	2.85225E+00
1.03589E+00	2.87056E+00
1.03591E+00	2.87403E+00
1.03593E+00	2.86491E+00
1.03598E+00	2.81286E+00
1.03624E+00	2.52495E+00
1.03656E+00	2.15590E+00
1.03660E+00	2.11525E+00
1.03683E+00	1.93788E+00
1.03719E+00	1.66747E+00
1.03722E+00	1.64845E+00
1.03724E+00	1.64323E+00
1.03726E+00	1.64688E+00
1.03728E+00	1.65709E+00
1.03730E+00	1.68116E+00
1.03759E+00	2.02270E+00
1.03789E+00	2.38408E+00
1.03793E+00	2.41727E+00
1.03798E+00	2.45397E+00
1.03827E+00	2.63235E+00
1.03830E+00	2.63859E+00
1.03831E+00	2.63218E+00
1.03833E+00	2.61209E+00
1.03835E+00	2.57640E+00
1.03836E+00	2.52705E+00
1.03839E+00	2.43712E+00
1.03853E+00	1.88010E+00
1.03855E+00	1.82095E+00
1.03856E+00	1.78414E+00
1.03857E+00	1.76576E+00
1.03858E+00	1.75413E+00
1.03859E+00	1.75072E+00
1.03859E+00	1.75265E+00
1.03860E+00	1.76384E+00
1.03861E+00	1.78103E+00
1.03861E+00	1.80517E+00
1.03862E+00	1.84729E+00
1.03863E+00	1.89920E+00
1.03864E+00	1.95862E+00
1.03866E+00	2.05728E+00
1.03870E+00	2.40903E+00
1.03872E+00	2.53886E+00
1.03874E+00	2.62359E+00
1.03875E+00	2.69337E+00
1.03876E+00	2.74575E+00
1.03878E+00	2.78378E+00
1.03880E+00	2.82141E+00
1.03883E+00	2.86118E+00
1.03893E+00	2.95367E+00
1.03896E+00	2.97329E+00
1.03897E+00	2.97932E+00
1.03935E+00	2.89033E+00
1.03939E+00	2.90867E+00
1.03971E+00	3.18292E+00
1.03973E+00	3.19881E+00
1.03995E+00	3.27952E+00
1.04008E+00	3.36327E+00
1.04010E+00	3.36801E+00
1.04046E+00	3.21829E+00
1.04082E+00	3.12378E+00
1.04155E+00	3.05811E+00
1.04162E+00	3.02521E+00
1.04227E+00	2.64429E+00
1.04267E+00	2.37674E+00
1.04270E+00	2.36382E+00
1.04272E+00	2.35918E+00
1.04277E+00	2.36746E+00
1.04296E+00	2.43393E+00
1.04300E+00	2.45309E+00
1.04302E+00	2.46605E+00
1.04325E+00	2.66503E+00
1.04391E+00	3.23778E+00
1.04395E+00	3.27816E+00
1.04401E+00	3.35829E+00
1.04484E+00	4.58393E+00
1.04487E+00	4.61451E+00
1.04488E+00	4.61552E+00
1.04490E+00	4.60364E+00
1.04492E+00	4.57098E+00
1.04494E+00	4.52032E+00
1.04497E+00	4.38998E+00
1.04508E+00	3.96692E+00
1.04513E+00	3.76808E+00
1.04518E+00	3.59943E+00
1.04542E+00	2.92149E+00
1.04545E+00	2.82869E+00
1.04548E+00	2.77658E+00
1.04551E+00	2.74221E+00
1.04558E+00	2.68568E+00
1.04601E+00	2.37542E+00
1.04605E+00	2.35298E+00
1.04612E+00	2.32085E+00
1.04658E+00	2.13700E+00
1.04662E+00	2.11539E+00
1.04665E+00	2.08646E+00
1.04693E+00	1.78781E+00
1.04696E+00	1.75879E+00
1.04698E+00	1.74473E+00
1.04701E+00	1.73737E+00
1.04717E+00	1.72872E+00
1.04720E+00	1.72972E+00
1.04752E+00	1.78153E+00
1.04756E+00	1.80006E+00
1.04779E+00	1.93040E+00
1.04782E+00	1.95224E+00
1.04784E+00	1.97267E+00
1.04786E+00	2.00068E+00
1.04789E+00	2.05615E+00
1.04801E+00	2.31854E+00
1.04818E+00	2.67453E+00
1.04832E+00	3.00610E+00
1.04835E+00	3.05459E+00
1.04837E+00	3.09123E+00
1.04839E+00	3.11308E+00
1.04843E+00	3.12511E+00
1.04845E+00	3.12601E+00
1.04848E+00	3.12126E+00
1.04852E+00	3.10047E+00
1.04857E+00	3.04111E+00
1.04888E+00	2.63621E+00
1.04892E+00	2.58653E+00
1.04895E+00	2.56669E+00
1.04898E+00	2.55470E+00
1.04960E+00	2.52552E+00
1.05067E+00	2.61357E+00
1.05070E+00	2.61156E+00
1.05077E+00	2.59116E+00
1.05180E+00	2.19603E+00
1.05246E+00	1.96286E+00
1.05287E+00	1.85636E+00
1.05291E+00	1.85267E+00
1.05299E+00	1.86017E+00
1.05342E+00	1.92317E+00
1.05346E+00	1.93716E+00
1.05350E+00	1.96038E+00
1.05424E+00	2.41702E+00
1.05428E+00	2.43974E+00
1.05437E+00	2.46684E+00
1.05531E+00	2.71348E+00
1.05565E+00	2.79968E+00
1.05703E+00	2.79856E+00
1.05744E+00	2.91959E+00
1.05833E+00	3.18604E+00
1.05839E+00	3.19692E+00
1.05848E+00	3.17840E+00
1.05851E+00	3.18663E+00
1.05853E+00	3.20851E+00
1.05860E+00	3.29645E+00
1.05864E+00	3.35166E+00
1.05869E+00	3.45809E+00
1.05898E+00	4.10118E+00
1.05903E+00	4.21272E+00
1.05908E+00	4.28811E+00
1.05915E+00	4.37136E+00
1.05917E+00	4.38863E+00
1.05918E+00	4.38969E+00
1.05920E+00	4.38163E+00
1.05922E+00	4.35654E+00
1.05924E+00	4.31694E+00
1.05928E+00	4.21549E+00
1.05941E+00	3.83862E+00
1.05943E+00	3.77106E+00
1.05946E+00	3.71994E+00
1.05950E+00	3.67131E+00
1.05976E+00	3.38721E+00
1.05980E+00	3.35800E+00
1.05984E+00	3.34519E+00
1.06040E+00	3.32325E+00
1.06096E+00	3.25553E+00
1.06100E+00	3.24598E+00
1.06109E+00	3.19985E+00
1.06131E+00	3.06915E+00
1.06136E+00	3.03804E+00
1.06145E+00	2.95275E+00
1.06156E+00	2.84902E+00
1.06158E+00	2.82909E+00
1.06160E+00	2.82529E+00
1.06163E+00	2.82988E+00
1.06167E+00	2.86430E+00
1.06177E+00	2.94339E+00
1.06181E+00	2.95713E+00
1.06182E+00	2.95852E+00
1.06191E+00	2.94275E+00
1.06206E+00	2.90910E+00
1.06210E+00	2.90600E+00
1.06216E+00	2.91683E+00
1.06257E+00	3.03050E+00
1.06260E+00	3.04516E+00
1.06266E+00	3.09231E+00
1.06310E+00	3.47885E+00
1.06334E+00	3.75661E+00
1.06338E+00	3.80656E+00
1.06341E+00	3.86153E+00
1.06345E+00	3.94496E+00
1.06355E+00	4.18537E+00
1.06358E+00	4.22935E+00
1.06360E+00	4.24367E+00
1.06362E+00	4.23184E+00
1.06363E+00	4.20629E+00
1.06366E+00	4.12907E+00
1.06405E+00	2.99343E+00
1.06408E+00	2.91414E+00
1.06411E+00	2.86846E+00
1.06413E+00	2.83619E+00
1.06416E+00	2.80623E+00
1.06455E+00	2.50134E+00
1.06458E+00	2.48193E+00
1.06462E+00	2.47070E+00
1.06463E+00	2.47014E+00
1.06471E+00	2.48071E+00
1.06476E+00	2.49208E+00
1.06480E+00	2.51245E+00
1.06489E+00	2.57284E+00
1.06493E+00	2.61076E+00
1.06496E+00	2.65465E+00
1.06500E+00	2.71683E+00
1.06513E+00	3.00495E+00
1.06519E+00	3.14378E+00
1.06522E+00	3.18872E+00
1.06524E+00	3.21733E+00
1.06527E+00	3.22550E+00
1.06530E+00	3.21378E+00
1.06532E+00	3.18417E+00
1.06536E+00	3.11811E+00
1.06544E+00	2.96792E+00
1.06562E+00	2.59912E+00
1.06565E+00	2.55169E+00
1.06570E+00	2.47095E+00
1.06582E+00	2.30877E+00
1.06585E+00	2.27923E+00
1.06588E+00	2.25620E+00
1.06591E+00	2.24350E+00
1.06597E+00	2.23643E+00
1.06599E+00	2.24106E+00
1.06600E+00	2.24486E+00
1.06608E+00	2.30772E+00
1.06620E+00	2.33583E+00
1.06624E+00	2.36445E+00
1.06635E+00	2.48527E+00
1.06639E+00	2.53212E+00
1.06642E+00	2.59198E+00
1.06656E+00	2.85760E+00
1.06660E+00	2.91794E+00
1.06663E+00	2.95192E+00
1.06667E+00	2.98689E+00
1.06672E+00	3.00704E+00
1.06673E+00	3.00830E+00
1.06677E+00	2.99914E+00
1.06679E+00	2.98139E+00
1.06682E+00	2.95296E+00
1.06692E+00	2.79792E+00
1.06696E+00	2.74287E+00
1.06705E+00	2.64798E+00
1.06710E+00	2.60529E+00
1.06718E+00	2.55066E+00
1.06736E+00	2.42790E+00
1.06740E+00	2.41013E+00
1.06744E+00	2.40247E+00
1.06745E+00	2.40176E+00
1.06750E+00	2.40665E+00
1.06770E+00	2.49417E+00
1.06786E+00	2.55198E+00
1.06790E+00	2.57688E+00
1.06793E+00	2.61087E+00
1.06806E+00	2.78804E+00
1.06812E+00	2.88233E+00
1.06815E+00	2.94147E+00
1.06819E+00	3.03251E+00
1.06830E+00	3.34170E+00
1.06835E+00	3.46041E+00
1.06837E+00	3.50793E+00
1.06840E+00	3.53746E+00
1.06842E+00	3.54434E+00
1.06845E+00	3.53474E+00
1.06859E+00	3.42124E+00
1.06865E+00	3.39145E+00
1.06890E+00	3.31873E+00
1.06928E+00	3.30553E+00
1.06940E+00	3.30482E+00
1.06990E+00	3.38289E+00
1.07015E+00	3.39062E+00
1.07020E+00	3.38341E+00
1.07025E+00	3.35820E+00
1.07037E+00	3.27950E+00
1.07040E+00	3.27317E+00
1.07043E+00	3.27726E+00
1.07062E+00	3.36836E+00
1.07067E+00	3.38073E+00
1.07068E+00	3.38084E+00
1.07102E+00	3.34552E+00
1.07165E+00	3.36803E+00
1.07228E+00	3.54801E+00
1.07263E+00	3.70247E+00
1.07265E+00	3.71816E+00
1.07290E+00	3.97058E+00
1.07295E+00	3.99257E+00
1.07300E+00	4.00110E+00
1.07304E+00	3.99313E+00
1.07308E+00	3.96536E+00
1.07322E+00	3.79339E+00
1.07325E+00	3.73967E+00
1.07330E+00	3.63547E+00
1.07357E+00	3.05710E+00
1.07360E+00	2.98917E+00
1.07364E+00	2.92103E+00
1.07391E+00	2.57516E+00
1.07394E+00	2.53896E+00
1.07398E+00	2.51217E+00
1.07405E+00	2.48443E+00
1.07413E+00	2.45891E+00
1.07416E+00	2.44686E+00
1.07423E+00	2.40028E+00
1.07427E+00	2.37349E+00
1.07430E+00	2.36837E+00
1.07433E+00	2.37599E+00
1.07439E+00	2.40752E+00
1.07443E+00	2.42347E+00
1.07447E+00	2.45077E+00
1.07452E+00	2.51270E+00
1.07458E+00	2.58311E+00
1.07462E+00	2.63902E+00
1.07473E+00	2.83236E+00
1.07477E+00	2.88979E+00
1.07482E+00	2.93810E+00
1.07485E+00	2.96971E+00
1.07489E+00	2.98499E+00
1.07490E+00	2.98744E+00
1.07501E+00	2.95062E+00
1.07502E+00	2.94995E+00
1.07510E+00	2.96636E+00
1.07521E+00	2.99514E+00
1.07525E+00	3.01778E+00
1.07528E+00	3.05201E+00
1.07544E+00	3.28411E+00
1.07572E+00	3.70610E+00
1.07575E+00	3.74419E+00
1.07590E+00	3.85808E+00
1.07597E+00	3.94569E+00
1.07601E+00	3.96452E+00
1.07602E+00	3.96506E+00
1.07606E+00	3.94595E+00
1.07619E+00	3.85864E+00
1.07650E+00	3.60152E+00
1.07694E+00	3.13056E+00
1.07700E+00	3.06822E+00
1.07709E+00	3.00107E+00
1.07747E+00	2.75662E+00
1.07752E+00	2.73631E+00
1.07765E+00	2.72293E+00
1.07780E+00	2.70897E+00
1.07798E+00	2.66815E+00
1.07798E+00	2.66783E+00
1.07802E+00	2.67389E+00
1.07808E+00	2.70230E+00
1.07823E+00	2.79240E+00
1.07830E+00	2.84786E+00
1.07856E+00	3.05870E+00
1.07860E+00	3.09549E+00
1.07867E+00	3.18332E+00
1.07891E+00	3.53554E+00
1.07896E+00	3.60919E+00
1.07902E+00	3.73353E+00
1.07915E+00	4.03186E+00
1.07919E+00	4.07882E+00
1.07921E+00	4.09254E+00
1.07924E+00	4.07543E+00
1.07928E+00	4.02452E+00
1.07937E+00	3.89934E+00
1.07949E+00	3.68850E+00
1.07953E+00	3.62475E+00
1.07961E+00	3.52910E+00
1.07972E+00	3.40550E+00
1.07981E+00	3.31255E+00
1.07985E+00	3.28316E+00
1.08037E+00	3.34366E+00
1.08042E+00	3.31483E+00
1.08047E+00	3.27924E+00
1.08050E+00	3.26958E+00
1.08053E+00	3.27901E+00
1.08059E+00	3.32661E+00
1.08074E+00	3.45395E+00
1.08095E+00	3.61526E+00
1.08098E+00	3.63174E+00
1.08145E+00	3.68337E+00
1.08187E+00	3.82462E+00
1.08193E+00	3.85623E+00
1.08198E+00	3.90908E+00
1.08221E+00	4.18058E+00
1.08235E+00	4.31882E+00
1.08239E+00	4.33862E+00
1.08240E+00	4.33941E+00
1.08243E+00	4.32650E+00
1.08252E+00	4.23293E+00
1.08276E+00	3.96677E+00
1.08285E+00	3.88926E+00
1.08332E+00	3.53360E+00
1.08338E+00	3.50409E+00
1.08430E+00	3.28150E+00
1.08525E+00	3.18878E+00
1.08582E+00	3.07702E+00
1.08615E+00	3.04546E+00
1.08619E+00	3.05162E+00
1.08622E+00	3.07367E+00
1.08626E+00	3.12133E+00
1.08645E+00	3.36355E+00
1.08654E+00	3.45718E+00
1.08686E+00	3.78523E+00
1.08690E+00	3.81390E+00
1.08738E+00	3.96989E+00
1.08755E+00	4.02194E+00
1.08822E+00	4.19602E+00
1.08870E+00	4.53607E+00
1.08887E+00	4.64205E+00
1.08892E+00	4.65614E+00
1.08909E+00	4.61873E+00
1.08916E+00	4.58731E+00
1.08950E+00	4.34403E+00
1.09010E+00	3.87910E+00
1.09070E+00	3.46724E+00
1.09106E+00	3.16117E+00
1.09125E+00	2.96394E+00
1.09128E+00	2.94227E+00
1.09131E+00	2.93576E+00
1.09135E+00	2.94664E+00
1.09153E+00	3.05175E+00
1.09156E+00	3.06306E+00
1.09195E+00	3.00131E+00
1.09199E+00	3.01650E+00
1.09230E+00	3.20209E+00
1.09233E+00	3.23348E+00
1.09236E+00	3.28600E+00
1.09239E+00	3.35917E+00
1.09254E+00	3.78017E+00
1.09257E+00	3.85387E+00
1.09259E+00	3.88784E+00
1.09261E+00	3.90215E+00
1.09262E+00	3.90349E+00
1.09263E+00	3.89845E+00
1.09266E+00	3.86842E+00
1.09279E+00	3.70857E+00
1.09285E+00	3.64143E+00
1.09305E+00	3.44664E+00
1.09308E+00	3.42559E+00
1.09311E+00	3.42015E+00
1.09315E+00	3.43188E+00
1.09357E+00	3.70242E+00
1.09362E+00	3.71696E+00
1.09363E+00	3.71736E+00
1.09405E+00	3.64475E+00
1.09408E+00	3.63039E+00
1.09412E+00	3.59637E+00
1.09417E+00	3.50703E+00
1.09436E+00	3.18255E+00
1.09439E+00	3.14416E+00
1.09442E+00	3.11574E+00
1.09448E+00	3.10000E+00
1.09458E+00	3.08424E+00
1.09462E+00	3.09184E+00
1.09495E+00	3.24835E+00
1.09500E+00	3.28127E+00
1.09505E+00	3.33186E+00
1.09536E+00	3.69716E+00
1.09540E+00	3.72440E+00
1.09542E+00	3.72914E+00
1.09547E+00	3.71764E+00
1.09559E+00	3.68612E+00
1.09568E+00	3.67586E+00
1.09574E+00	3.68687E+00
1.09592E+00	3.77188E+00
1.09608E+00	3.85274E+00
1.09626E+00	3.96430E+00
1.09630E+00	3.99440E+00
1.09637E+00	4.08370E+00
1.09660E+00	4.38456E+00
1.09678E+00	4.66634E+00
1.09684E+00	4.72547E+00
1.09688E+00	4.75278E+00
1.09690E+00	4.75575E+00
1.09694E+00	4.74554E+00
1.09712E+00	4.62086E+00
1.09716E+00	4.57086E+00
1.09720E+00	4.49349E+00
1.09749E+00	3.80390E+00
1.09753E+00	3.72388E+00
1.09757E+00	3.66318E+00
1.09811E+00	2.98707E+00
1.09815E+00	2.95198E+00
1.09819E+00	2.93588E+00
1.09874E+00	2.89362E+00
1.09878E+00	2.88526E+00
1.09915E+00	2.68939E+00
1.09921E+00	2.67619E+00
1.09937E+00	2.65900E+00
1.09940E+00	2.66096E+00
1.09965E+00	2.75238E+00
1.09987E+00	2.79946E+00
1.09993E+00	2.82503E+00
1.10040E+00	3.11192E+00
1.10090E+00	3.49662E+00
1.10120E+00	3.66778E+00
1.10136E+00	3.78485E+00
1.10140E+00	3.79670E+00
1.10144E+00	3.78656E+00
1.10194E+00	3.41953E+00
1.10197E+00	3.38681E+00
1.10212E+00	3.21510E+00
1.10250E+00	2.75096E+00
1.10253E+00	2.71332E+00
1.10255E+00	2.69988E+00
1.10259E+00	2.68636E+00
1.10276E+00	2.68226E+00
1.10305E+00	2.68055E+00
1.10310E+00	2.68433E+00
1.10314E+00	2.69828E+00
1.10325E+00	2.76894E+00
1.10340E+00	2.87203E+00
1.10344E+00	2.88825E+00
1.10345E+00	2.89030E+00
1.10347E+00	2.88572E+00
1.10349E+00	2.86830E+00
1.10353E+00	2.81820E+00
1.10364E+00	2.62763E+00
1.10366E+00	2.60209E+00
1.10368E+00	2.59499E+00
1.10369E+00	2.60017E+00
1.10371E+00	2.61747E+00
1.10372E+00	2.64314E+00
1.10373E+00	2.69715E+00
1.10375E+00	2.74074E+00
1.10382E+00	3.03420E+00
1.10384E+00	3.11751E+00
1.10386E+00	3.16693E+00
1.10387E+00	3.20434E+00
1.10389E+00	3.22372E+00
1.10393E+00	3.27916E+00
1.10405E+00	3.39280E+00
1.10409E+00	3.41901E+00
1.10426E+00	3.44097E+00
1.10445E+00	3.46570E+00
1.10490E+00	3.66073E+00
1.10501E+00	3.71263E+00
1.10505E+00	3.73965E+00
1.10511E+00	3.80538E+00
1.10516E+00	3.87829E+00
1.10520E+00	3.90865E+00
1.10522E+00	3.91251E+00
1.10526E+00	3.90228E+00
1.10533E+00	3.85735E+00
1.10537E+00	3.82043E+00
1.10547E+00	3.68672E+00
1.10550E+00	3.66723E+00
1.10551E+00	3.66478E+00
1.10556E+00	3.67921E+00
1.10561E+00	3.70516E+00
1.10577E+00	3.68857E+00
1.10582E+00	3.70772E+00
1.10601E+00	3.81641E+00
1.10607E+00	3.86436E+00
1.10619E+00	4.03467E+00
1.10633E+00	4.23319E+00
1.10656E+00	4.52236E+00
1.10659E+00	4.54381E+00
1.10660E+00	4.54718E+00
1.10662E+00	4.53882E+00
1.10668E+00	4.48699E+00
1.10678E+00	4.36787E+00
1.10680E+00	4.34865E+00
1.10685E+00	4.33767E+00
1.10692E+00	4.35739E+00
1.10699E+00	4.39287E+00
1.10703E+00	4.44337E+00
1.10708E+00	4.51737E+00
1.10725E+00	4.84703E+00
1.10741E+00	5.11622E+00
1.10747E+00	5.18752E+00
1.10761E+00	5.25095E+00
1.10771E+00	5.32665E+00
1.10773E+00	5.32908E+00
1.10895E+00	5.03633E+00
1.11055E+00	4.59537E+00
1.11340E+00	4.26479E+00
1.11625E+00	4.09361E+00
1.11753E+00	3.70990E+00
1.11796E+00	3.57751E+00
1.11803E+00	3.53665E+00
1.11906E+00	2.96759E+00
1.11910E+00	2.95702E+00
1.11987E+00	3.15969E+00
1.11998E+00	3.18132E+00
1.12065E+00	3.31244E+00
1.12220E+00	3.30295E+00
1.12297E+00	3.56064E+00
1.12375E+00	3.82695E+00
1.12445E+00	4.26506E+00
1.12468E+00	4.40558E+00
1.12499E+00	4.45049E+00
1.12522E+00	4.47898E+00
1.12530E+00	4.48060E+00
1.12580E+00	4.25488E+00
1.12626E+00	4.12721E+00
1.12626E+00	4.12712E+00
1.12628E+00	4.13218E+00
1.12630E+00	4.14274E+00
1.12647E+00	4.43727E+00
1.12661E+00	4.58763E+00
1.12665E+00	4.62983E+00
1.12675E+00	4.69150E+00
1.12693E+00	4.77168E+00
1.12698E+00	4.78367E+00
1.12700E+00	4.78096E+00
1.12724E+00	4.58164E+00
1.12760E+00	4.64802E+00
1.12766E+00	4.62323E+00
1.12805E+00	4.36896E+00
1.12820E+00	4.26566E+00
1.12850E+00	3.93876E+00
1.12876E+00	3.64908E+00
1.12880E+00	3.61640E+00
1.12916E+00	3.48884E+00
1.12940E+00	3.32689E+00
1.12944E+00	3.32028E+00
1.12987E+00	3.34756E+00
1.13065E+00	3.43235E+00
1.13190E+00	3.64813E+00
1.13315E+00	3.59620E+00
1.13362E+00	3.73742E+00
1.13385E+00	3.81210E+00
1.13390E+00	3.84262E+00
1.13395E+00	3.90258E+00
1.13435E+00	4.55525E+00
1.13438E+00	4.59096E+00
1.13441E+00	4.60169E+00
1.13445E+00	4.58712E+00
1.13517E+00	3.90809E+00
1.13520E+00	3.88934E+00
1.13526E+00	3.87154E+00
1.13637E+00	3.67419E+00
1.13835E+00	3.68337E+00
1.14008E+00	3.19691E+00
1.14033E+00	3.12623E+00
1.14151E+00	2.74077E+00
1.14226E+00	2.61655E+00
1.14228E+00	2.61635E+00
1.14230E+00	2.61955E+00
1.14249E+00	2.72110E+00
1.14278E+00	2.69025E+00
1.14282E+00	2.70571E+00
1.14323E+00	2.92403E+00
1.14325E+00	2.94649E+00
1.14331E+00	3.00556E+00
1.14370E+00	3.42574E+00
1.14373E+00	3.45165E+00
1.14380E+00	3.49076E+00
1.14394E+00	3.55148E+00
1.14401E+00	3.57694E+00
1.14413E+00	3.58877E+00
1.14421E+00	3.57331E+00
1.14424E+00	3.57988E+00
1.14427E+00	3.61089E+00
1.14439E+00	3.76640E+00
1.14452E+00	3.94733E+00
1.14457E+00	4.03514E+00
1.14472E+00	4.38956E+00
1.14486E+00	4.69707E+00
1.14490E+00	4.79347E+00
1.14512E+00	5.19755E+00
1.14523E+00	5.38882E+00
1.14528E+00	5.44202E+00
1.14546E+00	5.53744E+00
1.14557E+00	5.61185E+00
1.14558E+00	5.61522E+00
1.14561E+00	5.59950E+00
1.14565E+00	5.54346E+00
1.14580E+00	5.23709E+00
1.14600E+00	4.81921E+00
1.14615E+00	4.56717E+00
1.14621E+00	4.47206E+00
1.14626E+00	4.41020E+00
1.14634E+00	4.34672E+00
1.14638E+00	4.32674E+00
1.14639E+00	4.32654E+00
1.14643E+00	4.34341E+00
1.14651E+00	4.43977E+00
1.14660E+00	4.55239E+00
1.14699E+00	5.16707E+00
1.14712E+00	5.37131E+00
1.14725E+00	5.52335E+00
1.14730E+00	5.54923E+00
1.14734E+00	5.53557E+00
1.14784E+00	5.11877E+00
1.14790E+00	5.09023E+00
1.14867E+00	4.90027E+00
1.14988E+00	4.19108E+00
1.15005E+00	4.08355E+00
