E(MeV)	Hf-179
3.91558E-04	75.3253
3.91566E-04	73.9953
3.91580E-04	71.8921
3.91587E-04	70.992
3.91596E-04	69.7606
3.91611E-04	67.7511
3.91615E-04	67.1821
3.91626E-04	65.8974
3.91641E-04	64.1333
3.91644E-04	63.8279
3.91656E-04	62.536
3.91672E-04	61.0051
3.91682E-04	59.9686
3.91687E-04	59.5555
3.91710E-04	57.5957
3.91720E-04	56.7
3.91732E-04	55.7989
3.91755E-04	54.1477
3.91759E-04	53.9069
3.91778E-04	52.6772
3.91797E-04	51.5162
3.91801E-04	51.298
3.91826E-04	49.9524
3.91841E-04	49.1827
3.91845E-04	48.9526
3.91865E-04	48.0546
3.91890E-04	46.9633
3.91895E-04	46.7673
3.91924E-04	45.6299
3.91939E-04	45.0775
3.91953E-04	44.5894
3.91983E-04	43.641
3.92012E-04	42.7161
3.92042E-04	41.9279
3.92071E-04	41.1571
3.92086E-04	40.7804
3.92110E-04	40.2247
3.92142E-04	39.519
3.92159E-04	39.1464
3.92179E-04	38.7722
3.92216E-04	38.0853
3.92252E-04	37.411
3.92262E-04	37.2346
3.92301E-04	36.6211
3.92351E-04	35.8707
3.92370E-04	35.5762
3.92400E-04	35.1875
3.92449E-04	34.5519
3.92478E-04	34.1767
3.92498E-04	33.9541
3.92559E-04	33.2711
3.92586E-04	32.9757
3.92614E-04	32.7037
3.92669E-04	32.1801
3.92738E-04	31.5394
3.92743E-04	31.4985
3.92816E-04	30.897
3.92836E-04	30.7392
3.92890E-04	30.3544
3.92963E-04	29.838
3.93032E-04	29.3629
3.93037E-04	29.3336
3.93111E-04	28.9004
3.93184E-04	28.4727
3.93228E-04	28.2191
3.93258E-04	28.0711
3.93356E-04	27.5843
3.93424E-04	27.2482
3.93454E-04	27.1239
3.93552E-04	26.7154
3.93650E-04	26.3118
3.93719E-04	26.0322
3.93748E-04	25.9301
3.93846E-04	25.5935
3.93964E-04	25.1939
3.94013E-04	25.0293
3.94101E-04	24.7667
3.94209E-04	24.4494
3.94238E-04	24.3731
3.94376E-04	24.0214
3.94513E-04	23.673
3.94601E-04	23.451
3.94650E-04	23.3451
3.94787E-04	23.0513
3.94925E-04	22.7598
3.94993E-04	22.6151
3.95092E-04	22.4346
3.95288E-04	22.0767
3.95386E-04	21.8993
3.95484E-04	21.742
3.95680E-04	21.4301
3.95778E-04	21.2752
3.95876E-04	21.1382
3.96072E-04	20.8662
3.96268E-04	20.5959
3.96288E-04	20.569
3.96563E-04	20.2464
3.96805E-04	19.9632
3.97048E-04	19.6815
3.97053E-04	19.6758
3.97372E-04	19.3616
3.97695E-04	19.0445
3.97818E-04	18.925
3.98019E-04	18.7561
3.98342E-04	18.4855
3.98666E-04	18.2161
3.98759E-04	18.1388
3.98990E-04	17.9731
3.99456E-04	17.6397
3.99701E-04	17.4651
3.99912E-04	17.3338
4.00368E-04	17.0511
4.00824E-04	16.7694
4.00956E-04	16.6879
4.01280E-04	16.5132
4.01737E-04	16.2671
4.02197E-04	16.0202
4.02211E-04	16.0128
4.02811E-04	15.7287
4.03425E-04	15.4392
4.04038E-04	15.1507
4.04510E-04	14.9511
4.04981E-04	14.752
4.05452E-04	14.5537
4.05923E-04	14.356
4.06421E-04	14.1479
4.06920E-04	13.9408
4.07252E-04	13.8035
4.07584E-04	13.6668
4.07916E-04	13.531
4.08222E-04	13.4069
4.08248E-04	13.3949
4.08497E-04	13.2829
4.08782E-04	13.156
4.08984E-04	13.0669
4.09185E-04	12.9786
4.09297E-04	12.93
4.09387E-04	12.884
4.09589E-04	12.7817
4.09740E-04	12.7058
4.09891E-04	12.6309
4.10043E-04	12.557
4.10082E-04	12.5382
4.10194E-04	12.4727
4.10306E-04	12.4081
4.10418E-04	12.3446
4.10530E-04	12.2822
4.10575E-04	12.2577
4.10642E-04	12.2122
4.10754E-04	12.1379
4.10866E-04	12.0654
4.10950E-04	12.0125
4.11012E-04	11.9747
4.11034E-04	11.9568
4.11129E-04	11.8824
4.11208E-04	11.823
4.11286E-04	11.7655
4.11365E-04	11.7104
4.11393E-04	11.6916
4.11443E-04	11.645
4.11502E-04	11.5926
4.11561E-04	11.5422
4.11620E-04	11.4942
4.11678E-04	11.4489
4.11695E-04	11.4369
4.11743E-04	11.3881
4.11793E-04	11.3397
4.11844E-04	11.2944
4.11894E-04	11.253
4.11919E-04	11.2346
4.11945E-04	11.2079
4.11982E-04	11.1714
4.12020E-04	11.1386
4.12058E-04	11.1104
4.12085E-04	11.0943
4.12096E-04	11.0837
4.12131E-04	11.0565
4.12160E-04	11.0389
4.12190E-04	11.0272
4.12219E-04	11.0226
4.12244E-04	11.0258
4.12248E-04	11.0257
4.12268E-04	11.0308
4.12288E-04	11.041
4.12307E-04	11.0571
4.12327E-04	11.0799
4.12347E-04	11.1103
4.12366E-04	11.1493
4.12386E-04	11.1981
4.12405E-04	11.2581
4.12425E-04	11.3308
4.12442E-04	11.4045
4.12456E-04	11.4748
4.12470E-04	11.554
4.12484E-04	11.643
4.12485E-04	11.653
4.12498E-04	11.7514
4.12512E-04	11.8723
4.12526E-04	12.0058
4.12540E-04	12.1528
4.12541E-04	12.169
4.12554E-04	12.3254
4.12568E-04	12.5153
4.12582E-04	12.7223
4.12596E-04	12.948
4.12597E-04	12.9726
4.12604E-04	13.1002
4.12610E-04	13.2068
4.12624E-04	13.4948
4.12638E-04	13.8061
4.12652E-04	14.1421
4.12653E-04	14.1783
4.12665E-04	14.5052
4.12678E-04	14.8749
4.12690E-04	15.2689
4.12694E-04	15.3854
4.12703E-04	15.7054
4.12716E-04	16.1755
4.12728E-04	16.6742
4.12732E-04	16.8211
4.12741E-04	17.2196
4.12753E-04	17.803
4.12757E-04	17.9742
4.12766E-04	18.435
4.12782E-04	19.3059
4.12785E-04	19.4628
4.12804E-04	20.605
4.12807E-04	20.8329
4.12823E-04	21.8689
4.12832E-04	22.5767
4.12842E-04	23.2558
4.12858E-04	24.5411
4.12861E-04	24.772
4.12878E-04	26.3451
4.12883E-04	26.7623
4.12896E-04	28.0508
4.12905E-04	28.9596
4.12914E-04	29.893
4.12928E-04	31.3697
4.12932E-04	31.875
4.12950E-04	34.001
4.12950E-04	34.0011
4.12968E-04	36.2886
4.12973E-04	36.8873
4.12986E-04	38.7268
4.12995E-04	40.0174
4.13011E-04	42.3697
4.13017E-04	43.3679
4.13032E-04	45.675
4.13040E-04	46.9793
4.13060E-04	50.404
4.13062E-04	50.8038
4.13088E-04	55.5065
4.13091E-04	56.1467
4.13116E-04	60.9526
4.13120E-04	61.8609
4.13150E-04	67.8917
4.13179E-04	74.2639
4.13194E-04	77.7576
4.13212E-04	81.8382
4.13257E-04	92.2232
4.13302E-04	102.779
4.13336E-04	110.415
4.13349E-04	113.466
4.13383E-04	120.701
4.13403E-04	124.78
4.13414E-04	127
4.13445E-04	132.715
4.13448E-04	133.11
4.13483E-04	138.717
4.13488E-04	139.317
4.13517E-04	142.991
4.13529E-04	144.262
4.13548E-04	146.065
4.13564E-04	147.176
4.13581E-04	148.228
4.13600E-04	149.006
4.13601E-04	149.031
4.13629E-04	149.431
4.13636E-04	149.376
4.13657E-04	149.009
4.13667E-04	148.609
4.13690E-04	147.516
4.13699E-04	146.893
4.13708E-04	146.218
4.13717E-04	145.494
4.13737E-04	143.485
4.13748E-04	142.272
4.13770E-04	139.444
4.13778E-04	138.387
4.13804E-04	134.504
4.13811E-04	133.441
4.13833E-04	129.574
4.13849E-04	126.761
4.13869E-04	122.888
4.13896E-04	117.547
4.13909E-04	114.764
4.13954E-04	105.238
4.14021E-04	90.6466
4.14024E-04	90.1574
4.14064E-04	81.5345
4.14101E-04	74.1689
4.14120E-04	70.485
4.14130E-04	68.5668
4.14159E-04	63.2813
4.14174E-04	60.7613
4.14183E-04	59.2463
4.14201E-04	56.3387
4.14218E-04	53.5384
4.14223E-04	52.8233
4.14236E-04	50.9009
4.14254E-04	48.3904
4.14264E-04	47.0377
4.14272E-04	46.0176
4.14290E-04	43.79
4.14306E-04	41.9628
4.14308E-04	41.6742
4.14328E-04	39.4834
4.14345E-04	37.7493
4.14347E-04	37.5841
4.14362E-04	36.1568
4.14379E-04	34.6477
4.14388E-04	33.8583
4.14396E-04	33.2411
4.14412E-04	31.9396
4.14429E-04	30.7046
4.14429E-04	30.7045
4.14446E-04	29.5916
4.14463E-04	28.5377
4.14471E-04	28.0384
4.14480E-04	27.5662
4.14496E-04	26.6736
4.14510E-04	25.9668
4.14513E-04	25.8317
4.14524E-04	25.3233
4.14538E-04	24.7174
4.14552E-04	24.1394
4.14555E-04	24.029
4.14566E-04	23.6149
4.14580E-04	23.1215
4.14594E-04	22.6508
4.14597E-04	22.561
4.14608E-04	22.2282
4.14622E-04	21.8318
4.14636E-04	21.4536
4.14650E-04	21.0923
4.14653E-04	21.0232
4.14664E-04	20.7727
4.14678E-04	20.4741
4.14692E-04	20.1887
4.14706E-04	19.9155
4.14716E-04	19.7334
4.14725E-04	19.5816
4.14740E-04	19.349
4.14755E-04	19.1266
4.14769E-04	18.9133
4.14779E-04	18.7776
4.14789E-04	18.6576
4.14809E-04	18.4307
4.14828E-04	18.2154
4.14848E-04	18.0104
4.14863E-04	17.8563
4.14868E-04	17.8197
4.14887E-04	17.6565
4.14907E-04	17.5004
4.14926E-04	17.3503
4.14946E-04	17.2056
4.14947E-04	17.1957
4.14975E-04	17.0232
4.15005E-04	16.8509
4.15034E-04	16.6859
4.15045E-04	16.6252
4.15059E-04	16.5594
4.15097E-04	16.3887
4.15135E-04	16.2249
4.15157E-04	16.1312
4.15173E-04	16.0763
4.15211E-04	15.9463
4.15248E-04	15.8201
4.15286E-04	15.6971
4.15326E-04	15.573
4.15337E-04	15.5432
4.15387E-04	15.4131
4.15438E-04	15.2866
4.15492E-04	15.1528
4.15510E-04	15.1092
4.15547E-04	15.0356
4.15601E-04	14.9278
4.15656E-04	14.8223
4.15729E-04	14.6844
4.15802E-04	14.5722
4.15874E-04	14.4624
4.15947E-04	14.3548
4.16020E-04	14.249
4.16104E-04	14.1497
4.16188E-04	14.0523
4.16272E-04	13.9564
4.16356E-04	13.8619
4.16468E-04	13.7572
4.16580E-04	13.6543
4.16692E-04	13.553
4.16805E-04	13.4695
4.16917E-04	13.3872
4.17048E-04	13.2917
4.17180E-04	13.1973
4.17268E-04	13.1351
4.17356E-04	13.0839
4.17532E-04	12.983
4.17707E-04	12.8832
4.17883E-04	12.7844
4.17971E-04	12.7355
4.18059E-04	12.6946
4.18322E-04	12.5731
4.18543E-04	12.4725
4.18763E-04	12.3727
4.18984E-04	12.2736
4.19001E-04	12.266
4.19315E-04	12.1449
4.19646E-04	12.0183
4.19977E-04	11.8928
4.20087E-04	11.8512
4.20359E-04	11.7491
4.20410E-04	11.731
4.20732E-04	11.6173
4.21055E-04	11.5043
4.21377E-04	11.392
4.21700E-04	11.2805
4.22022E-04	11.1697
4.22345E-04	11.0597
4.22667E-04	10.9506
4.22990E-04	10.8425
4.23312E-04	10.7354
4.23635E-04	10.6296
4.23753E-04	10.5911
4.23957E-04	10.5161
4.24199E-04	10.4282
4.24441E-04	10.3412
4.24683E-04	10.2554
4.24924E-04	10.1708
4.25166E-04	10.0877
4.25281E-04	10.0491
4.25417E-04	9.99582
4.25671E-04	9.89806
4.25841E-04	9.83426
4.26011E-04	9.77172
4.26180E-04	9.71058
4.26350E-04	9.65102
4.26469E-04	9.61058
4.26520E-04	9.5906
4.26673E-04	9.53237
4.26876E-04	9.45764
4.27012E-04	9.40991
4.27148E-04	9.3641
4.27284E-04	9.32043
4.27419E-04	9.27918
4.27555E-04	9.24066
4.27691E-04	9.20523
4.27801E-04	9.17902
4.27912E-04	9.15541
4.28022E-04	9.1347
4.28115E-04	9.11993
4.28132E-04	9.11839
4.28242E-04	9.11207
4.28353E-04	9.10992
4.28463E-04	9.11252
4.28573E-04	9.12056
4.28590E-04	9.12281
4.28694E-04	9.15233
4.28775E-04	9.18002
4.28856E-04	9.21206
4.28896E-04	9.23051
4.28936E-04	9.25585
4.29017E-04	9.312
4.29049E-04	9.33658
4.29097E-04	9.38349
4.29178E-04	9.46795
4.29218E-04	9.5139
4.29250E-04	9.55902
4.29314E-04	9.65515
4.29378E-04	9.75744
4.29380E-04	9.76107
4.29441E-04	9.88719
4.29501E-04	10.0162
4.29505E-04	10.0271
4.29568E-04	10.1991
4.29621E-04	10.3506
4.29632E-04	10.3866
4.29696E-04	10.6136
4.29742E-04	10.789
4.29755E-04	10.8425
4.29809E-04	11.0897
4.29823E-04	11.1565
4.29863E-04	11.3719
4.29896E-04	11.5523
4.29918E-04	11.6898
4.29960E-04	11.9662
4.29972E-04	12.0523
4.30025E-04	12.4509
4.30026E-04	12.4653
4.30081E-04	12.9463
4.30089E-04	13.0253
4.30135E-04	13.4957
4.30137E-04	13.5231
4.30182E-04	14.0518
4.30186E-04	14.0934
4.30223E-04	14.5955
4.30234E-04	14.7496
4.30264E-04	15.2078
4.30283E-04	15.5071
4.30305E-04	15.9001
4.30331E-04	16.3874
4.30345E-04	16.6802
4.30363E-04	17.0569
4.30386E-04	17.5815
4.30398E-04	17.8635
4.30417E-04	18.3484
4.30435E-04	18.8488
4.30447E-04	19.1954
4.30463E-04	19.6811
4.30478E-04	20.1498
4.30491E-04	20.6047
4.30505E-04	21.0965
4.30519E-04	21.637
4.30539E-04	22.4291
4.30547E-04	22.7852
4.30564E-04	23.5583
4.30575E-04	24.0756
4.30590E-04	24.8119
4.30603E-04	25.5254
4.30615E-04	26.2063
4.30631E-04	27.158
4.30641E-04	27.7603
4.30659E-04	29.0006
4.30666E-04	29.4939
4.30686E-04	31.0176
4.30692E-04	31.4331
4.30712E-04	33.1445
4.30717E-04	33.6103
4.30737E-04	35.5291
4.30742E-04	36.0518
4.30763E-04	38.2026
4.30766E-04	38.5875
4.30780E-04	40.1676
4.30787E-04	41.0042
4.30797E-04	42.2894
4.30807E-04	43.6502
4.30814E-04	44.5793
4.30827E-04	46.5467
4.30831E-04	47.0506
4.30848E-04	49.7163
4.30865E-04	52.605
4.30868E-04	53.2167
4.30882E-04	55.7199
4.30888E-04	57.0445
4.30899E-04	59.0769
4.30909E-04	61.2265
4.30916E-04	62.6922
4.30929E-04	65.7907
4.30933E-04	66.583
4.30950E-04	70.7668
4.30970E-04	76.2298
4.30972E-04	76.6944
4.30988E-04	81.4248
4.30994E-04	83.2045
4.31010E-04	88.3749
4.31016E-04	90.3231
4.31032E-04	95.9753
4.31038E-04	98.1037
4.31054E-04	104.269
4.31060E-04	106.589
4.31076E-04	113.3
4.31082E-04	115.823
4.31098E-04	123.108
4.31104E-04	125.845
4.31120E-04	133.733
4.31126E-04	136.695
4.31142E-04	145.251
4.31152E-04	150.289
4.31162E-04	156.149
4.31177E-04	165.094
4.31187E-04	171.435
4.31202E-04	181.123
4.31213E-04	187.969
4.31228E-04	198.417
4.31238E-04	205.776
4.31253E-04	216.992
4.31264E-04	224.852
4.31277E-04	235.487
4.31289E-04	245.279
4.31308E-04	260.895
4.31320E-04	271.364
4.31338E-04	288.05
4.31350E-04	299.17
4.31369E-04	316.908
4.31396E-04	343.891
4.31408E-04	355.872
4.31452E-04	402.354
4.31455E-04	405.957
4.31540E-04	499.456
4.31581E-04	544.157
4.31611E-04	577.184
4.31635E-04	601.696
4.31659E-04	625.629
4.31684E-04	649.527
4.31703E-04	666.577
4.31715E-04	676.409
4.31744E-04	699.627
4.31744E-04	699.867
4.31772E-04	718.817
4.31784E-04	726.313
4.31810E-04	740.895
4.31819E-04	745.007
4.31848E-04	756.821
4.31854E-04	758.779
4.31876E-04	764.376
4.31881E-04	765.622
4.31900E-04	768.215
4.31907E-04	769.024
4.31924E-04	769.519
4.31930E-04	769.516
4.31952E-04	767.245
4.31967E-04	765.088
4.31987E-04	760.111
4.31998E-04	757.012
4.32015E-04	750.522
4.32027E-04	745.521
4.32043E-04	737.732
4.32056E-04	730.604
4.32073E-04	720.177
4.32090E-04	709.333
4.32104E-04	699.488
4.32124E-04	684.263
4.32138E-04	673.103
4.32158E-04	655.967
4.32172E-04	643.708
4.32192E-04	624.922
4.32233E-04	585.021
4.32243E-04	574.917
4.32363E-04	449.792
4.32396E-04	416.66
4.32409E-04	403.221
4.32440E-04	373.331
4.32447E-04	366.775
4.32479E-04	336.93
4.32480E-04	335.386
4.32513E-04	307.263
4.32514E-04	305.805
4.32538E-04	286.395
4.32548E-04	278.194
4.32564E-04	266.545
4.32580E-04	254.439
4.32589E-04	247.807
4.32609E-04	234.183
4.32618E-04	228.03
4.32637E-04	215.397
4.32642E-04	212.814
4.32665E-04	198.595
4.32666E-04	198.096
4.32689E-04	185.475
4.32695E-04	182.261
4.32713E-04	173.26
4.32724E-04	167.792
4.32737E-04	161.918
4.32753E-04	154.622
4.32760E-04	151.413
4.32782E-04	142.677
4.32784E-04	141.698
4.32803E-04	134.651
4.32805E-04	134.02
4.32823E-04	127.533
4.32830E-04	125.214
4.32844E-04	120.896
4.32856E-04	117.184
4.32864E-04	114.717
4.32881E-04	109.872
4.32884E-04	108.971
4.32905E-04	103.665
4.32906E-04	103.23
4.32925E-04	98.7939
4.32932E-04	97.2093
4.32945E-04	94.2676
4.32957E-04	91.7399
4.32966E-04	90.0641
4.32983E-04	86.7731
4.32986E-04	86.1546
4.33000E-04	83.7252
4.33007E-04	82.5964
4.33030E-04	78.7236
4.33034E-04	78.1815
4.33056E-04	74.991
4.33068E-04	73.3093
4.33081E-04	71.5655
4.33102E-04	69.0051
4.33107E-04	68.423
4.33132E-04	65.5739
4.33136E-04	65.2013
4.33158E-04	62.9967
4.33170E-04	61.8324
4.33183E-04	60.6171
4.33203E-04	58.829
4.33209E-04	58.4194
4.33234E-04	56.4096
4.33237E-04	56.1461
4.33259E-04	54.5741
4.33271E-04	53.7418
4.33285E-04	52.8817
4.33318E-04	50.8255
4.33322E-04	50.567
4.33351E-04	48.9931
4.33368E-04	48.0849
4.33384E-04	47.3116
4.33417E-04	45.7542
4.33426E-04	45.3615
4.33450E-04	44.3466
4.33484E-04	43.0045
4.33528E-04	41.4255
4.33541E-04	40.9489
4.33572E-04	39.9788
4.33599E-04	39.1323
4.33616E-04	38.6504
4.33657E-04	37.5154
4.33665E-04	37.3032
4.33719E-04	35.9717
4.33743E-04	35.3999
4.33774E-04	34.7369
4.33801E-04	34.1579
4.33828E-04	33.6312
4.33882E-04	32.5956
4.33886E-04	32.5319
4.33937E-04	31.6731
4.33971E-04	31.109
4.33991E-04	30.8029
4.34045E-04	29.9985
4.34055E-04	29.8498
4.34106E-04	29.1886
4.34174E-04	28.3208
4.34183E-04	28.2139
4.34242E-04	27.5586
4.34310E-04	26.8208
4.34310E-04	26.8208
4.34378E-04	26.1775
4.34437E-04	25.6221
4.34446E-04	25.5513
4.34514E-04	24.993
4.34565E-04	24.5792
4.34582E-04	24.4575
4.34658E-04	23.9169
4.34734E-04	23.3833
4.34743E-04	23.3314
4.34828E-04	22.82
4.34904E-04	22.3654
4.34913E-04	22.3208
4.34997E-04	21.8806
4.35074E-04	21.4889
4.35082E-04	21.4506
4.35167E-04	21.0719
4.35252E-04	20.6973
4.35277E-04	20.5861
4.35354E-04	20.2963
4.35473E-04	19.8513
4.35515E-04	19.6943
4.35591E-04	19.4488
4.35710E-04	19.0716
4.35753E-04	18.9383
4.35829E-04	18.7277
4.35948E-04	18.4037
4.35990E-04	18.2891
4.36067E-04	18.1085
4.36185E-04	17.8305
4.36279E-04	17.614
4.36321E-04	17.529
4.36474E-04	17.2264
4.36618E-04	16.9436
4.36627E-04	16.9292
4.36780E-04	16.673
4.36932E-04	16.4191
4.36958E-04	16.3772
4.37085E-04	16.1992
4.37238E-04	15.9874
4.37390E-04	15.7774
4.37467E-04	15.6732
4.37560E-04	15.5673
4.37747E-04	15.3576
4.37934E-04	15.1496
4.38027E-04	15.0464
4.38120E-04	14.9595
4.38307E-04	14.7872
4.38494E-04	14.616
4.38587E-04	14.5311
4.38774E-04	14.388
4.39037E-04	14.1882
4.39266E-04	14.0155
4.39300E-04	13.99
4.39495E-04	13.8658
4.39724E-04	13.721
4.39979E-04	13.561
4.40030E-04	13.534
4.40335E-04	13.3732
4.40641E-04	13.2134
4.40946E-04	13.0546
4.40997E-04	13.0283
4.41252E-04	12.9146
4.41591E-04	12.7639
4.41676E-04	12.7265
4.41965E-04	12.6159
4.42338E-04	12.4736
4.42711E-04	12.332
4.43034E-04	12.2103
4.43085E-04	12.1938
4.43458E-04	12.0732
4.43831E-04	11.9531
4.44392E-04	11.7738
4.44901E-04	11.6306
4.45410E-04	11.4882
4.45919E-04	11.3463
4.46428E-04	11.2051
4.46937E-04	11.0753
4.47311E-04	10.9805
4.47815E-04	10.8529
4.48319E-04	10.7259
4.48465E-04	10.6893
4.48655E-04	10.6454
4.49328E-04	10.4912
4.49911E-04	10.3575
4.50000E-04	10.3455
4.50000E-04	42.7698
4.62697E-04	42.2962
4.75753E-04	41.8092
4.78125E-04	41.7207
4.91616E-04	41.26
5.05488E-04	40.7863
5.06250E-04	40.7603
5.20535E-04	40.3114
5.34375E-04	39.8766
5.49453E-04	39.4388
5.62500E-04	39.06
5.78372E-04	38.6324
5.90625E-04	38.3023
6.07290E-04	37.8843
6.18750E-04	37.5969
6.36209E-04	37.1879
6.46875E-04	36.938
6.65128E-04	36.5373
6.75000E-04	36.3206
6.94046E-04	35.933
7.13630E-04	35.5345
7.15625E-04	35.4939
7.35817E-04	35.1165
7.56250E-04	34.7346
7.77589E-04	34.3667
7.96875E-04	34.0341
8.19360E-04	33.6749
8.37500E-04	33.3852
8.61131E-04	33.0341
8.78125E-04	32.7817
9.02903E-04	32.4383
9.18750E-04	32.2186
9.44674E-04	31.8824
9.59375E-04	31.6917
9.86445E-04	31.3621
1.00000E-03	31.1971
1.02822E-03	30.8761
1.05000E-03	30.6282
1.07963E-03	30.3143
1.10000E-03	30.0985
1.13104E-03	29.7912
1.15000E-03	29.6036
1.18245E-03	29.3026
1.20000E-03	29.1399
1.23386E-03	28.8449
1.25000E-03	28.7042
1.28527E-03	28.4148
1.30000E-03	28.2939
1.33668E-03	28.0174
1.37440E-03	27.7331
1.40000E-03	27.5401
1.43950E-03	27.2691
1.47500E-03	27.0256
1.51662E-03	26.761
1.55000E-03	26.5488
1.59374E-03	26.2902
1.62500E-03	26.1053
1.67085E-03	25.8523
1.70000E-03	25.6915
1.74797E-03	25.4436
1.77500E-03	25.304
1.82508E-03	25.0611
1.85000E-03	24.9402
1.90220E-03	24.7087
1.95587E-03	24.4706
2.00000E-03	24.2749
2.05643E-03	24.0492
2.11446E-03	23.8171
2.12500E-03	23.7749
2.18496E-03	23.5553
2.24661E-03	23.3295
2.25000E-03	23.317
2.31349E-03	23.103
2.37500E-03	22.8956
2.44201E-03	22.6868
2.50000E-03	22.5061
2.57054E-03	22.302
2.62500E-03	22.1445
2.69907E-03	21.945
2.75000E-03	21.8077
2.82760E-03	21.6124
2.87500E-03	21.4931
2.95612E-03	21.3017
3.00000E-03	21.1981
3.08465E-03	21.0132
3.17169E-03	20.823
3.18750E-03	20.7885
3.27744E-03	20.6085
3.36992E-03	20.4234
3.37500E-03	20.4132
3.47023E-03	20.2378
3.56250E-03	20.0678
3.66302E-03	19.8965
3.75000E-03	19.7483
3.85581E-03	19.581
3.93750E-03	19.4518
4.04860E-03	19.2881
4.12500E-03	19.1755
4.24139E-03	19.0152
4.31250E-03	18.9173
4.43418E-03	18.7602
4.50000E-03	18.6752
4.62697E-03	18.5233
4.75753E-03	18.3672
4.78125E-03	18.3388
4.91616E-03	18.1909
5.05488E-03	18.0389
5.06250E-03	18.0305
5.20535E-03	17.8864
5.34375E-03	17.7466
5.49453E-03	17.6058
5.62500E-03	17.484
5.78372E-03	17.3464
5.90625E-03	17.2401
6.07290E-03	17.1054
6.18750E-03	17.0128
6.36209E-03	16.8808
6.46875E-03	16.8002
6.65128E-03	16.6708
6.75000E-03	16.6008
6.94046E-03	16.4754
7.13630E-03	16.3465
7.15625E-03	16.3334
7.35817E-03	16.2112
7.56250E-03	16.0875
7.77589E-03	15.9681
7.96875E-03	15.8602
8.19360E-03	15.7435
8.37500E-03	15.6493
8.61131E-03	15.5351
8.78125E-03	15.4529
9.02903E-03	15.341
9.18750E-03	15.2694
9.44674E-03	15.1595
9.59375E-03	15.0973
9.86445E-03	14.9895
1.00000E-02	14.9355
1.02822E-02	14.8303
1.05000E-02	14.7491
1.07963E-02	14.646
1.10000E-02	14.5751
1.13104E-02	14.474
1.15000E-02	14.4122
1.18245E-02	14.313
1.20000E-02	14.2593
1.23386E-02	14.1645
1.26867E-02	14.0671
1.30000E-02	13.9794
1.33668E-02	13.8875
1.37440E-02	13.7931
1.40000E-02	13.7289
1.43950E-02	13.6385
1.47500E-02	13.5573
1.51662E-02	13.4688
1.55000E-02	13.3978
1.59374E-02	13.3109
1.62500E-02	13.2489
1.67085E-02	13.1636
1.70000E-02	13.1094
1.74797E-02	13.0281
1.79729E-02	12.9445
1.84800E-02	12.8585
1.85000E-02	12.8551
1.90220E-02	12.7762
1.95587E-02	12.695
2.00000E-02	12.6283
2.05643E-02	12.5509
2.11446E-02	12.4713
2.12500E-02	12.4568
2.18496E-02	12.381
2.24661E-02	12.3031
2.25000E-02	12.2989
2.31349E-02	12.2246
2.37500E-02	12.1527
2.44201E-02	12.0798
2.50000E-02	12.0168
2.57054E-02	11.9452
2.62500E-02	11.8899
2.69907E-02	11.8195
2.75000E-02	11.7711
2.82760E-02	11.7038
2.90738E-02	11.6346
2.98942E-02	11.5634
3.00000E-02	11.5542
3.08465E-02	11.4878
3.17169E-02	11.4194
3.18750E-02	11.407
3.27744E-02	11.3418
3.36992E-02	11.2748
3.37500E-02	11.2711
3.47023E-02	11.207
3.56250E-02	11.1449
3.66302E-02	11.0818
3.75000E-02	11.0272
3.85581E-02	10.967
3.96461E-02	10.9051
4.07648E-02	10.8414
4.12500E-02	10.8138
4.24139E-02	10.755
4.36107E-02	10.6945
4.48412E-02	10.6324
4.50000E-02	10.6243
4.62697E-02	10.5661
4.75753E-02	10.5062
4.78125E-02	10.4953
4.91616E-02	10.4379
5.05488E-02	10.3789
5.06250E-02	10.3757
5.20535E-02	10.3191
5.34375E-02	10.2643
5.49453E-02	10.2085
5.62500E-02	10.1602
5.78372E-02	10.1066
5.94691E-02	10.0516
6.11472E-02	9.99502
6.18750E-02	9.97048
6.36209E-02	9.91799
6.54161E-02	9.86402
6.72619E-02	9.80853
6.75000E-02	9.80137
6.94046E-02	9.7498
7.13630E-02	9.69677
7.31250E-02	9.64906
7.51883E-02	9.59831
7.73099E-02	9.54613
7.87500E-02	9.5107
8.09720E-02	9.46069
8.32568E-02	9.40927
8.43750E-02	9.38411
9.00000E-02	9.26757
9.00000E-02	9.29987
1.01411E-01	9.17326
1.04272E-01	9.14218
1.13600E-01	9.05945
1.13637E-01	9.05847
1.16805E-01	9.03089
1.34221E-01	8.87716
1.50000E-01	8.74003
1.60463E-01	8.62891
1.71938E-01	8.51077
1.79850E-01	8.43078
1.95768E-01	8.27408
2.00000E-01	8.23302
2.27667E-01	8.05792
2.52000E-01	7.90614
2.59111E-01	7.87009
2.78834E-01	7.78745
3.00000E-01	7.70002
3.07862E-01	7.68235
3.08730E-01	7.68055
3.09000E-01	7.68015
3.23000E-01	7.63571
3.53555E-01	7.56036
3.87000E-01	7.48
3.87170E-01	7.47949
4.00000E-01	7.45999
4.11000E-01	7.43001
4.29000E-01	7.40645
4.63141E-01	7.36175
5.00000E-01	7.31525
5.07054E-01	7.30632
5.12000E-01	7.30339
5.58000E-01	7.25593
5.65872E-01	7.25083
5.81839E-01	7.23253
5.94000E-01	7.21851
6.00000E-01	7.21001
6.31401E-01	7.19245
6.36000E-01	7.19
7.00000E-01	7.15545
