E(MeV)	j33-k300/In115K3:1
0.000363455	7.35178
0.000363497	7.15282
0.000363561	6.98794
0.000363634	6.79028
0.000363725	6.61803
0.000363816	6.45707
0.000363967	6.33535
0.000364155	6.18459
0.000364355	6.04942
0.000364622	5.94172
0.000364993	5.83343
0.000365363	5.72464
0.000365598	5.65006
0.000365774	5.62805
0.000365908	5.64493
0.00036602	5.6978
0.000366094	5.78547
0.00036619	5.87272
0.000366278	6.02408
0.000366366	6.20275
0.00036661	6.41542
0.000366691	7.06725
0.000366755	7.24873
0.000366825	7.35823
0.000366889	7.43436
0.00036696	7.4577
0.000367015	7.43037
0.000367079	7.37069
0.00036713	7.26387
0.000367216	7.15337
0.000367451	6.93229
0.000367535	6.25054
0.00036761	6.03347
0.000367684	5.86764
0.000367759	5.72911
0.000367844	5.61732
0.00036794	5.51906
0.000368084	5.43959
0.000368268	5.36458
0.000368529	5.31339
0.000369022	5.27525
0.000369223	5.24153
0.000369338	5.25393
0.000369432	5.28614
0.000369506	5.34433
0.000369555	5.42424
0.000369603	5.50337
0.000369652	5.61108
0.000370291	16.6158
0.000370328	18.2399
0.000370366	19.982
0.000370411	21.8287
0.000370578	24.0917
0.000370622	33.033
0.000370666	35.2214
0.000370712	37.2458
0.000370921	43.1547
0.000370962	43.2965
0.000371038	42.6645
0.00037115	39.8127
0.000371192	38.1566
0.000371235	36.3758
0.000371304	34.3235
0.000371415	30.8527
0.00037147	25.1719
0.000371586	19.1439
0.000372063	7.85381
0.000372103	7.53586
0.000372144	7.27051
0.000372184	7.04959
0.000372244	6.86583
0.000372304	6.6463
0.000372382	6.47874
0.000372468	6.31809
0.000372554	6.18878
0.000372669	6.093
0.000372784	5.99754
0.000373037	5.92473
0.000373289	5.80843
0.000373749	5.72586
0.000374442	5.62091
0.000375144	5.5181
0.000376444	5.44662
0.000377451	5.35148
0.000377601	5.2963
0.000377826	5.29377
0.000377938	5.31099
0.000378051	5.34262
0.000378126	5.40484
0.000378201	5.47148
0.000378281	5.56482
0.000378361	5.70076
0.00037844	5.87925
0.000378517	6.09966
0.00037862	6.35471
0.000378774	6.74473
0.000378854	7.36775
0.000378912	7.65992
0.000378976	7.842
0.000379034	8.00135
0.000379095	8.09808
0.000379181	8.14966
0.000379233	8.1156
0.000379297	8.04365
0.000379359	7.90302
0.000379443	7.72175
0.000379668	7.42655
0.000379748	6.54294
0.000379828	6.25979
0.000379903	6.01446
0.000379978	5.82343
0.000380053	5.66864
0.000380128	5.54702
0.000380224	5.45392
0.000380321	5.36769
0.000380449	5.30929
0.000380642	5.25956
0.000381022	5.21709
0.00038143	5.17212
0.000381619	5.1476
0.000381754	5.16113
0.000381835	5.2045
0.000381921	5.2571
0.000381986	5.34792
0.000382042	5.44807
0.000382095	5.56433
0.000382147	5.70067
0.0003822	5.86823
0.000382253	6.07036
0.000382341	6.49057
0.000382394	6.79588
0.000382446	7.13902
0.000382499	7.51668
0.000382724	7.92336
0.000382797	9.76594
0.000382862	10.3156
0.000382929	10.7432
0.00038301	11.1194
0.000383181	11.4896
0.000383242	12.1528
0.000383285	12.4552
0.000383328	12.7334
0.000383372	13.083
0.000383415	13.527
0.00038363	17.3399
0.000383679	18.6389
0.000383743	20.0808
0.000383888	22.1787
0.000383956	27.1739
0.000384006	29.3333
0.000384051	30.7225
0.000384096	31.7892
0.000384206	33.4214
0.000384354	32.8636
0.000384399	32.1644
0.000384441	31.1691
0.000384498	30.0529
0.000384566	28.2613
0.000384712	25.8826
0.000384777	20.4088
0.000384824	18.045
0.000384866	16.461
0.000384909	15.1271
0.000384951	13.8966
0.000385248	8.28507
0.000385325	7.54458
0.000385368	7.22994
0.00038541	6.9675
0.000385452	6.74951
0.000385495	6.56896
0.000385558	6.41962
0.000385629	6.24248
0.000385714	6.09566
0.000385827	5.96796
0.00038594	5.85013
0.000386126	5.76779
0.000386346	5.67276
0.00038664	5.59402
0.000387092	5.51804
0.000387871	5.43568
0.000388854	5.34165
0.000390887	5.26147
0.000394691	5.14234
0.000396458	4.93588
0.00039774	4.81015
0.000398852	4.69059
0.000399678	4.55922
0.000400063	4.45616
0.000400262	4.43154
0.000400392	4.44437
0.000400483	4.47672
0.000400544	4.52155
0.000400604	4.5683
0.000400665	4.63531
0.00040071	4.73131
0.000400756	4.82969
0.000400801	4.95841
0.000401793	66.2359
0.000401951	74.6519
0.000402004	104.101
0.000402046	113.417
0.000402089	120.429
0.000402166	131.536
0.000402209	136.05
0.000402252	139.775
0.000402423	142.713
0.000402463	140.385
0.000402505	137.119
0.000402548	132.748
0.000402591	127.388
0.000402645	121.246
0.000402699	112.588
0.000402844	103.253
0.000402891	77.3001
0.000402938	69.2707
0.000403884	9.20912
0.000403937	8.86355
0.00040399	8.57704
0.000404071	8.33612
0.00040416	8.03857
0.000404267	7.77244
0.000404373	7.51433
0.00040448	7.30242
0.000404623	7.12352
0.00040478	6.92262
0.000404951	6.73846
0.000405207	6.57014
0.000405521	6.36375
0.000405806	6.16377
0.000406233	6.01614
0.000406769	5.83545
0.00040752	5.65361
0.000408375	5.4463
0.00040896	5.24782
0.000409313	5.13602
0.000409418	5.09519
0.000409575	5.09238
0.00040968	5.10443
0.000409793	5.131
0.000409877	5.18992
0.000409933	5.26983
0.000409989	5.35027
0.000410032	5.4623
0.000410074	5.57413
0.000410116	5.717
0.000411044	56.701
0.00041109	64.6152
0.000411234	72.4435
0.000411288	97.6132
0.000411333	106.677
0.000411378	113.732
0.00041145	123.984
0.000411495	128.667
0.00041154	132.677
0.000411621	137.024
0.000411696	137.183
0.00041174	135.758
0.000411825	129.771
0.00041187	125.042
0.000411954	115.257
0.000412008	107.098
0.000412128	98.3423
0.000412188	78.2029
0.000412233	68.4617
0.000413171	9.82171
0.000413224	9.45803
0.000413276	9.15659
0.000413355	8.9036
0.000413434	8.59243
0.000413535	8.34104
0.000413648	8.07879
0.00041376	7.84294
0.000413893	7.45654
0.00041406	7.43268
0.000414285	7.25491
0.00041451	7.0383
0.000414803	6.86475
0.000415088	6.68398
0.000415515	6.54236
0.0004158	6.3736
0.0004164	6.28184
0.000417285	6.12525
0.000418138	5.95162
0.000420451	5.8205
0.000420911	5.53161
0.000421065	5.48538
0.000421242	5.4779
0.00042136	5.48835
0.000421448	5.52372
0.000421507	5.58209
0.00042156	5.64632
0.000421605	5.72933
0.000422425	21.1199
0.000422475	23.6687
0.000422556	26.376
0.000422651	30.9201
0.000422717	36.2389
0.000422773	39.721
0.000422821	42.3917
0.000422901	45.5353
0.000423068	48.223
0.000423222	45.8966
0.000423269	44.3357
0.000423316	42.4539
0.000423363	40.3089
0.000423434	37.9628
0.000423568	34.2067
0.000423628	27.0127
0.000423752	20.2634
0.000424322	7.90146
0.000424369	7.61769
0.000424416	7.38579
0.000424534	7.0407
0.000424617	6.85713
0.000424676	6.69772
0.000424794	6.60932
0.000424971	6.47448
0.000425183	6.33437
0.00042549	6.21698
0.000425879	6.09679
0.000426351	5.9895
0.000427189	5.89687
0.000428345	5.78486
0.000429325	5.68353
0.000429751	5.62299
0.000430044	5.60788
0.00043022	5.62292
0.00043039	5.6626
0.000430534	5.74036
0.000430919	5.84278
0.000430986	6.25455
0.000431038	6.29066
0.000431149	6.3291
0.000431304	6.332
0.000431409	6.3064
0.000431532	6.24321
0.000431839	6.13166
0.000431996	5.80809
0.000432148	5.67734
0.0004323	5.5892
0.00043251	5.53359
0.00043299	5.49205
0.000434318	5.40026
0.000435109	5.36739
0.000435519	5.35779
0.000435734	5.37108
0.000435896	5.41314
0.000435993	5.46622
0.000436079	5.54155
0.000436152	5.63305
0.000436211	5.73116
0.00043627	5.85414
0.00043633	6.00508
0.000436386	6.17757
0.00043644	6.36888
0.000436494	6.58676
0.000436575	6.96088
0.000436655	7.37715
0.000436872	8.59974
0.000436952	8.99998
0.00043701	9.24755
0.000437075	9.46395
0.000437133	9.59639
0.000437195	9.66529
0.000437334	9.64479
0.000437398	9.54214
0.000437461	9.36132
0.000437545	9.12435
0.000437644	8.73166
0.000437784	8.20281
0.000437868	7.4372
0.000437949	7.01482
0.00043803	6.65576
0.000438104	6.35071
0.000438165	6.11984
0.000438245	5.96403
0.000438326	5.79799
0.000438407	5.67274
0.000438515	5.58029
0.000438596	5.45386
0.000438784	5.43997
0.000439054	5.39022
0.000439308	5.32512
0.000439362	5.32047
0.000439527	5.30653
0.000439636	5.29723
0.0004397	5.29178
0.00043979	5.28677
0.000439848	5.28346
0.000439901	5.28053
0.000440941	5.22205
0.000441014	5.21792
0.00044108	5.21423
0.000441172	5.20906
0.00044122	5.20635
0.000441772	5.17531
0.000441843	5.17137
0.000441963	5.1646
0.000442017	5.16155
0.000442063	5.15899
0.00044283	5.11589
0.000442912	5.11127
0.000442967	5.10819
0.000443021	5.10511
0.000443104	5.09972
0.000443186	5.09405
0.000443295	5.0865
0.00044346	5.07517
0.000443679	5.06006
0.000443974	5.03967
0.00044427	5.01928
0.00044464	4.99379
0.000444687	4.98948
0.000445344	4.92874
0.000446092	4.85959
0.000446165	4.85279
0.000446818	4.79215
0.000446939	4.78968
0.000447109	4.80749
0.000447206	4.84216
0.000447351	4.89067
0.000447399	4.9699
0.000447448	5.04714
0.000448293	22.1598
0.000448397	26.8841
0.000448542	31.1175
0.00044861	40.2682
0.000448668	44.2474
0.000448716	47.2967
0.000449147	50.6147
0.000449193	48.676
0.000449239	46.5166
0.000449311	44.1064
0.000449462	39.9404
0.000449522	30.8267
0.000449647	23.077
0.000450402	6.7151
0.00045046	6.49155
0.000450517	6.31303
0.000450606	6.16895
0.000450667	5.99479
0.000450788	5.90134
0.000450909	5.75364
0.00045103	5.63968
0.000451273	5.54657
0.000451517	5.39797
0.000451788	5.2835
0.000451957	5.1909
0.000452106	5.16039
0.000452177	5.17654
0.000452248	5.20998
0.000452295	5.2722
0.000452343	5.33637
0.00045239	5.42505
0.00045332	34.874
0.000453373	39.6135
0.000453524	44.616
0.000453572	59.3711
0.000453629	63.9638
0.000453675	68.9518
0.000454263	69.6912
0.000454344	65.144
0.000454474	57.7243
0.000454531	45.4947
0.000454577	40.3898
0.000456224	34.0204
0.000456276	37.848
0.000456437	42.2515
0.000456506	56.4053
0.000456601	65.3312
0.000456803	75.2119
0.000457125	66.5531
0.000457173	63.2968
0.00045725	59.5391
0.000457373	53.1769
0.000457434	42.7507
0.000458308	8.83901
0.00045836	8.54742
0.000458411	8.30804
0.000458468	8.11007
0.000458532	7.92609
0.000458628	7.75852
0.000458756	7.55944
0.000458884	7.3582
0.000459037	7.20252
0.000459306	7.05304
0.000459574	6.85178
0.000459919	6.69868
0.000460175	6.54621
0.000460686	6.45522
0.0004613	6.31055
0.000461914	6.17998
0.000462732	6.07881
0.000464271	5.97255
0.000467467	5.8228
0.000467705	5.5847
0.000467875	5.5763
0.000468017	5.58646
0.000468102	5.62502
0.000468187	5.67534
0.000468244	5.76047
0.000468301	5.84506
0.000468397	6.07805
0.000468448	6.24614
0.000468499	6.45822
0.000468901	10.6055
0.000468949	11.4691
0.000468997	12.4102
0.000469052	13.4203
0.000469202	18.1244
0.000469305	18.937
0.000469359	20.4158
0.000469414	21.4802
0.000469548	23.461
0.000469872	22.6363
0.000469936	21.781
0.000470072	19.6708
0.000470201	17.677
0.000470255	14.8021
0.000470309	13.6734
0.000470363	12.616
0.000470664	8.35565
0.000470843	7.19747
0.000470902	6.92741
0.000470962	6.71318
0.000471018	6.54436
0.000471104	6.41744
0.000471189	6.27434
0.000471302	6.17236
0.000471416	6.07827
0.000471655	6.01385
0.000471975	5.92778
0.000472173	5.86519
0.00047235	5.85371
0.000472468	5.87637
0.00047257	5.92142
0.000472656	5.98875
0.000472758	6.07135
0.000472846	6.20535
0.000472935	6.35556
0.000473086	6.53614
0.000473248	6.89825
0.000473334	7.30295
0.000473424	7.49106
0.000473503	7.64614
0.000473577	7.73414
0.000473673	7.76889
0.000473759	7.73875
0.000473832	7.64449
0.000473918	7.51997
0.000474092	7.33247
0.000474233	6.87958
0.000474341	6.51102
0.00047444	6.26683
0.000474531	6.07924
0.000474622	5.94127
0.000474713	5.83424
0.000474856	5.754
0.000475049	5.67035
0.000475428	5.60874
0.00047571	5.55944
0.00047593	5.54448
0.00047604	5.55312
0.00047615	5.57622
0.000476248	5.6261
0.000476314	5.70968
0.00047638	5.79596
0.000476443	5.91557
0.000476504	6.06986
0.000476897	8.55386
0.000476963	9.08339
0.000477029	9.86363
0.000477213	10.7157
0.000477279	13.2782
0.000477345	14.1566
0.000477402	14.9546
0.000477541	16.2444
0.000477593	16.4974
0.000477846	16.0274
0.000477903	15.5475
0.000477969	14.9618
0.000478057	14.1848
0.000478208	13.0435
0.000478287	11.0302
0.000478339	10.0655
0.000478391	9.47545
0.000478446	8.93528
0.000478501	8.42432
0.000478556	7.97368
0.000478611	7.58228
0.000478669	7.24714
0.000478726	6.9511
0.000478784	6.70636
0.000478842	6.50647
0.000478899	6.3449
0.000478974	6.21543
0.000479029	6.08702
0.000479138	6.0138
0.000479248	5.90801
0.000479358	5.83895
0.000479622	5.79211
0.000480105	5.72432
0.000480765	5.65786
0.000482127	5.60446
0.000483859	5.48786
0.000484732	5.46232
0.000486065	5.43976
0.000486388	5.44765
0.000486581	5.47161
0.000486753	5.52562
0.000486877	5.59931
0.00048699	5.7047
0.000487102	5.8568
0.000487194	6.01902
0.000487301	6.25536
0.000487355	6.39022
0.000487518	6.8446
0.000487665	7.25066
0.000487746	7.44562
0.000487828	7.59905
0.00048791	7.69863
0.000487985	7.73539
0.00048808	7.73609
0.000488151	7.70277
0.000488215	7.62255
0.000488292	7.51251
0.00048843	7.34183
0.000488563	6.97
0.000488645	6.58347
0.000488753	6.35859
0.000488833	6.09509
0.000488935	5.92795
0.000489048	5.75633
0.000489161	5.6157
0.000489269	5.51848
0.000489376	5.45681
0.000489591	5.41662
0.00049	5.37419
0.000490304	5.33596
0.000491471	5.30061
0.0004919	5.29364
0.000492275	5.30971
0.000492425	5.33854
0.000492546	5.38217
0.000492682	5.465
0.000492773	5.54582
0.000492864	5.65045
0.000492971	5.80519
0.000493079	5.99087
0.000493357	6.5298
0.000493473	6.71505
0.000493567	6.8198
0.000493651	6.86768
0.000493773	6.87413
0.000493859	6.85289
0.000493931	6.78336
0.000494017	6.69055
0.00049418	6.54981
0.000494364	6.22823
0.000494471	5.86199
0.0004946	5.67992
0.000494729	5.50497
0.000494814	5.37793
0.000494943	5.31656
0.000495071	5.25197
0.000495329	5.21108
0.000495969	5.16786
0.000496314	5.12039
0.000496511	5.10613
0.000496643	5.11454
0.000496753	5.14227
0.00049684	5.19394
0.000496906	5.26655
0.000496972	5.34745
0.000497038	5.45841
0.000497092	5.60715
0.000497378	6.89567
0.000497432	7.29627
0.000497487	7.75154
0.000497542	8.26014
0.000497605	8.81827
0.000497709	9.50648
0.000497836	10.7369
0.000497902	12.2558
0.000497961	12.9823
0.000498025	13.5664
0.000498119	14.385
0.000498174	14.6363
0.000498272	14.846
0.000498465	14.2172
0.000498529	13.729
0.000498595	13.1358
0.000498709	12.4406
0.000498794	11.1308
0.00049888	10.1401
0.000498935	9.20261
0.00049899	8.64833
0.000499044	8.13895
0.000499099	7.6786
0.000499223	6.86851
0.000499284	6.52897
0.000499346	6.24563
0.000499408	6.01252
0.000499483	5.8231
0.000499565	5.64127
0.000499647	5.4927
0.000499757	5.3835
0.000499867	5.28107
0.000500031	5.21115
0.000500276	5.14184
0.00050044	5.08145
0.000500576	5.0675
0.000500684	5.08225
0.000500764	5.12154
0.000500845	5.17389
0.000500926	5.25157
0.000500985	5.35985
0.000501046	5.58867
0.000501114	5.59562
0.000501179	5.75503
0.000501263	5.9395
0.000501366	6.21385
0.000501564	6.59366
0.00050165	7.35812
0.000501741	7.6558
0.000501817	7.91481
0.000501902	8.07967
0.000501995	8.20171
0.00050212	8.27258
0.000502184	8.33107
0.000502236	8.39224
0.000503124	38.6021
0.000503215	43.5938
0.000503323	52.1981
0.000503377	62.4514
0.000504051	73.4018
0.000504104	69.4343
0.000504185	64.9929
0.000504303	57.7142
0.00050437	46.8668
0.000505348	8.85407
0.000505489	8.67133
0.000505553	8.69326
0.000505618	8.77437
0.000505717	8.90193
0.000505907	9.15942
0.000505982	9.71024
0.000506058	9.89382
0.000506137	10.0296
0.000506256	10.1136
0.000506329	10.0679
0.000506394	9.95146
0.000506467	9.7932
0.000506554	9.5589
0.000506683	9.22458
0.000506838	8.65363
0.000506933	7.9582
0.000507001	7.32803
0.000507105	7.26301
0.000507192	6.99925
0.000507267	6.78112
0.000507364	6.62526
0.000507461	6.46693
0.000507558	6.34759
0.000507687	6.25827
0.000507832	6.10701
0.000508183	6.09453
0.000508614	6.00105
0.000509051	5.85242
0.000509259	5.82254
0.000509328	5.81258
0.000509407	5.80124
0.00050955	5.7869
0.000509633	5.77856
0.000509688	5.77299
0.000509744	5.76743
0.000509799	5.76186
0.000511219	5.63532
0.000511273	5.63162
0.000511328	5.62782
0.000512027	5.62428
0.000512174	5.65114
0.000512266	5.68624
0.000513373	5.98306
0.000513498	5.91171
0.000513567	5.86982
0.000513671	5.807
0.000513775	5.76236
0.000513866	5.75063
0.000514036	5.75349
0.000514109	5.79666
0.000514182	5.87675
0.000514376	6.41278
0.000514431	6.65051
0.000514541	7.28022
0.000514596	7.67918
0.000514651	8.13663
0.000514761	9.2225
0.000514834	9.8425
0.000514932	11.9625
0.000515026	13.1593
0.000515092	13.943
0.000515154	14.611
0.000515219	15.194
0.000515316	15.5129
0.00051566	15.4412
0.000515722	14.9624
0.000515788	14.3762
0.000515876	13.6571
0.000516044	12.6074
0.000516127	10.5597
0.000516237	9.08069
0.000516292	8.57166
0.000516347	8.11545
0.000516402	7.71262
0.000516457	7.36186
0.00051668	6.461
0.000516754	6.2571
0.000516829	6.10164
0.000516909	5.98422
0.000517019	5.8903
0.000517184	5.79962
0.000517399	5.71539
0.000517712	5.65193
0.000518131	5.59538
0.000519191	5.45695
0.000519276	5.44998
0.000520244	5.38503
0.000521591	5.29466
0.00052237	5.23094
0.000523374	5.14886
0.000523435	5.14807
0.000523619	5.16515
0.00052371	5.19528
0.000523784	5.23895
0.000523848	5.29868
0.000523912	5.38685
0.000523976	5.51405
0.000524992	25.0119
0.000525114	29.3307
0.000525187	35.4589
0.000526125	36.2177
0.000526184	26.9157
0.000527076	7.2933
0.000527137	7.0716
0.000527198	6.89564
0.00052729	6.75506
0.000527381	6.59304
0.000527503	6.47213
0.00052767	6.352
0.000527836	6.23364
0.00052813	6.1452
0.000528405	6.03025
0.000528635	5.95769
0.000528777	5.9323
0.000528874	5.94749
0.000528971	5.9804
0.000529068	6.03886
0.000529143	6.12993
0.000529218	6.22761
0.000529294	6.35157
0.000529369	6.50317
0.000529476	6.68213
0.000529756	6.98009
0.00052984	7.85301
0.000529924	8.08361
0.000530008	8.27018
0.000530083	8.39825
0.00053019	8.46097
0.000530272	8.4327
0.000530354	8.33679
0.000530435	8.18028
0.000530539	7.97481
0.000530694	7.66775
0.000530788	7.17093
0.000530896	6.88024
0.000531003	6.58489
0.0005311	6.33798
0.000531197	6.15989
0.000531294	6.02118
0.00053139	5.91667
0.000531541	5.83996
0.000531691	5.76103
0.000531992	5.7138
0.00053247	5.62863
0.000532853	5.60017
0.000534401	5.5336
0.000534869	5.52035
0.00053651	5.47381
0.000537295	5.45156
0.000537898	5.43698
0.00053874	5.41665
0.00054097	5.36279
0.000541349	5.35364
0.000541602	5.34755
0.000541854	5.34145
0.000542033	5.33713
0.000542212	5.33281
0.000542346	5.32957
0.000542435	5.32741
0.000542525	5.32525
0.000542596	5.32354
0.000542675	5.32163
0.000544203	5.27508
0.000544388	5.26849
0.000544451	5.26624
0.000544514	5.26398
0.000544571	5.26195
0.000545149	5.24126
0.000545221	5.2387
0.000545461	5.23013
0.000545524	5.22787
0.000547414	14.6114
0.000547481	15.815
0.00054755	16.9943
0.000547618	18.0752
0.000547811	19.7537
0.000548228	19.1007
0.000548373	17.1676
0.000548482	14.0158
0.000548544	12.9604
0.000548611	11.8793
0.000548668	11.025
0.000548724	10.2457
0.000548782	10.2388
0.00054937	6.21278
0.000549536	5.93163
0.000549625	5.84095
0.000549714	5.79036
0.000549803	5.77507
0.000549885	5.84752
0.000549964	5.8541
0.000550033	5.92862
0.000550102	6.03214
0.000550171	6.16789
0.000550246	6.33868
0.000550395	6.84387
0.000550468	7.14955
0.000550592	7.48965
0.000550754	8.12247
0.000550841	8.95177
0.000550901	9.55901
0.000550988	9.63642
0.00055105	9.80949
0.000551117	9.91648
0.000551182	9.96013
0.000551299	9.85816
0.000551446	9.50971
0.000551545	9.17183
0.00055177	8.70142
0.000551851	7.56273
0.000551932	7.18675
0.000552056	6.64938
0.000552127	6.42005
0.000552197	6.22521
0.000552267	6.06293
0.000552348	5.9302
0.000552429	5.80895
0.000552537	5.71618
0.000552699	5.62691
0.000552862	5.54351
0.000552971	5.47858
0.000553186	5.44502
0.000553331	5.43348
0.000553458	5.42345
0.000553553	5.41593
0.000553616	5.41092
0.000553679	5.4059
0.000554836	5.34504
0.000554955	5.33939
0.000555028	5.33591
0.000555096	5.33266
0.000555866	5.30443
0.00055603	5.29868
0.000556095	5.29642
0.000557133	5.26011
0.000557197	5.2579
0.00055726	5.25569
0.000557355	5.25237
0.00055745	5.24905
0.000557576	5.24463
0.000557647	5.24216
0.000557741	5.24127
0.000557905	5.2397
0.000558075	5.2381
0.000558152	5.24424
0.000558267	5.25339
0.00055846	5.30003
0.000558588	5.36157
0.000558716	5.45815
0.000558812	5.55825
0.000558941	5.73125
0.000559037	5.88858
0.000559246	6.27637
0.000559375	6.51453
0.00055949	6.68848
