TOF,usX	Sigma,barn
440.8	5.15397
440.84	5.15409
440.88	5.1542
440.92	5.15431
440.96	5.15442
441	5.15453
441.04	5.15465
441.08	5.15476
441.12	5.15487
441.16	5.15498
441.2	5.1551
441.24	5.15521
441.28	5.15532
441.32	5.15543
441.36	5.15554
441.4	5.15566
441.44	5.15577
441.48	5.15588
441.52	5.15599
441.56	5.15611
441.6	5.15622
441.64	5.15633
441.68	5.15644
441.72	5.15655
441.76	5.15667
441.8	5.15678
441.84	5.15689
441.88	5.157
441.92	5.15711
441.96	5.15723
442	5.15734
442.04	5.15745
442.08	5.15756
442.12	5.15768
442.16	5.15779
442.2	5.1579
442.24	5.15801
442.28	5.15812
442.32	5.15824
442.36	5.15835
442.4	5.15846
442.44	5.15857
442.48	5.15869
442.52	5.1588
442.56	5.15891
442.6	5.15902
442.64	5.15913
442.68	5.15925
442.72	5.15936
442.76	5.15947
442.8	5.15958
442.84	5.15969
442.88	5.15981
442.92	5.15992
442.96	5.16003
443	5.16014
443.04	5.16026
443.08	5.16037
443.12	5.16048
443.16	5.16059
443.2	5.1607
443.24	5.16082
443.28	5.16093
443.32	5.16104
443.36	5.16115
443.4	5.16127
443.44	5.16138
443.48	5.16149
443.52	5.1616
443.56	5.16171
443.6	5.16183
443.64	5.16194
443.68	5.16205
443.72	5.16216
443.76	5.16228
443.8	5.16239
443.84	5.1625
443.88	5.16261
443.92	5.16272
443.96	5.16284
444	5.16295
444.04	5.16306
444.08	5.16317
444.12	5.16329
444.16	5.1634
444.2	5.16351
444.24	5.16362
444.28	5.16374
444.32	5.16385
444.36	5.16396
444.4	5.16407
444.44	5.16418
444.48	5.1643
444.52	5.16441
444.56	5.16452
444.6	5.16463
444.64	5.16475
444.68	5.16486
444.72	5.16497
444.76	5.16508
444.8	5.1652
444.84	5.16531
444.88	5.16542
444.92	5.16553
444.96	5.16565
445	5.16576
445.04	5.16587
445.08	5.16598
445.12	5.1661
445.16	5.16621
445.2	5.16632
445.24	5.16643
445.28	5.16655
445.32	5.16666
445.36	5.16677
445.4	5.16688
445.44	5.167
445.48	5.16711
445.52	5.16722
445.56	5.16733
445.6	5.16745
445.64	5.16756
445.68	5.16767
445.72	5.16779
445.76	5.1679
445.8	5.16801
445.84	5.16812
445.88	5.16824
445.92	5.16835
445.96	5.16846
446	5.16857
446.04	5.16869
446.08	5.1688
446.12	5.16891
446.16	5.16903
446.2	5.16914
446.24	5.16925
446.28	5.16936
446.32	5.16948
446.36	5.16959
446.4	5.1697
446.44	5.16982
446.48	5.16993
446.52	5.17004
446.56	5.17015
446.6	5.17027
446.64	5.17038
446.68	5.17049
446.72	5.17061
446.76	5.17072
446.8	5.17083
446.84	5.17095
446.88	5.17106
446.92	5.17117
446.96	5.17128
447	5.1714
447.04	5.17151
447.08	5.17162
447.12	5.17174
447.16	5.17185
447.2	5.17196
447.24	5.17208
447.28	5.17219
447.32	5.1723
447.36	5.17242
447.4	5.17253
447.44	5.17264
447.48	5.17276
447.52	5.17287
447.56	5.17298
447.6	5.1731
447.64	5.17321
447.68	5.17332
447.72	5.17344
447.76	5.17355
447.8	5.17366
447.84	5.17378
447.88	5.17389
447.92	5.174
447.96	5.17412
448	5.17423
448.04	5.17435
448.08	5.17446
448.12	5.17457
448.16	5.17469
448.2	5.1748
448.24	5.17491
448.28	5.17503
448.32	5.17514
448.36	5.17525
448.4	5.17537
448.44	5.17548
448.48	5.1756
448.52	5.17571
448.56	5.17582
448.6	5.17594
448.64	5.17605
448.68	5.17617
448.72	5.17628
448.76	5.17639
448.8	5.17651
448.84	5.17662
448.88	5.17673
448.92	5.17685
448.96	5.17696
449	5.17708
449.04	5.17719
449.08	5.17731
449.12	5.17742
449.16	5.17753
449.2	5.17765
449.24	5.17776
449.28	5.17788
449.32	5.17799
449.36	5.1781
449.4	5.17822
449.44	5.17833
449.48	5.17845
449.52	5.17856
449.56	5.17868
449.6	5.17879
449.64	5.17891
449.68	5.17902
449.72	5.17913
449.76	5.17925
449.8	5.17936
449.84	5.17948
449.88	5.17959
449.92	5.17971
449.96	5.17982
450	5.17994
450.04	5.18005
450.08	5.18017
450.12	5.18028
450.16	5.1804
450.2	5.18051
450.24	5.18063
450.28	5.18074
450.32	5.18086
450.36	5.18097
450.4	5.18109
450.44	5.1812
450.48	5.18132
450.52	5.18143
450.56	5.18155
450.6	5.18166
450.64	5.18178
450.68	5.18189
450.72	5.18201
450.76	5.18212
450.8	5.18224
450.84	5.18235
450.88	5.18247
450.92	5.18258
450.96	5.1827
451	5.18281
451.04	5.18293
451.08	5.18304
451.12	5.18316
451.16	5.18328
451.2	5.18339
451.24	5.18351
451.28	5.18362
451.32	5.18374
451.36	5.18385
451.4	5.18397
451.44	5.18409
451.48	5.1842
451.52	5.18432
451.56	5.18443
451.6	5.18455
451.64	5.18466
451.68	5.18478
451.72	5.1849
451.76	5.18501
451.8	5.18513
451.84	5.18524
451.88	5.18536
451.92	5.18548
451.96	5.18559
452	5.18571
452.04	5.18583
452.08	5.18594
452.12	5.18606
452.16	5.18617
452.2	5.18629
452.24	5.18641
452.28	5.18652
452.32	5.18664
452.36	5.18676
452.4	5.18687
452.44	5.18699
452.48	5.18711
452.52	5.18722
452.56	5.18734
452.6	5.18746
452.64	5.18757
452.68	5.18769
452.72	5.18781
452.76	5.18792
452.8	5.18804
452.84	5.18816
452.88	5.18827
452.92	5.18839
452.96	5.18851
453	5.18862
453.04	5.18874
453.08	5.18886
453.12	5.18897
453.16	5.18909
453.2	5.18921
453.24	5.18932
453.28	5.18944
453.32	5.18956
453.36	5.18968
453.4	5.18979
453.44	5.18991
453.48	5.19003
453.52	5.19015
453.56	5.19026
453.6	5.19038
453.64	5.1905
453.68	5.19061
453.72	5.19073
453.76	5.19085
453.8	5.19097
453.84	5.19108
453.88	5.1912
453.92	5.19132
453.96	5.19144
454	5.19155
454.04	5.19167
454.08	5.19179
454.12	5.19191
454.16	5.19203
454.2	5.19214
454.24	5.19226
454.28	5.19238
454.32	5.1925
454.36	5.19261
454.4	5.19273
454.44	5.19285
454.48	5.19297
454.52	5.19309
454.56	5.1932
454.6	5.19332
454.64	5.19344
454.68	5.19356
454.72	5.19368
454.76	5.19379
454.8	5.19391
454.84	5.19403
454.88	5.19415
454.92	5.19427
454.96	5.19439
455	5.1945
455.04	5.19462
455.08	5.19474
455.12	5.19486
455.16	5.19498
455.2	5.1951
455.24	5.19521
455.28	5.19533
455.32	5.19545
455.36	5.19557
455.4	5.19569
455.44	5.19581
455.48	5.19593
455.52	5.19604
455.56	5.19616
455.6	5.19628
455.64	5.1964
455.68	5.19652
455.72	5.19664
455.76	5.19676
455.8	5.19687
455.84	5.19699
455.88	5.19711
455.92	5.19723
455.96	5.19735
456	5.19747
456.04	5.19759
456.08	5.19771
456.12	5.19783
456.16	5.19795
456.2	5.19806
456.24	5.19818
456.28	5.1983
456.32	5.19842
456.36	5.19854
456.4	5.19866
456.44	5.19878
456.48	5.1989
456.52	5.19902
456.56	5.19914
456.6	5.19926
456.64	5.19938
456.68	5.19949
456.72	5.19961
456.76	5.19973
456.8	5.19985
456.84	5.19997
456.88	5.20009
456.92	5.20021
456.96	5.20033
457	5.20045
457.04	5.20057
457.08	5.20069
457.12	5.20081
457.16	5.20093
457.2	5.20105
457.24	5.20117
457.28	5.20129
457.32	5.20141
457.36	5.20153
457.4	5.20165
457.44	5.20177
457.48	5.20189
457.52	5.20201
457.56	5.20213
457.6	5.20225
457.64	5.20237
457.68	5.20249
457.72	5.20261
457.76	5.20273
457.8	5.20285
457.84	5.20297
457.88	5.20309
457.92	5.20321
457.96	5.20333
458	5.20345
458.04	5.20357
458.08	5.20369
458.12	5.20381
458.16	5.20393
458.2	5.20405
458.24	5.20417
458.28	5.20429
458.32	5.20441
458.36	5.20453
458.4	5.20465
458.44	5.20477
458.48	5.20489
458.52	5.20501
458.56	5.20513
458.6	5.20525
458.64	5.20537
458.68	5.20549
458.72	5.20561
458.76	5.20573
458.8	5.20585
458.84	5.20597
458.88	5.2061
458.92	5.20622
458.96	5.20634
459	5.20646
459.04	5.20658
459.08	5.2067
459.12	5.20682
459.16	5.20694
459.2	5.20706
459.24	5.20718
459.28	5.2073
459.32	5.20742
459.36	5.20754
459.4	5.20767
459.44	5.20779
459.48	5.20791
459.52	5.20803
459.56	5.20815
459.6	5.20827
459.64	5.20839
459.68	5.20851
459.72	5.20863
459.76	5.20875
459.8	5.20888
459.84	5.209
459.88	5.20912
459.92	5.20924
459.96	5.20936
460	5.20948
460.04	5.2096
460.08	5.20972
460.12	5.20985
460.16	5.20997
460.2	5.21009
460.24	5.21021
460.28	5.21033
460.32	5.21045
460.36	5.21057
460.4	5.21069
460.44	5.21082
460.48	5.21094
460.52	5.21106
460.56	5.21118
460.6	5.2113
460.64	5.21142
460.68	5.21155
460.72	5.21167
460.76	5.21179
460.8	5.21191
460.84	5.21203
460.88	5.21215
460.92	5.21228
460.96	5.2124
461	5.21252
461.04	5.21264
461.08	5.21276
461.12	5.21288
461.16	5.21301
461.2	5.21313
461.24	5.21325
461.28	5.21337
461.32	5.21349
461.36	5.21361
461.4	5.21374
461.44	5.21386
461.48	5.21398
461.52	5.2141
461.56	5.21422
461.6	5.21435
461.64	5.21447
461.68	5.21459
461.72	5.21471
461.76	5.21484
461.8	5.21496
461.84	5.21508
461.88	5.2152
461.92	5.21532
461.96	5.21545
462	5.21557
462.04	5.21569
462.08	5.21581
462.12	5.21594
462.16	5.21606
462.2	5.21618
462.24	5.2163
462.28	5.21643
462.32	5.21655
462.36	5.21667
462.4	5.21679
462.44	5.21692
462.48	5.21704
462.52	5.21716
462.56	5.21728
462.6	5.21741
462.64	5.21753
462.68	5.21765
462.72	5.21777
462.76	5.2179
462.8	5.21802
462.84	5.21814
462.88	5.21826
462.92	5.21839
462.96	5.21851
463	5.21863
463.04	5.21876
463.08	5.21888
463.12	5.219
463.16	5.21912
463.2	5.21925
463.24	5.21937
463.28	5.21949
463.32	5.21962
463.36	5.21974
463.4	5.21986
463.44	5.21998
463.48	5.22011
463.52	5.22023
463.56	5.22035
463.6	5.22048
463.64	5.2206
463.68	5.22072
463.72	5.22085
463.76	5.22097
463.8	5.22109
463.84	5.22122
463.88	5.22134
463.92	5.22146
463.96	5.22159
464	5.22171
464.04	5.22183
464.08	5.22196
464.12	5.22208
464.16	5.2222
464.2	5.22233
464.24	5.22245
464.28	5.22257
464.32	5.2227
464.36	5.22282
464.4	5.22294
464.44	5.22307
464.48	5.22319
464.52	5.22331
464.56	5.22344
464.6	5.22356
464.64	5.22369
464.68	5.22381
464.72	5.22393
464.76	5.22406
464.8	5.22418
464.84	5.2243
464.88	5.22443
464.92	5.22455
464.96	5.22468
465	5.2248
465.04	5.22492
465.08	5.22505
465.12	5.22517
465.16	5.2253
465.2	5.22542
465.24	5.22554
465.28	5.22567
465.32	5.22579
465.36	5.22592
465.4	5.22604
465.44	5.22616
465.48	5.22629
465.52	5.22641
465.56	5.22654
465.6	5.22666
465.64	5.22679
465.68	5.22691
465.72	5.22703
465.76	5.22716
465.8	5.22728
465.84	5.22741
465.88	5.22753
465.92	5.22766
465.96	5.22778
466	5.2279
466.04	5.22803
466.08	5.22815
466.12	5.22828
466.16	5.2284
466.2	5.22853
466.24	5.22865
466.28	5.22878
466.32	5.2289
466.36	5.22903
466.4	5.22915
466.44	5.22927
466.48	5.2294
466.52	5.22952
466.56	5.22965
466.6	5.22977
466.64	5.2299
466.68	5.23002
466.72	5.23015
466.76	5.23027
466.8	5.2304
466.84	5.23052
466.88	5.23065
466.92	5.23077
466.96	5.2309
467	5.23102
467.04	5.23115
467.08	5.23127
467.12	5.2314
467.16	5.23152
467.2	5.23165
467.24	5.23177
467.28	5.2319
467.32	5.23202
467.36	5.23215
467.4	5.23227
467.44	5.2324
467.48	5.23252
467.52	5.23265
467.56	5.23278
467.6	5.2329
467.64	5.23303
467.68	5.23315
467.72	5.23328
467.76	5.2334
467.8	5.23353
467.84	5.23365
467.88	5.23378
467.92	5.2339
467.96	5.23403
468	5.23416
468.04	5.23428
468.08	5.23441
468.12	5.23453
468.16	5.23466
468.2	5.23478
468.24	5.23491
468.28	5.23504
468.32	5.23516
468.36	5.23529
468.4	5.23541
468.44	5.23554
468.48	5.23566
468.52	5.23579
468.56	5.23592
468.6	5.23604
468.64	5.23617
468.68	5.23629
468.72	5.23642
468.76	5.23655
468.8	5.23667
468.84	5.2368
468.88	5.23692
468.92	5.23705
468.96	5.23718
469	5.2373
469.04	5.23743
469.08	5.23756
469.12	5.23768
469.16	5.23781
469.2	5.23793
469.24	5.23806
469.28	5.23819
469.32	5.23831
469.36	5.23844
469.4	5.23857
469.44	5.23869
469.48	5.23882
469.52	5.23895
469.56	5.23907
469.6	5.2392
469.64	5.23933
469.68	5.23945
469.72	5.23958
469.76	5.2397
469.8	5.23983
469.84	5.23996
469.88	5.24008
469.92	5.24021
469.96	5.24034
470	5.24047
470.04	5.24059
470.08	5.24072
470.12	5.24085
470.16	5.24097
470.2	5.2411
470.24	5.24123
470.28	5.24135
470.32	5.24148
470.36	5.24161
470.4	5.24173
470.44	5.24186
470.48	5.24199
470.52	5.24211
470.56	5.24224
470.6	5.24237
470.64	5.2425
470.68	5.24262
470.72	5.24275
470.76	5.24288
470.8	5.243
470.84	5.24313
470.88	5.24326
470.92	5.24339
470.96	5.24351
471	5.24364
471.04	5.24377
471.08	5.2439
471.12	5.24402
471.16	5.24415
471.2	5.24428
471.24	5.24441
471.28	5.24453
471.32	5.24466
471.36	5.24479
471.4	5.24492
471.44	5.24504
471.48	5.24517
471.52	5.2453
471.56	5.24543
471.6	5.24555
471.64	5.24568
471.68	5.24581
471.72	5.24594
471.76	5.24607
471.8	5.24619
471.84	5.24632
471.88	5.24645
471.92	5.24658
471.96	5.24671
472	5.24683
472.04	5.24696
472.08	5.24709
472.12	5.24722
472.16	5.24735
472.2	5.24747
472.24	5.2476
472.28	5.24773
472.32	5.24786
472.36	5.24799
472.4	5.24811
472.44	5.24824
472.48	5.24837
472.52	5.2485
472.56	5.24863
472.6	5.24876
472.64	5.24888
472.68	5.24901
472.72	5.24914
472.76	5.24927
472.8	5.2494
472.84	5.24953
472.88	5.24965
472.92	5.24978
472.96	5.24991
473	5.25004
473.04	5.25017
473.08	5.2503
473.12	5.25043
473.16	5.25056
473.2	5.25068
473.24	5.25081
473.28	5.25094
473.32	5.25107
473.36	5.2512
473.4	5.25133
473.44	5.25146
473.48	5.25159
473.52	5.25171
473.56	5.25184
473.6	5.25197
473.64	5.2521
473.68	5.25223
473.72	5.25236
473.76	5.25249
473.8	5.25262
473.84	5.25275
473.88	5.25288
473.92	5.253
473.96	5.25313
474	5.25326
474.04	5.25339
474.08	5.25352
474.12	5.25365
474.16	5.25378
474.2	5.25391
474.24	5.25404
474.28	5.25417
474.32	5.2543
474.36	5.25443
474.4	5.25456
474.44	5.25469
474.48	5.25482
474.52	5.25494
474.56	5.25507
474.6	5.2552
474.64	5.25533
474.68	5.25546
474.72	5.25559
474.76	5.25572
474.8	5.25585
474.84	5.25598
474.88	5.25611
474.92	5.25624
474.96	5.25637
475	5.2565
475.04	5.25663
475.08	5.25676
475.12	5.25689
475.16	5.25702
475.2	5.25715
475.24	5.25728
475.28	5.25741
475.32	5.25754
475.36	5.25767
475.4	5.2578
475.44	5.25793
475.48	5.25806
475.52	5.25819
475.56	5.25832
475.6	5.25845
475.64	5.25858
475.68	5.25871
475.72	5.25884
475.76	5.25897
475.8	5.2591
475.84	5.25923
475.88	5.25937
475.92	5.2595
475.96	5.25963
476	5.25976
476.04	5.25989
476.08	5.26002
476.12	5.26015
476.16	5.26028
476.2	5.26041
476.24	5.26054
476.28	5.26067
476.32	5.2608
476.36	5.26093
476.4	5.26106
476.44	5.26119
476.48	5.26133
476.52	5.26146
476.56	5.26159
476.6	5.26172
476.64	5.26185
476.68	5.26198
476.72	5.26211
476.76	5.26224
476.8	5.26237
476.84	5.2625
476.88	5.26264
476.92	5.26277
476.96	5.2629
477	5.26303
477.04	5.26316
477.08	5.26329
477.12	5.26342
477.16	5.26355
477.2	5.26369
477.24	5.26382
477.28	5.26395
477.32	5.26408
477.36	5.26421
477.4	5.26434
477.44	5.26447
477.48	5.26461
477.52	5.26474
477.56	5.26487
477.6	5.265
477.64	5.26513
477.68	5.26526
477.72	5.2654
477.76	5.26553
477.8	5.26566
477.84	5.26579
477.88	5.26592
477.92	5.26605
477.96	5.26619
478	5.26632
478.04	5.26645
478.08	5.26658
478.12	5.26671
478.16	5.26685
478.2	5.26698
478.24	5.26711
478.28	5.26724
478.32	5.26737
478.36	5.26751
478.4	5.26764
478.44	5.26777
478.48	5.2679
478.52	5.26804
478.56	5.26817
478.6	5.2683
478.64	5.26843
478.68	5.26857
478.72	5.2687
478.76	5.26883
478.8	5.26896
478.84	5.26909
478.88	5.26923
478.92	5.26936
478.96	5.26949
479	5.26963
479.04	5.26976
479.08	5.26989
479.12	5.27002
479.16	5.27016
479.2	5.27029
479.24	5.27042
479.28	5.27055
479.32	5.27069
479.36	5.27082
479.4	5.27095
479.44	5.27109
479.48	5.27122
479.52	5.27135
479.56	5.27149
479.6	5.27162
479.64	5.27175
479.68	5.27188
479.72	5.27202
479.76	5.27215
479.8	5.27228
479.84	5.27242
479.88	5.27255
479.92	5.27268
479.96	5.27282
480	5.27295
480.04	5.27308
480.08	5.27322
480.12	5.27335
480.16	5.27348
480.2	5.27362
480.24	5.27375
480.28	5.27388
480.32	5.27402
480.36	5.27415
480.4	5.27429
480.44	5.27442
480.48	5.27455
480.52	5.27469
480.56	5.27482
480.6	5.27495
480.64	5.27509
480.68	5.27522
480.72	5.27536
480.76	5.27549
480.8	5.27562
480.84	5.27576
480.88	5.27589
480.92	5.27603
480.96	5.27616
481	5.27629
481.04	5.27643
481.08	5.27656
481.12	5.2767
481.16	5.27683
481.2	5.27696
481.24	5.2771
481.28	5.27723
481.32	5.27737
481.36	5.2775
481.4	5.27764
481.44	5.27777
481.48	5.2779
481.52	5.27804
481.56	5.27817
481.6	5.27831
481.64	5.27844
481.68	5.27858
481.72	5.27871
481.76	5.27885
481.8	5.27898
481.84	5.27912
481.88	5.27925
481.92	5.27939
481.96	5.27952
482	5.27966
482.04	5.27979
482.08	5.27993
482.12	5.28006
482.16	5.2802
482.2	5.28033
482.24	5.28047
482.28	5.2806
482.32	5.28074
482.36	5.28087
482.4	5.28101
482.44	5.28114
482.48	5.28128
482.52	5.28141
482.56	5.28155
482.6	5.28168
482.64	5.28182
482.68	5.28195
482.72	5.28209
482.76	5.28222
482.8	5.28236
482.84	5.28249
482.88	5.28263
482.92	5.28276
482.96	5.2829
483	5.28304
483.04	5.28317
483.08	5.28331
483.12	5.28344
483.16	5.28358
483.2	5.28371
483.24	5.28385
483.28	5.28399
483.32	5.28412
483.36	5.28426
483.4	5.28439
483.44	5.28453
483.48	5.28467
483.52	5.2848
483.56	5.28494
483.6	5.28507
483.64	5.28521
483.68	5.28535
483.72	5.28548
483.76	5.28562
483.8	5.28575
483.84	5.28589
483.88	5.28603
483.92	5.28616
483.96	5.2863
484	5.28644
484.04	5.28657
484.08	5.28671
484.12	5.28685
484.16	5.28698
484.2	5.28712
484.24	5.28725
484.28	5.28739
484.32	5.28753
484.36	5.28766
484.4	5.2878
484.44	5.28794
484.48	5.28807
484.52	5.28821
484.56	5.28835
484.6	5.28849
484.64	5.28862
484.68	5.28876
484.72	5.2889
484.76	5.28903
484.8	5.28917
484.84	5.28931
484.88	5.28944
484.92	5.28958
484.96	5.28972
485	5.28986
485.04	5.28999
485.08	5.29013
485.12	5.29027
485.16	5.2904
485.2	5.29054
485.24	5.29068
485.28	5.29082
485.32	5.29095
485.36	5.29109
485.4	5.29123
485.44	5.29137
485.48	5.2915
485.52	5.29164
485.56	5.29178
485.6	5.29192
485.64	5.29205
485.68	5.29219
485.72	5.29233
485.76	5.29247
485.8	5.2926
485.84	5.29274
485.88	5.29288
485.92	5.29302
485.96	5.29316
486	5.29329
486.04	5.29343
486.08	5.29357
486.12	5.29371
486.16	5.29385
486.2	5.29398
486.24	5.29412
486.28	5.29426
486.32	5.2944
486.36	5.29454
486.4	5.29467
486.44	5.29481
486.48	5.29495
486.52	5.29509
486.56	5.29523
486.6	5.29537
486.64	5.29551
486.68	5.29564
486.72	5.29578
486.76	5.29592
486.8	5.29606
486.84	5.2962
486.88	5.29634
486.92	5.29647
486.96	5.29661
487	5.29675
487.04	5.29689
487.08	5.29703
487.12	5.29717
487.16	5.29731
487.2	5.29745
487.24	5.29759
487.28	5.29772
487.32	5.29786
487.36	5.298
487.4	5.29814
487.44	5.29828
487.48	5.29842
487.52	5.29856
487.56	5.2987
487.6	5.29884
487.64	5.29898
487.68	5.29912
487.72	5.29925
487.76	5.29939
487.8	5.29953
487.84	5.29967
487.88	5.29981
487.92	5.29995
487.96	5.30009
488	5.30023
488.04	5.30037
488.08	5.30051
488.12	5.30065
488.16	5.30079
488.2	5.30093
488.24	5.30107
488.28	5.30121
488.32	5.30135
488.36	5.30149
488.4	5.30163
488.44	5.30177
488.48	5.30191
488.52	5.30205
488.56	5.30219
488.6	5.30233
488.64	5.30247
488.68	5.30261
488.72	5.30275
488.76	5.30289
488.8	5.30303
488.84	5.30317
488.88	5.30331
488.92	5.30345
488.96	5.30359
489	5.30373
489.04	5.30387
489.08	5.30401
489.12	5.30415
489.16	5.30429
489.2	5.30443
489.24	5.30457
489.28	5.30471
489.32	5.30485
489.36	5.305
489.4	5.30514
489.44	5.30528
489.48	5.30542
489.52	5.30556
489.56	5.3057
489.6	5.30584
489.64	5.30598
489.68	5.30612
489.72	5.30626
489.76	5.3064
489.8	5.30655
489.84	5.30669
489.88	5.30683
489.92	5.30697
489.96	5.30711
490	5.30725
490.04	5.30739
490.08	5.30753
490.12	5.30767
490.16	5.30782
490.2	5.30796
490.24	5.3081
490.28	5.30824
490.32	5.30838
490.36	5.30852
490.4	5.30866
490.44	5.30881
490.48	5.30895
490.52	5.30909
490.56	5.30923
490.6	5.30937
490.64	5.30951
490.68	5.30966
490.72	5.3098
490.76	5.30994
490.8	5.31008
490.84	5.31022
490.88	5.31037
490.92	5.31051
490.96	5.31065
491	5.31079
491.04	5.31093
491.08	5.31108
491.12	5.31122
491.16	5.31136
491.2	5.3115
491.24	5.31165
491.28	5.31179
491.32	5.31193
491.36	5.31207
491.4	5.31221
491.44	5.31236
491.48	5.3125
491.52	5.31264
491.56	5.31278
491.6	5.31293
491.64	5.31307
491.68	5.31321
491.72	5.31335
491.76	5.3135
491.8	5.31364
491.84	5.31378
491.88	5.31393
491.92	5.31407
491.96	5.31421
492	5.31435
492.04	5.3145
492.08	5.31464
492.12	5.31478
492.16	5.31493
492.2	5.31507
492.24	5.31521
492.28	5.31536
492.32	5.3155
492.36	5.31564
492.4	5.31579
492.44	5.31593
492.48	5.31607
492.52	5.31622
492.56	5.31636
492.6	5.3165
492.64	5.31665
492.68	5.31679
492.72	5.31693
492.76	5.31708
492.8	5.31722
492.84	5.31736
492.88	5.31751
492.92	5.31765
492.96	5.3178
493	5.31794
493.04	5.31808
493.08	5.31823
493.12	5.31837
493.16	5.31851
493.2	5.31866
493.24	5.3188
493.28	5.31895
493.32	5.31909
493.36	5.31923
493.4	5.31938
493.44	5.31952
493.48	5.31967
493.52	5.31981
493.56	5.31996
493.6	5.3201
493.64	5.32024
493.68	5.32039
493.72	5.32053
493.76	5.32068
493.8	5.32082
493.84	5.32097
493.88	5.32111
493.92	5.32126
493.96	5.3214
494	5.32155
494.04	5.32169
494.08	5.32184
494.12	5.32198
494.16	5.32212
494.2	5.32227
494.24	5.32241
494.28	5.32256
494.32	5.3227
494.36	5.32285
494.4	5.32299
494.44	5.32314
494.48	5.32328
494.52	5.32343
494.56	5.32358
494.6	5.32372
494.64	5.32387
494.68	5.32401
494.72	5.32416
494.76	5.3243
494.8	5.32445
494.84	5.32459
494.88	5.32474
494.92	5.32488
494.96	5.32503
495	5.32517
495.04	5.32532
495.08	5.32547
495.12	5.32561
495.16	5.32576
495.2	5.3259
495.24	5.32605
495.28	5.32619
495.32	5.32634
495.36	5.32649
495.4	5.32663
495.44	5.32678
495.48	5.32692
495.52	5.32707
495.56	5.32722
495.6	5.32736
495.64	5.32751
495.68	5.32765
495.72	5.3278
495.76	5.32795
495.8	5.32809
495.84	5.32824
495.88	5.32839
495.92	5.32853
495.96	5.32868
496	5.32882
496.04	5.32897
496.08	5.32912
496.12	5.32926
496.16	5.32941
496.2	5.32956
496.24	5.3297
496.28	5.32985
496.32	5.33
496.36	5.33014
496.4	5.33029
496.44	5.33044
496.48	5.33058
496.52	5.33073
496.56	5.33088
496.6	5.33103
496.64	5.33117
496.68	5.33132
496.72	5.33147
496.76	5.33161
496.8	5.33176
496.84	5.33191
496.88	5.33205
496.92	5.3322
496.96	5.33235
497	5.3325
497.04	5.33264
497.08	5.33279
497.12	5.33294
497.16	5.33309
497.2	5.33323
497.24	5.33338
497.28	5.33353
497.32	5.33367
497.36	5.33382
497.4	5.33397
497.44	5.33412
497.48	5.33426
497.52	5.33441
497.56	5.33456
497.6	5.33471
497.64	5.33486
497.68	5.335
497.72	5.33515
497.76	5.3353
497.8	5.33545
497.84	5.33559
497.88	5.33574
497.92	5.33589
497.96	5.33604
498	5.33619
498.04	5.33633
498.08	5.33648
498.12	5.33663
498.16	5.33678
498.2	5.33693
498.24	5.33707
498.28	5.33722
498.32	5.33737
498.36	5.33752
498.4	5.33767
498.44	5.33781
498.48	5.33796
498.52	5.33811
498.56	5.33826
498.6	5.33841
498.64	5.33856
498.68	5.3387
498.72	5.33885
498.76	5.339
498.8	5.33915
498.84	5.3393
498.88	5.33945
498.92	5.3396
498.96	5.33974
499	5.33989
499.04	5.34004
499.08	5.34019
499.12	5.34034
499.16	5.34049
499.2	5.34064
499.24	5.34078
499.28	5.34093
499.32	5.34108
499.36	5.34123
499.4	5.34138
499.44	5.34153
499.48	5.34168
499.52	5.34183
499.56	5.34197
499.6	5.34212
499.64	5.34227
499.68	5.34242
499.72	5.34257
499.76	5.34272
499.8	5.34287
499.84	5.34302
499.88	5.34317
499.92	5.34332
499.96	5.34346
