E(MeV)	pendfb7/Zn:1
5.59435E-02	4.99449
5.59438E-02	4.99412
5.59441E-02	4.99377
5.59444E-02	4.99342
5.59447E-02	4.99309
5.59449E-02	4.99277
5.59452E-02	4.99246
5.59455E-02	4.99217
5.59458E-02	4.9919
5.59461E-02	4.99165
5.59464E-02	4.9927
5.59467E-02	4.99376
5.59470E-02	4.99486
5.59473E-02	4.99598
5.59476E-02	4.99713
5.59478E-02	4.99832
5.59481E-02	4.99955
5.59484E-02	5.00081
5.59487E-02	5.00212
5.59490E-02	5.00348
5.59493E-02	5.00489
5.59496E-02	5.00636
5.59498E-02	5.00789
5.59501E-02	5.00948
5.59504E-02	5.01114
5.59507E-02	5.01287
5.59508E-02	5.01344
5.59510E-02	5.0166
5.59513E-02	5.02129
5.59516E-02	5.02606
5.59519E-02	5.03093
5.59521E-02	5.03589
5.59525E-02	5.04156
5.59528E-02	5.04767
5.59531E-02	5.05394
5.59535E-02	5.06037
5.59538E-02	5.06697
5.59540E-02	5.07149
5.59542E-02	5.07515
5.59545E-02	5.0863
5.59548E-02	5.09763
5.59552E-02	5.10915
5.59555E-02	5.12086
5.59558E-02	5.13275
5.59563E-02	5.14972
5.59567E-02	5.16539
5.59568E-02	5.16761
5.59573E-02	5.19126
5.59577E-02	5.21523
5.59584E-02	5.24764
5.59590E-02	5.28282
5.59605E-02	5.36118
5.59607E-02	5.37066
5.59616E-02	5.41722
5.59624E-02	5.45845
5.59631E-02	5.49336
5.59637E-02	5.52297
5.59638E-02	5.52466
5.59643E-02	5.54025
5.59648E-02	5.55714
5.59655E-02	5.57393
5.59659E-02	5.58488
5.59660E-02	5.58654
5.59666E-02	5.59112
5.59670E-02	5.59334
5.59670E-02	5.59293
5.59676E-02	5.587
5.59681E-02	5.58014
5.59685E-02	5.57362
5.59689E-02	5.56874
5.59689E-02	5.56562
5.59695E-02	5.54745
5.59700E-02	5.52573
5.59706E-02	5.50457
5.59711E-02	5.48413
5.59712E-02	5.47643
5.59720E-02	5.43352
5.59729E-02	5.38075
5.59748E-02	5.27609
5.59755E-02	5.23619
5.59762E-02	5.19681
5.59767E-02	5.17282
5.59771E-02	5.15098
5.59772E-02	5.14614
5.59775E-02	5.13271
5.59779E-02	5.11566
5.59783E-02	5.09888
5.59787E-02	5.08236
5.59791E-02	5.06613
5.59795E-02	5.05016
5.59796E-02	5.04846
5.59799E-02	5.03908
5.59802E-02	5.02961
5.59806E-02	5.02031
5.59809E-02	5.01118
5.59812E-02	5.00222
5.59816E-02	4.99341
5.59818E-02	4.9869
5.59819E-02	4.98602
5.59821E-02	4.98241
5.59823E-02	4.97831
5.59826E-02	4.97428
5.59829E-02	4.97032
5.59831E-02	4.96643
5.59834E-02	4.9626
5.59836E-02	4.95883
5.59839E-02	4.95512
5.59841E-02	4.95147
5.59844E-02	4.94786
5.59846E-02	4.94431
5.59849E-02	4.9408
5.59849E-02	4.94059
5.59851E-02	4.93891
5.59854E-02	4.93707
5.59857E-02	4.93527
5.59859E-02	4.9335
5.59862E-02	4.93177
5.59865E-02	4.93007
5.59868E-02	4.92841
5.59870E-02	4.92677
5.59873E-02	4.92516
5.59876E-02	4.92357
5.59878E-02	4.92201
5.59881E-02	4.92046
5.59884E-02	4.91893
5.59886E-02	4.91742
5.59889E-02	4.91593
5.59893E-02	4.91396
5.59895E-02	4.91247
5.59896E-02	4.91232
5.59900E-02	4.91172
5.59903E-02	4.91113
5.59907E-02	4.91056
5.59910E-02	4.91002
5.59914E-02	4.90951
5.59919E-02	4.90878
5.59920E-02	4.90853
5.59925E-02	4.90782
5.59931E-02	4.90714
5.59935E-02	4.90647
5.59941E-02	4.90582
5.59946E-02	4.90518
5.59951E-02	4.90457
5.59952E-02	4.90439
5.59956E-02	4.90556
5.59961E-02	4.90725
5.59965E-02	4.9089
5.59970E-02	4.91054
5.59975E-02	4.91221
5.59980E-02	4.91389
5.59985E-02	4.9156
5.59989E-02	4.91732
5.59994E-02	4.91907
5.60001E-02	4.92143
5.60007E-02	4.92383
5.60013E-02	4.92627
5.60019E-02	4.92862
5.60025E-02	4.93075
5.60025E-02	4.93117
5.60031E-02	4.93517
5.60041E-02	4.94133
5.60050E-02	4.94777
5.60060E-02	4.95428
5.60072E-02	4.96239
5.60086E-02	4.97221
5.60102E-02	4.98343
5.60127E-02	5.00112
5.60143E-02	5.01262
5.60145E-02	5.0153
5.60156E-02	5.0314
5.60166E-02	5.04487
5.60174E-02	5.05574
5.60181E-02	5.06561
5.60188E-02	5.07446
5.60197E-02	5.08615
5.60202E-02	5.09336
5.60209E-02	5.10282
5.60217E-02	5.11245
5.60223E-02	5.11989
5.60231E-02	5.12943
5.60234E-02	5.13255
5.60239E-02	5.13406
5.60247E-02	5.13627
5.60254E-02	5.1378
5.60257E-02	5.1385
5.60263E-02	5.13319
5.60270E-02	5.12777
5.60279E-02	5.12009
5.60294E-02	5.10791
5.60306E-02	5.08795
5.60315E-02	5.07333
5.60322E-02	5.06294
5.60328E-02	5.05262
5.60335E-02	5.04237
5.60341E-02	5.03346
5.60346E-02	5.02586
5.60351E-02	5.01831
5.60356E-02	5.0108
5.60361E-02	5.00334
5.60365E-02	4.99591
5.60370E-02	4.98852
5.60375E-02	4.98117
5.60380E-02	4.97417
5.60385E-02	4.9675
5.60389E-02	4.96086
5.60394E-02	4.95427
5.60394E-02	4.95426
5.60398E-02	4.95051
5.60403E-02	4.94679
5.60407E-02	4.94308
5.60412E-02	4.9394
5.60416E-02	4.93573
5.60423E-02	4.93026
5.60430E-02	4.92481
5.60436E-02	4.91939
5.60443E-02	4.914
5.60450E-02	4.90862
5.60458E-02	4.90223
5.60460E-02	4.90078
5.60466E-02	4.89826
5.60474E-02	4.895
5.60482E-02	4.89176
5.60493E-02	4.88746
5.60503E-02	4.88335
5.60514E-02	4.87925
5.60527E-02	4.87381
5.60537E-02	4.87001
5.60541E-02	4.86939
5.60555E-02	4.86735
5.60569E-02	4.86532
5.60582E-02	4.86331
5.60596E-02	4.86131
5.60611E-02	4.85914
5.60619E-02	4.85796
5.60624E-02	4.859
5.60636E-02	4.86212
5.60648E-02	4.86527
5.60661E-02	4.86844
5.60672E-02	4.87146
5.60683E-02	4.87414
5.60691E-02	4.8763
5.60693E-02	4.87821
5.60703E-02	4.88779
5.60714E-02	4.8974
5.60724E-02	4.90703
5.60732E-02	4.91477
5.60734E-02	4.91851
5.60745E-02	4.93722
5.60755E-02	4.95598
5.60765E-02	4.97478
5.60773E-02	4.98986
5.60776E-02	4.99546
5.60786E-02	5.02354
5.60796E-02	5.05165
5.60801E-02	5.06479
5.60806E-02	5.08412
5.60820E-02	5.13248
5.60841E-02	5.20607
5.60849E-02	5.23512
5.60870E-02	5.31011
5.60889E-02	5.37713
5.60902E-02	5.42436
5.60911E-02	5.4558
5.60918E-02	5.47403
5.60930E-02	5.50936
5.60944E-02	5.54635
5.60957E-02	5.58216
5.60965E-02	5.60548
5.60970E-02	5.61504
5.60986E-02	5.64798
5.61000E-02	5.67715
5.61007E-02	5.69169
5.61019E-02	5.71778
5.61021E-02	5.72067
5.61032E-02	5.73523
5.61046E-02	5.75402
5.61055E-02	5.76569
5.61059E-02	5.76774
5.61073E-02	5.77425
5.61076E-02	5.77553
5.61087E-02	5.76946
5.61103E-02	5.761
5.61112E-02	5.75557
5.61118E-02	5.74618
5.61146E-02	5.6991
5.61178E-02	5.61705
5.61195E-02	5.57352
5.61207E-02	5.54271
5.61212E-02	5.52987
5.61225E-02	5.49683
5.61238E-02	5.46384
5.61252E-02	5.4282
5.61266E-02	5.39128
5.61277E-02	5.36336
5.61280E-02	5.35624
5.61295E-02	5.32695
5.61309E-02	5.2977
5.61319E-02	5.27823
5.61331E-02	5.25348
5.61333E-02	5.24994
5.61343E-02	5.23365
5.61355E-02	5.21466
5.61367E-02	5.19569
5.61380E-02	5.17674
5.61388E-02	5.16322
5.61392E-02	5.15916
5.61404E-02	5.14495
5.61416E-02	5.13076
5.61434E-02	5.11051
5.61451E-02	5.09028
5.61458E-02	5.08219
5.61468E-02	5.07303
5.61486E-02	5.05778
5.61503E-02	5.04254
5.61521E-02	5.02732
5.61528E-02	5.02123
5.61538E-02	5.01462
5.61555E-02	5.0036
5.61573E-02	4.99259
5.61599E-02	4.97608
5.61625E-02	4.9596
5.61651E-02	4.94312
5.61667E-02	4.93325
5.61677E-02	4.92868
5.61706E-02	4.91595
5.61730E-02	4.9057
5.61753E-02	4.89545
5.61777E-02	4.88521
5.61801E-02	4.87498
5.61824E-02	4.86475
5.61848E-02	4.85453
5.61871E-02	4.84432
5.61892E-02	4.83525
5.61910E-02	4.82732
5.61928E-02	4.81939
5.61945E-02	4.81204
5.61947E-02	4.8115
5.61965E-02	4.80393
5.61979E-02	4.79826
5.61992E-02	4.7926
5.62006E-02	4.78695
5.62015E-02	4.78319
5.62024E-02	4.77944
5.62034E-02	4.77536
5.62043E-02	4.77205
5.62051E-02	4.76875
5.62059E-02	4.76547
5.62067E-02	4.7622
5.62072E-02	4.76004
5.62078E-02	4.75788
5.62083E-02	4.75574
5.62088E-02	4.7536
5.62094E-02	4.75149
5.62099E-02	4.74939
5.62105E-02	4.74731
5.62110E-02	4.74525
5.62115E-02	4.74322
5.62120E-02	4.74161
5.62124E-02	4.74003
5.62128E-02	4.73847
5.62132E-02	4.73723
5.62133E-02	4.73716
5.62137E-02	4.73679
5.62141E-02	4.73645
5.62146E-02	4.73614
5.62150E-02	4.73585
5.62154E-02	4.73559
5.62157E-02	4.73547
5.62159E-02	4.73632
5.62163E-02	4.73857
5.62168E-02	4.7405
5.62172E-02	4.74246
5.62178E-02	4.74546
5.62184E-02	4.74853
5.62191E-02	4.75167
5.62192E-02	4.75259
5.62198E-02	4.76005
5.62207E-02	4.7726
5.62216E-02	4.78523
5.62228E-02	4.80299
5.62238E-02	4.82334
5.62249E-02	4.84612
5.62255E-02	4.85996
5.62261E-02	4.87246
5.62267E-02	4.88424
5.62275E-02	4.90082
5.62282E-02	4.91573
5.62288E-02	4.92686
5.62293E-02	4.93775
5.62300E-02	4.95084
5.62304E-02	4.95914
5.62306E-02	4.96042
5.62311E-02	4.96479
5.62318E-02	4.97106
5.62326E-02	4.97711
5.62332E-02	4.98241
5.62333E-02	4.98254
5.62338E-02	4.98298
5.62339E-02	4.98217
5.62345E-02	4.97805
5.62353E-02	4.973
5.62365E-02	4.96442
5.62374E-02	4.95749
5.62388E-02	4.93642
5.62397E-02	4.92276
5.62405E-02	4.91078
5.62411E-02	4.90201
5.62416E-02	4.89331
5.62422E-02	4.88466
5.62428E-02	4.87607
5.62434E-02	4.86755
5.62438E-02	4.86103
5.62443E-02	4.85454
5.62447E-02	4.84809
5.62452E-02	4.84167
5.62456E-02	4.83528
5.62461E-02	4.82892
5.62465E-02	4.82258
5.62470E-02	4.81628
5.62472E-02	4.81293
5.62474E-02	4.8111
5.62479E-02	4.8072
5.62483E-02	4.80345
5.62487E-02	4.79997
5.62491E-02	4.79651
5.62495E-02	4.79307
5.62500E-02	4.78849
5.62506E-02	4.78393
5.62511E-02	4.77939
5.62517E-02	4.77487
5.62522E-02	4.77036
5.62527E-02	4.76586
5.62529E-02	4.76411
5.62533E-02	4.76259
5.62538E-02	4.76011
5.62546E-02	4.75641
5.62554E-02	4.75272
5.62562E-02	4.74905
5.62571E-02	4.74497
5.62582E-02	4.7401
5.62593E-02	4.73523
5.62604E-02	4.73038
5.62618E-02	4.72391
5.62632E-02	4.71746
5.62647E-02	4.71101
5.62668E-02	4.7051
5.62690E-02	4.69913
5.62712E-02	4.69299
5.62742E-02	4.68483
5.62772E-02	4.67666
5.62802E-02	4.66851
5.62847E-02	4.65629
5.62892E-02	4.64407
5.62948E-02	4.6286
5.63002E-02	4.61395
5.63005E-02	4.61314
5.63083E-02	4.59492
5.63136E-02	4.58231
5.63238E-02	4.55851
5.63340E-02	4.5347
5.63441E-02	4.51091
5.63543E-02	4.48711
5.63662E-02	4.45913
5.63782E-02	4.43115
5.63901E-02	4.40317
5.64021E-02	4.3752
5.64116E-02	4.35283
5.64140E-02	4.34656
5.64260E-02	4.31519
5.64379E-02	4.28383
5.64499E-02	4.25248
5.64590E-02	4.22858
5.64681E-02	4.20468
5.64772E-02	4.1808
5.64863E-02	4.15692
5.64894E-02	4.14888
5.64954E-02	4.13225
5.65047E-02	4.10672
5.65141E-02	4.08097
5.65234E-02	4.05524
5.65297E-02	4.0381
5.65359E-02	4.02097
5.65393E-02	4.01163
5.65422E-02	4.00501
5.65484E-02	3.99047
5.65561E-02	3.97265
5.65612E-02	3.96079
5.65663E-02	3.94893
5.65711E-02	3.93776
5.65714E-02	3.93737
5.65765E-02	3.9305
5.65816E-02	3.92364
5.65867E-02	3.91681
5.65893E-02	3.9134
5.65908E-02	3.91303
5.65955E-02	3.91194
5.65984E-02	3.9113
5.66002E-02	3.91354
5.66049E-02	3.91927
5.66080E-02	3.92312
5.66103E-02	3.92594
5.66111E-02	3.92897
5.66142E-02	3.94012
5.66171E-02	3.95028
5.66199E-02	3.96047
5.66228E-02	3.97957
5.66256E-02	3.9987
5.66284E-02	4.01789
5.66313E-02	4.0475
5.66334E-02	4.06976
5.66341E-02	4.07719
5.66355E-02	4.09791
5.66376E-02	4.12821
5.66396E-02	4.1569
5.66415E-02	4.19489
5.66435E-02	4.23296
5.66448E-02	4.26535
5.66461E-02	4.29779
5.66474E-02	4.3303
5.66485E-02	4.36429
5.66495E-02	4.39835
5.66506E-02	4.43249
5.66517E-02	4.4758
5.66525E-02	4.50837
5.66533E-02	4.54101
5.66539E-02	4.56283
5.66541E-02	4.57639
5.66549E-02	4.61717
5.66557E-02	4.65806
5.66560E-02	4.67173
5.66565E-02	4.70292
5.66573E-02	4.74982
5.66581E-02	4.79684
5.66588E-02	4.85376
5.66596E-02	4.9108
5.66601E-02	4.94891
5.66604E-02	4.97407
5.66612E-02	5.04965
5.66618E-02	5.10015
5.66624E-02	5.15884
5.66635E-02	5.27645
5.66641E-02	5.3441
5.66652E-02	5.47947
5.66663E-02	5.63317
5.66669E-02	5.70992
5.66678E-02	5.84869
5.66687E-02	5.98725
5.66689E-02	6.01491
5.66699E-02	6.18691
5.66710E-02	6.38198
5.66712E-02	6.39951
5.66721E-02	6.57964
5.66731E-02	6.77032
5.66733E-02	6.80866
5.66746E-02	7.08589
5.66753E-02	7.22748
5.66771E-02	7.66407
5.66784E-02	7.97671
5.66790E-02	8.13863
5.66800E-02	8.41037
5.66813E-02	8.74867
5.66817E-02	8.86369
5.66831E-02	9.26436
5.66844E-02	9.66537
5.66860E-02	10.1269
5.66881E-02	10.6892
5.66887E-02	10.8363
5.66899E-02	11.0977
5.66903E-02	11.179
5.66913E-02	11.3682
5.66917E-02	11.431
5.66926E-02	11.5771
5.66931E-02	11.6191
5.66940E-02	11.7165
5.66944E-02	11.7336
5.66951E-02	11.7674
5.66954E-02	11.7815
5.66961E-02	11.7858
5.66965E-02	11.7738
5.66974E-02	11.7439
5.66975E-02	11.7355
5.66988E-02	11.6341
5.66989E-02	11.6166
5.67001E-02	11.4581
5.67003E-02	11.4345
5.67017E-02	11.1982
5.67019E-02	11.1626
5.67035E-02	10.8148
5.67040E-02	10.7277
5.67060E-02	10.2425
5.67091E-02	9.53897
5.67095E-02	9.442
5.67107E-02	9.19133
5.67116E-02	8.9916
5.67123E-02	8.86903
5.67135E-02	8.63912
5.67138E-02	8.59189
5.67152E-02	8.35987
5.67154E-02	8.33883
5.67167E-02	8.16602
5.67173E-02	8.09297
5.67182E-02	8.00145
5.67192E-02	7.9006
5.67196E-02	7.86542
5.67210E-02	7.759
5.67211E-02	7.75709
5.67225E-02	7.68644
5.67232E-02	7.65494
5.67240E-02	7.6366
5.67253E-02	7.60622
5.67254E-02	7.60572
5.67263E-02	7.60088
5.67268E-02	7.60661
5.67283E-02	7.62285
5.67287E-02	7.62775
5.67304E-02	7.68149
5.67307E-02	7.69125
5.67325E-02	7.78448
5.67334E-02	7.8288
5.67346E-02	7.91972
5.67360E-02	8.02185
5.67372E-02	8.12567
5.67378E-02	8.17762
5.67383E-02	8.22959
5.67406E-02	8.47333
5.67429E-02	8.75943
5.67441E-02	8.90255
5.67464E-02	9.23602
5.67475E-02	9.40283
5.67498E-02	9.7794
5.67510E-02	9.96774
5.67544E-02	10.5892
5.67594E-02	11.5492
5.67618E-02	12.0549
5.67667E-02	13.0663
5.67692E-02	13.5719
5.67704E-02	13.8092
5.67741E-02	14.521
5.67771E-02	15.0249
5.67780E-02	15.1928
5.67782E-02	15.2138
5.67809E-02	15.6073
5.67818E-02	15.7455
5.67842E-02	16.015
5.67859E-02	16.2014
5.67876E-02	16.3333
5.67896E-02	16.488
5.67911E-02	16.5531
5.67933E-02	16.6505
5.67947E-02	16.6716
5.67963E-02	16.6944
5.67984E-02	16.672
5.67994E-02	16.6613
5.68031E-02	16.5313
5.68080E-02	16.2314
5.68129E-02	15.8237
5.68160E-02	15.5184
5.68203E-02	15.091
5.68211E-02	14.9994
5.68250E-02	14.5874
5.68289E-02	14.1755
5.68328E-02	13.7637
5.68368E-02	13.3324
5.68370E-02	13.3128
5.68396E-02	13.0608
5.68423E-02	12.7909
5.68451E-02	12.5211
5.68458E-02	12.4491
5.68479E-02	12.2686
5.68499E-02	12.084
5.68520E-02	11.8995
5.68522E-02	11.8859
5.68534E-02	11.787
5.68541E-02	11.7314
5.68555E-02	11.6203
5.68565E-02	11.537
5.68575E-02	11.4539
5.68586E-02	11.3708
5.68589E-02	11.3431
5.68594E-02	11.313
5.68602E-02	11.2527
5.68611E-02	11.1925
5.68620E-02	11.1325
5.68629E-02	11.0726
5.68637E-02	11.0193
5.68638E-02	11.0142
5.68647E-02	10.9677
5.68655E-02	10.9213
5.68664E-02	10.8746
5.68678E-02	10.8042
5.68678E-02	10.8017
5.68702E-02	10.7145
5.68714E-02	10.6696
5.68724E-02	10.6319
5.68732E-02	10.6016
5.68738E-02	10.5766
5.68746E-02	10.547
5.68755E-02	10.5139
5.68758E-02	10.5028
5.68765E-02	10.4738
5.68771E-02	10.4514
5.68778E-02	10.422
5.68786E-02	10.3936
5.68787E-02	10.3847
5.68795E-02	10.3436
5.68804E-02	10.2929
5.68815E-02	10.2323
5.68826E-02	10.1735
5.68831E-02	10.1401
5.68849E-02	10.0309
5.68860E-02	9.96419
5.68870E-02	9.89759
5.68878E-02	9.85327
5.68885E-02	9.80903
5.68892E-02	9.76487
5.68901E-02	9.71199
5.68906E-02	9.6768
5.68912E-02	9.64165
5.68921E-02	9.58903
5.68924E-02	9.57152
5.68929E-02	9.54203
5.68938E-02	9.4979
5.68947E-02	9.45108
5.68956E-02	9.40434
5.68965E-02	9.35766
5.68975E-02	9.31103
5.68977E-02	9.30007
5.68984E-02	9.27028
5.68993E-02	9.23135
5.69005E-02	9.17948
5.69017E-02	9.12767
5.69036E-02	9.04999
5.69057E-02	8.95867
5.69058E-02	8.95259
5.69079E-02	8.88019
5.69100E-02	8.80266
5.69122E-02	8.72517
5.69143E-02	8.64771
5.69147E-02	8.6348
5.69165E-02	8.57819
5.69179E-02	8.53282
5.69194E-02	8.48748
5.69208E-02	8.44216
5.69218E-02	8.41177
5.69228E-02	8.38142
5.69234E-02	8.3612
5.69237E-02	8.35285
5.69241E-02	8.34282
5.69247E-02	8.32573
5.69254E-02	8.3087
5.69259E-02	8.29596
5.69264E-02	8.28325
5.69269E-02	8.2706
5.69273E-02	8.258
5.69277E-02	8.24964
5.69280E-02	8.24132
5.69283E-02	8.23303
5.69286E-02	8.22478
5.69290E-02	8.21658
5.69293E-02	8.20844
5.69296E-02	8.20035
5.69298E-02	8.19565
5.69299E-02	8.19369
5.69303E-02	8.18904
5.69306E-02	8.18446
5.69309E-02	8.17997
5.69312E-02	8.17558
5.69315E-02	8.17181
5.69318E-02	8.16813
5.69321E-02	8.16454
5.69324E-02	8.16106
5.69327E-02	8.15769
5.69330E-02	8.15444
5.69333E-02	8.15132
5.69335E-02	8.14834
5.69338E-02	8.1455
5.69341E-02	8.14313
5.69341E-02	8.14323
5.69344E-02	8.14422
5.69347E-02	8.14539
5.69350E-02	8.14674
5.69353E-02	8.14828
5.69354E-02	8.14889
5.69355E-02	8.15272
5.69358E-02	8.15883
5.69361E-02	8.16516
5.69364E-02	8.17171
5.69368E-02	8.1808
5.69372E-02	8.19031
5.69375E-02	8.20025
5.69379E-02	8.21063
5.69383E-02	8.22037
5.69383E-02	8.22231
5.69387E-02	8.24219
5.69391E-02	8.26251
5.69394E-02	8.28327
5.69400E-02	8.3152
5.69405E-02	8.34493
5.69410E-02	8.37521
5.69412E-02	8.38768
5.69420E-02	8.44882
5.69443E-02	8.62261
5.69453E-02	8.69399
5.69461E-02	8.75046
5.69463E-02	8.76654
5.69467E-02	8.78455
5.69473E-02	8.80624
5.69478E-02	8.82716
5.69484E-02	8.84825
5.69485E-02	8.85127
5.69489E-02	8.85593
5.69490E-02	8.85495
5.69496E-02	8.84798
5.69500E-02	8.84164
5.69506E-02	8.82999
5.69509E-02	8.82363
5.69512E-02	8.80588
5.69517E-02	8.7764
5.69521E-02	8.74921
5.69526E-02	8.71314
5.69529E-02	8.69579
5.69533E-02	8.65991
5.69539E-02	8.59514
5.69547E-02	8.51778
5.69549E-02	8.4952
5.69556E-02	8.41313
5.69578E-02	8.15086
5.69587E-02	8.05572
5.69594E-02	7.97429
5.69595E-02	7.95571
5.69598E-02	7.92904
5.69602E-02	7.88685
5.69607E-02	7.8452
5.69611E-02	7.80411
5.69615E-02	7.76359
5.69620E-02	7.72365
5.69623E-02	7.70041
5.69626E-02	7.68034
5.69629E-02	7.65583
5.69633E-02	7.63169
5.69636E-02	7.60791
5.69640E-02	7.58447
5.69643E-02	7.56137
5.69646E-02	7.54649
5.69647E-02	7.54064
5.69650E-02	7.5282
5.69652E-02	7.51592
5.69655E-02	7.50379
5.69658E-02	7.49181
5.69660E-02	7.47998
5.69663E-02	7.46829
5.69666E-02	7.45672
5.69668E-02	7.44528
5.69671E-02	7.43395
5.69672E-02	7.42964
5.69673E-02	7.42489
5.69676E-02	7.41728
5.69679E-02	7.40977
5.69681E-02	7.40254
5.69684E-02	7.39576
5.69686E-02	7.38905
5.69689E-02	7.3824
5.69692E-02	7.37363
5.69695E-02	7.36495
5.69698E-02	7.35636
5.69702E-02	7.34784
5.69705E-02	7.3394
5.69708E-02	7.33102
5.69711E-02	7.3227
5.69715E-02	7.31443
5.69718E-02	7.30621
5.69720E-02	7.30212
5.69721E-02	7.2993
5.69725E-02	7.2937
5.69728E-02	7.28813
5.69731E-02	7.2826
5.69736E-02	7.27434
5.69741E-02	7.26613
5.69746E-02	7.25796
5.69751E-02	7.24982
5.69755E-02	7.24171
5.69762E-02	7.23093
5.69769E-02	7.22019
5.69775E-02	7.20946
5.69785E-02	7.19341
5.69796E-02	7.17472
5.69808E-02	7.15606
5.69823E-02	7.13121
5.69838E-02	7.10638
5.69854E-02	7.0798
5.69861E-02	7.0711
5.69884E-02	7.0407
5.69906E-02	7.01033
5.69928E-02	6.98142
5.69950E-02	6.95254
5.69972E-02	6.92367
5.69985E-02	6.90636
5.69993E-02	6.89711
5.70015E-02	6.87401
5.70037E-02	6.85093
5.70059E-02	6.82788
5.70072E-02	6.81407
5.70080E-02	6.80833
5.70101E-02	6.79473
5.70122E-02	6.78116
5.70142E-02	6.76763
5.70158E-02	6.75752
5.70167E-02	6.75133
5.70173E-02	6.75032
5.70189E-02	6.74773
5.70200E-02	6.74589
5.70204E-02	6.74712
5.70220E-02	6.75151
5.70235E-02	6.75594
5.70243E-02	6.75817
5.70250E-02	6.76582
5.70266E-02	6.78105
5.70286E-02	6.80143
5.70290E-02	6.8049
5.70307E-02	6.83576
5.70331E-02	6.87934
5.70335E-02	6.89186
5.70377E-02	6.99999
5.70383E-02	7.0159
5.70393E-02	7.04545
5.70410E-02	7.09463
5.70428E-02	7.14372
5.70441E-02	7.18045
5.70454E-02	7.2171
5.70456E-02	7.22198
5.70467E-02	7.24118
5.70479E-02	7.26214
5.70489E-02	7.27984
5.70497E-02	7.29477
5.70501E-02	7.29734
5.70516E-02	7.30671
5.70522E-02	7.30993
5.70530E-02	7.30629
5.70543E-02	7.30016
5.70557E-02	7.29313
5.70558E-02	7.29177
5.70574E-02	7.26706
5.70591E-02	7.23954
5.70602E-02	7.21383
5.70645E-02	7.10774
5.70645E-02	7.10655
5.70665E-02	7.05318
5.70681E-02	7.00875
5.70697E-02	6.96436
5.70714E-02	6.92002
5.70730E-02	6.87572
5.70741E-02	6.84621
5.70756E-02	6.80492
5.70758E-02	6.79903
5.70771E-02	6.77104
5.70786E-02	6.73842
5.70802E-02	6.70582
5.70817E-02	6.67326
5.70832E-02	6.64071
5.70845E-02	6.61284
5.70847E-02	6.60926
5.70868E-02	6.57533
5.70884E-02	6.54856
5.70906E-02	6.5129
5.70928E-02	6.47726
5.70932E-02	6.47013
5.70949E-02	6.44848
5.70971E-02	6.42142
5.70993E-02	6.39439
5.71014E-02	6.36736
5.71036E-02	6.34035
5.71062E-02	6.30796
5.71069E-02	6.30167
5.71101E-02	6.27023
5.71134E-02	6.23881
5.71167E-02	6.20741
5.71193E-02	6.18229
5.71199E-02	6.17734
5.71236E-02	6.14931
5.71275E-02	6.11965
5.71314E-02	6.08999
5.71366E-02	6.05046
5.71419E-02	6.01095
5.71475E-02	5.97691
5.71531E-02	5.94288
5.71588E-02	5.90887
5.71644E-02	5.87486
5.71688E-02	5.8487
5.71729E-02	5.82835
5.71814E-02	5.78658
5.71896E-02	5.7459
5.71975E-02	5.70737
5.72053E-02	5.66885
5.72079E-02	5.65601
5.72148E-02	5.62593
5.72217E-02	5.59587
5.72263E-02	5.57583
5.72309E-02	5.5558
5.72343E-02	5.54079
5.72378E-02	5.52578
5.72412E-02	5.51079
5.72435E-02	5.5008
5.72455E-02	5.49214
5.72472E-02	5.48481
5.72489E-02	5.47748
5.72506E-02	5.47017
5.72523E-02	5.46286
5.72536E-02	5.45739
5.72548E-02	5.45193
5.72561E-02	5.44649
5.72574E-02	5.44106
5.72582E-02	5.43745
5.72592E-02	5.43317
5.72600E-02	5.42998
5.72607E-02	5.4268
5.72615E-02	5.42363
5.72622E-02	5.42048
5.72630E-02	5.41736
5.72637E-02	5.41426
5.72642E-02	5.4122
5.72647E-02	5.41017
5.72652E-02	5.40815
5.72657E-02	5.40614
5.72662E-02	5.40416
5.72668E-02	5.40203
5.72673E-02	5.39993
5.72679E-02	5.39786
5.72684E-02	5.39582
5.72690E-02	5.39594
5.72695E-02	5.3961
5.72701E-02	5.3992
5.72706E-02	5.40234
5.72712E-02	5.40602
5.72719E-02	5.40975
5.72725E-02	5.41353
5.72731E-02	5.41737
5.72737E-02	5.42126
5.72739E-02	5.42257
5.72743E-02	5.42879
5.72751E-02	5.44127
5.72762E-02	5.46009
5.72773E-02	5.47827
5.72785E-02	5.5064
5.72794E-02	5.52844
5.72802E-02	5.54839
5.72810E-02	5.56743
5.72818E-02	5.58555
5.72825E-02	5.60156
5.72831E-02	5.61551
5.72837E-02	5.63012
5.72844E-02	5.64535
5.72850E-02	5.65892
5.72851E-02	5.66042
5.72857E-02	5.66689
5.72863E-02	5.67393
5.72870E-02	5.68117
5.72876E-02	5.68708
5.72880E-02	5.69023
5.72883E-02	5.69058
5.72891E-02	5.69112
5.72891E-02	5.69113
5.72899E-02	5.6839
5.72909E-02	5.67558
5.72924E-02	5.66177
5.72926E-02	5.65946
5.72940E-02	5.63345
5.72951E-02	5.61516
5.72959E-02	5.59999
5.72965E-02	5.58866
5.72971E-02	5.57738
5.72978E-02	5.56615
5.72984E-02	5.55498
5.72990E-02	5.54387
5.72997E-02	5.5328
5.73003E-02	5.5218
5.73007E-02	5.51376
5.73009E-02	5.51163
