E(MeV)	pendfb7/Gd152:1	
1.532E-03	17.2033091	
1.532E-03	17.7885928	
1.532E-03	18.3097358	
1.532E-03	19.6650189	
1.532E-03	20.0891316	
1.532E-03	21.7114095	
1.532E-03	22.0177852	
1.532E-03	23.9251152	
1.532E-03	24.0896387	
1.532E-03	26.1881719	
1.532E-03	26.8889107	
1.532E-03	28.575288	
1.532E-03	30.1806708	
1.532E-03	31.0677091	
1.532E-03	34.6234866	
1.532E-03	42.3794602	
1.533E-03	46.7164169	
1.533E-03	48.6848462	
1.533E-03	49.9236509	
1.533E-03	52.7814424	
1.533E-03	52.9509837	
1.533E-03	55.3571291	
1.533E-03	55.6364509	
1.533E-03	57.3119645	
1.533E-03	57.8222455	
1.533E-03	58.6328442	
1.533E-03	59.3233076	
1.533E-03	59.653157	
1.533E-03	60.2566123	
1.533E-03	60.5974302	
1.533E-03	60.6985763	
1.533E-03	60.7079321	
1.533E-03	60.4733033	
1.533E-03	60.4561892	
1.533E-03	59.824857	
1.533E-03	59.698206	
1.533E-03	59.092972	
1.533E-03	58.7397967	
1.533E-03	57.7393497	
1.533E-03	57.1687371	
1.533E-03	55.780195	
1.534E-03	55.2263092	
1.534E-03	53.5736434	
1.534E-03	52.4498788	
1.534E-03	50.4014446	
1.534E-03	49.6812964	
1.534E-03	46.2046606	
1.534E-03	38.8506688	
1.534E-03	35.2991584	
1.534E-03	34.1585338	
1.534E-03	33.0521382	
1.534E-03	30.9277929	
1.534E-03	29.4611544	
1.534E-03	28.7596946	
1.534E-03	28.0946296	
1.534E-03	26.8332237	
1.534E-03	25.7169556	
1.534E-03	24.7427522	
1.534E-03	24.1184804	
1.534E-03	23.9262103	
1.534E-03	23.5802292	
1.534E-03	23.2664891	
1.534E-03	23.1305914	
1.534E-03	22.7723571	
1.535E-03	22.5464025	
1.535E-03	22.374247	
1.535E-03	22.3579213	
1.535E-03	22.3807329	
1.535E-03	22.435911	
1.535E-03	22.4942919	
1.535E-03	22.6454373	
1.535E-03	22.7433825	
1.535E-03	22.9772891	
1.535E-03	23.1175759	
1.535E-03	23.4362762	
1.535E-03	23.6198071	
1.535E-03	24.0250177	
1.535E-03	24.2527073	
1.535E-03	24.7465395	
1.535E-03	25.0277775	
1.535E-03	25.9299997	
1.535E-03	26.2496934	
1.535E-03	26.9665668	
1.535E-03	27.5708013	
1.535E-03	28.1458747	
1.535E-03	29.091355	
1.535E-03	29.4622518	
1.535E-03	30.8136343	
1.535E-03	30.9172664	
1.535E-03	32.5244315	
1.535E-03	32.7472162	
1.535E-03	34.8785993	
1.535E-03	37.221934	
1.535E-03	37.4968933	
1.535E-03	39.7647499	
1.535E-03	40.3602362	
1.535E-03	42.5029496	
1.535E-03	43.4653356	
1.535E-03	45.7719478	
1.535E-03	47.4245862	
1.535E-03	49.2634057	
1.535E-03	52.3530522	
1.535E-03	52.9554758	
1.535E-03	56.8542563	
1.535E-03	57.6609047	
1.535E-03	61.4449835	
1.535E-03	66.2132021	
1.535E-03	67.9402977	
1.536E-03	76.1496479	
1.536E-03	90.7665653	
1.536E-03	100.14724	
1.536E-03	102.482606	
1.536E-03	108.107852	
1.536E-03	111.280959	
1.536E-03	114.264553	
1.536E-03	117.238279	
1.536E-03	119.708421	
1.536E-03	122.893059	
1.536E-03	123.327859	
1.536E-03	126.376272	
1.536E-03	126.935068	
1.536E-03	129.464548	
1.536E-03	129.735396	
1.536E-03	131.812456	
1.536E-03	131.980152	
1.536E-03	132.784076	
1.536E-03	132.809724	
1.536E-03	132.700952	
1.536E-03	132.518207	
1.536E-03	131.960812	
1.536E-03	131.591028	
1.537E-03	130.66738	
1.537E-03	129.502875	
1.537E-03	128.613372	
1.537E-03	126.326978	
1.537E-03	125.166932	
1.537E-03	122.265483	
1.537E-03	121.329734	
1.537E-03	117.394272	
1.537E-03	115.781677	
1.537E-03	111.868547	
1.537E-03	108.29209	
1.537E-03	105.844545	
1.537E-03	94.8452981	
1.537E-03	81.4817473	
1.537E-03	73.862901	
1.537E-03	70.8148721	
1.537E-03	67.7534373	
1.537E-03	63.0527964	
1.537E-03	61.9020738	
1.537E-03	59.0641927	
1.538E-03	54.9038452	
1.538E-03	51.0418766	
1.538E-03	50.0978924	
1.538E-03	48.6009808	
1.538E-03	46.2523708	
1.538E-03	45.6764515	
1.538E-03	44.0442652	
1.538E-03	41.9136912	
1.538E-03	41.6523725	
1.538E-03	40.0595388	
1.538E-03	38.2602526	
1.538E-03	38.0260459	
1.538E-03	36.6002542	
1.538E-03	34.9926081	
1.538E-03	34.7825757	
1.538E-03	33.5171969	
1.538E-03	32.09146	
1.538E-03	31.905769	
1.538E-03	30.7901084	
1.538E-03	29.5346363	
1.538E-03	29.3712423	
1.538E-03	28.3943557	
1.538E-03	27.2958762	
1.538E-03	27.1524223	
1.538E-03	26.6270552	
1.538E-03	25.7899112	
1.538E-03	25.2231733	
1.538E-03	24.9929844	
1.538E-03	24.2618037	
1.538E-03	23.602287	
1.538E-03	23.5519577	
1.538E-03	22.9141726	
1.538E-03	22.2910582	
1.538E-03	22.2206843	
1.538E-03	21.7297257	
1.538E-03	21.1873713	
1.538E-03	21.0241664	
1.538E-03	20.6901111	
1.538E-03	20.2189055	
1.538E-03	19.9883627	
1.538E-03	19.7791543	
1.538E-03	19.3701406	
1.538E-03	19.0929486	
1.538E-03	18.9828982	
1.538E-03	18.6333667	
1.539E-03	18.2914052	
1.539E-03	18.0851865	
1.539E-03	17.972058	
1.539E-03	17.6730592	
1.539E-03	17.3806176	
1.539E-03	17.253148	
1.539E-03	17.1130848	
1.539E-03	16.8663095	
1.539E-03	16.6243128	
1.539E-03	16.562727	
1.539E-03	16.4075865	
1.539E-03	16.2020938	
1.539E-03	16.000334	
1.539E-03	15.9856042	
1.539E-03	15.8276571	
1.539E-03	15.6601271	
1.539E-03	15.4408807	
1.539E-03	15.261798	
1.539E-03	15.2316424	
1.539E-03	15.0545374	
1.539E-03	14.8807033	
1.539E-03	14.7097288	
1.539E-03	14.6816358	
1.539E-03	14.5618364	
1.539E-03	14.4202472	
1.539E-03	14.280568	
1.539E-03	14.2116273	
1.539E-03	14.1332767	
1.539E-03	13.9789482	
1.539E-03	13.8267912	
1.539E-03	13.7014958	
1.539E-03	13.6800723	
1.539E-03	13.5531817	
1.540E-03	13.3652219	
1.540E-03	13.2827229	
1.540E-03	13.1940981	
1.540E-03	13.0364948	
1.540E-03	12.8804407	
1.540E-03	12.8374422	
1.540E-03	12.7409553	
1.540E-03	12.5644746	
1.540E-03	12.4624482	
1.540E-03	12.3995394	
1.540E-03	12.2312354	
1.540E-03	12.0643349	
1.540E-03	12.0397754	
1.540E-03	11.9181019	
1.541E-03	11.7762792	
1.541E-03	11.6823104	
1.541E-03	11.6426521	
1.541E-03	11.524426	
1.541E-03	11.3678261	
1.541E-03	11.2122227	
1.541E-03	11.1864402	
1.541E-03	11.0796867	
1.541E-03	10.9382187	
1.542E-03	10.7835031	
1.542E-03	10.7625221	
1.542E-03	10.6496791	
1.542E-03	10.5197101	
1.542E-03	10.4079885	
1.542E-03	10.3930693	
1.542E-03	10.2841888	
1.543E-03	10.1757684	
1.543E-03	10.0138699	
1.543E-03	9.96503129	
1.543E-03	9.87387185	
1.544E-03	9.74187281	
1.544E-03	9.61038923	
1.544E-03	9.5940098	
1.544E-03	9.49385656	
1.544E-03	9.37978954	
1.545E-03	9.26607201	
1.545E-03	9.23383087	
1.545E-03	9.11121797	
1.546E-03	8.98689329	
1.546E-03	8.8465684	
1.546E-03	8.83997861	
1.546E-03	8.7078867	
1.547E-03	8.5105733	
1.547E-03	8.38797042	
1.548E-03	8.26573042	
1.548E-03	8.14385948	
1.549E-03	8.02237145	
1.549E-03	7.90128836	
1.549E-03	7.78064127	
1.550E-03	7.66047132	
1.550E-03	7.53269485	
1.551E-03	7.401557	
1.551E-03	7.31453737	
1.551E-03	7.24757912	
1.551E-03	7.22559608	
1.551E-03	7.12928304	
1.552E-03	7.03343482	
1.552E-03	6.93811372	
1.552E-03	6.89936491	
1.552E-03	6.83628693	
1.553E-03	6.73984162	
1.553E-03	6.65359671	
1.553E-03	6.6107741	
1.553E-03	6.56190852	
1.553E-03	6.46486098	
1.553E-03	6.36859714	
1.554E-03	6.2891306	
1.554E-03	6.27097978	
1.554E-03	6.16312456	
1.554E-03	6.08302778	
1.554E-03	6.05071356	
1.554E-03	5.9973781	
1.554E-03	5.91154436	
1.555E-03	5.82664481	
1.555E-03	5.78795312	
1.555E-03	5.73640206	
1.555E-03	5.64189129	
1.555E-03	5.54879939	
1.555E-03	5.44372807	
1.555E-03	5.36617583	
1.555E-03	5.28986523	
1.555E-03	5.28602905	
1.556E-03	5.19421384	
1.556E-03	5.11706	
1.556E-03	5.09607482	
1.556E-03	5.03517155	
1.556E-03	4.95270004	
1.556E-03	4.91254709	
1.556E-03	4.86761814	
1.556E-03	4.78031914	
1.556E-03	4.71917802	
1.556E-03	4.71653624	
1.556E-03	4.64732665	
1.556E-03	4.58045763	
1.556E-03	4.5256853	
1.556E-03	4.5211539	
1.557E-03	4.45563322	
1.557E-03	4.40549985	
1.557E-03	4.35824352	
1.557E-03	4.31439231	
1.557E-03	4.27463426	
1.557E-03	4.23979681	
1.557E-03	4.21981612	
1.557E-03	4.20285239	
1.557E-03	4.19222988	
1.557E-03	4.19053617	
1.557E-03	4.18656795	
1.557E-03	4.1870556	
1.557E-03	4.18760765	
1.557E-03	4.19881614	
1.557E-03	4.21248023	
1.557E-03	4.22129102	
1.557E-03	4.23391597	
1.557E-03	4.26357078	
1.557E-03	4.28240926	
1.557E-03	4.30232629	
1.557E-03	4.35158313	
1.557E-03	4.38422794	
1.557E-03	4.41094211	
1.557E-03	4.47962166	
1.557E-03	4.48336448	
1.557E-03	4.57264278	
1.557E-03	4.60364013	
1.557E-03	4.67819604	
1.557E-03	4.758812	
1.557E-03	4.80095997	
1.557E-03	4.94325441	
1.557E-03	4.9502018	
1.558E-03	5.11223974	
1.558E-03	5.18653045	
1.558E-03	5.30543634	
1.558E-03	5.4708968	
1.558E-03	5.5237768	
1.558E-03	5.69217039	
1.558E-03	5.77606792	
1.558E-03	5.94053984	
1.558E-03	6.03496336	
1.558E-03	6.21877891	
1.558E-03	6.29402658	
1.558E-03	6.5298625	
1.558E-03	6.58004622	
1.558E-03	6.87634875	
1.558E-03	6.89483903	
1.558E-03	7.24194008	
1.558E-03	7.26199769	
1.558E-03	7.62362223	
1.558E-03	7.69006387	
1.558E-03	8.04140602	
1.558E-03	8.16304212	
1.558E-03	8.49743202	
1.558E-03	8.68434046	
1.558E-03	8.99454025	
1.558E-03	9.2574908	
1.558E-03	9.53497929	
1.558E-03	9.8861645	
1.558E-03	10.1224462	
1.558E-03	10.6456191	
1.558E-03	10.755931	
1.558E-03	11.3252908	
1.558E-03	11.4445704	
1.558E-03	12.0593906	
1.558E-03	12.1881324	
1.558E-03	12.8514144	
1.558E-03	12.9901188	
1.558E-03	13.7037973	
1.558E-03	13.8529686	
1.558E-03	14.6230185	
1.558E-03	15.029772	
1.558E-03	15.6054498	
1.558E-03	16.1823691	
1.558E-03	16.6581195	
1.558E-03	17.4254376	
1.558E-03	17.7825143	
1.558E-03	18.7639386	
1.558E-03	18.9833472	
1.558E-03	20.2648011	
1.558E-03	20.7109705	
1.558E-03	21.9990475	
1.558E-03	22.2878775	
1.558E-03	23.8763582	
1.558E-03	24.5684631	
1.558E-03	25.8914709	
1.558E-03	27.0479764	
1.558E-03	28.0486889	
1.558E-03	29.7331261	
1.558E-03	30.3545307	
1.558E-03	33.1630205	
1.558E-03	33.2520858	
1.559E-03	36.375163	
1.559E-03	36.6139228	
1.559E-03	39.8149515	
1.559E-03	40.226316	
1.559E-03	43.6506196	
1.559E-03	44.759931	
1.559E-03	47.2687909	
1.559E-03	50.1047295	
1.559E-03	51.560737	
1.559E-03	56.8557291	
1.559E-03	57.1141322	
1.559E-03	63.0183164	
1.559E-03	64.4111182	
1.559E-03	70.5614774	
1.559E-03	74.2060633	
1.559E-03	79.1528315	
1.559E-03	91.6951121	
1.559E-03	110.338412	
1.559E-03	121.154925	
1.559E-03	122.349917	
1.559E-03	131.037508	
1.559E-03	132.710141	
1.559E-03	139.058562	
1.559E-03	140.563326	
1.560E-03	146.647342	
1.560E-03	147.519437	
1.560E-03	152.691965	
1.560E-03	156.590372	
1.560E-03	157.289117	
1.560E-03	160.158455	
1.560E-03	160.469151	
1.560E-03	162.296094	
1.560E-03	162.694326	
1.560E-03	163.282836	
1.560E-03	163.373534	
1.560E-03	163.217956	
1.560E-03	162.952398	
1.560E-03	161.689003	
1.560E-03	161.19236	
1.560E-03	159.117284	
1.560E-03	158.497895	
1.560E-03	155.456469	
1.560E-03	154.480319	
1.560E-03	150.264623	
1.560E-03	149.668787	
1.560E-03	143.994979	
1.560E-03	143.078295	
1.560E-03	137.329347	
1.560E-03	134.252331	
1.560E-03	127.895168	
1.561E-03	120.362874	
1.561E-03	117.263664	
1.561E-03	99.2178513	
1.561E-03	90.6133944	
1.561E-03	85.5431327	
1.561E-03	82.2498793	
1.561E-03	75.9348014	
1.561E-03	74.946467	
1.561E-03	70.7428575	
1.561E-03	67.9369351	
1.561E-03	65.7705832	
1.561E-03	61.3613127	
1.561E-03	61.0231982	
1.561E-03	56.5753724	
1.561E-03	55.2910473	
1.561E-03	52.6933172	
1.561E-03	49.7123324	
1.561E-03	49.5716389	
1.561E-03	46.6799909	
1.561E-03	44.6653795	
1.561E-03	43.905009	
1.561E-03	41.3124653	
1.561E-03	40.5513703	
1.561E-03	38.8792502	
1.561E-03	37.7331964	
1.561E-03	36.6059565	
1.561E-03	35.1349563	
1.561E-03	34.4843144	
1.561E-03	32.7484765	
1.561E-03	32.5090269	
1.561E-03	30.6828076	
1.562E-03	30.5704548	
1.562E-03	29.0050904	
1.562E-03	28.5926787	
1.562E-03	27.8641627	
1.562E-03	26.8003426	
1.562E-03	26.689052	
1.562E-03	25.6101309	
1.562E-03	25.1910155	
1.562E-03	24.6029285	
1.562E-03	23.7480469	
1.562E-03	23.6593318	
1.562E-03	22.80274	
1.562E-03	22.4714014	
1.562E-03	22.0105	
1.562E-03	21.3809248	
1.562E-03	21.2781531	
1.562E-03	20.6200545	
1.562E-03	20.4461078	
1.562E-03	20.0265018	
1.562E-03	19.6391628	
1.562E-03	19.488388	
1.562E-03	19.0110583	
1.562E-03	18.9544135	
1.562E-03	18.6016541	
1.562E-03	18.3932358	
1.562E-03	18.2444703	
1.562E-03	18.0123034	
1.562E-03	17.9467303	
1.562E-03	17.818609	
1.562E-03	17.6177684	
1.562E-03	17.6001713	
1.562E-03	17.440975	
1.562E-03	17.4062946	
1.562E-03	17.3447558	
1.562E-03	17.3098221	
1.562E-03	17.3071432	
1.562E-03	17.3269104	
1.562E-03	17.329004	
1.562E-03	17.4459552	
1.562E-03	17.6132153	
1.562E-03	17.648423	
1.562E-03	17.7972165	
1.562E-03	18.0195475	
1.562E-03	18.1547437	
1.562E-03	18.6040801	
1.562E-03	19.1681384	
1.562E-03	19.8403468	
1.562E-03	20.6241788	
1.563E-03	21.5224883	
1.563E-03	22.5385978	
1.563E-03	23.6754316	
1.563E-03	24.9359263	
1.563E-03	26.0763583	
1.563E-03	26.7753776	
1.563E-03	27.5162339	
1.563E-03	28.2814398	
1.563E-03	29.0829351	
1.563E-03	29.9085416	
1.563E-03	30.7799455	
1.563E-03	32.5812478	
1.563E-03	33.5371671	
1.563E-03	35.5169386	
1.563E-03	36.561192	
1.563E-03	38.7130741	
1.563E-03	39.83674	
1.563E-03	41.5495691	
1.563E-03	44.5806919	
1.563E-03	45.1237717	
1.563E-03	48.9135188	
1.563E-03	49.7117022	
1.563E-03	54.9234448	
1.563E-03	62.0267193	
1.563E-03	71.3787604	
1.563E-03	78.1165578	
1.564E-03	81.5761354	
1.564E-03	83.9614524	
1.564E-03	88.407691	
1.564E-03	88.5014101	
1.564E-03	92.2652949	
1.564E-03	93.165897	
1.564E-03	95.3432385	
1.564E-03	96.7264241	
1.564E-03	97.954909	
1.564E-03	99.5528466	
1.564E-03	100.065194	
1.564E-03	101.409242	
1.564E-03	102.168603	
1.564E-03	102.612389	
1.564E-03	102.824106	
1.564E-03	102.929414	
1.564E-03	102.856845	
1.564E-03	102.46044	
1.564E-03	102.397038	
1.564E-03	101.236864	
1.564E-03	101.090344	
1.564E-03	99.3792702	
1.564E-03	96.8799428	
1.564E-03	96.6231177	
1.564E-03	94.122423	
1.564E-03	93.1955398	
1.565E-03	89.2707085	
1.565E-03	88.5636091	
1.565E-03	85.617189	
1.565E-03	82.3044913	
1.565E-03	79.322408	
1.565E-03	70.4443129	
1.565E-03	66.1405339	
1.565E-03	60.2539269	
1.565E-03	55.1718057	
1.565E-03	51.3398068	
1.565E-03	48.5343489	
1.565E-03	48.0771231	
1.565E-03	45.8820392	
1.565E-03	43.7359328	
1.565E-03	41.7221401	
1.565E-03	39.754703	
1.565E-03	37.920727	
1.565E-03	36.6687535	
1.565E-03	36.1600542	
1.565E-03	34.5095167	
1.565E-03	33.2247727	
1.565E-03	32.924013	
1.566E-03	31.4643212	
1.566E-03	30.190181	
1.566E-03	29.8941502	
1.566E-03	28.9359212	
1.566E-03	27.9996065	
1.566E-03	27.5421906	
1.566E-03	27.1200412	
1.566E-03	26.296423	
1.566E-03	25.4923926	
1.566E-03	25.2570593	
1.566E-03	24.7535515	
1.566E-03	24.0521625	
1.566E-03	23.3678902	
1.566E-03	23.301393	
1.566E-03	22.7526257	
1.566E-03	22.1588562	
1.566E-03	21.7147639	
1.566E-03	21.5914704	
1.566E-03	21.0771525	
1.566E-03	20.5758967	
1.566E-03	20.3642339	
1.566E-03	20.1127456	
1.566E-03	19.609692	
1.566E-03	19.2180331	
1.566E-03	19.1927183	
1.566E-03	18.8226258	
1.566E-03	18.4618944	
1.566E-03	18.2507887	
1.566E-03	18.1235264	
1.566E-03	17.8138165	
1.566E-03	17.5115396	
1.566E-03	17.432777	
1.566E-03	17.2375972	
1.566E-03	16.9778925	
1.566E-03	16.7411576	
1.566E-03	16.7261796	
1.566E-03	16.5080387	
1.566E-03	16.294911	
1.566E-03	16.0864668	
1.566E-03	15.8959214	
1.566E-03	15.8840383	
1.566E-03	15.7095553	
1.566E-03	15.5386916	
1.566E-03	15.3711985	
1.566E-03	15.1774301	
1.567E-03	14.9884343	
1.567E-03	14.8775883	
1.567E-03	14.8138117	
1.567E-03	14.6812853	
1.567E-03	14.520875	
1.567E-03	14.3636947	
1.567E-03	14.2828449	
1.567E-03	14.2189454	
1.567E-03	14.0872291	
1.567E-03	13.9576972	
1.567E-03	13.8107075	
1.567E-03	13.666534	
1.567E-03	13.5246887	
1.567E-03	13.4247507	
1.567E-03	13.390936	
1.567E-03	13.2741639	
1.567E-03	13.1015391	
1.567E-03	12.9961946	
1.567E-03	12.9402789	
1.567E-03	12.7953909	
1.567E-03	12.6520699	
1.567E-03	12.5844409	
1.567E-03	12.5016263	
1.568E-03	12.3259862	
1.568E-03	12.2331773	
1.568E-03	12.1619504	
1.568E-03	11.9104377	
1.568E-03	11.8307557	
1.568E-03	11.7286241	
1.568E-03	11.5598388	
1.568E-03	11.3922516	
1.568E-03	11.3256237	
1.569E-03	11.239857	
1.569E-03	11.0977877	
1.569E-03	10.9388536	
1.569E-03	10.9283408	
1.569E-03	10.7102145	
1.569E-03	10.5297926	
1.570E-03	10.4221528	
1.570E-03	10.3594649	
1.570E-03	10.2036197	
1.570E-03	10.0485561	
1.570E-03	9.98680769	
1.570E-03	9.90636951	
1.571E-03	9.77294946	
1.571E-03	9.60472015	
1.571E-03	9.43738132	
1.571E-03	9.27090216	
1.572E-03	9.16728472	
1.572E-03	9.04429605	
1.572E-03	8.92269946	
1.572E-03	8.80162148	
1.572E-03	8.68110048	
1.573E-03	8.56118788	
1.573E-03	8.50156927	
1.573E-03	8.43795853	
1.573E-03	8.31149845	
1.573E-03	8.18590977	
1.573E-03	8.08205733	
1.574E-03	8.07042132	
1.574E-03	7.954915	
1.574E-03	7.84035641	
1.574E-03	7.74959974	
1.574E-03	7.72363164	
1.574E-03	7.62710606	
1.574E-03	7.5314347	
1.574E-03	7.43675452	
1.574E-03	7.40558216	
1.575E-03	7.33379356	
1.575E-03	7.22749491	
1.575E-03	7.15753909	
1.575E-03	7.15063143	
1.575E-03	7.07534254	
1.575E-03	6.98935805	
1.575E-03	6.90483924	
1.575E-03	6.87089597	
1.575E-03	6.83842344	
1.575E-03	6.76818117	
1.575E-03	6.69937529	
1.575E-03	6.63231489	
1.575E-03	6.62051245	
1.575E-03	6.5615869	
1.576E-03	6.51501841	
1.576E-03	6.46982552	
1.576E-03	6.42623741	
1.576E-03	6.38823318	
1.576E-03	6.35555469	
1.576E-03	6.32453222	
1.576E-03	6.29540026	
1.576E-03	6.26842751	
1.576E-03	6.24392123	
1.576E-03	6.22223191	
1.576E-03	6.20375832	
1.576E-03	6.20293579	
1.576E-03	6.19798342	
1.576E-03	6.19691964	
1.576E-03	6.19921	
1.576E-03	6.20366763	
1.576E-03	6.20584055	
1.576E-03	6.22374825	
1.576E-03	6.24520633	
1.576E-03	6.26587404	
1.576E-03	6.27282574	
1.576E-03	6.31460306	
1.576E-03	6.36107842	
1.576E-03	6.40119381	
1.576E-03	6.41595729	
1.576E-03	6.49917059	
1.576E-03	6.56640786	
1.576E-03	6.57706537	
1.576E-03	6.675501	
1.576E-03	6.78066014	
1.576E-03	6.80226222	
1.576E-03	6.90653242	
1.576E-03	7.00656671	
1.576E-03	7.04771489	
1.576E-03	7.20891876	
1.576E-03	7.25474337	
1.577E-03	7.39255154	
1.577E-03	7.55270158	
1.577E-03	7.59488916	
1.577E-03	7.82456637	
1.577E-03	7.90791847	
1.577E-03	8.08184453	
1.577E-03	8.35978601	
1.577E-03	8.37091884	
1.577E-03	8.67539247	
1.577E-03	8.7770001	
1.577E-03	9.02269204	
1.577E-03	9.23572403	
1.577E-03	9.40350615	
1.577E-03	9.75191963	
1.577E-03	9.81981368	
1.577E-03	10.2236275	
1.577E-03	10.3330147	
1.577E-03	10.800241	
1.577E-03	10.982762	
1.577E-03	11.4364772	
1.577E-03	11.7059889	
1.577E-03	12.1362863	
1.577E-03	12.5084191	
1.577E-03	12.9036383	
1.577E-03	13.3950061	
1.577E-03	13.7425472	
1.577E-03	14.3716237	
1.577E-03	14.6564845	
1.577E-03	15.3758587	
1.577E-03	15.6513043	
1.577E-03	16.4324112	
1.577E-03	16.7307926	
1.577E-03	17.5758466	
1.577E-03	17.8981677	
1.577E-03	18.8098631	
1.577E-03	19.1570766	
1.577E-03	20.1361898	
1.577E-03	20.3223662	
1.577E-03	21.5629419	
1.577E-03	21.8618975	
1.577E-03	23.0893331	
1.577E-03	23.5158978	
1.577E-03	24.7183948	
1.577E-03	25.2873411	
1.577E-03	26.4522745	
1.577E-03	27.1832894	
1.577E-03	28.9364852	
1.577E-03	30.2447347	
1.577E-03	31.0539319	
1.577E-03	33.5778491	
1.577E-03	36.2705722	
1.577E-03	36.7079346	
1.577E-03	40.0969783	
1.577E-03	40.8329451	
1.578E-03	44.1852774	
1.578E-03	45.2531894	
1.578E-03	48.3003007	
1.578E-03	49.9553512	
1.578E-03	53.1005082	
1.578E-03	58.094933	
1.578E-03	58.3409879	
1.578E-03	66.0881245	
1.578E-03	84.5860754	
1.578E-03	93.8852261	
1.578E-03	95.0349194	
1.578E-03	100.266813	
1.578E-03	103.327768	
1.578E-03	106.227214	
1.578E-03	109.269694	
1.578E-03	111.577447	
1.578E-03	114.830276	
1.578E-03	116.233841	
1.578E-03	119.248276	
1.578E-03	121.652688	
1.578E-03	122.303434	
1.579E-03	123.850841	
1.579E-03	124.472184	
1.579E-03	125.094226	
1.579E-03	125.675391	
1.579E-03	125.759546	
1.579E-03	125.782193	
1.579E-03	125.70557	
1.579E-03	125.1202	
1.579E-03	124.994409	
1.579E-03	123.919102	
1.579E-03	123.099727	
1.579E-03	122.040194	
1.579E-03	120.282465	
1.579E-03	118.883341	
1.579E-03	116.440282	
1.579E-03	115.382238	
1.579E-03	112.706241	
1.579E-03	110.275971	
1.579E-03	107.743817	
1.579E-03	103.674247	
1.579E-03	102.274445	
1.579E-03	93.3708899	
1.579E-03	78.6198554	
1.580E-03	71.7327214	
1.580E-03	67.9842727	
1.580E-03	65.0565927	
1.580E-03	61.4793707	
1.580E-03	60.4407275	
1.580E-03	56.8789118	
1.580E-03	55.382331	
1.580E-03	53.4718246	
1.580E-03	50.2008985	
1.580E-03	49.7442043	
1.580E-03	47.135035	
1.580E-03	45.4311566	
1.580E-03	45.1612147	
1.580E-03	42.7804664	
1.580E-03	41.4880299	
1.580E-03	40.5115032	
1.580E-03	38.3678138	
1.580E-03	37.9030559	
1.580E-03	36.3765871	
1.580E-03	34.6771716	
1.580E-03	34.4787101	
1.580E-03	32.7415436	
1.580E-03	31.7993873	
1.580E-03	31.4935975	
1.580E-03	30.3406048	
1.580E-03	29.0881016	
1.580E-03	28.175338	
1.580E-03	27.4296019	
1.580E-03	27.289176	
1.580E-03	26.4637882	
1.580E-03	25.9244966	
1.580E-03	25.6712579	
1.580E-03	24.9272728	
1.580E-03	24.5627868	
1.580E-03	24.2266992	
1.580E-03	23.5688249	
1.580E-03	22.9245477	
1.580E-03	22.7667045	
1.581E-03	22.339349	
1.581E-03	21.7817665	
1.581E-03	21.2357448	
1.581E-03	20.7541355	
1.581E-03	20.282813	
1.581E-03	19.9750509	
1.581E-03	19.8360706	
1.581E-03	19.4282232	
1.581E-03	18.9631433	
1.581E-03	18.6107986	
1.581E-03	18.2658407	
1.581E-03	18.0968098	
1.581E-03	17.9441305	
1.581E-03	17.6452012	
1.581E-03	17.3522576	
1.581E-03	17.0972119	
1.581E-03	16.8473339	
1.581E-03	16.6022487	
1.581E-03	16.5220334	
1.581E-03	16.3819728	
1.581E-03	16.1759892	
1.581E-03	15.9071984	
1.581E-03	15.8415175	
1.581E-03	15.6691014	
1.581E-03	15.4446562	
1.581E-03	15.2799785	
1.581E-03	15.2330287	
1.581E-03	15.0495891	
1.581E-03	14.8700425	
1.581E-03	14.6939679	
1.581E-03	14.6074773	
1.581E-03	14.5351707	
1.581E-03	14.4021025	
1.581E-03	14.2712023	
1.581E-03	14.0996533	
1.581E-03	14.0827964	
1.581E-03	13.9539844	
1.581E-03	13.8134313	
1.582E-03	13.6750969	
1.582E-03	13.6614551	
1.582E-03	13.557515	
1.582E-03	13.4436825	
1.582E-03	13.3312845	
1.582E-03	13.2093206	
1.582E-03	13.1740767	
1.582E-03	13.0441934	
1.582E-03	12.9161772	
1.582E-03	12.7897026	
1.582E-03	12.6645128	
1.582E-03	12.5322839	
1.582E-03	12.509546	
1.582E-03	12.3843519	
1.582E-03	12.2603888	
1.582E-03	12.1374602	
1.582E-03	12.0749397	
1.582E-03	11.9918799	
1.583E-03	11.8582046	
1.583E-03	11.7256187	
1.583E-03	11.7053637	
1.583E-03	11.6137184	
1.583E-03	11.5062107	
1.583E-03	11.3953038	
1.583E-03	11.2850517	
1.583E-03	11.2606982	
1.583E-03	11.1619069	
1.583E-03	11.0442245	
1.584E-03	10.9272837	
1.584E-03	10.8820551	
1.584E-03	10.8214477	
1.584E-03	10.7228257	
1.584E-03	10.6628519	
1.584E-03	10.6304797	
1.584E-03	10.5316015	
1.585E-03	10.4172757	
1.585E-03	10.3035447	
1.585E-03	10.2967513	
1.585E-03	10.2546875	
1.585E-03	10.2086673	
1.585E-03	10.1153956	
1.585E-03	10.0224991	
1.585E-03	10.0058364	
1.586E-03	9.94094336	
1.586E-03	9.86209011	
1.586E-03	9.7709316	
1.586E-03	9.75996712	
1.586E-03	9.68177849	
1.587E-03	9.59463675	
1.587E-03	9.50777385	
