E(MeV)	Hf-180	
3.25940E-03	0.262928	
3.25968E-03	0.248654	
3.25994E-03	0.236469	
3.25996E-03	0.235441	
3.26019E-03	0.225995	
3.26040E-03	0.218196	
3.26042E-03	0.217406	
3.26058E-03	0.212104	
3.26076E-03	0.206668	
3.26089E-03	0.203032	
3.26089E-03	0.203031	
3.26103E-03	0.200028	
3.26115E-03	0.197748	
3.26127E-03	0.195813	
3.26139E-03	0.194239	
3.26139E-03	0.194182	
3.26151E-03	0.193239	
3.26163E-03	0.192651	
3.26173E-03	0.192481	
3.26176E-03	0.19252	
3.26184E-03	0.192796	
3.26194E-03	0.193492	
3.26204E-03	0.194542	
3.26214E-03	0.195964	
3.26219E-03	0.196768	
3.26224E-03	0.19787	
3.26228E-03	0.198621	
3.26238E-03	0.20115	
3.26244E-03	0.202795	
3.26248E-03	0.204201	
3.26257E-03	0.20718	
3.26265E-03	0.210484	
3.26274E-03	0.214126	
3.26282E-03	0.218117	
3.26289E-03	0.221601	
3.26291E-03	0.222515	
3.26299E-03	0.227463	
3.26308E-03	0.232803	
3.26316E-03	0.238551	
3.26323E-03	0.243488	
3.26325E-03	0.244766	
3.26333E-03	0.251595	
3.26342E-03	0.25888	
3.26350E-03	0.266643	
3.26359E-03	0.274899	
3.26359E-03	0.275483	
3.26367E-03	0.283906	
3.26376E-03	0.293465	
3.26384E-03	0.303579	
3.26393E-03	0.314273	
3.26396E-03	0.318037	
3.26401E-03	0.325755	
3.26410E-03	0.337956	
3.26418E-03	0.35081	
3.26427E-03	0.364343	
3.26430E-03	0.369089	
3.26435E-03	0.378789	
3.26447E-03	0.399339	
3.26458E-03	0.421272	
3.26464E-03	0.432968	
3.26469E-03	0.444898	
3.26481E-03	0.471356	
3.26493E-03	0.500705	
3.26497E-03	0.510583	
3.26506E-03	0.532479	
3.26518E-03	0.566591	
3.26531E-03	0.60442	
3.26531E-03	0.605108	
3.26541E-03	0.637977	
3.26551E-03	0.672642	
3.26561E-03	0.709206	
3.26564E-03	0.71871	
3.26575E-03	0.761701	
3.26586E-03	0.805586	
3.26591E-03	0.829279	
3.26597E-03	0.853285	
3.26607E-03	0.90404	
3.26618E-03	0.957712	
3.26629E-03	1.01506	
3.26636E-03	1.05553	
3.26641E-03	1.07855	
3.26653E-03	1.15186	
3.26664E-03	1.22127	
3.26665E-03	1.23005	
3.26677E-03	1.31424	
3.26689E-03	1.40391	
3.26691E-03	1.41454	
3.26702E-03	1.50052	
3.26715E-03	1.61549	
3.26718E-03	1.64018	
3.26729E-03	1.74016	
3.26743E-03	1.87442	
3.26745E-03	1.90329	
3.26756E-03	2.02018	
3.26770E-03	2.17734	
3.26772E-03	2.21119	
3.26783E-03	2.34792	
3.26791E-03	2.44613	
3.26797E-03	2.53277	
3.26809E-03	2.70625	
3.26811E-03	2.73317	
3.26824E-03	2.95104	
3.26827E-03	2.99813	
3.26838E-03	3.18801	
3.26845E-03	3.32498	
3.26851E-03	3.44583	
3.26863E-03	3.68893	
3.26865E-03	3.72665	
3.26879E-03	4.03346	
3.26881E-03	4.10013	
3.26892E-03	4.36911	
3.26900E-03	4.58867	
3.26906E-03	4.73619	
3.26915E-03	5.01762	
3.26919E-03	5.13908	
3.26930E-03	5.49289	
3.26933E-03	5.58202	
3.26945E-03	6.02079	
3.26947E-03	6.06989	
3.26956E-03	6.42338	
3.26960E-03	6.6116	
3.26965E-03	6.80122	
3.26974E-03	7.20538	
3.26975E-03	7.24852	
3.26983E-03	7.63952	
3.26988E-03	7.91808	
3.26992E-03	8.10509	
3.27002E-03	8.66217	
3.27004E-03	8.78973	
3.27016E-03	9.49012	
3.27017E-03	9.54658	
3.27025E-03	10.097	
3.27029E-03	10.4236	
3.27033E-03	10.6869	
3.27041E-03	11.3203	
3.27043E-03	11.4711	
3.27049E-03	12.0029	
3.27056E-03	12.6549	
3.27057E-03	12.737	
3.27065E-03	13.5312	
3.27070E-03	14.0059	
3.27074E-03	14.3889	
3.27082E-03	15.3173	
3.27084E-03	15.54	
3.27090E-03	16.325	
3.27093E-03	16.6888	
3.27098E-03	17.4203	
3.27102E-03	17.9487	
3.27106E-03	18.6128	
3.27111E-03	19.3334	
3.27114E-03	19.913	
3.27119E-03	20.7476	
3.27123E-03	21.334	
3.27130E-03	22.6363	
3.27131E-03	22.931	
3.27136E-03	24.0435	
3.27139E-03	24.5621	
3.27143E-03	25.5651	
3.27147E-03	26.3427	
3.27150E-03	27.2116	
3.27154E-03	28.2887	
3.27157E-03	28.9947	
3.27162E-03	30.4167	
3.27164E-03	30.9272	
3.27170E-03	32.7458	
3.27171E-03	33.0229	
3.27178E-03	35.2964	
3.27186E-03	38.2425	
3.27194E-03	41.4891	
3.27202E-03	45.067	
3.27210E-03	49.0082	
3.27219E-03	53.3477	
3.27225E-03	57.0208	
3.27232E-03	61.5615	
3.27239E-03	66.4929	
3.27247E-03	71.8407	
3.27254E-03	77.6305	
3.27261E-03	83.8869	
3.27268E-03	90.6329	
3.27276E-03	97.8896	
3.27283E-03	105.676	
3.27290E-03	114.006	
3.27298E-03	122.898	
3.27301E-03	127.609	
3.27305E-03	132.344	
3.27312E-03	142.344	
3.27323E-03	158.392	
3.27334E-03	175.637	
3.27345E-03	193.993	
3.27348E-03	200.465	
3.27359E-03	219.936	
3.27366E-03	233.573	
3.27377E-03	254.055	
3.27403E-03	302.579	
3.27410E-03	316.401	
3.27417E-03	329.486	
3.27425E-03	342.511	
3.27432E-03	354.482	
3.27439E-03	366.38	
3.27443E-03	371.7	
3.27450E-03	382.259	
3.27454E-03	386.8	
3.27463E-03	398.504	
3.27472E-03	408.027	
3.27483E-03	416.482	
3.27493E-03	421.532	
3.27500E-03	423.497	
3.27503E-03	424.359	
3.27510E-03	424.714	
3.27510E-03	424.72	
3.27521E-03	422.8	
3.27532E-03	417.89	
3.27533E-03	417.379	
3.27544E-03	409.547	
3.27544E-03	408.849	
3.27555E-03	398.253	
3.27566E-03	385.274	
3.27577E-03	370.316	
3.27591E-03	347.902	
3.27606E-03	323.456	
3.27613E-03	310.637	
3.27642E-03	259.312	
3.27653E-03	240.113	
3.27657E-03	234.023	
3.27668E-03	215.804	
3.27668E-03	215.803	
3.27679E-03	198.542	
3.27679E-03	198.541	
3.27689E-03	182.25	
3.27700E-03	167.015	
3.27711E-03	152.882	
3.27718E-03	144.2	
3.27722E-03	139.874	
3.27726E-03	135.895	
3.27733E-03	127.966	
3.27740E-03	120.74	
3.27744E-03	117.141	
3.27747E-03	113.863	
3.27755E-03	107.333	
3.27762E-03	101.335	
3.27769E-03	95.7458	
3.27776E-03	90.5437	
3.27778E-03	89.8276	
3.27785E-03	85.191	
3.27787E-03	83.4148	
3.27792E-03	80.8278	
3.27796E-03	78.2502	
3.27799E-03	76.7694	
3.27805E-03	73.5237	
3.27806E-03	72.982	
3.27814E-03	69.2007	
3.27814E-03	68.8284	
3.27822E-03	65.45	
3.27822E-03	65.2446	
3.27829E-03	62.3382	
3.27831E-03	61.6236	
3.27837E-03	59.4493	
3.27840E-03	58.1082	
3.27844E-03	56.7544	
3.27850E-03	54.8102	
3.27852E-03	54.236	
3.27859E-03	51.8065	
3.27863E-03	50.8103	
3.27869E-03	49.0632	
3.27873E-03	47.925	
3.27878E-03	46.5536	
3.27882E-03	45.6868	
3.27891E-03	43.5827	
3.27891E-03	43.5289	
3.27900E-03	41.6927	
3.27904E-03	40.8268	
3.27911E-03	39.3507	
3.27916E-03	38.4001	
3.27923E-03	37.2255	
3.27929E-03	36.2124	
3.27935E-03	35.2968	
3.27944E-03	33.9646	
3.27947E-03	33.5122	
3.27952E-03	32.8045	
3.27959E-03	31.9171	
3.27968E-03	30.6801	
3.27972E-03	30.257	
3.27984E-03	28.7831	
3.27986E-03	28.593	
3.28001E-03	27.0798	
3.28015E-03	25.7135	
3.28017E-03	25.5434	
3.28030E-03	24.4591	
3.28033E-03	24.1504	
3.28044E-03	23.3039	
3.28050E-03	22.8821	
3.28059E-03	22.237	
3.28066E-03	21.7227	
3.28073E-03	21.2511	
3.28084E-03	20.5463	
3.28090E-03	20.2234	
3.28102E-03	19.473	
3.28108E-03	19.1772	
3.28120E-03	18.4899	
3.28126E-03	18.2181	
3.28139E-03	17.5864	
3.28144E-03	17.3404	
3.28162E-03	16.5233	
3.28166E-03	16.3605	
3.28180E-03	15.7769	
3.28193E-03	15.2679	
3.28198E-03	15.0681	
3.28211E-03	14.6032	
3.28217E-03	14.4198	
3.28238E-03	13.6887	
3.28264E-03	12.9162	
3.28266E-03	12.8613	
3.28289E-03	12.2087	
3.28293E-03	12.1086	
3.28315E-03	11.558	
3.28320E-03	11.4208	
3.28340E-03	10.9576	
3.28347E-03	10.7897	
3.28365E-03	10.4016	
3.28374E-03	10.2082	
3.28391E-03	9.88521	
3.28402E-03	9.67054	
3.28416E-03	9.40414	
3.28429E-03	9.17179	
3.28448E-03	8.84712	
3.28458E-03	8.67761	
3.28477E-03	8.3879	
3.28501E-03	8.00044	
3.28505E-03	7.94933	
3.28543E-03	7.4146	
3.28545E-03	7.38922	
3.28581E-03	6.92614	
3.28589E-03	6.83382	
3.28619E-03	6.47365	
3.28632E-03	6.3258	
3.28657E-03	6.05313	
3.28677E-03	5.84597	
3.28696E-03	5.66052	
3.28724E-03	5.38005	
3.28734E-03	5.2916	
3.28771E-03	4.94955	
3.28783E-03	4.85264	
3.28818E-03	4.54961	
3.28832E-03	4.44541	
3.28866E-03	4.17631	
3.28880E-03	4.06576	
3.28913E-03	3.82636	
3.28929E-03	3.71058	
3.28966E-03	3.4572	
3.28978E-03	3.37573	
3.29019E-03	3.11092	
3.29027E-03	3.05978	
3.29072E-03	2.78501	
3.29076E-03	2.76088	
3.29125E-03	2.47766	
3.29131E-03	2.44441	
3.29137E-03	2.41124	
3.29178E-03	2.18783	
3.29198E-03	2.08667	
3.29231E-03	1.91415	
3.29258E-03	1.78194	
3.29273E-03	1.7065	
3.29298E-03	1.59077	
3.29316E-03	1.5064	
3.29339E-03	1.40851	
3.29353E-03	1.34575	
3.29379E-03	1.23628	
3.29389E-03	1.1932	
3.29419E-03	1.07406	
3.29422E-03	1.06329	
3.29449E-03	0.960887	
3.29459E-03	0.924177	
3.29476E-03	0.864174	
3.29498E-03	0.791096	
3.29510E-03	0.752662	
3.29520E-03	0.722193	
3.29534E-03	0.678812	
3.29544E-03	0.651386	
3.29553E-03	0.627601	
3.29568E-03	0.586111	
3.29578E-03	0.56202	
3.29581E-03	0.556067	
3.29596E-03	0.5212	
3.29605E-03	0.501597	
3.29613E-03	0.4843	
3.29614E-03	0.481869	
3.29624E-03	0.463655	
3.29634E-03	0.446727	
3.29644E-03	0.431147	
3.29650E-03	0.422262	
3.29653E-03	0.417937	
3.29662E-03	0.406257	
3.29670E-03	0.396574	
3.29677E-03	0.389251	
3.29685E-03	0.382862	
3.29687E-03	0.381043	
3.29691E-03	0.378033	
3.29698E-03	0.374304	
3.29704E-03	0.371369	
3.29710E-03	0.369336	
3.29716E-03	0.368069	
3.29719E-03	0.367879	
3.29722E-03	0.367766	
3.29728E-03	0.368393	
3.29735E-03	0.369962	
3.29738E-03	0.371045	
3.29742E-03	0.373087	
3.29747E-03	0.375829	
3.29752E-03	0.378942	
3.29756E-03	0.382107	
3.29756E-03	0.382628	
3.29761E-03	0.387083	
3.29766E-03	0.392816	
3.29770E-03	0.398497	
3.29775E-03	0.404773	
3.29780E-03	0.413115	
3.29785E-03	0.42076	
3.29789E-03	0.427984	
3.29790E-03	0.430271	
3.29796E-03	0.4428	
3.29801E-03	0.453705	
3.29806E-03	0.46542	
3.29811E-03	0.477963	
3.29813E-03	0.484689	
3.29816E-03	0.493246	
3.29822E-03	0.511673	
3.29829E-03	0.533591	
3.29834E-03	0.552863	
3.29837E-03	0.564255	
3.29840E-03	0.573502	
3.29846E-03	0.599406	
3.29853E-03	0.627126	
3.29859E-03	0.658193	
3.29861E-03	0.667279	
3.29866E-03	0.694869	
3.29874E-03	0.734338	
3.29879E-03	0.765777	
3.29884E-03	0.795264	
3.29885E-03	0.802712	
3.29891E-03	0.842068	
3.29897E-03	0.883603	
3.29904E-03	0.931904	
3.29908E-03	0.959888	
3.29911E-03	0.988153	
3.29919E-03	1.04824	
3.29926E-03	1.11208	
3.29932E-03	1.16868	
3.29934E-03	1.18583	
3.29942E-03	1.27127	
3.29951E-03	1.36266	
3.29956E-03	1.42545	
3.29959E-03	1.46066	
3.29968E-03	1.57369	
3.29978E-03	1.70328	
3.29980E-03	1.73816	
3.29988E-03	1.84363	
3.29997E-03	1.99493	
3.30003E-03	2.09593	
3.30005E-03	2.12645	
3.30014E-03	2.28904	
3.30023E-03	2.463	
3.30025E-03	2.50022	
3.30032E-03	2.65012	
3.30042E-03	2.85052	
3.30047E-03	2.97911	
3.30051E-03	3.06544	
3.30060E-03	3.29622	
3.30069E-03	3.54305	
3.30069E-03	3.54308	
3.30078E-03	3.80868	
3.30086E-03	4.055	
3.30087E-03	4.09311	
3.30096E-03	4.39891	
3.30104E-03	4.68265	
3.30105E-03	4.72653	
3.30114E-03	5.07908	
3.30122E-03	5.40653	
3.30123E-03	5.45715	
3.30132E-03	5.86432	
3.30140E-03	6.24284	
3.30141E-03	6.30142	
3.30151E-03	6.8053	
3.30158E-03	7.21518	
3.30162E-03	7.42125	
3.30173E-03	8.09551	
3.30177E-03	8.34086	
3.30184E-03	8.83436	
3.30193E-03	9.53562	
3.30195E-03	9.64415	
3.30206E-03	10.5345	
3.30210E-03	10.9246	
3.30216E-03	11.4799	
3.30227E-03	12.5168	
3.30227E-03	12.5169	
3.30237E-03	13.6588	
3.30238E-03	13.7297	
3.30244E-03	14.4842	
3.30249E-03	15.0756	
3.30251E-03	15.3647	
3.30258E-03	16.3056	
3.30260E-03	16.5687	
3.30268E-03	17.7305	
3.30273E-03	18.5012	
3.30278E-03	19.2359	
3.30284E-03	20.3361	
3.30287E-03	20.888	
3.30295E-03	22.3767	
3.30297E-03	22.7035	
3.30306E-03	24.6499	
3.30306E-03	24.701	
3.30315E-03	26.7261	
3.30317E-03	27.2137	
3.30322E-03	28.5595	
3.30329E-03	30.4038	
3.30329E-03	30.5358	
3.30337E-03	32.6718	
3.30338E-03	33.2855	
3.30344E-03	34.9788	
3.30348E-03	36.4729	
3.30351E-03	37.4716	
3.30358E-03	39.9859	
3.30358E-03	40.1662	
3.30366E-03	43.0811	
3.30368E-03	43.9203	
3.30373E-03	46.234	
3.30377E-03	48.2765	
3.30380E-03	49.6424	
3.30387E-03	53.0811	
3.30387E-03	53.3271	
3.30395E-03	57.3128	
3.30397E-03	58.4586	
3.30402E-03	61.6188	
3.30406E-03	64.4056	
3.30409E-03	66.2678	
3.30416E-03	70.9484	
3.30417E-03	71.2839	
3.30424E-03	76.6935	
3.30426E-03	78.2446	
3.30431E-03	82.5197	
3.30435E-03	86.2742	
3.30438E-03	88.784	
3.30445E-03	95.0613	
3.30446E-03	95.5102	
3.30453E-03	102.725	
3.30455E-03	104.782	
3.30460E-03	110.448	
3.30464E-03	115.392	
3.30467E-03	118.695	
3.30474E-03	126.981	
3.30477E-03	130.54	
3.30484E-03	139.524	
3.30487E-03	143.381	
3.30494E-03	153.076	
3.30496E-03	157.238	
3.30503E-03	167.647	
3.30506E-03	172.115	
3.30516E-03	187.997	
3.30518E-03	191.363	
3.30526E-03	204.853	
3.30532E-03	217.286	
3.30535E-03	222.623	
3.30549E-03	249.849	
3.30552E-03	254.805	
3.30567E-03	285.564	
3.30595E-03	346.111	
3.30610E-03	377.876	
3.30615E-03	386.666	
3.30623E-03	404.209	
3.30629E-03	415.167	
3.30637E-03	428.83	
3.30641E-03	436.273	
3.30650E-03	451.11	
3.30654E-03	458.239	
3.30664E-03	472.43	
3.30666E-03	474.812	
3.30674E-03	484.287	
3.30676E-03	486.25	
3.30684E-03	494.054	
3.30685E-03	495.221	
3.30694E-03	501.897	
3.30698E-03	504.227	
3.30700E-03	505.111	
3.30705E-03	507.543	
3.30712E-03	509.07	
3.30716E-03	510.021	
3.30720E-03	510.142	
3.30721E-03	509.943	
3.30728E-03	509.108	
3.30731E-03	508.106	
3.30738E-03	505.73	
3.30741E-03	503.955	
3.30750E-03	497.988	
3.30762E-03	487.698	
3.30765E-03	484.465	
3.30774E-03	474.712	
3.30779E-03	466.931	
3.30788E-03	455.226	
3.30789E-03	453.734	
3.30803E-03	432.804	
3.30809E-03	422.897	
3.30822E-03	399.746	
3.30852E-03	345.386	
3.30867E-03	319.112	
3.30871E-03	312.115	
3.30881E-03	293.787	
3.30890E-03	278.819	
3.30896E-03	269.448	
3.30905E-03	255.417	
3.30905E-03	253.963	
3.30915E-03	239.434	
3.30919E-03	233.632	
3.30925E-03	225.603	
3.30934E-03	213.579	
3.30935E-03	212.36	
3.30944E-03	200.175	
3.30948E-03	195.308	
3.30954E-03	188.582	
3.30958E-03	184.105	
3.30964E-03	177.836	
3.30968E-03	173.663	
3.30973E-03	167.833	
3.30977E-03	163.954	
3.30983E-03	158.546	
3.30987E-03	154.947	
3.30993E-03	149.936	
3.30997E-03	146.602	
3.31002E-03	141.966	
3.31006E-03	138.882	
3.31012E-03	134.595	
3.31016E-03	131.744	
3.31022E-03	127.783	
3.31026E-03	125.148	
3.31031E-03	121.556	
3.31040E-03	116.18	
3.31041E-03	115.648	
3.31051E-03	110.333	
3.31055E-03	108.211	
3.31061E-03	105.37	
3.31069E-03	101.116	
3.31072E-03	99.8484	
3.31084E-03	94.7865	
3.31095E-03	90.2716	
3.31099E-03	88.7697	
3.31107E-03	86.0857	
3.31115E-03	83.4067	
3.31117E-03	82.8059	
3.31130E-03	78.6098	
3.31131E-03	78.3397	
3.31146E-03	74.3016	
3.31160E-03	70.6764	
3.31163E-03	70.0734	
3.31175E-03	67.3622	
3.31180E-03	66.2799	
3.31189E-03	64.4468	
3.31197E-03	62.861	
3.31202E-03	61.9758	
3.31214E-03	59.767	
3.31219E-03	58.9625	
3.31231E-03	56.9551	
3.31235E-03	56.2213	
3.31248E-03	54.3903	
3.31252E-03	53.7322	
3.31269E-03	51.4333	
3.31273E-03	50.9415	
3.31286E-03	49.3288	
3.31294E-03	48.4506	
3.31303E-03	47.3943	
3.31318E-03	45.8124	
3.31320E-03	45.5754	
3.31340E-03	43.6823	
3.31342E-03	43.446	
3.31359E-03	41.952	
3.31366E-03	41.3127	
3.31378E-03	40.3458	
3.31391E-03	39.3803	
3.31398E-03	38.8525	
3.31415E-03	37.6226	
3.31417E-03	37.4653	
3.31437E-03	36.2084	
3.31451E-03	35.267	
3.31456E-03	34.9903	
3.31475E-03	33.8852	
3.31488E-03	33.1955	
3.31500E-03	32.5832	
3.31524E-03	31.3605	
3.31548E-03	30.27	
3.31560E-03	29.7254	
3.31572E-03	29.2363	
3.31597E-03	28.2593	
3.31621E-03	27.3637	
3.31657E-03	26.1468	
3.31669E-03	25.7418	
3.31686E-03	25.2358	
3.31709E-03	24.55	
3.31720E-03	24.2552	
3.31749E-03	23.4704	
3.31754E-03	23.3538	
3.31788E-03	22.5384	
3.31809E-03	22.0295	
3.31822E-03	21.7614	
3.31856E-03	21.0472	
3.31869E-03	20.767	
3.31890E-03	20.3838	
3.31924E-03	19.7532	
3.31929E-03	19.652	
3.31963E-03	19.0907	
3.31989E-03	18.6603	
3.32008E-03	18.3813	
3.32046E-03	17.8151	
3.32053E-03	17.7255	
3.32098E-03	17.1231	
3.32103E-03	17.05	
3.32142E-03	16.5787	
3.32187E-03	16.0427	
3.32188E-03	16.0283	
3.32232E-03	15.5705	
3.32274E-03	15.1321	
3.32277E-03	15.104	
3.32330E-03	14.6145	
3.32359E-03	14.3391	
3.32390E-03	14.083	
3.32445E-03	13.6316	
3.32451E-03	13.5866	
3.32511E-03	13.1371	
3.32536E-03	12.9574	
3.32572E-03	12.7147	
3.32626E-03	12.3511	
3.32632E-03	12.315	
3.32693E-03	11.9544	
3.32748E-03	11.6302	
3.32754E-03	11.5982	
3.32829E-03	11.1993	
3.32869E-03	10.992	
3.32920E-03	10.7482	
3.32978E-03	10.4759	
3.33011E-03	10.3339	
3.33102E-03	9.94693	
3.33123E-03	9.85672	
3.33193E-03	9.59096	
3.33268E-03	9.30232	
3.33284E-03	9.25005	
3.33375E-03	8.93667	
3.33414E-03	8.80096	
3.33465E-03	8.64085	
3.33562E-03	8.34004	
3.33608E-03	8.19859	
3.33665E-03	8.03806	
3.33768E-03	7.74987	
3.33793E-03	7.67758	
3.33870E-03	7.47906	
3.33971E-03	7.21959	
3.33973E-03	7.21461	
3.34076E-03	6.97128	
3.34230E-03	6.60655	
3.34237E-03	6.58895	
3.34333E-03	6.38051	
3.34456E-03	6.11069	
3.34509E-03	5.99596	
3.34589E-03	5.8314	
3.34722E-03	5.55938	
3.34855E-03	5.28758	
3.34883E-03	5.22862	
3.34987E-03	5.02234	
3.35120E-03	4.75911	
3.35255E-03	4.49259	
3.35390E-03	4.22461	
3.35481E-03	4.04617	
3.35571E-03	3.8679	
3.35616E-03	3.77887	
3.35661E-03	3.68665	
3.35752E-03	3.50242	
3.35842E-03	3.31844	
3.35887E-03	3.22659	
3.35922E-03	3.15305	
3.36026E-03	2.93283	
3.36096E-03	2.78629	
3.36106E-03	2.76434	
3.36165E-03	2.63497	
3.36235E-03	2.48305	
3.36294E-03	2.35418	
3.36304E-03	2.3306	
3.36374E-03	2.17378	
3.36443E-03	2.01735	
3.36471E-03	1.95495	
3.36499E-03	1.89059	
3.36554E-03	1.76221	
3.36610E-03	1.63419	
3.36665E-03	1.50658	
3.36679E-03	1.47479	
3.36721E-03	1.37883	
3.36777E-03	1.25139	
3.36832E-03	1.12454	
3.36874E-03	1.0299	
3.36888E-03	0.999285	
3.36942E-03	0.88061	
3.36957E-03	0.847375	
3.36996E-03	0.765951	
3.37013E-03	0.731355	
3.37050E-03	0.656703	
3.37055E-03	0.648498	
3.37088E-03	0.585692	
3.37105E-03	0.55571	
3.37116E-03	0.535944	
3.37141E-03	0.493759	
3.37144E-03	0.489132	
3.37164E-03	0.456345	
3.37185E-03	0.425432	
3.37189E-03	0.419621	
3.37202E-03	0.402502	
3.37216E-03	0.384592	
3.37227E-03	0.371231	
3.37232E-03	0.364688	
3.37244E-03	0.352544	
3.37255E-03	0.341213	
3.37264E-03	0.332099	
3.37267E-03	0.329574	
3.37276E-03	0.322641	
3.37284E-03	0.316248	
3.37292E-03	0.310883	
3.37302E-03	0.304365	
3.37305E-03	0.302841	
3.37309E-03	0.300698	
3.37316E-03	0.297572	
3.37323E-03	0.294789	
3.37330E-03	0.292536	
3.37337E-03	0.290902	
3.37344E-03	0.289874	
3.37346E-03	0.28961	
3.37350E-03	0.289411	
3.37355E-03	0.28944	
3.37360E-03	0.289815	
3.37366E-03	0.290506	
3.37370E-03	0.291456	
3.37376E-03	0.293015	
3.37383E-03	0.295168	
3.37383E-03	0.295314	
3.37388E-03	0.297573	
3.37392E-03	0.299977	
3.37398E-03	0.303339	
3.37403E-03	0.307156	
3.37409E-03	0.311443	
3.37415E-03	0.316528	
3.37419E-03	0.320796	
3.37423E-03	0.324369	
3.37425E-03	0.326601	
3.37430E-03	0.332242	
3.37434E-03	0.33785	
3.37440E-03	0.344777	
3.37446E-03	0.353751	
3.37450E-03	0.360693	
3.37451E-03	0.361258	
3.37455E-03	0.368827	
3.37460E-03	0.378088	
3.37466E-03	0.388583	
3.37472E-03	0.401176	
3.37479E-03	0.416177	
3.37485E-03	0.42897	
3.37488E-03	0.437447	
3.37491E-03	0.444375	
3.37497E-03	0.460911	
3.37505E-03	0.482464	
3.37510E-03	0.499099	
3.37514E-03	0.510155	
3.37519E-03	0.525909	
3.37525E-03	0.547454	
3.37532E-03	0.572747	
3.37539E-03	0.599513	
3.37546E-03	0.627813	
3.37549E-03	0.642758	
3.37553E-03	0.65794	
3.37560E-03	0.689959	
3.37567E-03	0.723705	
3.37574E-03	0.759246	
3.37577E-03	0.777997	
3.37581E-03	0.800785	
3.37590E-03	0.849047	
3.37598E-03	0.900268	
3.37605E-03	0.945526	
3.37606E-03	0.954687	
3.37615E-03	1.0179	
3.37625E-03	1.09049	
3.37633E-03	1.15141	
3.37635E-03	1.16821	
3.37645E-03	1.25183	
3.37655E-03	1.34761	
3.37661E-03	1.40195	
3.37663E-03	1.42939	
3.37674E-03	1.54632	
3.37686E-03	1.67199	
3.37688E-03	1.69734	
3.37697E-03	1.81243	
3.37706E-03	1.93544	
3.37715E-03	2.05155	
3.37716E-03	2.06619	
3.37725E-03	2.20604	
3.37735E-03	2.35446	
3.37740E-03	2.44202	
3.37744E-03	2.51253	
3.37754E-03	2.70033	
3.37761E-03	2.82071	
3.37765E-03	2.90148	
3.37775E-03	3.11724	
3.37781E-03	3.25559	
3.37786E-03	3.34841	
3.37796E-03	3.59644	
3.37802E-03	3.75554	
3.37806E-03	3.86227	
3.37817E-03	4.14762	
3.37823E-03	4.33077	
3.37827E-03	4.45363	
3.37838E-03	4.78233	
3.37844E-03	4.99348	
3.37848E-03	5.13511	
3.37859E-03	5.54061	
3.37865E-03	5.75995	
3.37872E-03	6.03582	
3.37884E-03	6.57584	
3.37886E-03	6.64118	
3.37897E-03	7.16696	
3.37907E-03	7.66837	
3.37909E-03	7.81254	
3.37922E-03	8.52007	
3.37927E-03	8.86369	
3.37934E-03	9.29531	
3.37941E-03	9.76743	
3.37947E-03	10.147	
3.37955E-03	10.761	
3.37961E-03	11.1854	
3.37964E-03	11.4152	
3.37972E-03	12.1136	
3.37977E-03	12.5597	
3.37980E-03	12.8588	
3.37989E-03	13.6551	
3.37993E-03	14.1284	
3.38000E-03	14.8637	
3.38009E-03	15.9064	
3.38012E-03	16.1923	
3.38024E-03	17.6567	
3.38026E-03	17.9396	
3.38031E-03	18.7171	
3.38039E-03	19.8493	
3.38042E-03	20.2806	
3.38047E-03	21.0609	
3.38054E-03	22.2732	
3.38056E-03	22.6477	
3.38065E-03	24.1632	
3.38066E-03	24.4889	
3.38073E-03	25.7975	
3.38079E-03	26.971	
3.38081E-03	27.5604	
3.38090E-03	29.4636	
3.38091E-03	29.737	
3.38098E-03	31.5222	
3.38102E-03	32.5592	
3.38106E-03	33.7487	
3.38113E-03	35.6747	
3.38115E-03	36.1583	
3.38123E-03	38.7687	
3.38124E-03	39.1452	
3.38131E-03	41.5999	
3.38135E-03	43.0295	
3.38140E-03	44.669	
3.38146E-03	47.3308	
3.38148E-03	47.9986	
3.38156E-03	51.6114	
3.38158E-03	52.133	
3.38165E-03	55.5344	
3.38169E-03	57.5173	
3.38173E-03	59.7906	
3.38180E-03	63.4814	
3.38181E-03	64.4073	
3.38190E-03	69.4151	
3.38191E-03	70.1373	
3.38198E-03	74.8453	
3.38202E-03	77.5843	
3.38206E-03	80.7244	
3.38213E-03	85.8092	
3.38215E-03	87.0853	
3.38223E-03	93.9586	
3.38224E-03	94.9448	
3.38231E-03	101.379	
3.38235E-03	105.103	
3.38240E-03	109.371	
3.38247E-03	116.239	
3.38248E-03	117.963	
3.38257E-03	127.181	
3.38258E-03	128.494	
3.38265E-03	137.052	
3.38269E-03	141.962	
3.38273E-03	147.586	
3.38280E-03	156.643	
3.38284E-03	162.692	
3.38291E-03	172.48	
3.38295E-03	179.017	
3.38302E-03	189.532	
3.38307E-03	196.554	
3.38318E-03	215.253	
3.38319E-03	217.25	
3.38333E-03	242.231	
3.38335E-03	247.542	
3.38348E-03	270.939	
3.38368E-03	311.179	
3.38369E-03	313.461	
3.38397E-03	370.482	
3.38408E-03	393.247	
3.38413E-03	402.958	
3.38423E-03	422.33	
3.38429E-03	432.812	
3.38438E-03	449.22	
3.38444E-03	460.006	
3.38450E-03	468.955	
3.38456E-03	476.849	
3.38462E-03	486.277	
3.38467E-03	491.635	
3.38473E-03	499.626	
