E(MeV)	"HF-178(N,TOT)"
1.35377E-03	7.15277
1.35381E-03	7.14011
1.35398E-03	7.0889
1.35413E-03	7.04667
1.35427E-03	7.00473
1.35442E-03	6.96313
1.35449E-03	6.94252
1.35456E-03	6.91706
1.35470E-03	6.86658
1.35485E-03	6.81662
1.35497E-03	6.77549
1.35499E-03	6.76531
1.35512E-03	6.71247
1.35523E-03	6.66769
1.35533E-03	6.62344
1.35544E-03	6.57981
1.35545E-03	6.57743
1.35555E-03	6.52642
1.35566E-03	6.47327
1.35574E-03	6.43406
1.35581E-03	6.40122
1.35582E-03	6.39399
1.35590E-03	6.34595
1.35597E-03	6.30749
1.35605E-03	6.26298
1.35610E-03	6.2304
1.35616E-03	6.19865
1.35617E-03	6.19549
1.35622E-03	6.16082
1.35628E-03	6.1234
1.35634E-03	6.08746
1.35638E-03	6.06449
1.35641E-03	6.0467
1.35642E-03	6.04175
1.35645E-03	6.0171
1.35649E-03	5.99372
1.35653E-03	5.97185
1.35657E-03	5.95395
1.35660E-03	5.93965
1.35663E-03	5.9267
1.35666E-03	5.91527
1.35669E-03	5.90556
1.35672E-03	5.89779
1.35675E-03	5.8922
1.35678E-03	5.88908
1.35680E-03	5.88878
1.35681E-03	5.88918
1.35684E-03	5.89635
1.35687E-03	5.90703
1.35690E-03	5.92167
1.35692E-03	5.93552
1.35694E-03	5.94766
1.35694E-03	5.95367
1.35696E-03	5.97918
1.35699E-03	6.00789
1.35701E-03	6.04005
1.35703E-03	6.06639
1.35703E-03	6.07789
1.35706E-03	6.12837
1.35708E-03	6.18386
1.35709E-03	6.21814
1.35710E-03	6.24838
1.35713E-03	6.32339
1.35715E-03	6.38444
1.35715E-03	6.40728
1.35718E-03	6.50554
1.35720E-03	6.61123
1.35721E-03	6.63965
1.35722E-03	6.735
1.35725E-03	6.87072
1.35727E-03	6.97943
1.35727E-03	7.01928
1.35730E-03	7.18857
1.35731E-03	7.30096
1.35732E-03	7.37395
1.35734E-03	7.57984
1.35736E-03	7.68877
1.35737E-03	7.80629
1.35739E-03	8.05408
1.35740E-03	8.15207
1.35742E-03	8.32683
1.35744E-03	8.62239
1.35745E-03	8.69107
1.35747E-03	9.09642
1.35748E-03	9.11845
1.35750E-03	9.54861
1.35751E-03	9.68375
1.35753E-03	10.0465
1.35755E-03	10.3197
1.35756E-03	10.593
1.35758E-03	11.0317
1.35759E-03	11.1909
1.35762E-03	11.8254
1.35762E-03	11.843
1.35765E-03	12.5594
1.35766E-03	12.7131
1.35768E-03	13.3375
1.35769E-03	13.6949
1.35771E-03	14.1791
1.35773E-03	14.7772
1.35774E-03	15.2582
1.35776E-03	15.9608
1.35777E-03	16.2751
1.35780E-03	17.2539
1.35780E-03	17.3669
1.35783E-03	18.4203
1.35783E-03	18.5414
1.35786E-03	19.6678
1.35786E-03	19.7981
1.35789E-03	21.1428
1.35790E-03	21.7017
1.35794E-03	23.3083
1.35795E-03	23.917
1.35798E-03	25.5831
1.35799E-03	26.3227
1.35802E-03	27.8608
1.35804E-03	28.918
1.35806E-03	30.2856
1.35808E-03	31.4144
1.35812E-03	33.7405
1.35812E-03	34.0402
1.35817E-03	37.4422
1.35818E-03	37.7601
1.35823E-03	41.698
1.35825E-03	42.9133
1.35829E-03	46.2278
1.35837E-03	52.6094
1.35848E-03	61.6178
1.35857E-03	68.3425
1.35859E-03	70.1276
1.35864E-03	73.4086
1.35868E-03	76.3038
1.35870E-03	77.5804
1.35876E-03	80.8908
1.35876E-03	81.1588
1.35882E-03	84.2038
1.35882E-03	84.3122
1.35888E-03	86.6379
1.35889E-03	86.9684
1.35894E-03	88.409
1.35895E-03	88.6715
1.35900E-03	89.4838
1.35900E-03	89.5476
1.35901E-03	89.6746
1.35905E-03	89.9443
1.35906E-03	89.9525
1.35911E-03	89.7333
1.35913E-03	89.5709
1.35914E-03	89.4044
1.35916E-03	88.9771
1.35919E-03	88.3561
1.35921E-03	87.974
1.35925E-03	86.7167
1.35926E-03	86.2897
1.35930E-03	84.5521
1.35932E-03	83.6834
1.35937E-03	81.0777
1.35938E-03	80.9473
1.35944E-03	77.2058
1.35945E-03	76.9136
1.35951E-03	73.0337
1.35953E-03	71.5734
1.35958E-03	68.059
1.35966E-03	61.826
1.35976E-03	54.9179
1.35982E-03	50.4044
1.35988E-03	46.6306
1.35988E-03	46.5285
1.35993E-03	42.9568
1.35997E-03	40.7407
1.35997E-03	40.3668
1.36001E-03	37.9134
1.36003E-03	37.1202
1.36005E-03	35.5833
1.36009E-03	33.7686
1.36010E-03	33.2123
1.36013E-03	31.5225
1.36015E-03	30.7029
1.36016E-03	29.918
1.36020E-03	28.3982
1.36021E-03	27.9303
1.36023E-03	26.9756
1.36026E-03	25.6235
1.36027E-03	25.4455
1.36029E-03	24.3783
1.36033E-03	23.2417
1.36033E-03	23.1907
1.36035E-03	22.3038
1.36039E-03	21.3044
1.36042E-03	20.4022
1.36045E-03	19.617
1.36045E-03	19.5398
1.36048E-03	18.7613
1.36051E-03	18.1559
1.36051E-03	18.0234
1.36053E-03	17.5756
1.36055E-03	17.1402
1.36057E-03	16.898
1.36057E-03	16.7298
1.36060E-03	16.3485
1.36062E-03	15.9779
1.36063E-03	15.8234
1.36064E-03	15.6333
1.36066E-03	15.3103
1.36068E-03	14.9964
1.36069E-03	14.9095
1.36071E-03	14.63
1.36073E-03	14.2839
1.36075E-03	14.1356
1.36076E-03	13.9655
1.36079E-03	13.6707
1.36081E-03	13.4812
1.36081E-03	13.3961
1.36084E-03	13.1507
1.36087E-03	12.9142
1.36090E-03	12.6858
1.36092E-03	12.4934
1.36095E-03	12.3079
1.36098E-03	12.1286
1.36099E-03	12.0707
1.36100E-03	11.9698
1.36103E-03	11.8236
1.36106E-03	11.6821
1.36108E-03	11.5905
1.36108E-03	11.5513
1.36111E-03	11.4375
1.36114E-03	11.3271
1.36117E-03	11.2198
1.36119E-03	11.1154
1.36120E-03	11.1041
1.36122E-03	11.0272
1.36125E-03	10.943
1.36127E-03	10.8609
1.36130E-03	10.7806
1.36133E-03	10.7136
1.36136E-03	10.6265
1.36140E-03	10.5417
1.36144E-03	10.4589
1.36147E-03	10.3915
1.36151E-03	10.3256
1.36154E-03	10.261
1.36158E-03	10.1975
1.36162E-03	10.1351
1.36163E-03	10.11
1.36169E-03	10.0365
1.36173E-03	9.97425
1.36178E-03	9.91295
1.36185E-03	9.82237
1.36189E-03	9.77742
1.36192E-03	9.74192
1.36199E-03	9.6715
1.36206E-03	9.60199
1.36213E-03	9.53322
1.36217E-03	9.49027
1.36220E-03	9.46999
1.36229E-03	9.39768
1.36239E-03	9.32619
1.36249E-03	9.24398
1.36256E-03	9.1975
1.36257E-03	9.18674
1.36268E-03	9.12027
1.36280E-03	9.04583
1.36293E-03	8.97206
1.36293E-03	8.96894
1.36305E-03	8.91102
1.36317E-03	8.85103
1.36330E-03	8.79148
1.36342E-03	8.73237
1.36346E-03	8.71463
1.36360E-03	8.66189
1.36374E-03	8.60949
1.36388E-03	8.55738
1.36406E-03	8.48833
1.36407E-03	8.48452
1.36424E-03	8.43265
1.36442E-03	8.37808
1.36461E-03	8.32381
1.36479E-03	8.2698
1.36488E-03	8.24291
1.36501E-03	8.2122
1.36528E-03	8.15113
1.36554E-03	8.0904
1.36581E-03	8.02995
1.36606E-03	7.97206
1.36607E-03	7.97017
1.36633E-03	7.92129
1.36660E-03	7.87258
1.36699E-03	7.79979
1.36716E-03	7.77003
1.36733E-03	7.74327
1.36767E-03	7.69149
1.36811E-03	7.62266
1.36856E-03	7.55404
1.36862E-03	7.54471
1.36901E-03	7.49478
1.36945E-03	7.43712
1.36990E-03	7.37958
1.37057E-03	7.29345
1.37090E-03	7.25177
1.37114E-03	7.22437
1.37171E-03	7.16055
1.37256E-03	7.06499
1.37317E-03	6.99685
1.37342E-03	6.97239
1.37427E-03	6.88693
1.37512E-03	6.80158
1.37602E-03	6.71227
1.37736E-03	6.57843
1.37837E-03	6.47715
1.37870E-03	6.44597
1.37992E-03	6.32918
1.38175E-03	6.15415
1.38358E-03	5.97929
1.38553E-03	5.79293
1.38748E-03	5.60675
1.38878E-03	5.48273
1.38943E-03	5.41618
1.39138E-03	5.2167
1.39333E-03	5.01741
1.39398E-03	4.95105
1.39528E-03	4.80781
1.39723E-03	4.59318
1.39788E-03	4.52171
1.39853E-03	4.44543
1.39983E-03	4.29301
1.40048E-03	4.21687
1.40113E-03	4.13623
1.40243E-03	3.97509
1.40308E-03	3.89461
1.40373E-03	3.80905
1.40503E-03	3.63812
1.40568E-03	3.55277
1.40633E-03	3.46179
1.40764E-03	3.2801
1.40829E-03	3.18939
1.40894E-03	3.09285
1.41015E-03	2.91213
1.41072E-03	2.82793
1.41129E-03	2.73876
1.41243E-03	2.56076
1.41300E-03	2.47194
1.41357E-03	2.37889
1.41471E-03	2.19323
1.41584E-03	2.00098
1.41670E-03	1.85716
1.41755E-03	1.70884
1.41840E-03	1.56092
1.41926E-03	1.41345
1.41930E-03	1.40645
1.42011E-03	1.26558
1.42097E-03	1.11825
1.42153E-03	1.02047
1.42182E-03	0.972821
1.42255E-03	0.85095
1.42267E-03	0.831283
1.42324E-03	0.739982
1.42328E-03	0.733493
1.42389E-03	0.639776
1.42397E-03	0.627796
1.42438E-03	0.56835
1.42470E-03	0.522882
1.42479E-03	0.511619
1.42511E-03	0.468568
1.42544E-03	0.427577
1.42545E-03	0.42631
1.42570E-03	0.396266
1.42595E-03	0.367763
1.42617E-03	0.34512
1.42617E-03	0.345119
1.42637E-03	0.325051
1.42653E-03	0.309895
1.42672E-03	0.293864
1.42674E-03	0.292199
1.42687E-03	0.281572
1.42702E-03	0.27015
1.42714E-03	0.261648
1.42727E-03	0.253422
1.42731E-03	0.251287
1.42737E-03	0.24744
1.42747E-03	0.241967
1.42755E-03	0.238164
1.42763E-03	0.234582
1.42770E-03	0.23128
1.42778E-03	0.228266
1.42786E-03	0.225548
1.42791E-03	0.22374
1.42796E-03	0.222568
1.42797E-03	0.222135
1.42803E-03	0.220789
1.42809E-03	0.219619
1.42813E-03	0.218758
1.42818E-03	0.21803
1.42823E-03	0.217437
1.42828E-03	0.216983
1.42834E-03	0.216625
1.42838E-03	0.216499
1.42842E-03	0.216463
1.42845E-03	0.216517
1.42849E-03	0.216654
1.42853E-03	0.216875
1.42856E-03	0.217183
1.42860E-03	0.217577
1.42860E-03	0.217577
1.42864E-03	0.218147
1.42867E-03	0.218805
1.42871E-03	0.219554
1.42873E-03	0.219962
1.42877E-03	0.220927
1.42881E-03	0.222
1.42885E-03	0.223161
1.42888E-03	0.224429
1.42893E-03	0.225949
1.42896E-03	0.227237
1.42899E-03	0.228608
1.42903E-03	0.230064
1.42906E-03	0.231677
1.42910E-03	0.233462
1.42914E-03	0.235351
1.42917E-03	0.237346
1.42919E-03	0.238398
1.42921E-03	0.239621
1.42925E-03	0.242197
1.42929E-03	0.244909
1.42933E-03	0.247758
1.42937E-03	0.250748
1.42941E-03	0.25388
1.42946E-03	0.257154
1.42952E-03	0.26234
1.42956E-03	0.26673
1.42961E-03	0.271338
1.42966E-03	0.276168
1.42971E-03	0.281221
1.42977E-03	0.287409
1.42978E-03	0.288339
1.42983E-03	0.294048
1.42988E-03	0.301034
1.42994E-03	0.308349
1.43000E-03	0.317125
1.43007E-03	0.326351
1.43013E-03	0.33604
1.43022E-03	0.349474
1.43026E-03	0.35694
1.43030E-03	0.36315
1.43036E-03	0.374013
1.43044E-03	0.389199
1.43052E-03	0.405206
1.43062E-03	0.425535
1.43072E-03	0.447125
1.43075E-03	0.454758
1.43082E-03	0.470228
1.43091E-03	0.494783
1.43103E-03	0.525207
1.43114E-03	0.55761
1.43124E-03	0.587156
1.43126E-03	0.59214
1.43137E-03	0.629173
1.43148E-03	0.667007
1.43159E-03	0.707001
1.43170E-03	0.749251
1.43173E-03	0.760814
1.43181E-03	0.794185
1.43192E-03	0.841676
1.43204E-03	0.895518
1.43216E-03	0.954436
1.43221E-03	0.983527
1.43228E-03	1.01709
1.43240E-03	1.0836
1.43252E-03	1.15385
1.43265E-03	1.22804
1.43270E-03	1.26458
1.43277E-03	1.30669
1.43293E-03	1.41871
1.43309E-03	1.53886
1.43319E-03	1.61616
1.43326E-03	1.6681
1.43340E-03	1.79286
1.43355E-03	1.92552
1.43368E-03	2.0509
1.43369E-03	2.06666
1.43384E-03	2.21748
1.43399E-03	2.37772
1.43400E-03	2.39662
1.43413E-03	2.54864
1.43428E-03	2.73026
1.43433E-03	2.79455
1.43443E-03	2.92371
1.43457E-03	3.12942
1.43465E-03	3.25075
1.43472E-03	3.34827
1.43487E-03	3.59451
1.43498E-03	3.77459
1.43504E-03	3.8859
1.43521E-03	4.19922
1.43530E-03	4.37522
1.43538E-03	4.53595
1.43556E-03	4.89794
1.43563E-03	5.06438
1.43573E-03	5.28726
1.43590E-03	5.70585
1.43595E-03	5.85562
1.43607E-03	6.15649
1.43624E-03	6.64108
1.43628E-03	6.76504
1.43641E-03	7.1634
1.43658E-03	7.72535
1.43660E-03	7.81168
1.43675E-03	8.33188
1.43692E-03	8.98488
1.43693E-03	9.01837
1.43709E-03	9.69078
1.43725E-03	10.4152
1.43726E-03	10.4517
1.43743E-03	11.2748
1.43750E-03	11.6132
1.43760E-03	12.1648
1.43774E-03	12.9438
1.43777E-03	13.1277
1.43795E-03	14.1712
1.43799E-03	14.44
1.43812E-03	15.3029
1.43823E-03	16.1207
1.43829E-03	16.531
1.43846E-03	17.8652
1.43847E-03	18.0032
1.43863E-03	19.3179
1.43872E-03	20.1451
1.43880E-03	20.8997
1.43896E-03	22.5418
1.43897E-03	22.6242
1.43914E-03	24.5095
1.43920E-03	25.2934
1.43931E-03	26.5715
1.43945E-03	28.3984
1.43948E-03	28.8297
1.43965E-03	31.3089
1.43969E-03	31.9565
1.43982E-03	34.0342
1.43986E-03	34.605
1.43999E-03	37.0368
1.44002E-03	37.509
1.44016E-03	40.3517
1.44024E-03	41.9163
1.44033E-03	43.8343
1.44046E-03	46.8898
1.44047E-03	47.2726
1.44060E-03	50.6171
1.44062E-03	51.0362
1.44075E-03	54.7024
1.44077E-03	55.1615
1.44090E-03	59.1878
1.44091E-03	59.6924
1.44104E-03	64.1231
1.44106E-03	64.6781
1.44119E-03	69.5641
1.44120E-03	70.1764
1.44132E-03	74.9007
1.44135E-03	76.2537
1.44145E-03	80.7382
1.44150E-03	82.9854
1.44158E-03	87.0623
1.44159E-03	87.8796
1.44169E-03	93.1346
1.44171E-03	94.0741
1.44179E-03	98.7838
1.44184E-03	101.814
1.44188E-03	104.599
1.44197E-03	110.388
1.44202E-03	113.704
1.44210E-03	119.72
1.44211E-03	120.323
1.44220E-03	127.431
1.44223E-03	130.205
1.44229E-03	135.069
1.44235E-03	141.041
1.44237E-03	143.285
1.44246E-03	152.132
1.44247E-03	152.998
1.44255E-03	161.674
1.44259E-03	166.413
1.44268E-03	175.914
1.44272E-03	181.088
1.44276E-03	186.277
1.44284E-03	197.4
1.44284E-03	197.401
1.44292E-03	209.365
1.44296E-03	215.788
1.44300E-03	222.225
1.44308E-03	236.057
1.44316E-03	250.958
1.44320E-03	258.955
1.44324E-03	266.169
1.44333E-03	284.472
1.44335E-03	289.715
1.44345E-03	312.845
1.44346E-03	315.745
1.44357E-03	344.511
1.44368E-03	376.277
1.44369E-03	380.161
1.44379E-03	411.292
1.44381E-03	419.796
1.44389E-03	445.35
1.44394E-03	463.82
1.44398E-03	482.324
1.44406E-03	512.325
1.44408E-03	522.345
1.44418E-03	565.5
1.44428E-03	611.857
1.44429E-03	616.802
1.44437E-03	659.688
1.44443E-03	691.394
1.44449E-03	726.677
1.44461E-03	792.516
1.44462E-03	798.169
1.44480E-03	912.33
1.44488E-03	962.419
1.44514E-03	1129.37
1.44519E-03	1162.71
1.44527E-03	1210.34
1.44532E-03	1242.04
1.44541E-03	1293.39
1.44545E-03	1315.35
1.44552E-03	1349.41
1.44558E-03	1380.15
1.44562E-03	1396.84
1.44568E-03	1421.78
1.44572E-03	1435.69
1.44578E-03	1456.46
1.44582E-03	1467.26
1.44588E-03	1484.26
1.44590E-03	1488.27
1.44599E-03	1504.19
1.44600E-03	1505.36
1.44610E-03	1513.9
1.44610E-03	1513.96
1.44614E-03	1514.62
1.44621E-03	1511.3
1.44624E-03	1510.1
1.44631E-03	1499.99
1.44635E-03	1494.54
1.44641E-03	1481.37
1.44645E-03	1472.54
1.44651E-03	1453.1
1.44655E-03	1443.35
1.44659E-03	1429.11
1.44664E-03	1407.7
1.44673E-03	1371.05
1.44679E-03	1344.19
1.44686E-03	1310.28
1.44694E-03	1271.46
1.44712E-03	1172.65
1.44715E-03	1157.65
1.44739E-03	1021.31
1.44750E-03	963.597
1.44757E-03	924.331
1.44766E-03	878.302
1.44771E-03	851.214
1.44782E-03	798.709
1.44782E-03	798.704
1.44794E-03	743.32
1.44806E-03	691.826
1.44819E-03	644.239
1.44819E-03	644.235
1.44831E-03	600.473
1.44831E-03	600.469
1.44843E-03	560.361
1.44843E-03	560.358
1.44852E-03	533.461
1.44855E-03	523.691
1.44862E-03	505.825
1.44867E-03	490.214
1.44871E-03	480.024
1.44880E-03	459.674
1.44881E-03	455.954
1.44891E-03	433.673
1.44892E-03	431.816
1.44901E-03	413.173
1.44904E-03	406.4
1.44910E-03	394.012
1.44916E-03	383.186
1.44920E-03	376.103
1.44928E-03	361.958
1.44931E-03	358.066
1.44941E-03	342.52
1.44942E-03	340.139
1.44953E-03	324.691
1.44954E-03	323.597
1.44965E-03	308.311
1.44965E-03	308.31
1.44976E-03	294.24
1.44977E-03	293.237
1.44988E-03	281.341
1.44993E-03	274.945
1.44999E-03	269.175
1.45010E-03	258.475
1.45010E-03	257.73
1.45023E-03	246.572
1.45026E-03	243.601
1.45036E-03	235.509
1.45042E-03	230.123
1.45049E-03	225.219
1.45058E-03	217.872
1.45062E-03	215.637
1.45075E-03	206.706
1.45088E-03	198.539
1.45091E-03	196.5
1.45107E-03	187.144
1.45120E-03	180.401
1.45132E-03	174.508
1.45136E-03	172.266
1.45153E-03	164.805
1.45156E-03	163.315
1.45169E-03	157.997
1.45180E-03	153.35
1.45185E-03	151.565
1.45201E-03	145.623
1.45205E-03	144.436
1.45218E-03	140.163
1.45229E-03	136.429
1.45242E-03	132.554
1.45251E-03	129.894
1.45260E-03	127.484
1.45279E-03	122.451
1.45280E-03	122.254
1.45299E-03	117.538
1.45306E-03	115.771
1.45319E-03	113.111
1.45334E-03	109.746
1.45338E-03	108.943
1.45362E-03	104.291
1.45367E-03	103.269
1.45389E-03	99.3327
1.45397E-03	98.1344
1.45417E-03	94.8102
1.45419E-03	94.4524
1.45445E-03	90.6394
1.45458E-03	88.7351
1.45471E-03	87.0329
1.45491E-03	84.4824
1.45497E-03	83.7088
1.45523E-03	80.6177
1.45549E-03	77.858
1.45572E-03	75.4458
1.45575E-03	75.1429
1.45601E-03	72.7221
1.45621E-03	70.9083
1.45629E-03	70.2397
1.45658E-03	67.835
1.45670E-03	66.9008
1.45688E-03	65.5942
1.45717E-03	63.4582
1.45718E-03	63.3397
1.45761E-03	60.5819
1.45767E-03	60.1582
1.45805E-03	57.9669
1.45816E-03	57.3009
1.45848E-03	55.5535
1.45888E-03	53.6532
1.45913E-03	52.3877
1.45927E-03	51.8294
1.45966E-03	50.1563
1.45979E-03	49.5991
1.46005E-03	48.601
1.46034E-03	47.4792
1.46044E-03	47.147
1.46083E-03	45.819
1.46117E-03	44.6582
1.46141E-03	43.9335
1.46185E-03	42.6304
1.46200E-03	42.1964
1.46234E-03	41.3051
1.46283E-03	40.033
1.46331E-03	38.9085
1.46365E-03	38.1221
1.46380E-03	37.8229
1.46429E-03	36.8265
1.46453E-03	36.3287
1.46478E-03	35.8874
1.46551E-03	34.5647
1.46608E-03	33.6536
1.46648E-03	33.0034
1.46665E-03	32.7715
1.46721E-03	31.9606
1.46746E-03	31.6133
1.46778E-03	31.2052
1.46864E-03	30.1348
1.46876E-03	29.9821
1.46949E-03	29.1824
1.47006E-03	28.5611
1.47038E-03	28.2487
1.47103E-03	27.6246
1.47136E-03	27.3128
1.47201E-03	26.7602
1.47266E-03	26.2081
1.47299E-03	25.9618
1.47396E-03	25.2238
1.47494E-03	24.5788
1.47591E-03	23.9342
1.47689E-03	23.3804
1.47786E-03	22.8269
1.47884E-03	22.3464
1.47981E-03	21.8661
1.48083E-03	21.4289
1.48176E-03	21.027
1.48193E-03	20.965
1.48302E-03	20.547
1.48371E-03	20.2839
1.48412E-03	20.1486
1.48485E-03	19.905
1.48632E-03	19.4182
1.48762E-03	19.0437
1.48892E-03	18.6693
1.49022E-03	18.342
1.49152E-03	18.0149
1.49282E-03	17.7345
1.49412E-03	17.4543
1.49542E-03	17.1742
1.49737E-03	16.8202
1.49932E-03	16.4663
1.50127E-03	16.1638
1.50322E-03	15.8614
1.50517E-03	15.6053
1.50712E-03	15.3492
1.50842E-03	15.1786
1.50907E-03	15.1069
1.51103E-03	14.8919
1.51314E-03	14.659
1.51363E-03	14.6053
1.51558E-03	14.4215
1.51802E-03	14.192
1.51883E-03	14.1155
1.52013E-03	14.0093
1.52273E-03	13.7969
1.52403E-03	13.6908
1.52533E-03	13.6004
1.52793E-03	13.4198
1.53053E-03	13.2392
1.53183E-03	13.1489
1.53313E-03	13.073
1.53573E-03	12.9214
1.53834E-03	12.7697
1.53964E-03	12.6939
1.54094E-03	12.6305
1.54484E-03	12.4401
1.54874E-03	12.2498
1.55004E-03	12.1864
1.55264E-03	12.0802
1.55654E-03	11.921
1.56044E-03	11.7618
1.56435E-03	11.6266
1.56825E-03	11.4914
1.57085E-03	11.4013
1.57215E-03	11.3563
1.57605E-03	11.2415
1.57995E-03	11.1268
1.58385E-03	11.012
1.58775E-03	10.8973
1.59361E-03	10.7523
1.59946E-03	10.6072
1.60531E-03	10.4622
1.60726E-03	10.4139
1.61246E-03	10.3032
1.61767E-03	10.1924
1.62287E-03	10.0817
1.62807E-03	9.97105
1.63327E-03	9.86037
1.63847E-03	9.75834
1.64368E-03	9.65633
1.65089E-03	9.51496
1.65289E-03	9.47561
1.66066E-03	9.32329
1.66718E-03	9.19563
1.67369E-03	9.06799
1.68020E-03	8.94037
1.68454E-03	8.85531
1.68889E-03	8.77026
1.69106E-03	8.72774
1.69323E-03	8.67964
1.69865E-03	8.55941
1.70354E-03	8.45123
1.70842E-03	8.34307
1.71168E-03	8.27099
1.71331E-03	8.22954
1.71819E-03	8.10521
1.72145E-03	8.02235
1.72471E-03	7.93951
1.72633E-03	7.89256
1.72959E-03	7.79867
1.73285E-03	7.70481
1.73448E-03	7.65789
1.73610E-03	7.60414
1.73936E-03	7.49666
1.74262E-03	7.38922
1.74425E-03	7.33552
1.74587E-03	7.27435
1.74832E-03	7.18262
1.75076E-03	7.09092
1.75320E-03	6.98763
1.75564E-03	6.88437
1.75727E-03	6.81557
1.75809E-03	6.77625
1.76053E-03	6.65833
1.76297E-03	6.54047
1.76378E-03	6.50121
1.76541E-03	6.41186
1.76786E-03	6.27793
1.76867E-03	6.23331
1.76948E-03	6.18294
1.77111E-03	6.08224
1.77355E-03	5.9313
1.77559E-03	5.78946
1.77762E-03	5.64774
1.77966E-03	5.48812
1.78102E-03	5.38179
1.78170E-03	5.32866
1.78237E-03	5.26963
1.78373E-03	5.15166
1.78441E-03	5.09272
1.78509E-03	5.02827
1.78644E-03	4.89949
1.78712E-03	4.83515
1.78780E-03	4.76451
1.78916E-03	4.62335
1.78984E-03	4.55285
1.79051E-03	4.4751
1.79187E-03	4.31977
1.79255E-03	4.24221
1.79323E-03	4.15745
1.79425E-03	4.03045
1.79459E-03	3.98817
1.79526E-03	3.89668
1.79628E-03	3.75962
1.79662E-03	3.71399
1.79730E-03	3.6151
1.79832E-03	3.46696
1.79866E-03	3.41767
1.79933E-03	3.31078
1.80035E-03	3.15071
1.80069E-03	3.09746
1.80137E-03	2.9835
1.80205E-03	2.86979
1.80239E-03	2.80933
1.80341E-03	2.6284
1.80374E-03	2.56823
1.80408E-03	2.50444
1.80476E-03	2.3771
1.80510E-03	2.31356
1.80544E-03	2.24679
1.80612E-03	2.11355
1.80653E-03	2.0338
1.80673E-03	1.99209
1.80734E-03	1.86727
1.80795E-03	1.74278
1.80856E-03	1.61398
1.80917E-03	1.48559
1.80965E-03	1.3861
1.80978E-03	1.3573
1.81039E-03	1.22825
1.81100E-03	1.0998
1.81167E-03	0.961402
1.81175E-03	0.943774
1.81233E-03	0.82751
1.81256E-03	0.780011
1.81299E-03	0.698309
1.81307E-03	0.682097
1.81343E-03	0.616769
1.81351E-03	0.60133
1.81385E-03	0.542373
1.81387E-03	0.539556
1.81412E-03	0.497721
1.81431E-03	0.468394
1.81434E-03	0.46365
1.81459E-03	0.427594
1.81479E-03	0.399261
1.81497E-03	0.375646
1.81516E-03	0.353566
1.81531E-03	0.336823
1.81531E-03	0.336451
1.81545E-03	0.321933
1.81558E-03	0.309958
1.81568E-03	0.301086
1.81573E-03	0.297393
1.81578E-03	0.293025
1.81588E-03	0.285894
1.81596E-03	0.281034
1.81603E-03	0.27658
1.81611E-03	0.272547
1.81619E-03	0.268645
1.81621E-03	0.267494
1.81624E-03	0.266424
1.81630E-03	0.26453
1.81636E-03	0.262518
1.81642E-03	0.261053
1.81649E-03	0.259927
1.81654E-03	0.259253
1.81659E-03	0.258827
1.81664E-03	0.258656
1.81666E-03	0.25868
1.81668E-03	0.258805
1.81673E-03	0.25923
1.81677E-03	0.259819
1.81681E-03	0.260564
1.81685E-03	0.261489
1.81690E-03	0.262903
1.81694E-03	0.264008
1.81699E-03	0.265914
1.81702E-03	0.267354
1.81707E-03	0.269686
1.81711E-03	0.271762
1.81712E-03	0.272146
1.81716E-03	0.275002
1.81721E-03	0.278124
1.81725E-03	0.281521
1.81730E-03	0.285194
1.81734E-03	0.2887
1.81738E-03	0.292436
1.81743E-03	0.296746
1.81746E-03	0.300648
1.81748E-03	0.302117
1.81753E-03	0.308006
1.81758E-03	0.314287
1.81763E-03	0.320967
1.81768E-03	0.328057
1.81774E-03	0.33712
1.81780E-03	0.346805
1.81784E-03	0.353614
1.81787E-03	0.358381
1.81790E-03	0.363268
1.81795E-03	0.373569
1.81801E-03	0.384413
1.81806E-03	0.395811
1.81811E-03	0.407781
1.81817E-03	0.420333
1.81822E-03	0.433488
1.81828E-03	0.447256
1.81828E-03	0.447258
1.81834E-03	0.465704
1.81841E-03	0.485168
1.81848E-03	0.505687
1.81855E-03	0.527289
1.81863E-03	0.554699
1.81868E-03	0.574089
1.81871E-03	0.583945
1.81879E-03	0.615255
1.81887E-03	0.648381
1.81897E-03	0.68942
1.81906E-03	0.733149
1.81909E-03	0.746449
1.81916E-03	0.780089
1.81925E-03	0.830137
1.81933E-03	0.875494
1.81939E-03	0.907571
1.81944E-03	0.939957
1.81955E-03	1.00915
1.81966E-03	1.08302
1.81969E-03	1.10264
1.81976E-03	1.1521
1.81986E-03	1.23069
1.81996E-03	1.31406
1.82006E-03	1.40312
1.82016E-03	1.49747
1.82023E-03	1.5641
1.82026E-03	1.59767
1.82037E-03	1.70423
1.82047E-03	1.81701
1.82050E-03	1.85678
1.82057E-03	1.93688
1.82067E-03	2.06392
1.82077E-03	2.19825
1.82090E-03	2.37077
1.82102E-03	2.55511
1.82104E-03	2.5989
1.82114E-03	2.75308
1.82126E-03	2.96487
1.82132E-03	3.06542
1.82138E-03	3.19191
1.82151E-03	3.43509
1.82159E-03	3.60828
1.82163E-03	3.69541
1.82175E-03	3.97459
1.82186E-03	4.23978
1.82187E-03	4.27315
1.82199E-03	4.59381
1.82212E-03	4.93658
1.82213E-03	4.9773
1.82224E-03	5.30494
1.82236E-03	5.69911
1.82240E-03	5.83967
1.82248E-03	6.12223
