E(MeV)	Gd-160
2.526790E-03	10.1470852
2.526880E-03	94.4807
2.527090E-03	91.8343
2.527120E-03	10.0429232
2.527280E-03	89.3387
2.527480E-03	9.92939528
2.527500E-03	86.8107
2.527540E-03	9.90590774
2.527680E-03	84.6853
2.527820E-03	9.80068443
2.527910E-03	82.2768
2.528100E-03	9.69587929
2.528110E-03	80.1726
2.528320E-03	78.1554
2.528390E-03	9.59153791
2.528420E-03	9.58000392
2.528540E-03	76.0867
2.528670E-03	9.47092405
2.528740E-03	74.402
2.528950E-03	9.34880058
2.528970E-03	72.3732
2.529150E-03	70.972
2.529230E-03	9.22734414
2.529360E-03	9.17373013
2.529400E-03	68.9856
2.529490E-03	68.3776
2.529560E-03	9.072244
2.529890E-03	65.5439
2.529890E-03	8.90951341
2.529980E-03	8.86335144
2.530050E-03	64.432
2.530110E-03	8.79301331
2.530290E-03	62.9142
2.530330E-03	8.6706176
2.530550E-03	8.54900304
2.530610E-03	8.51451007
2.530690E-03	60.4173
2.530770E-03	8.41486533
2.530990E-03	8.2763653
2.531090E-03	58.1594
2.531120E-03	57.9983
2.531170E-03	8.15853253
2.531240E-03	8.11956651
2.531360E-03	8.02915254
2.531500E-03	56.0819
2.531550E-03	7.89456249
2.531700E-03	55.051
2.531740E-03	7.76114446
2.531800E-03	7.71710614
2.531900E-03	54.1164
2.531920E-03	7.61723048
2.532110E-03	7.46891685
2.532170E-03	7.4200428
2.532270E-03	52.3829
2.532300E-03	7.31126856
2.532490E-03	7.15007002
2.532500E-03	51.412
2.532550E-03	7.0969824
2.532630E-03	7.02311076
2.532770E-03	6.8915563
2.532840E-03	49.9576
2.532900E-03	6.77603933
2.532910E-03	6.76005538
2.533020E-03	49.3075
2.533050E-03	6.61803866
2.533190E-03	6.47805014
2.533210E-03	6.46276059
2.533330E-03	6.32752649
2.533470E-03	6.17805138
2.533520E-03	6.12925469
2.533530E-03	47.3596
2.533620E-03	6.02153603
2.533700E-03	46.711
2.533740E-03	5.88090324
2.533830E-03	5.77789288
2.533870E-03	5.74046975
2.533990E-03	5.59460672
2.534050E-03	45.5702
2.534120E-03	5.45327688
2.534130E-03	5.43960435
2.534210E-03	5.3462871
2.534300E-03	5.24210449
2.534400E-03	5.14197522
2.534490E-03	5.04658659
2.534560E-03	43.861
2.534590E-03	4.95674641
2.534610E-03	4.93439671
2.534670E-03	4.89074622
2.534740E-03	4.83752703
2.534750E-03	4.83081784
2.534810E-03	4.79925525
2.534880E-03	4.76858397
2.534890E-03	4.76782148
2.534960E-03	4.76062199
2.534990E-03	4.76088262
2.535030E-03	4.77034855
2.535060E-03	4.78089944
2.535080E-03	42.3492
2.535100E-03	4.80759887
2.535130E-03	4.82890414
2.535180E-03	4.87799183
2.535220E-03	4.92745766
2.535220E-03	4.94166623
2.535270E-03	5.0278139
2.535280E-03	5.0442552
2.535320E-03	5.13679691
2.535340E-03	5.17734933
2.535370E-03	5.2707272
2.535390E-03	5.34590181
2.535420E-03	41.3423
2.535430E-03	5.48158539
2.535450E-03	5.55367287
2.535490E-03	5.71602924
2.535530E-03	5.9037268
2.535540E-03	6.0064371
2.535560E-03	6.11421321
2.535600E-03	40.8938
2.535600E-03	6.34927704
2.535640E-03	6.61667307
2.535660E-03	6.7620182
2.535680E-03	6.91349092
2.535710E-03	7.24161132
2.535750E-03	7.61074837
2.535770E-03	7.81007155
2.535790E-03	8.01691801
2.535830E-03	8.46275613
2.535860E-03	8.95940938
2.535880E-03	9.22649359
2.535900E-03	9.50244706
2.535940E-03	10.094392
2.535980E-03	10.7489301
2.536000E-03	11.0971079
2.536010E-03	11.3359817
2.536050E-03	12.0971364
2.536080E-03	12.9305261
2.536100E-03	13.2266619
2.536110E-03	39.5497
2.536120E-03	13.8333463
2.536150E-03	14.4793361
2.536160E-03	14.8100051
2.536200E-03	15.8639942
2.536230E-03	17.0084192
2.536250E-03	17.4129634
2.536270E-03	18.2392721
2.536280E-03	39.102
2.536300E-03	19.1146343
2.536310E-03	19.5613848
2.536350E-03	20.9782546
2.536380E-03	22.5045823
2.536400E-03	23.0413627
2.536420E-03	24.136997
2.536460E-03	25.8046273
2.536460E-03	26.1744218
2.536500E-03	28.0518767
2.536520E-03	28.8726818
2.536540E-03	29.8763651
2.536580E-03	32.2577215
2.536580E-03	32.5268626
2.536630E-03	38.2999
2.536630E-03	35.1885513
2.536640E-03	35.9910736
2.536670E-03	38.1367257
2.536710E-03	40.6234773
2.536720E-03	41.7232986
2.536770E-03	45.1036019
2.536780E-03	45.6963616
2.536840E-03	50.3476097
2.536850E-03	51.2771821
2.536890E-03	54.7906614
2.536930E-03	58.4852151
2.536940E-03	59.6370403
2.536990E-03	64.5059331
2.537010E-03	66.3559326
2.537070E-03	72.2018783
2.537080E-03	74.2428107
2.537130E-03	79.0650394
2.537140E-03	37.0979
2.537180E-03	84.8365815
2.537200E-03	36.9776
2.537200E-03	87.0257718
2.537270E-03	96.1834357
2.537300E-03	100.163538
2.537350E-03	106.587882
2.537460E-03	121.230451
2.537650E-03	146.986675
2.537770E-03	164.302357
2.537780E-03	35.7761
2.537840E-03	172.854628
2.537870E-03	176.968851
2.537960E-03	189.123257
2.537970E-03	190.711816
2.538000E-03	35.2958
2.538060E-03	200.422238
2.538060E-03	201.150379
2.538150E-03	210.638532
2.538230E-03	218.518624
2.538240E-03	218.980762
2.538310E-03	224.885033
2.538320E-03	225.667916
2.538350E-03	34.6441
2.538390E-03	230.06272
2.538420E-03	232.051299
2.538490E-03	235.555814
2.538510E-03	235.981865
2.538580E-03	238.157904
2.538590E-03	238.286005
2.538650E-03	239.155574
2.538660E-03	239.160332
2.538730E-03	238.999819
2.538730E-03	238.99328
2.538800E-03	237.768332
2.538810E-03	237.43792
2.538860E-03	33.6675
2.538890E-03	234.595407
2.538900E-03	234.290631
2.538990E-03	229.761257
2.539000E-03	229.152616
2.539080E-03	223.652609
2.539100E-03	221.928846
2.539160E-03	216.839285
2.539210E-03	33.0758
2.539230E-03	210.5041
2.539280E-03	206.384015
2.539380E-03	195.939153
2.539400E-03	193.304505
2.539530E-03	179.192067
2.539660E-03	163.06422
2.539730E-03	32.1893
2.539770E-03	151.058981
2.539850E-03	141.679991
2.539900E-03	136.328709
2.539950E-03	130.348551
2.540030E-03	121.580007
2.540050E-03	120.246447
2.540070E-03	31.6534
2.540100E-03	114.427531
2.540160E-03	108.370491
2.540180E-03	107.052059
2.540250E-03	100.116856
2.540300E-03	95.8149499
2.540350E-03	92.0900958
2.540350E-03	91.5933234
2.540400E-03	87.6621602
2.540440E-03	84.7462308
2.540450E-03	83.8453586
2.540510E-03	79.8402901
2.540540E-03	78.0837302
2.540570E-03	76.0613842
2.540620E-03	72.4712571
2.540630E-03	72.0778248
2.540680E-03	69.1954447
2.540700E-03	30.672
2.540720E-03	66.7086797
2.540740E-03	66.0736951
2.540790E-03	63.2606202
2.540850E-03	60.4880682
2.540860E-03	60.0319755
2.540900E-03	57.9870133
2.540930E-03	30.3526
2.540930E-03	57.0457897
2.540960E-03	55.699112
2.541020E-03	53.5281381
2.541030E-03	53.0526111
2.541070E-03	51.5693094
2.541130E-03	49.6903478
2.541130E-03	49.5870939
2.541190E-03	48.0317905
2.541240E-03	46.5888007
2.541240E-03	46.4281385
2.541300E-03	45.0030626
2.541340E-03	44.1049716
2.541360E-03	43.6493466
2.541410E-03	42.4049008
2.541420E-03	42.1320497
2.541470E-03	41.2834291
2.541530E-03	40.117685
2.541540E-03	39.8517895
2.541580E-03	39.3089178
2.541620E-03	38.5415804
2.541650E-03	29.3556
2.541660E-03	37.9083832
2.541670E-03	37.7970556
2.541720E-03	37.136053
2.541780E-03	36.2433279
2.541790E-03	36.1662802
2.541860E-03	35.3127688
2.541900E-03	28.997
2.541900E-03	34.8070291
2.541930E-03	34.5076362
2.542000E-03	33.7682761
2.542020E-03	33.5570544
2.542070E-03	33.1044909
2.542140E-03	32.4749931
2.542200E-03	31.9625284
2.542210E-03	31.8659962
2.542280E-03	31.2988617
2.542340E-03	30.9144092
2.542370E-03	30.7042152
2.542450E-03	30.1577622
2.542490E-03	29.874712
2.542510E-03	28.251
2.542590E-03	29.3394482
2.542700E-03	28.7224536
2.542730E-03	28.5477301
2.542810E-03	28.1740152
2.542920E-03	27.6554722
2.542960E-03	27.4348971
2.543020E-03	27.1793482
2.543110E-03	27.5058
2.543130E-03	26.7354659
2.543200E-03	26.483421
2.543240E-03	26.3338464
2.543350E-03	25.9691196
2.543370E-03	27.2189
2.543490E-03	25.4860153
2.543510E-03	25.4060792
2.543630E-03	25.0632357
2.543770E-03	24.6545864
2.543820E-03	24.4966199
2.543910E-03	24.2808846
2.544050E-03	23.9299481
2.544140E-03	23.7166421
2.544190E-03	23.6008204
2.544230E-03	26.2639
2.544310E-03	26.1685
2.544360E-03	23.2554268
2.544540E-03	22.8630418
2.544610E-03	22.7329897
2.544730E-03	22.5123574
2.544920E-03	22.1832977
2.545010E-03	22.0196132
2.545090E-03	25.3809
2.545110E-03	21.8793162
2.545120E-03	25.3517
2.545290E-03	21.6001749
2.545480E-03	21.3223286
2.545510E-03	21.2762122
2.545670E-03	21.0790984
2.545870E-03	20.8239975
2.545950E-03	24.5851
2.546020E-03	20.648145
2.546090E-03	20.5662357
2.546310E-03	20.3379791
2.546530E-03	20.1106753
2.546720E-03	23.8723
2.546750E-03	19.8841974
2.546770E-03	19.8680802
2.546810E-03	23.8024
2.546970E-03	19.6928155
2.547190E-03	19.5047409
2.547390E-03	19.3307935
2.547450E-03	23.2788
2.547520E-03	19.2414559
2.547800E-03	19.0413627
2.548080E-03	18.8420182
2.548100E-03	22.756
2.548330E-03	22.5645
2.548330E-03	18.6654029
2.548360E-03	18.647281
2.548650E-03	18.4847512
2.548770E-03	22.2552
2.548930E-03	18.3227302
2.549210E-03	21.9362
2.549210E-03	18.161174
2.549270E-03	18.1253664
2.549490E-03	18.0231749
2.549600E-03	21.6575
2.549770E-03	17.8921572
2.549950E-03	21.4078
2.550010E-03	21.3682
2.550120E-03	17.7324693
2.550280E-03	21.199
2.550460E-03	17.5732195
2.550520E-03	17.5443382
2.550550E-03	21.0305
2.550750E-03	20.9046
2.550810E-03	17.438904
2.550950E-03	20.7795
2.551090E-03	20.6968
2.551150E-03	17.3103919
2.551220E-03	20.6147
2.551320E-03	20.5539
2.551420E-03	20.4938
2.551490E-03	17.1821849
2.551520E-03	20.4348
2.551590E-03	20.3962
2.551660E-03	20.3584
2.551720E-03	20.3216
2.551780E-03	20.2942
2.551780E-03	17.0775676
2.551790E-03	20.2877
2.551840E-03	20.2674
2.551890E-03	20.248
2.551940E-03	20.2297
2.551990E-03	20.2125
2.552010E-03	17.0076295
2.552040E-03	20.1974
2.552090E-03	20.1849
2.552130E-03	20.1737
2.552170E-03	20.164
2.552220E-03	20.1558
2.552260E-03	20.1495
2.552300E-03	20.1451
2.552350E-03	20.143
2.552390E-03	20.1433
2.552430E-03	20.1462
2.552480E-03	20.1521
2.552520E-03	20.1612
2.552530E-03	20.1631
2.552530E-03	16.8543007
2.552570E-03	20.1804
2.552610E-03	20.2046
2.552650E-03	20.2329
2.552700E-03	20.2657
2.552740E-03	20.3033
2.552780E-03	20.346
2.552830E-03	20.3943
2.552870E-03	20.4485
2.552890E-03	20.4702
2.552920E-03	20.5156
2.552960E-03	20.5931
2.552970E-03	16.7245577
2.553000E-03	20.6663
2.553030E-03	20.7451
2.553070E-03	20.8297
2.553110E-03	20.9203
2.553150E-03	21.0172
2.553190E-03	21.1204
2.553230E-03	21.2303
2.553250E-03	21.292
2.553260E-03	21.3525
2.553320E-03	21.5584
2.553380E-03	21.7801
2.553400E-03	16.595104
2.553430E-03	22.0179
2.553490E-03	22.2717
2.553550E-03	22.5413
2.553560E-03	16.5489585
2.553590E-03	22.7528
2.553610E-03	22.858
2.553680E-03	23.2201
2.553760E-03	23.7298
2.553840E-03	16.4828287
2.553850E-03	24.2664
2.553970E-03	25.0787
2.554050E-03	25.5938
2.554240E-03	26.8885
2.554280E-03	16.3801864
2.554370E-03	27.6785
2.554470E-03	28.2773
2.554500E-03	28.4444
2.554550E-03	28.6775
2.554610E-03	28.9775
2.554690E-03	29.2753
2.554720E-03	16.2777436
2.554770E-03	29.5021
2.554850E-03	29.66
2.554930E-03	29.7267
2.555000E-03	29.7346
2.555040E-03	29.7061
2.555070E-03	29.6639
2.555160E-03	29.486
2.555230E-03	29.2761
2.555310E-03	28.9768
2.555320E-03	28.9419
2.555350E-03	16.1317157
2.555380E-03	16.1259218
2.555390E-03	28.5939
2.555480E-03	28.0626
2.555570E-03	27.5205
2.555610E-03	27.2536
2.555670E-03	26.8097
2.555810E-03	25.7157
2.556040E-03	16.0045869
2.556060E-03	23.8198
2.556170E-03	22.959
2.556240E-03	22.4616
2.556250E-03	22.427
2.556320E-03	21.9294
2.556390E-03	21.4542
2.556470E-03	21.0037
2.556530E-03	20.6248
2.556540E-03	20.5707
2.556580E-03	20.3666
2.556600E-03	15.9008222
2.556630E-03	20.1233
2.556680E-03	19.8919
2.556730E-03	19.6721
2.556780E-03	19.4637
2.556830E-03	19.2665
2.556870E-03	19.08
2.556920E-03	18.904
2.556930E-03	18.8708
2.556970E-03	18.75
2.557020E-03	18.6085
2.557060E-03	18.4905
2.557110E-03	18.3861
2.557150E-03	18.2873
2.557160E-03	15.7972512
2.557190E-03	18.1938
2.557230E-03	18.1053
2.557270E-03	18.0216
2.557310E-03	17.9422
2.557330E-03	17.9114
2.557350E-03	17.8715
2.557390E-03	17.8079
2.557430E-03	17.7478
2.557470E-03	17.6911
2.557510E-03	17.6374
2.557550E-03	17.5866
2.557590E-03	17.5383
2.557630E-03	17.4925
2.557680E-03	17.4488
2.557720E-03	17.4072
2.557730E-03	15.6938477
2.557760E-03	17.3725
2.557790E-03	15.6823761
2.557800E-03	17.3399
2.557840E-03	17.3087
2.557880E-03	17.2789
2.557920E-03	17.2503
2.557960E-03	17.2228
2.558000E-03	17.1963
2.558040E-03	17.1707
2.558070E-03	17.1541
2.558120E-03	17.1219
2.558180E-03	17.0908
2.558230E-03	17.0607
2.558290E-03	17.0314
2.558290E-03	15.6097788
2.558340E-03	17.0029
2.558400E-03	16.975
2.558480E-03	16.9341
2.558560E-03	16.8942
2.558640E-03	16.855
2.558720E-03	16.8164
2.558830E-03	16.7656
2.558850E-03	15.5282397
2.558940E-03	16.7154
2.559100E-03	16.6409
2.559210E-03	16.5916
2.559230E-03	16.581
2.559430E-03	16.5044
2.559640E-03	16.4191
2.559700E-03	15.4061515
2.559900E-03	16.3188
2.560160E-03	16.2189
2.560290E-03	15.3203994
2.560540E-03	16.0697
2.560540E-03	15.2913256
2.560930E-03	15.921
2.561300E-03	15.2042687
2.561440E-03	15.7233
2.561700E-03	15.6247
2.561960E-03	15.5361
2.562050E-03	15.1173463
2.562470E-03	15.3594
2.562800E-03	15.0305424
2.563170E-03	14.9871926
2.563240E-03	15.0948
2.563550E-03	14.953641
2.563750E-03	14.9186
2.564270E-03	14.7426
2.564300E-03	14.8866295
2.564680E-03	14.6149
2.565050E-03	14.8196992
2.565600E-03	14.3278
2.566180E-03	14.7194371
2.566890E-03	13.9296
2.566990E-03	13.9005
2.566990E-03	14.6471128
2.567870E-03	14.5692976
2.568060E-03	14.5526377
2.568380E-03	13.5071
2.568750E-03	14.5064657
2.569510E-03	13.1869
2.569760E-03	13.1201
2.570060E-03	14.4184294
2.571150E-03	12.7593
2.571380E-03	14.330504
2.572690E-03	14.2426744
2.572800E-03	12.332
2.573700E-03	14.1758197
2.574060E-03	14.1565237
2.574440E-03	11.9374
2.575530E-03	14.0787912
2.576080E-03	11.5431
2.576990E-03	14.0011337
2.577730E-03	11.1779
2.578460E-03	13.923541
2.579120E-03	13.8886594
2.579580E-03	10.7673
2.579930E-03	13.8537093
2.581020E-03	10.4481
2.581390E-03	13.7902281
2.581430E-03	10.3628
2.582660E-03	10.1069
2.583300E-03	13.7077161
2.584300E-03	9.76581
2.585210E-03	13.6252662
2.585950E-03	9.42496
2.586480E-03	13.5703347
2.587120E-03	13.5490814
2.587590E-03	9.08433
2.589030E-03	13.4853683
2.589240E-03	8.74873
2.590880E-03	8.41338
2.590940E-03	13.4216956
2.592520E-03	8.07828
2.592850E-03	13.3580594
2.594170E-03	7.74345
2.594750E-03	13.2944563
2.595810E-03	7.40893
2.596630E-03	7.24185
2.596660E-03	13.2308841
2.597460E-03	7.06673
2.598570E-03	13.1673421
2.599100E-03	6.71689
2.600480E-03	13.1038257
2.600740E-03	6.36747
2.601980E-03	6.09165
2.603210E-03	5.81616
2.603340E-03	13.0085976
2.604030E-03	5.63275
2.604440E-03	5.53616
2.605250E-03	12.9451452
2.605680E-03	5.24679
2.606500E-03	5.0542
2.606910E-03	4.95293
2.608110E-03	12.8500196
2.608140E-03	4.64966
2.608960E-03	4.44791
2.609370E-03	4.34183
2.610020E-03	12.7866386
2.610610E-03	4.02433
2.611120E-03	3.89233
2.611430E-03	3.80932
2.611930E-03	12.72329
2.612250E-03	3.58837
2.613070E-03	3.36791
2.613280E-03	3.31293
2.613840E-03	12.6599769
2.613900E-03	3.14083
2.614720E-03	2.91197
2.615400E-03	2.72373
2.615540E-03	2.68249
2.615750E-03	12.5967052
2.616240E-03	2.48279
2.616940E-03	2.28372
2.617430E-03	12.540966
2.617640E-03	2.08535
2.618110E-03	1.95171
2.618330E-03	1.88786
2.619030E-03	1.69145
2.619110E-03	12.4852699
2.619730E-03	1.49608
2.619800E-03	1.47609
2.620370E-03	12.4435312
2.620380E-03	12.4431852
2.620430E-03	1.30682
2.620640E-03	1.25171
2.621130E-03	1.12399
2.621290E-03	1.08177
2.621640E-03	12.3919837
2.621750E-03	0.970245
2.621790E-03	0.960201
2.622220E-03	0.859328
2.622360E-03	0.82733
2.622590E-03	0.777637
2.622880E-03	0.717535
2.622900E-03	12.3402108
2.622980E-03	0.697133
2.623130E-03	0.666991
2.623390E-03	0.619574
2.623600E-03	0.583887
2.623810E-03	0.549473
2.623990E-03	0.522809
2.624130E-03	0.503609
2.624180E-03	12.2881213
2.624270E-03	0.485464
2.624380E-03	0.473389
2.624480E-03	0.462072
2.624580E-03	0.451548
2.624660E-03	0.443858
2.624710E-03	0.440174
2.624790E-03	0.433497
2.624870E-03	0.427396
2.624940E-03	0.422545
2.625030E-03	0.416999
2.625130E-03	0.412259
2.625200E-03	0.409187
2.625210E-03	0.408794
2.625290E-03	0.406469
2.625360E-03	0.404765
2.625420E-03	0.403951
2.625450E-03	12.2360872
2.625470E-03	0.403459
2.625540E-03	0.403303
2.625600E-03	0.403618
2.625650E-03	0.404225
2.625710E-03	0.405375
2.625730E-03	0.405907
2.625770E-03	0.406936
2.625810E-03	0.40876
2.625870E-03	0.411257
2.625880E-03	0.411568
2.625930E-03	0.414466
2.625980E-03	0.417211
2.626030E-03	0.420252
2.626080E-03	0.423987
2.626130E-03	0.428535
2.626180E-03	0.432844
2.626220E-03	0.436749
2.626230E-03	0.43701
2.626270E-03	0.441962
2.626300E-03	12.2014336
2.626330E-03	0.44848
2.626380E-03	0.454519
2.626430E-03	0.461648
2.626480E-03	0.46889
2.626530E-03	0.476581
2.626600E-03	0.48642
2.626660E-03	0.496939
2.626710E-03	0.506966
2.626770E-03	0.517536
2.626820E-03	0.52921
2.626880E-03	0.542662
2.626950E-03	0.55688
2.626970E-03	0.561903
2.627020E-03	0.574723
2.627090E-03	0.595175
2.627150E-03	12.1668138
2.627170E-03	0.616935
2.627230E-03	0.635313
2.627290E-03	0.654579
2.627360E-03	0.674755
2.627380E-03	0.681792
2.627420E-03	0.696128
2.627490E-03	0.722433
2.627560E-03	0.750079
2.627630E-03	0.779117
2.627710E-03	0.809582
2.627710E-03	12.1442026
2.627780E-03	0.841635
2.627790E-03	0.846284
2.627870E-03	0.88549
2.627950E-03	0.926765
2.628000E-03	12.1284879
2.628060E-03	0.984203
2.628140E-03	1.02758
2.628170E-03	1.0459
2.628240E-03	1.08919
2.628340E-03	1.15485
2.628450E-03	1.22446
2.628540E-03	1.29067
2.628570E-03	1.3141
2.628660E-03	1.38529
2.628780E-03	1.48678
2.628850E-03	12.0831339
2.628910E-03	1.59522
2.628980E-03	1.66239
2.629010E-03	1.69148
2.629120E-03	1.79903
2.629230E-03	1.91276
2.629290E-03	1.98147
2.629330E-03	2.03343
2.629440E-03	2.16151
2.629550E-03	2.29678
2.629600E-03	2.35854
2.629600E-03	12.0430546
2.629690E-03	2.48996
2.629840E-03	2.69801
2.629900E-03	2.8008
2.629950E-03	2.86455
2.630090E-03	3.10192
2.630210E-03	3.31916
2.630340E-03	3.55158
2.630460E-03	3.79839
2.630520E-03	3.92944
2.630580E-03	4.06141
2.630590E-03	11.9908482
2.630710E-03	4.34163
2.630830E-03	4.63991
2.630840E-03	4.66495
2.630980E-03	5.0259
2.631120E-03	5.41202
2.631140E-03	5.47323
2.631240E-03	11.9560943
2.631260E-03	5.82751
2.631390E-03	6.27246
2.631450E-03	6.44906
2.631540E-03	6.76899
2.631690E-03	7.3426
2.631740E-03	7.52418
2.631850E-03	7.96411
2.631890E-03	11.9213878
2.632000E-03	8.61811
2.632020E-03	11.9144569
2.632150E-03	9.36571
2.632260E-03	9.88074
2.632310E-03	10.1555
2.632470E-03	11.0481
2.632510E-03	11.3214
2.632550E-03	11.877432
2.632630E-03	12.0206
2.632770E-03	12.9701
2.632790E-03	13.0792
2.632950E-03	14.2355
2.633030E-03	14.8809
2.633110E-03	15.4971
2.633200E-03	11.8312123
2.633260E-03	16.8013
2.633410E-03	18.1839
2.633490E-03	19.0169
2.633560E-03	19.6865
2.633710E-03	21.3217
2.633720E-03	21.5192
2.633850E-03	23.1063
2.633850E-03	11.7850623
2.633950E-03	24.3984
2.633990E-03	24.939
2.634120E-03	26.6885
2.634240E-03	28.5755
2.634280E-03	29.2522
2.634360E-03	30.6103
2.634450E-03	32.0729
2.634490E-03	32.8067
2.634510E-03	11.7389944
2.634610E-03	35.1797
2.634730E-03	37.7494
2.634770E-03	38.6748
2.634860E-03	40.5319
2.634940E-03	42.5403
2.634980E-03	43.548
2.634990E-03	11.7054211
2.635100E-03	46.8209
2.635230E-03	50.3808
2.635270E-03	51.6686
2.635350E-03	54.2529
2.635430E-03	57.0605
2.635460E-03	11.6719053
2.635470E-03	58.4693
2.635600E-03	63.0655
2.635690E-03	11.6560943
2.635720E-03	68.0874
2.635760E-03	69.912
2.635840E-03	73.5738
2.635930E-03	77.5688
2.635940E-03	11.631495
2.635970E-03	79.5735
2.636090E-03	86.1399
2.636210E-03	93.3409
2.636250E-03	95.9659
2.636340E-03	101.231
2.636380E-03	104.112
2.636420E-03	11.5849203
2.636460E-03	109.887
2.636500E-03	113.047
2.636580E-03	119.383
2.636620E-03	122.85
2.636710E-03	129.801
2.636750E-03	133.603
2.636830E-03	141.225
2.636870E-03	145.392
2.636900E-03	11.5384271
2.636950E-03	153.746
2.636990E-03	158.309
2.637080E-03	167.454
2.637120E-03	172.442
2.637200E-03	182.441
2.637240E-03	187.868
2.637310E-03	197.659
2.637360E-03	204.702
2.637370E-03	11.4920287
2.637430E-03	213.523
2.637490E-03	223.008
2.637540E-03	230.612
2.637650E-03	248.959
2.637760E-03	268.618
2.637820E-03	279.48
2.637850E-03	11.445738
2.637870E-03	289.587
2.637980E-03	312.076
2.638020E-03	319.586
2.638130E-03	343.579
2.638150E-03	347.339
2.638280E-03	377.465
2.638330E-03	11.3995714
2.638390E-03	405.312
2.638420E-03	413.276
2.638650E-03	469.902
2.638690E-03	11.3648031
2.638970E-03	554.574
2.639050E-03	11.3183991
2.639130E-03	597.931
2.639140E-03	600.095
2.639310E-03	643.395
2.639320E-03	646.48
2.639410E-03	11.272099
2.639460E-03	677.775
2.639510E-03	689.119
2.639610E-03	709.25
2.639670E-03	722.62
2.639730E-03	732.552
2.639770E-03	11.2259164
2.639840E-03	750.913
2.639850E-03	753.164
2.639990E-03	771.898
2.640100E-03	783.332
2.640110E-03	784.169
2.640130E-03	11.1798672
2.640160E-03	787.596
2.640230E-03	792.432
2.640230E-03	11.1667538
2.640310E-03	795.872
2.640350E-03	797.386
2.640440E-03	798.301
2.640450E-03	798.453
2.640490E-03	11.1213771
2.640560E-03	795.932
2.640600E-03	794.93
2.640690E-03	790.157
2.640730E-03	787.741
2.640810E-03	780.179
2.640850E-03	11.0580244
2.640890E-03	772.557
2.640970E-03	761.987
2.641080E-03	748.702
2.641140E-03	738.787
2.641210E-03	10.9948734
2.641260E-03	718.88
2.641380E-03	695.861
2.641470E-03	680.482
2.641600E-03	10.9274723
2.641710E-03	629.728
2.641860E-03	10.882711
2.641960E-03	577.006
2.642110E-03	10.8381076
2.642210E-03	524.359
2.642370E-03	490.983
2.642370E-03	10.7936819
2.642450E-03	474.325
2.642530E-03	458.624
2.642550E-03	10.7627246
2.642620E-03	442.956
2.642630E-03	10.7441241
