E(MeV)	Sm 152
1.80333E-03	7.55322
1.80334E-03	7.54419
1.80342E-03	7.47782
1.80350E-03	7.41297
1.80357E-03	7.34999
1.80362E-03	7.30926
1.80364E-03	7.29739
1.80368E-03	7.26607
1.80373E-03	7.2227
1.80378E-03	7.1809
1.80382E-03	7.14484
1.80386E-03	7.11422
1.80390E-03	7.08512
1.80395E-03	7.05775
1.80399E-03	7.03233
1.80403E-03	7.00913
1.80407E-03	6.98845
1.80411E-03	6.97061
1.80415E-03	6.95598
1.80419E-03	6.95502
1.80423E-03	6.95816
1.80427E-03	6.96593
1.80430E-03	6.97515
1.80433E-03	6.99839
1.80436E-03	7.02512
1.80439E-03	7.05565
1.80440E-03	7.06721
1.80442E-03	7.09696
1.80445E-03	7.1461
1.80449E-03	7.21025
1.80452E-03	7.27967
1.80452E-03	7.29219
1.80455E-03	7.3667
1.80458E-03	7.4623
1.80459E-03	7.49641
1.80461E-03	7.5765
1.80464E-03	7.70381
1.80465E-03	7.77134
1.80467E-03	7.84829
1.80470E-03	8.01054
1.80470E-03	8.03199
1.80473E-03	8.19843
1.80475E-03	8.34828
1.80476E-03	8.4037
1.80479E-03	8.63561
1.80480E-03	8.72674
1.80482E-03	8.89405
1.80485E-03	9.1736
1.80488E-03	9.49378
1.80490E-03	9.7022
1.80491E-03	9.83905
1.80494E-03	10.2182
1.80495E-03	10.317
1.80498E-03	10.6924
1.80500E-03	10.9716
1.80501E-03	11.2115
1.80504E-03	11.5852
1.80505E-03	11.7846
1.80507E-03	12.2665
1.80508E-03	12.413
1.80511E-03	13.0196
1.80512E-03	13.1002
1.80515E-03	13.8499
1.80518E-03	14.6702
1.80519E-03	14.764
1.80522E-03	15.5601
1.80523E-03	15.7652
1.80525E-03	16.5228
1.80526E-03	16.857
1.80529E-03	17.5615
1.80530E-03	18.0463
1.80533E-03	18.9807
1.80534E-03	19.3316
1.80537E-03	20.437
1.80538E-03	20.7215
1.80541E-03	22.0123
1.80542E-03	22.1146
1.80545E-03	23.7218
1.80546E-03	24.0518
1.80549E-03	25.5585
1.80551E-03	26.1525
1.80553E-03	27.5254
1.80555E-03	28.4193
1.80558E-03	29.6243
1.80560E-03	30.8614
1.80564E-03	33.0164
1.80564E-03	33.4606
1.80569E-03	36.236
1.80570E-03	36.846
1.80574E-03	39.1814
1.80576E-03	40.9917
1.80578E-03	42.3901
1.80583E-03	45.8679
1.80584E-03	46.585
1.80591E-03	51.4061
1.80594E-03	53.9795
1.80598E-03	57.2542
1.80605E-03	63.3482
1.80608E-03	66.1382
1.80617E-03	73.1157
1.80625E-03	80.5263
1.80636E-03	89.3324
1.80639E-03	91.8473
1.80644E-03	96.0246
1.80650E-03	100.508
1.80652E-03	102.214
1.80659E-03	106.792
1.80659E-03	107.002
1.80666E-03	110.635
1.80667E-03	111.713
1.80672E-03	113.944
1.80675E-03	115.341
1.80679E-03	116.645
1.80683E-03	118.203
1.80685E-03	118.722
1.80690E-03	119.833
1.80691E-03	119.988
1.80696E-03	120.659
1.80697E-03	120.74
1.80703E-03	120.822
1.80704E-03	120.798
1.80707E-03	120.549
1.80709E-03	120.257
1.80713E-03	119.557
1.80716E-03	119.027
1.80720E-03	117.891
1.80723E-03	116.967
1.80727E-03	115.516
1.80728E-03	114.893
1.80733E-03	112.543
1.80737E-03	110.775
1.80740E-03	108.903
1.80745E-03	105.884
1.80748E-03	104.378
1.80755E-03	99.5113
1.80756E-03	98.9563
1.80768E-03	90.0743
1.80774E-03	85.7301
1.80786E-03	76.4431
1.80796E-03	69.2593
1.80801E-03	65.7281
1.80804E-03	63.5685
1.80810E-03	59.2062
1.80812E-03	58.0371
1.80816E-03	55.0649
1.80819E-03	53.1327
1.80822E-03	51.2807
1.80827E-03	48.8673
1.80827E-03	48.5715
1.80831E-03	46.6007
1.80835E-03	44.3942
1.80839E-03	42.3542
1.80842E-03	40.6081
1.80843E-03	40.3742
1.80847E-03	38.5455
1.80850E-03	37.2071
1.80851E-03	36.687
1.80855E-03	35.3168
1.80858E-03	34.1736
1.80858E-03	33.9896
1.80862E-03	32.7735
1.80865E-03	31.5843
1.80865E-03	31.4983
1.80868E-03	30.5065
1.80872E-03	29.4601
1.80873E-03	29.1571
1.80875E-03	28.4979
1.80879E-03	27.5833
1.80881E-03	27.1197
1.80882E-03	26.7216
1.80886E-03	25.9143
1.80889E-03	25.2644
1.80892E-03	24.6285
1.80893E-03	24.4208
1.80895E-03	24.0426
1.80898E-03	23.4877
1.80900E-03	23.1253
1.80901E-03	22.9606
1.80904E-03	22.4777
1.80907E-03	22.0049
1.80910E-03	21.5855
1.80913E-03	21.1749
1.80914E-03	21.0409
1.80916E-03	20.7983
1.80919E-03	20.4423
1.80921E-03	20.2097
1.80922E-03	20.1071
1.80925E-03	19.8056
1.80928E-03	19.5104
1.80931E-03	19.221
1.80932E-03	19.1735
1.80934E-03	18.9703
1.80938E-03	18.6918
1.80942E-03	18.4194
1.80943E-03	18.3432
1.80945E-03	18.1785
1.80949E-03	17.953
1.80952E-03	17.7319
1.80953E-03	17.701
1.80956E-03	17.5392
1.80959E-03	17.3541
1.80963E-03	17.1723
1.80967E-03	17.0204
1.80970E-03	16.8712
1.80974E-03	16.7244
1.80977E-03	16.5797
1.80978E-03	16.5389
1.80981E-03	16.454
1.80986E-03	16.2789
1.80992E-03	16.107
1.80994E-03	16.0426
1.80996E-03	15.9757
1.81001E-03	15.8572
1.81005E-03	15.7403
1.81010E-03	15.6247
1.81014E-03	15.5232
1.81017E-03	15.4654
1.81024E-03	15.3255
1.81031E-03	15.1875
1.81034E-03	15.1116
1.81037E-03	15.0617
1.81044E-03	14.9505
1.81051E-03	14.8404
1.81060E-03	14.6951
1.81065E-03	14.623
1.81068E-03	14.5837
1.81077E-03	14.4667
1.81086E-03	14.3508
1.81095E-03	14.2356
1.81108E-03	14.112
1.81120E-03	13.9894
1.81132E-03	13.8678
1.81140E-03	13.7872
1.81144E-03	13.7552
1.81157E-03	13.6601
1.81170E-03	13.5577
1.81184E-03	13.4481
1.81192E-03	13.3859
1.81198E-03	13.3483
1.81213E-03	13.2612
1.81227E-03	13.1745
1.81241E-03	13.0883
1.81244E-03	13.0699
1.81255E-03	13.015
1.81270E-03	12.9456
1.81286E-03	12.8665
1.81304E-03	12.778
1.81305E-03	12.7731
1.81323E-03	12.7049
1.81341E-03	12.6329
1.81359E-03	12.5613
1.81366E-03	12.5336
1.81378E-03	12.4983
1.81396E-03	12.4408
1.81424E-03	12.355
1.81449E-03	12.2759
1.81456E-03	12.2538
1.81474E-03	12.2088
1.81500E-03	12.1465
1.81525E-03	12.0845
1.81551E-03	12.0226
1.81554E-03	12.0152
1.81576E-03	11.9722
1.81602E-03	11.9234
1.81627E-03	11.8748
1.81661E-03	11.8107
1.81676E-03	11.7817
1.81694E-03	11.7543
1.81728E-03	11.7043
1.81762E-03	11.6543
1.81795E-03	11.6045
1.81823E-03	11.5638
1.81829E-03	11.5568
1.81863E-03	11.5181
1.81909E-03	11.4649
1.81947E-03	11.4213
1.81998E-03	11.3634
1.82012E-03	11.3472
1.82048E-03	11.3148
1.82099E-03	11.2699
1.82150E-03	11.2252
1.82201E-03	11.1805
1.82243E-03	11.143
1.82251E-03	11.1376
1.82302E-03	11.1042
1.82373E-03	11.0575
1.82444E-03	11.0109
1.82515E-03	10.9644
1.82586E-03	10.9179
1.82642E-03	10.8808
1.82657E-03	10.8735
1.82728E-03	10.8371
1.82799E-03	10.8007
1.82905E-03	10.7463
1.82926E-03	10.7354
1.83011E-03	10.7006
1.83118E-03	10.6571
1.83224E-03	10.6137
1.83331E-03	10.5703
1.83437E-03	10.527
1.83551E-03	10.4808
1.83579E-03	10.4718
1.83721E-03	10.4266
1.83863E-03	10.3815
1.84005E-03	10.3365
1.84147E-03	10.2914
1.84359E-03	10.2239
1.84402E-03	10.2104
1.84572E-03	10.1668
1.84785E-03	10.1123
1.84998E-03	10.0578
1.85225E-03	9.99974
1.85395E-03	9.95622
1.85480E-03	9.93447
1.85623E-03	9.89816
1.85765E-03	9.86188
1.85867E-03	9.8358
1.85907E-03	9.82699
1.86013E-03	9.80345
1.86123E-03	9.77931
1.86234E-03	9.75488
1.86308E-03	9.73862
1.86382E-03	9.72239
1.86456E-03	9.7062
1.86511E-03	9.69408
1.86567E-03	9.68199
1.86622E-03	9.66995
1.86678E-03	9.65795
1.86715E-03	9.64998
1.86752E-03	9.64205
1.86789E-03	9.63416
1.86826E-03	9.62631
1.86853E-03	9.62047
1.86881E-03	9.61467
1.86909E-03	9.60891
1.86936E-03	9.60321
1.86959E-03	9.59866
1.86981E-03	9.59416
1.87004E-03	9.58972
1.87026E-03	9.58536
1.87043E-03	9.58214
1.87060E-03	9.57899
1.87076E-03	9.5759
1.87093E-03	9.57289
1.87110E-03	9.56998
1.87122E-03	9.56791
1.87136E-03	9.56574
1.87149E-03	9.56367
1.87159E-03	9.5622
1.87170E-03	9.56082
1.87180E-03	9.55955
1.87190E-03	9.55842
1.87197E-03	9.55776
1.87203E-03	9.5572
1.87210E-03	9.55676
1.87217E-03	9.55646
1.87222E-03	9.55635
1.87228E-03	9.55639
1.87232E-03	9.55654
1.87236E-03	9.55682
1.87241E-03	9.55724
1.87245E-03	9.55784
1.87249E-03	9.55863
1.87253E-03	9.55966
1.87258E-03	9.56095
1.87261E-03	9.56213
1.87264E-03	9.5635
1.87267E-03	9.5651
1.87271E-03	9.56694
1.87274E-03	9.56906
1.87277E-03	9.57149
1.87280E-03	9.57426
1.87283E-03	9.57742
1.87287E-03	9.581
1.87290E-03	9.58506
1.87293E-03	9.58941
1.87296E-03	9.59377
1.87299E-03	9.5986
1.87301E-03	9.60393
1.87304E-03	9.60982
1.87307E-03	9.61629
1.87310E-03	9.62342
1.87312E-03	9.63125
1.87315E-03	9.63952
1.87315E-03	9.6399
1.87318E-03	9.65109
1.87321E-03	9.66317
1.87323E-03	9.6762
1.87326E-03	9.69026
1.87329E-03	9.70543
1.87332E-03	9.72178
1.87334E-03	9.7394
1.87337E-03	9.75839
1.87340E-03	9.77883
1.87343E-03	9.80083
1.87345E-03	9.82447
1.87348E-03	9.84988
1.87351E-03	9.87715
1.87354E-03	9.90529
1.87356E-03	9.93537
1.87359E-03	9.96749
1.87361E-03	10.0018
1.87364E-03	10.0383
1.87367E-03	10.0773
1.87369E-03	10.1187
1.87372E-03	10.1627
1.87375E-03	10.2095
1.87375E-03	10.2209
1.87377E-03	10.2614
1.87380E-03	10.317
1.87384E-03	10.4061
1.87388E-03	10.5026
1.87392E-03	10.6067
1.87395E-03	10.701
1.87399E-03	10.8233
1.87404E-03	10.9546
1.87406E-03	11.053
1.87408E-03	11.0968
1.87412E-03	11.2522
1.87416E-03	11.4172
1.87420E-03	11.5922
1.87424E-03	11.777
1.87429E-03	12.0322
1.87434E-03	12.2823
1.87439E-03	12.5461
1.87446E-03	12.9262
1.87452E-03	13.3276
1.87460E-03	13.8415
1.87471E-03	14.5585
1.87493E-03	16.095
1.87503E-03	16.7403
1.87511E-03	17.2652
1.87519E-03	17.6694
1.87519E-03	17.6781
1.87527E-03	18.0605
1.87534E-03	18.3176
1.87541E-03	18.5533
1.87548E-03	18.7159
1.87550E-03	18.7343
1.87556E-03	18.798
1.87558E-03	18.8071
1.87560E-03	18.8097
1.87567E-03	18.7675
1.87574E-03	18.663
1.87581E-03	18.5
1.87586E-03	18.3363
1.87587E-03	18.2745
1.87592E-03	18.0907
1.87599E-03	17.7438
1.87606E-03	17.3851
1.87614E-03	16.9221
1.87620E-03	16.5034
1.87624E-03	16.2909
1.87639E-03	15.2192
1.87654E-03	14.1971
1.87662E-03	13.6622
1.87669E-03	13.176
1.87674E-03	12.8761
1.87676E-03	12.778
1.87683E-03	12.4073
1.87687E-03	12.1447
1.87693E-03	11.8758
1.87697E-03	11.6802
1.87701E-03	11.4945
1.87705E-03	11.3188
1.87707E-03	11.2358
1.87709E-03	11.1558
1.87713E-03	11.0056
1.87717E-03	10.865
1.87721E-03	10.7335
1.87725E-03	10.6288
1.87729E-03	10.5081
1.87732E-03	10.4328
1.87735E-03	10.3614
1.87738E-03	10.2938
1.87741E-03	10.2299
1.87743E-03	10.1695
1.87746E-03	10.1125
1.87749E-03	10.0587
1.87750E-03	10.0515
1.87752E-03	10.0112
1.87755E-03	9.96714
1.87758E-03	9.92591
1.87761E-03	9.88734
1.87763E-03	9.8513
1.87766E-03	9.81764
1.87769E-03	9.78625
1.87772E-03	9.75799
1.87775E-03	9.7316
1.87777E-03	9.70697
1.87780E-03	9.68399
1.87783E-03	9.66256
1.87786E-03	9.64259
1.87788E-03	9.62398
1.87791E-03	9.60664
1.87794E-03	9.59048
1.87797E-03	9.57543
1.87799E-03	9.56141
1.87802E-03	9.54835
1.87805E-03	9.53617
1.87808E-03	9.52481
1.87810E-03	9.51421
1.87813E-03	9.50431
1.87815E-03	9.49883
1.87816E-03	9.49566
1.87819E-03	9.48849
1.87822E-03	9.48187
1.87824E-03	9.47575
1.87827E-03	9.4701
1.87830E-03	9.46432
1.87833E-03	9.45876
1.87837E-03	9.45368
1.87840E-03	9.44902
1.87843E-03	9.44475
1.87846E-03	9.44082
1.87849E-03	9.4372
1.87853E-03	9.43386
1.87856E-03	9.43077
1.87859E-03	9.4279
1.87862E-03	9.42522
1.87867E-03	9.42193
1.87871E-03	9.41891
1.87875E-03	9.41613
1.87879E-03	9.41354
1.87884E-03	9.41113
1.87888E-03	9.40886
1.87892E-03	9.40672
1.87898E-03	9.40391
1.87903E-03	9.40168
1.87910E-03	9.39885
1.87917E-03	9.39617
1.87924E-03	9.39361
1.87930E-03	9.39115
1.87940E-03	9.3876
1.87950E-03	9.38419
1.87961E-03	9.38089
1.87971E-03	9.37767
1.87984E-03	9.3735
1.87998E-03	9.36943
1.88013E-03	9.36483
1.88022E-03	9.36225
1.88040E-03	9.35717
1.88058E-03	9.35219
1.88076E-03	9.34729
1.88093E-03	9.34246
1.88111E-03	9.33768
1.88129E-03	9.33295
1.88156E-03	9.32588
1.88183E-03	9.31875
1.88211E-03	9.31169
1.88238E-03	9.30469
1.88266E-03	9.29773
1.88293E-03	9.29081
1.88330E-03	9.28164
1.88366E-03	9.27251
1.88403E-03	9.26343
1.88439E-03	9.25438
1.88491E-03	9.2417
1.88542E-03	9.22907
1.88576E-03	9.22067
1.88645E-03	9.2039
1.88713E-03	9.18718
1.88782E-03	9.17049
1.88850E-03	9.15383
1.88953E-03	9.12887
1.89040E-03	9.10768
1.89147E-03	9.08195
1.89253E-03	9.05623
1.89412E-03	9.0177
1.89572E-03	8.97921
1.89731E-03	8.94074
1.89890E-03	8.8959
1.90050E-03	8.85109
1.90289E-03	8.78391
1.90448E-03	8.73915
1.90687E-03	8.67206
1.90847E-03	8.6192
1.91006E-03	8.56637
1.91165E-03	8.51358
1.91325E-03	8.46083
1.91484E-03	8.39709
1.91643E-03	8.3334
1.91803E-03	8.26976
1.91922E-03	8.22208
1.91962E-03	8.20621
1.92041E-03	8.16726
1.92160E-03	8.10888
1.92278E-03	8.05056
1.92396E-03	7.99231
1.92436E-03	7.97291
1.92515E-03	7.9261
1.92633E-03	7.85596
1.92751E-03	7.78594
1.92830E-03	7.73004
1.92909E-03	7.67421
1.92988E-03	7.61846
1.93067E-03	7.56278
1.93146E-03	7.49519
1.93225E-03	7.42771
1.93310E-03	7.35554
1.93338E-03	7.33154
1.93394E-03	7.27337
1.93450E-03	7.2153
1.93507E-03	7.15733
1.93563E-03	7.09946
1.93620E-03	7.03079
1.93676E-03	6.96225
1.93732E-03	6.89387
1.93744E-03	6.87772
1.93811E-03	6.78103
1.93856E-03	6.71673
1.93901E-03	6.65257
1.93947E-03	6.578
1.93992E-03	6.50362
1.94014E-03	6.46653
1.94037E-03	6.42309
1.94092E-03	6.31753
1.94128E-03	6.24738
1.94164E-03	6.18012
1.94165E-03	6.17693
1.94202E-03	6.09429
1.94238E-03	6.01189
1.94274E-03	5.93294
1.94275E-03	5.92924
1.94312E-03	5.83326
1.94344E-03	5.74867
1.94384E-03	5.64614
1.94386E-03	5.63754
1.94415E-03	5.55192
1.94443E-03	5.46661
1.94471E-03	5.38165
1.94477E-03	5.36473
1.94499E-03	5.28591
1.94527E-03	5.18781
1.94555E-03	5.09023
1.94561E-03	5.07083
1.94589E-03	4.96041
1.94612E-03	4.8726
1.94617E-03	4.85076
1.94634E-03	4.77759
1.94657E-03	4.68056
1.94674E-03	4.60822
1.94679E-03	4.58114
1.94702E-03	4.47347
1.94725E-03	4.36656
1.94730E-03	4.34003
1.94745E-03	4.26256
1.94763E-03	4.1673
1.94772E-03	4.12002
1.94782E-03	4.06803
1.94800E-03	3.96483
1.94815E-03	3.88219
1.94818E-03	3.86049
1.94837E-03	3.74867
1.94855E-03	3.63797
1.94857E-03	3.62534
1.94873E-03	3.51831
1.94889E-03	3.4125
1.94899E-03	3.34881
1.94904E-03	3.31914
1.94918E-03	3.22132
1.94928E-03	3.1537
1.94932E-03	3.12252
1.94946E-03	3.01997
1.94960E-03	2.91894
1.94963E-03	2.89907
1.94974E-03	2.81366
1.94988E-03	2.70885
1.94995E-03	2.65752
1.95001E-03	2.61396
1.95012E-03	2.52856
1.95023E-03	2.44501
1.95035E-03	2.36354
1.95046E-03	2.28329
1.95057E-03	2.20575
1.95068E-03	2.13133
1.95080E-03	2.06431
1.95081E-03	2.05645
1.95090E-03	2.01
1.95095E-03	1.98696
1.95100E-03	1.96769
1.95106E-03	1.94824
1.95110E-03	1.937
1.95113E-03	1.93104
1.95120E-03	1.92205
1.95127E-03	1.9245
1.95127E-03	1.92504
1.95133E-03	1.93613
1.95135E-03	1.94291
1.95137E-03	1.95105
1.95141E-03	1.97203
1.95142E-03	1.97861
1.95145E-03	2.00074
1.95149E-03	2.03636
1.95154E-03	2.08269
1.95157E-03	2.12342
1.95158E-03	2.13807
1.95161E-03	2.18796
1.95164E-03	2.24346
1.95168E-03	2.3175
1.95169E-03	2.35164
1.95171E-03	2.40237
1.95174E-03	2.48154
1.95175E-03	2.49916
1.95179E-03	2.61001
1.95180E-03	2.63847
1.95181E-03	2.69243
1.95184E-03	2.81742
1.95185E-03	2.82605
1.95187E-03	2.93366
1.95190E-03	3.04958
1.95190E-03	3.05959
1.95193E-03	3.1991
1.95195E-03	3.3146
1.95195E-03	3.35029
1.95198E-03	3.51645
1.95200E-03	3.62649
1.95201E-03	3.70187
1.95204E-03	3.90449
1.95205E-03	3.99157
1.95207E-03	4.12613
1.95209E-03	4.36661
1.95211E-03	4.49529
1.95212E-03	4.60079
1.95214E-03	4.85325
1.95215E-03	4.88282
1.95216E-03	5.03338
1.95219E-03	5.31976
1.95219E-03	5.35222
1.95222E-03	5.69925
1.95223E-03	5.82835
1.95224E-03	5.99738
1.95227E-03	6.41766
1.95227E-03	6.43809
1.95230E-03	6.83042
1.95232E-03	7.17855
1.95233E-03	7.29668
1.95236E-03	7.87955
1.95236E-03	7.90667
1.95238E-03	8.40344
1.95241E-03	8.87527
1.95242E-03	9.08526
1.95244E-03	9.69392
1.95245E-03	9.7618
1.95247E-03	10.3131
1.95249E-03	10.8242
1.95250E-03	11.0469
1.95252E-03	11.7535
1.95253E-03	11.9615
1.95255E-03	12.5943
1.95257E-03	13.2247
1.95258E-03	13.6814
1.95261E-03	14.6562
1.95261E-03	14.706
1.95265E-03	15.9164
1.95265E-03	16.0833
1.95267E-03	16.8153
1.95269E-03	17.6441
1.95270E-03	18.004
1.95273E-03	19.2702
1.95273E-03	19.4052
1.95276E-03	20.9025
1.95277E-03	21.4831
1.95279E-03	22.6584
1.95281E-03	23.7496
1.95282E-03	24.3021
1.95285E-03	26.0493
1.95286E-03	26.2251
1.95288E-03	28.0032
1.95290E-03	28.9443
1.95292E-03	30.2759
1.95294E-03	31.889
1.95295E-03	32.7057
1.95299E-03	35.5183
1.95303E-03	38.6604
1.95304E-03	39.525
1.95306E-03	42.0242
1.95308E-03	43.8862
1.95311E-03	46.0367
1.95313E-03	48.6114
1.95315E-03	50.3489
1.95319E-03	54.6526
1.95319E-03	54.9638
1.95323E-03	59.9071
1.95324E-03	61.3007
1.95327E-03	65.1755
1.95330E-03	68.5315
1.95332E-03	71.5438
1.95336E-03	76.3365
1.95337E-03	78.7561
1.95341E-03	84.731
1.95342E-03	86.4517
1.95347E-03	93.7158
1.95348E-03	94.6327
1.95353E-03	103.301
1.95355E-03	108.381
1.95359E-03	115.555
1.95363E-03	123.345
1.95366E-03	128.58
1.95374E-03	144.21
1.95375E-03	146.179
1.95383E-03	164.981
1.95389E-03	177.62
1.95397E-03	196.343
1.95406E-03	215.799
1.95415E-03	236.174
1.95418E-03	242.241
1.95424E-03	255.845
1.95427E-03	261.611
1.95433E-03	274.317
1.95436E-03	279.681
1.95442E-03	291.161
1.95445E-03	295.996
1.95449E-03	302.435
1.95453E-03	309.453
1.95456E-03	312.457
1.95462E-03	320.077
1.95462E-03	321.045
1.95468E-03	326.686
1.95468E-03	327.368
1.95475E-03	332.781
1.95476E-03	333.116
1.95480E-03	335.074
1.95484E-03	336.78
1.95487E-03	337.309
1.95492E-03	338.006
1.95493E-03	337.954
1.95494E-03	337.947
1.95500E-03	336.452
1.95502E-03	335.965
1.95507E-03	333.373
1.95508E-03	332.373
1.95513E-03	328.535
1.95515E-03	327.095
1.95518E-03	324.379
1.95522E-03	320.197
1.95527E-03	314.15
1.95529E-03	311.896
1.95536E-03	301.474
1.95538E-03	298.826
1.95545E-03	286.885
1.95547E-03	283.864
1.95556E-03	267.45
1.95558E-03	262.202
1.95569E-03	241.12
1.95584E-03	211.922
1.95594E-03	191.537
1.95596E-03	188.758
1.95603E-03	174.135
1.95607E-03	166.489
1.95611E-03	160.768
1.95618E-03	147.949
1.95618E-03	147.705
1.95624E-03	137.632
1.95627E-03	134.002
1.95631E-03	127.222
1.95635E-03	121.34
1.95636E-03	120.553
1.95640E-03	114.293
1.95641E-03	113.516
1.95645E-03	108.374
1.95646E-03	106.186
1.95649E-03	102.75
1.95652E-03	99.3418
1.95654E-03	97.4205
1.95658E-03	92.9751
1.95658E-03	92.0835
1.95663E-03	87.0758
1.95663E-03	86.8005
1.95669E-03	81.8975
1.95669E-03	81.6277
1.95674E-03	77.3584
1.95675E-03	76.6131
1.95679E-03	73.1493
1.95680E-03	72.006
1.95684E-03	69.252
1.95686E-03	67.7828
1.95688E-03	66.5197
1.95691E-03	63.9191
1.95695E-03	61.5361
1.95697E-03	60.3989
1.95700E-03	58.7849
1.95703E-03	57.1875
1.95705E-03	56.0219
1.95710E-03	53.572
1.95710E-03	53.4417
1.95715E-03	51.1162
1.95716E-03	50.6685
1.95720E-03	48.9812
1.95722E-03	48.0599
1.95725E-03	47.0115
1.95729E-03	45.7151
1.95730E-03	45.1956
1.95735E-03	43.6064
1.95735E-03	43.5224
1.95740E-03	42.0274
1.95744E-03	41.1225
1.95746E-03	40.6129
1.95751E-03	39.3155
1.95752E-03	38.9579
1.95755E-03	38.3234
1.95759E-03	37.3791
1.95760E-03	37.0667
1.95763E-03	36.5099
1.95769E-03	35.4067
1.95770E-03	35.2848
1.95776E-03	34.2005
1.95779E-03	33.6037
1.95782E-03	33.183
1.95789E-03	32.245
1.95789E-03	32.1934
1.95795E-03	31.4091
1.95799E-03	30.9515
1.95801E-03	30.6278
1.95808E-03	29.9054
1.95811E-03	29.5067
1.95814E-03	29.2272
1.95821E-03	28.5679
1.95824E-03	28.2578
1.95828E-03	27.8915
1.95836E-03	27.255
1.95837E-03	27.1646
1.95843E-03	26.6923
1.95853E-03	25.9626
1.95856E-03	25.7557
1.95863E-03	25.3107
1.95873E-03	24.6921
1.95875E-03	24.5604
1.95882E-03	24.1419
1.95892E-03	23.6124
1.95896E-03	23.4244
1.95904E-03	23.0641
1.95916E-03	22.4782
1.95917E-03	22.4458
1.95929E-03	21.9517
1.95931E-03	21.865
1.95942E-03	21.4797
1.95954E-03	21.0198
1.95959E-03	20.8418
1.95967E-03	20.6004
1.95980E-03	20.2074
1.95987E-03	19.9683
1.95992E-03	19.8363
1.96007E-03	19.4422
1.96018E-03	19.1434
1.96024E-03	19.0133
1.96041E-03	18.625
1.96049E-03	18.4317
1.96058E-03	18.2617
1.96075E-03	17.9234
1.96080E-03	17.811
1.96092E-03	17.6168
1.96109E-03	17.3266
1.96125E-03	17.0375
1.96144E-03	16.7703
1.96164E-03	16.4837
1.96168E-03	16.4225
1.96183E-03	16.2313
1.96203E-03	15.9888
1.96223E-03	15.7471
1.96224E-03	15.7299
1.96242E-03	15.5408
1.96262E-03	15.3379
1.96281E-03	15.15
1.96292E-03	15.051
1.96317E-03	14.8291
1.96337E-03	14.657
1.96343E-03	14.6157
1.96368E-03	14.4306
1.96393E-03	14.2461
1.96419E-03	14.062
1.96421E-03	14.0416
1.96444E-03	13.907
1.96469E-03	13.7559
1.96495E-03	13.6052
1.96506E-03	13.5383
1.96526E-03	13.441
1.96557E-03	13.2886
1.96588E-03	13.1365
1.96602E-03	13.0675
1.96619E-03	12.9995
1.96650E-03	12.8751
1.96681E-03	12.751
1.96720E-03	12.5934
1.96727E-03	12.5702
1.96763E-03	12.4545
1.96802E-03	12.3253
1.96839E-03	12.2055
1.96841E-03	12.1979
1.96881E-03	12.0919
1.96920E-03	11.9861
1.96960E-03	11.8805
1.96991E-03	11.7977
1.97019E-03	11.7363
1.97058E-03	11.6505
1.97115E-03	11.5281
1.97160E-03	11.4304
1.97171E-03	11.41
1.97228E-03	11.3086
1.97284E-03	11.2074
1.97329E-03	11.1266
1.97340E-03	11.1096
1.97397E-03	11.0249
1.97453E-03	10.9403
1.97509E-03	10.8558
1.97549E-03	10.7968
1.97584E-03	10.7536
1.97657E-03	10.6612
1.97707E-03	10.5997
1.97756E-03	10.5383
1.97805E-03	10.477
1.97855E-03	10.4158
1.97904E-03	10.3548
1.97921E-03	10.3339
1.97948E-03	10.3014
1.97983E-03	10.2586
1.98018E-03	10.2159
1.98053E-03	10.1734
1.98088E-03	10.131
1.98115E-03	10.0994
1.98141E-03	10.0678
1.98167E-03	10.0364
1.98174E-03	10.0285
1.98194E-03	9.99918
1.98211E-03	9.97386
1.98228E-03	9.94865
1.98245E-03	9.92357
1.98262E-03	9.89867
1.98275E-03	9.88013
1.98287E-03	9.86172
1.98300E-03	9.8435
1.98303E-03	9.83924
1.98313E-03	9.81944
1.98321E-03	9.80232
1.98330E-03	9.78536
1.98339E-03	9.76765
1.98345E-03	9.75602
1.98351E-03	9.74455
1.98357E-03	9.73328
1.98363E-03	9.72226
1.98369E-03	9.71153
1.98374E-03	9.70373
1.98378E-03	9.69616
1.98383E-03	9.68888
1.98387E-03	9.68192
1.98389E-03	9.67888
1.98392E-03	9.67318
1.98396E-03	9.66302
1.98401E-03	9.65339
1.98404E-03	9.64729
1.98407E-03	9.64149
1.98410E-03	9.63602
1.98413E-03	9.6309
1.98416E-03	9.62618
1.98419E-03	9.62189
1.98422E-03	9.61808
1.98425E-03	9.61479
1.98427E-03	9.61245
1.98430E-03	9.61019
1.98433E-03	9.60867
1.98437E-03	9.60795
1.98440E-03	9.60811
1.98443E-03	9.60924
1.98445E-03	9.61053
1.98446E-03	9.61106
1.98449E-03	9.61351
1.98452E-03	9.6172
1.98455E-03	9.62224
1.98458E-03	9.62876
1.98462E-03	9.63687
1.98465E-03	9.6467
1.98468E-03	9.65838
1.98471E-03	9.67207
1.98474E-03	9.6879
1.98477E-03	9.70604
1.98480E-03	9.72666
1.98483E-03	9.74991
1.98487E-03	9.77599
1.98490E-03	9.80508
1.98493E-03	9.83734
1.98496E-03	9.86887
1.98498E-03	9.90321
1.98501E-03	9.94051
1.98504E-03	9.98091
1.98507E-03	10.0246
1.98508E-03	10.0402
1.98509E-03	10.0752
1.98512E-03	10.1313
