E(MeV)	Mo-nat
5.068780E-04	6.76693
5.069050E-04	6.7492
5.069500E-04	6.7205
5.069950E-04	6.69393
5.070400E-04	6.66916
5.070850E-04	6.64592
5.071300E-04	6.62399
5.071450E-04	6.61709
5.071860E-04	6.60227
5.072470E-04	6.58164
5.073070E-04	6.56241
5.073680E-04	6.54434
5.074290E-04	6.52723
5.074700E-04	6.51629
5.075510E-04	6.49535
5.076330E-04	6.47548
5.077140E-04	6.46117
5.077950E-04	6.4476
5.078990E-04	6.43122
5.080020E-04	6.4157
5.081060E-04	6.4009
5.082090E-04	6.38671
5.083130E-04	6.37304
5.083480E-04	6.36863
5.084170E-04	6.36217
5.085550E-04	6.34983
5.086930E-04	6.33808
5.088310E-04	6.3268
5.089970E-04	6.31375
5.091440E-04	6.3027
5.092900E-04	6.29198
5.094850E-04	6.27811
5.096800E-04	6.26465
5.098750E-04	6.25529
5.100700E-04	6.24622
5.102650E-04	6.2374
5.105410E-04	6.22525
5.107850E-04	6.21481
5.111100E-04	6.20124
5.114350E-04	6.18798
5.117600E-04	6.17497
5.120850E-04	6.16592
5.125730E-04	6.15265
5.130600E-04	6.13969
5.135480E-04	6.12697
5.140350E-04	6.11445
5.147660E-04	6.09594
5.154980E-04	6.07769
5.162290E-04	6.05965
5.169600E-04	6.04177
5.177400E-04	6.02781
5.185200E-04	6.01398
5.195600E-04	5.9957
5.206000E-04	5.97757
5.216400E-04	5.95959
5.226800E-04	5.94172
5.237200E-04	5.92397
5.247600E-04	5.90632
5.252800E-04	5.89753
5.267130E-04	5.87346
5.271910E-04	5.8655
5.281460E-04	5.85017
5.291020E-04	5.83496
5.300510E-04	5.81996
5.310010E-04	5.80508
5.319500E-04	5.79031
5.329000E-04	5.77568
5.339500E-04	5.7597
5.347370E-04	5.74786
5.355250E-04	5.73618
5.363130E-04	5.72466
5.371000E-04	5.71332
5.378880E-04	5.70222
5.386750E-04	5.69139
5.392000E-04	5.68438
5.394630E-04	5.6795
5.399870E-04	5.66995
5.405120E-04	5.66058
5.410370E-04	5.65143
5.415060E-04	5.64347
5.421250E-04	5.6333
5.425370E-04	5.62678
5.429500E-04	5.62049
5.433620E-04	5.61447
5.437750E-04	5.60876
5.441870E-04	5.60339
5.446000E-04	5.59843
5.450500E-04	5.5898
5.453500E-04	5.58442
5.456500E-04	5.57936
5.459500E-04	5.57467
5.462500E-04	5.57041
5.465500E-04	5.56664
5.468500E-04	5.56342
5.471120E-04	5.56113
5.473380E-04	5.55961
5.475620E-04	5.55855
5.477870E-04	5.55803
5.480120E-04	5.55811
5.482370E-04	5.55888
5.484620E-04	5.56046
5.486870E-04	5.56296
5.488840E-04	5.56603
5.490530E-04	5.56941
5.491000E-04	5.57057
5.492220E-04	5.57363
5.493910E-04	5.57878
5.495590E-04	5.58499
5.497280E-04	5.59241
5.498970E-04	5.60126
5.500660E-04	5.6118
5.502110E-04	5.62247
5.503330E-04	5.63276
5.504550E-04	5.64446
5.505770E-04	5.65782
5.506980E-04	5.67311
5.508200E-04	5.69069
5.509120E-04	5.70565
5.510030E-04	5.7224
5.510690E-04	5.73592
5.510950E-04	5.74187
5.511620E-04	5.75919
5.511670E-04	5.76054
5.512520E-04	5.78711
5.513360E-04	5.81658
5.514200E-04	5.84956
5.514840E-04	5.87707
5.515470E-04	5.90745
5.515750E-04	5.92247
5.516100E-04	5.9453
5.516730E-04	5.9905
5.517370E-04	6.04071
5.517790E-04	6.07749
5.518300E-04	6.12624
5.518370E-04	6.13413
5.518750E-04	6.1802
5.519200E-04	6.24035
5.519650E-04	6.30616
5.519690E-04	6.31219
5.520100E-04	6.38795
5.520550E-04	6.47824
5.520850E-04	6.54328
5.521000E-04	6.57798
5.521150E-04	6.61716
5.521450E-04	6.70031
5.521750E-04	6.78873
5.521900E-04	6.83585
5.522050E-04	6.88824
5.522350E-04	6.99939
5.522650E-04	7.1175
5.522800E-04	7.18011
5.522910E-04	7.23242
5.523250E-04	7.39869
5.523590E-04	7.57638
5.523700E-04	7.63979
5.523930E-04	7.77806
5.524260E-04	7.99915
5.524300E-04	8.02537
5.524600E-04	8.25007
5.524900E-04	8.48912
5.524940E-04	8.52119
5.525280E-04	8.82723
5.525500E-04	9.04377
5.525610E-04	9.15884
5.525950E-04	9.52412
5.525990E-04	9.56708
5.526290E-04	9.93053
5.526550E-04	10.2646
5.526570E-04	10.29
5.526910E-04	10.7677
5.527110E-04	11.0748
5.527240E-04	11.2815
5.527580E-04	11.8389
5.527680E-04	12.0012
5.527920E-04	12.4457
5.528240E-04	13.053
5.528260E-04	13.0906
5.528590E-04	13.7949
5.528800E-04	14.2427
5.528930E-04	14.5408
5.529330E-04	15.495
5.529360E-04	15.5643
5.529760E-04	16.5753
5.529870E-04	16.8749
5.530150E-04	17.6512
5.530400E-04	18.3765
5.530670E-04	19.1811
5.530940E-04	19.9866
5.531200E-04	20.8187
5.531650E-04	22.2904
5.531820E-04	22.8591
5.532400E-04	24.8755
5.532850E-04	26.4775
5.533900E-04	30.2356
5.534200E-04	31.3079
5.534990E-04	34.026
5.535660E-04	36.1729
5.535700E-04	36.2875
5.536340E-04	38.0907
5.536380E-04	38.1874
5.536900E-04	39.462
5.536940E-04	39.5435
5.537390E-04	40.465
5.537500E-04	40.6502
5.537860E-04	41.2168
5.538100E-04	41.5327
5.538330E-04	41.7843
5.538610E-04	42.0268
5.538790E-04	42.1453
5.539020E-04	42.2515
5.539120E-04	42.2739
5.539540E-04	42.2817
5.539720E-04	42.2317
5.540050E-04	42.0667
5.540260E-04	41.9055
5.540500E-04	41.6731
5.540780E-04	41.3343
5.541010E-04	41.0112
5.541330E-04	40.4799
5.541550E-04	40.0607
5.541960E-04	39.1898
5.542170E-04	38.7123
5.542750E-04	37.2291
5.542900E-04	36.8199
5.543500E-04	35.0777
5.544480E-04	31.9861
5.544630E-04	31.505
5.545860E-04	27.4522
5.546310E-04	26.0208
5.546650E-04	24.9663
5.547160E-04	23.4395
5.547180E-04	23.3847
5.547700E-04	21.9064
5.548000E-04	21.0944
5.548140E-04	20.7369
5.548570E-04	19.6456
5.548670E-04	19.4072
5.549010E-04	18.6383
5.549350E-04	17.907
5.549450E-04	17.7016
5.549780E-04	17.0593
5.550020E-04	16.5965
5.550110E-04	16.4534
5.550430E-04	15.9021
5.550700E-04	15.4768
5.550760E-04	15.3837
5.551090E-04	14.92
5.551380E-04	14.5393
5.551430E-04	14.4773
5.551760E-04	14.0835
5.551950E-04	13.8777
5.552100E-04	13.7275
5.552440E-04	13.4118
5.552650E-04	13.2262
5.552780E-04	13.1296
5.553110E-04	12.8885
5.553380E-04	12.7153
5.553450E-04	12.6731
5.553790E-04	12.5005
5.554120E-04	12.344
5.554460E-04	12.2334
5.554800E-04	12.1369
5.554870E-04	12.1183
5.555120E-04	12.0787
5.555470E-04	12.0337
5.555620E-04	12.0201
5.555830E-04	12.0169
5.556190E-04	12.0233
5.556250E-04	12.0267
5.556660E-04	12.0797
5.557000E-04	12.1359
5.557140E-04	12.1701
5.557610E-04	12.3054
5.557750E-04	12.3492
5.558090E-04	12.486
5.558500E-04	12.6665
5.558560E-04	12.6997
5.559050E-04	12.9746
5.559250E-04	13.0939
5.559550E-04	13.3043
5.560000E-04	13.635
5.560050E-04	13.6777
5.560550E-04	14.122
5.560750E-04	14.3069
5.561050E-04	14.618
5.561250E-04	14.8331
5.561550E-04	15.1859
5.561750E-04	15.4293
5.562050E-04	15.8277
5.562250E-04	16.1022
5.562550E-04	16.5506
5.562750E-04	16.8591
5.563050E-04	17.3625
5.563250E-04	17.7085
5.563550E-04	18.2721
5.563750E-04	18.659
5.564050E-04	19.2885
5.564250E-04	19.7202
5.564550E-04	20.4215
5.564750E-04	20.902
5.565050E-04	21.6812
5.565250E-04	22.2145
5.565550E-04	23.0778
5.565750E-04	23.6682
5.566050E-04	24.6216
5.566250E-04	25.273
5.566550E-04	26.3224
5.566750E-04	27.0377
5.567000E-04	27.9956
5.567250E-04	28.9717
5.567400E-04	29.5975
5.567750E-04	31.0821
5.567800E-04	31.3074
5.568200E-04	33.1451
5.568400E-04	34.1234
5.568800E-04	36.1236
5.569000E-04	37.1923
5.569400E-04	39.3726
5.569600E-04	40.5305
5.570000E-04	42.891
5.570300E-04	44.7589
5.570600E-04	46.6577
5.570900E-04	48.6468
5.571200E-04	50.6661
5.571800E-04	54.8899
5.572020E-04	56.4958
5.573130E-04	64.6761
5.573150E-04	64.8642
5.574400E-04	74.2835
5.574900E-04	78.0053
5.575280E-04	80.7007
5.575830E-04	84.5295
5.575940E-04	85.2372
5.576560E-04	89.1317
5.576690E-04	89.9251
5.577160E-04	92.4868
5.577420E-04	93.8507
5.577760E-04	95.4072
5.578020E-04	96.5344
5.578420E-04	97.97
5.578720E-04	98.9661
5.579040E-04	99.7675
5.579320E-04	100.389
5.579700E-04	100.904
5.579980E-04	101.227
5.580000E-04	101.251
5.580350E-04	101.33
5.580460E-04	101.333
5.580840E-04	101.093
5.580960E-04	100.988
5.581440E-04	100.211
5.581560E-04	99.989
5.581920E-04	99.0609
5.582080E-04	98.6115
5.582600E-04	96.7825
5.582720E-04	96.3329
5.583200E-04	94.1635
5.583480E-04	92.8456
5.583800E-04	91.1236
5.584140E-04	89.239
5.584450E-04	87.362
5.584800E-04	85.1903
5.585350E-04	81.5185
5.585800E-04	78.4588
5.587050E-04	69.5246
5.588080E-04	62.2057
5.588550E-04	58.8515
5.588900E-04	56.4789
5.589450E-04	52.7981
5.589480E-04	52.6332
5.590150E-04	48.3859
5.590180E-04	48.2362
5.590700E-04	45.1462
5.590830E-04	44.422
5.591220E-04	42.2357
5.591500E-04	40.7585
5.591750E-04	39.5006
5.592180E-04	37.402
5.592270E-04	36.9373
5.592650E-04	35.2295
5.592800E-04	34.5827
5.593150E-04	33.1015
5.593200E-04	32.902
5.593600E-04	31.3325
5.593650E-04	31.1395
5.594000E-04	29.87
5.594150E-04	29.3351
5.594400E-04	28.499
5.594650E-04	27.6775
5.594800E-04	27.2159
5.595150E-04	26.1581
5.595200E-04	26.0168
5.595600E-04	24.907
5.595650E-04	24.7707
5.596000E-04	23.8803
5.596150E-04	23.5063
5.596500E-04	22.6926
5.596650E-04	22.3517
5.597000E-04	21.6227
5.597400E-04	20.8086
5.597500E-04	20.6253
5.598000E-04	19.7303
5.598150E-04	19.4677
5.598500E-04	18.9161
5.598900E-04	18.2998
5.599000E-04	18.1607
5.599500E-04	17.4814
5.599650E-04	17.2818
5.600000E-04	16.8614
5.600400E-04	16.3905
5.600450E-04	16.337
5.600900E-04	15.865
5.601110E-04	15.6467
5.601500E-04	15.2835
5.601820E-04	14.986
5.602100E-04	14.7587
5.602700E-04	14.2743
5.602780E-04	14.2149
5.603300E-04	13.8444
5.603720E-04	13.5507
5.603900E-04	13.442
5.604500E-04	13.0771
5.604680E-04	12.9728
5.605200E-04	12.6904
5.605620E-04	12.4671
5.606000E-04	12.2921
5.606800E-04	11.9278
5.607050E-04	11.8164
5.607600E-04	11.6025
5.608400E-04	11.2983
5.608500E-04	11.2609
5.609200E-04	11.0318
5.610000E-04	10.775
5.610800E-04	10.5522
5.611500E-04	10.361
5.611700E-04	10.3123
5.612700E-04	10.0738
5.613000E-04	10.0036
5.613700E-04	9.85934
5.614700E-04	9.65729
5.615000E-04	9.59775
5.615700E-04	9.4775
5.616700E-04	9.30887
5.617300E-04	9.20936
5.617700E-04	9.15235
5.618700E-04	9.01229
5.619850E-04	8.85394
5.619900E-04	8.84717
5.621150E-04	8.70166
5.622450E-04	8.5532
5.622500E-04	8.54759
5.623750E-04	8.42551
5.625050E-04	8.30075
5.625100E-04	8.29602
5.626350E-04	8.19382
5.627650E-04	8.08925
5.628350E-04	8.03376
5.628950E-04	7.99332
5.630370E-04	7.89882
5.631930E-04	7.79769
5.632250E-04	7.77681
5.633470E-04	7.71002
5.635020E-04	7.62685
5.636150E-04	7.56736
5.636570E-04	7.54865
5.638130E-04	7.48147
5.640450E-04	7.38247
5.642000E-04	7.3175
5.644000E-04	7.25164
5.646000E-04	7.18685
5.648000E-04	7.12301
5.649500E-04	7.07576
5.650000E-04	7.06321
5.652000E-04	7.01377
5.654000E-04	6.965
5.657000E-04	6.89294
5.659250E-04	6.85099
5.661750E-04	6.80505
5.664250E-04	6.75973
5.666750E-04	6.71497
5.667500E-04	6.70169
5.669250E-04	6.67761
5.671750E-04	6.64365
5.675500E-04	6.59344
5.678000E-04	6.5604
5.678500E-04	6.55386
5.681250E-04	6.52625
5.684500E-04	6.49406
5.687750E-04	6.46226
5.691000E-04	6.43081
5.694000E-04	6.40207
5.694250E-04	6.40028
5.699120E-04	6.36607
5.704000E-04	6.33239
5.708500E-04	6.3017
5.713000E-04	6.27134
5.714000E-04	6.26466
5.717500E-04	6.24801
5.722000E-04	6.22686
5.726500E-04	6.20594
5.731000E-04	6.18521
5.735500E-04	6.16467
5.740000E-04	6.14428
5.744000E-04	6.12629
5.745000E-04	6.12318
5.750000E-04	6.10776
5.757500E-04	6.08488
5.765000E-04	6.06228
5.772500E-04	6.0399
5.780000E-04	6.0177
5.784000E-04	6.00596
5.787500E-04	5.99883
5.795000E-04	5.9837
5.802500E-04	5.96871
5.810000E-04	5.95382
5.820000E-04	5.93413
5.830000E-04	5.9146
5.840000E-04	5.89521
5.844000E-04	5.8875
5.850000E-04	5.8789
5.860000E-04	5.86469
5.870000E-04	5.85058
5.880000E-04	5.83656
5.890000E-04	5.82264
5.900000E-04	5.8088
5.912000E-04	5.79233
5.916000E-04	5.78687
5.926000E-04	5.77329
5.936000E-04	5.75982
5.946000E-04	5.74647
5.953500E-04	5.73656
5.961560E-04	5.726
5.969900E-04	5.7152
5.978240E-04	5.70456
5.983800E-04	5.69757
5.989360E-04	5.69068
5.994920E-04	5.6839
6.000480E-04	5.67725
6.006460E-04	5.67029
6.006500E-04	5.67024
6.010440E-04	5.66299
6.014430E-04	5.65577
6.018410E-04	5.64867
6.022390E-04	5.64173
6.026380E-04	5.63496
6.030360E-04	5.62839
6.033820E-04	5.62288
6.036760E-04	5.61836
6.039690E-04	5.61402
6.042630E-04	5.60988
6.045570E-04	5.60597
6.048510E-04	5.60233
6.048800E-04	5.60199
6.051440E-04	5.5954
6.053650E-04	5.59014
6.055850E-04	5.58512
6.057760E-04	5.58098
6.059670E-04	5.57707
6.061580E-04	5.57341
6.063490E-04	5.57004
6.065400E-04	5.567
6.067310E-04	5.56434
6.067600E-04	5.564
6.069220E-04	5.55902
6.071120E-04	5.55365
6.072590E-04	5.54991
6.074060E-04	5.54656
6.075530E-04	5.54365
6.077000E-04	5.54124
6.078470E-04	5.5394
6.079940E-04	5.53822
6.080520E-04	5.53805
6.081410E-04	5.53504
6.082870E-04	5.5309
6.083900E-04	5.5286
6.084930E-04	5.52687
6.085960E-04	5.52578
6.086990E-04	5.52541
6.088020E-04	5.52585
6.089040E-04	5.52723
6.090070E-04	5.52968
6.090810E-04	5.53231
6.091100E-04	5.53224
6.091910E-04	5.53304
6.092720E-04	5.53485
6.093520E-04	5.53781
6.094330E-04	5.54211
6.095140E-04	5.54794
6.095210E-04	5.54864
6.095950E-04	5.55217
6.096550E-04	5.55647
6.097160E-04	5.56216
6.097890E-04	5.57123
6.098550E-04	5.58183
6.099050E-04	5.59157
6.099550E-04	5.60311
6.100040E-04	5.61675
6.100540E-04	5.63283
6.101030E-04	5.65179
6.101090E-04	5.65428
6.101530E-04	5.67299
6.102020E-04	5.69807
6.102350E-04	5.71738
6.102690E-04	5.73908
6.103110E-04	5.77073
6.103490E-04	5.80404
6.103880E-04	5.84219
6.104260E-04	5.88588
6.104650E-04	5.9359
6.104910E-04	5.97322
6.105160E-04	6.01404
6.105420E-04	6.0587
6.105490E-04	6.07265
6.105680E-04	6.10952
6.105930E-04	6.16569
6.106190E-04	6.22679
6.106450E-04	6.29326
6.106710E-04	6.36553
6.106960E-04	6.4441
6.107230E-04	6.53527
6.107280E-04	6.5522
6.107600E-04	6.67702
6.107920E-04	6.8145
6.108240E-04	6.9658
6.108560E-04	7.13215
6.108590E-04	7.15105
6.108880E-04	7.32238
6.109200E-04	7.53117
6.109520E-04	7.75903
6.109680E-04	7.88462
6.109840E-04	8.01203
6.110160E-04	8.29172
6.110370E-04	8.49105
6.110490E-04	8.61594
6.110690E-04	8.8208
6.111020E-04	9.18098
6.111310E-04	9.53365
6.111340E-04	9.57015
6.111660E-04	10.0008
6.111990E-04	10.4617
6.112190E-04	10.7751
6.112310E-04	10.9592
6.112630E-04	11.4978
6.112780E-04	11.7578
6.112950E-04	12.0765
6.113350E-04	12.84
6.113370E-04	12.8701
6.113750E-04	13.6708
6.113950E-04	14.1287
6.114140E-04	14.5622
6.114540E-04	15.5135
6.114940E-04	16.5322
6.115130E-04	17.0477
6.115420E-04	17.8543
6.115720E-04	18.7035
6.116010E-04	19.5685
6.116540E-04	21.2027
6.116720E-04	21.7574
6.117330E-04	23.7793
6.117830E-04	25.4422
6.118360E-04	27.2103
6.118950E-04	29.1981
6.119770E-04	31.8625
6.120480E-04	33.9851
6.120830E-04	34.9482
6.121090E-04	35.6602
6.121620E-04	36.9269
6.121710E-04	37.1085
6.122210E-04	38.1059
6.122580E-04	38.7196
6.122720E-04	38.9293
6.123190E-04	39.4943
6.123340E-04	39.6251
6.123650E-04	39.8599
6.124000E-04	40.0205
6.124070E-04	40.033
6.124420E-04	40.0607
6.124660E-04	39.995
6.124940E-04	39.8897
6.125420E-04	39.5338
6.125440E-04	39.5138
6.126000E-04	38.8343
6.126070E-04	38.7208
6.126450E-04	38.0956
6.126730E-04	37.562
6.126940E-04	37.1499
6.127470E-04	35.9418
6.127550E-04	35.7321
6.128230E-04	33.9432
6.128350E-04	33.6069
6.128990E-04	31.7017
6.129230E-04	30.9751
6.130400E-04	27.2589
6.131110E-04	24.9985
6.131750E-04	22.9933
6.132340E-04	21.2455
6.132810E-04	19.9104
6.133300E-04	18.6
6.133640E-04	17.7324
6.133690E-04	17.5841
6.134090E-04	16.6338
6.134490E-04	15.7347
6.134810E-04	15.0442
6.134880E-04	14.8905
6.135280E-04	14.1116
6.135630E-04	13.4614
6.135690E-04	13.3595
6.135990E-04	12.8611
6.136340E-04	12.3005
6.136440E-04	12.1475
6.136690E-04	11.7855
6.136950E-04	11.4249
6.137220E-04	11.0829
6.137350E-04	10.9208
6.137480E-04	10.764
6.137750E-04	10.4675
6.138010E-04	10.1873
6.138260E-04	9.93835
6.138320E-04	9.88191
6.138650E-04	9.58631
6.138980E-04	9.31177
6.139170E-04	9.16442
6.139310E-04	9.06168
6.139640E-04	8.83638
6.139970E-04	8.62765
6.140300E-04	8.43411
6.140320E-04	8.42612
6.140630E-04	8.26554
6.140960E-04	8.11013
6.141290E-04	7.96619
6.141620E-04	7.83264
6.141700E-04	7.80483
6.141880E-04	7.74061
6.142140E-04	7.65594
6.142400E-04	7.57609
6.142650E-04	7.50067
6.142910E-04	7.42932
6.143080E-04	7.38488
6.143170E-04	7.36387
6.143550E-04	7.27825
6.143940E-04	7.19939
6.144320E-04	7.12644
6.144710E-04	7.05867
6.145100E-04	6.99541
6.145150E-04	6.98694
6.145480E-04	6.94238
6.145900E-04	6.88938
6.146400E-04	6.83168
6.146890E-04	6.7781
6.147350E-04	6.73173
6.147390E-04	6.72854
6.147890E-04	6.68842
6.148380E-04	6.65082
6.148880E-04	6.61536
6.149370E-04	6.58176
6.150030E-04	6.5394
6.150690E-04	6.4994
6.151020E-04	6.48048
6.151470E-04	6.45998
6.152130E-04	6.43104
6.152790E-04	6.40352
6.153670E-04	6.36871
6.154550E-04	6.33574
6.155430E-04	6.30433
6.156310E-04	6.27427
6.157190E-04	6.25179
6.158070E-04	6.23033
6.158960E-04	6.20976
6.159840E-04	6.18998
6.161010E-04	6.16468
6.162190E-04	6.14044
6.163360E-04	6.11713
6.163950E-04	6.10587
6.164540E-04	6.09753
6.165710E-04	6.08153
6.166890E-04	6.06616
6.168210E-04	6.04952
6.169680E-04	6.03173
6.171150E-04	6.01459
6.172620E-04	5.99802
6.174080E-04	5.98194
6.175550E-04	5.9663
6.175700E-04	5.96477
6.177020E-04	5.95517
6.178490E-04	5.94484
6.180330E-04	5.93235
6.182530E-04	5.91791
6.184730E-04	5.90397
6.186940E-04	5.89047
6.189140E-04	5.87735
6.191340E-04	5.86455
6.192740E-04	5.85662
6.193550E-04	5.8535
6.195750E-04	5.84522
6.198420E-04	5.83547
6.199990E-04	5.82987
6.203140E-04	5.81895
6.206280E-04	5.80833
6.209430E-04	5.79799
6.212570E-04	5.7879
6.215710E-04	5.77801
6.217950E-04	5.77112
6.218860E-04	5.76933
6.222000E-04	5.76332
6.226000E-04	5.75592
6.230000E-04	5.74878
6.233000E-04	5.7436
6.236500E-04	5.73775
6.237500E-04	5.73612
6.240500E-04	5.73136
6.243000E-04	5.72754
6.245500E-04	5.72387
6.248000E-04	5.72037
6.250500E-04	5.71708
6.253000E-04	5.71404
6.254870E-04	5.71196
6.256750E-04	5.71007
6.258690E-04	5.70838
6.260060E-04	5.70737
6.261440E-04	5.70655
6.262810E-04	5.70595
6.264190E-04	5.70561
6.265560E-04	5.70559
6.266000E-04	5.7057
6.266590E-04	5.7063
6.267630E-04	5.7076
6.268660E-04	5.70921
6.269500E-04	5.71082
6.270250E-04	5.7125
6.271000E-04	5.71447
6.271750E-04	5.71679
6.272500E-04	5.71953
6.273250E-04	5.72281
6.273750E-04	5.72536
6.274250E-04	5.72825
6.274750E-04	5.73156
6.275250E-04	5.73536
6.275500E-04	5.73756
6.275750E-04	5.74042
6.276120E-04	5.74517
6.276500E-04	5.75036
6.276870E-04	5.75608
6.277310E-04	5.76351
6.277630E-04	5.7694
6.277940E-04	5.77582
6.278250E-04	5.78286
6.278560E-04	5.79057
6.278870E-04	5.79905
6.279190E-04	5.80837
6.279500E-04	5.81864
6.279810E-04	5.82995
6.280130E-04	5.84243
6.280440E-04	5.85619
6.280750E-04	5.87138
6.281060E-04	5.88813
6.281370E-04	5.9066
6.281500E-04	5.91475
6.281690E-04	5.92844
6.282000E-04	5.95333
6.282220E-04	5.97263
6.282450E-04	5.99317
6.282680E-04	6.01502
6.282900E-04	6.03826
6.283130E-04	6.06295
6.283350E-04	6.0892
6.283690E-04	6.13164
6.284030E-04	6.17801
6.284270E-04	6.21549
6.284360E-04	6.22958
6.284700E-04	6.28844
6.285040E-04	6.35206
6.285370E-04	6.4207
6.285600E-04	6.46938
6.285930E-04	6.54396
6.286250E-04	6.62376
6.286570E-04	6.70895
6.286800E-04	6.77174
6.286900E-04	6.80111
6.287220E-04	6.90216
6.287550E-04	7.00889
6.287880E-04	7.1213
6.288320E-04	7.28628
6.288700E-04	7.43186
6.289200E-04	7.6369
6.289400E-04	7.72357
6.289700E-04	7.85696
6.290200E-04	8.08958
6.291000E-04	8.47875
6.293000E-04	9.48257
6.293750E-04	9.84054
6.294400E-04	10.1285
6.294600E-04	10.2089
6.294980E-04	10.3528
6.295500E-04	10.5304
6.296050E-04	10.6884
6.296550E-04	10.8042
6.296700E-04	10.8308
6.297000E-04	10.878
6.297520E-04	10.9295
6.297920E-04	10.9446
6.297990E-04	10.9459
6.298480E-04	10.9256
6.299000E-04	10.8717
6.299450E-04	10.7989
6.299600E-04	10.7665
6.299950E-04	10.6834
6.300500E-04	10.5224
6.301020E-04	10.3419
6.301500E-04	10.1572
6.301600E-04	10.1167
6.302250E-04	9.82697
6.303000E-04	9.46721
6.305200E-04	8.36025
6.305930E-04	8.00974
6.306550E-04	7.7226
6.306800E-04	7.61387
6.307050E-04	7.5081
6.307550E-04	7.30869
6.307960E-04	7.15386
6.308290E-04	7.03822
6.308610E-04	6.92824
6.308940E-04	6.82395
6.309200E-04	6.74426
6.309260E-04	6.7262
6.309590E-04	6.63789
6.309910E-04	6.55501
6.310240E-04	6.47742
6.310510E-04	6.41577
6.310850E-04	6.34493
6.311190E-04	6.27918
6.311530E-04	6.21827
6.311860E-04	6.16192
6.312050E-04	6.133
6.312200E-04	6.1117
6.312540E-04	6.06779
6.312760E-04	6.04061
6.312990E-04	6.01502
6.313210E-04	5.99092
6.313440E-04	5.96825
6.313660E-04	5.94692
6.313890E-04	5.92686
6.314160E-04	5.90446
6.314470E-04	5.88041
6.314780E-04	5.85833
6.315090E-04	5.83805
6.315410E-04	5.81941
6.315500E-04	5.81426
6.315720E-04	5.80389
6.316030E-04	5.79044
6.316340E-04	5.7782
6.316660E-04	5.76707
6.316970E-04	5.75693
6.317280E-04	5.74769
6.317590E-04	5.73925
6.317910E-04	5.73154
6.318220E-04	5.72446
6.318530E-04	5.71796
6.318840E-04	5.71198
6.319220E-04	5.7054
6.319660E-04	5.69846
6.320090E-04	5.69218
6.320530E-04	5.68648
6.320970E-04	5.68126
6.321410E-04	5.67646
6.321840E-04	5.67202
6.322500E-04	5.66593
6.323160E-04	5.66039
6.323810E-04	5.65531
6.324470E-04	5.6506
6.325000E-04	5.64703
6.325120E-04	5.64639
6.326000E-04	5.64227
6.326940E-04	5.63826
6.327870E-04	5.6346
6.328810E-04	5.63122
6.329750E-04	5.62808
6.331000E-04	5.62421
6.332250E-04	5.62064
6.333500E-04	5.61731
6.334750E-04	5.61419
6.336000E-04	5.61124
6.337870E-04	5.60709
6.339750E-04	5.60322
6.341620E-04	5.59956
6.343500E-04	5.59609
6.345370E-04	5.59277
6.347250E-04	5.58958
6.349750E-04	5.58548
6.352250E-04	5.58155
6.354750E-04	5.57774
6.357870E-04	5.57313
6.361620E-04	5.56778
6.365380E-04	5.56258
6.369120E-04	5.5575
6.374750E-04	5.55006
6.380370E-04	5.54279
6.386000E-04	5.53566
6.392000E-04	5.52818
6.399500E-04	5.51896
6.407000E-04	5.50988
6.416000E-04	5.49912
6.425000E-04	5.48851
6.434000E-04	5.47803
6.443000E-04	5.46768
6.451930E-04	5.45756
6.460810E-04	5.44762
6.469700E-04	5.43783
6.473600E-04	5.43361
6.478590E-04	5.42545
6.487470E-04	5.41111
6.496010E-04	5.39757
6.503850E-04	5.38539
6.509070E-04	5.37744
6.514300E-04	5.36965
6.519530E-04	5.36204
6.524750E-04	5.35466
6.529980E-04	5.34755
6.533000E-04	5.34361
6.533890E-04	5.34158
6.537950E-04	5.33261
6.542080E-04	5.3238
6.544820E-04	5.31815
6.547570E-04	5.3127
6.550320E-04	5.3075
6.553070E-04	5.30259
6.555830E-04	5.29803
6.558230E-04	5.29439
6.558850E-04	5.29355
6.560290E-04	5.28938
6.562360E-04	5.28378
6.564420E-04	5.27859
6.566480E-04	5.2739
6.568030E-04	5.27077
6.569580E-04	5.26804
6.571120E-04	5.26579
6.572670E-04	5.2641
6.573700E-04	5.26335
6.574800E-04	5.26295
6.574940E-04	5.26256
6.576170E-04	5.25964
6.577410E-04	5.25742
6.578340E-04	5.2563
6.579270E-04	5.25575
6.580200E-04	5.25585
6.581120E-04	5.25675
6.582050E-04	5.2586
6.582980E-04	5.26165
6.583600E-04	5.2645
6.584150E-04	5.26783
6.584360E-04	5.26879
6.584920E-04	5.27238
6.585490E-04	5.27696
6.586060E-04	5.28272
6.586620E-04	5.28991
6.587190E-04	5.29884
6.587570E-04	5.30593
6.587950E-04	5.31408
6.588330E-04	5.32346
6.588710E-04	5.33422
6.589080E-04	5.34656
6.589460E-04	5.3607
6.589800E-04	5.37534
6.590110E-04	5.39014
6.590420E-04	5.40666
6.590730E-04	5.42508
6.591040E-04	5.44562
6.591350E-04	5.46848
