E(MeV)	Cr-nat			
9.32620E-01	1.92385			
9.33460E-01	1.95199			
9.34300E-01	2.04904			
9.35140E-01	2.23918			
9.35980E-01	2.54601			
9.37270E-01	3.19837			
9.37910E-01	3.49919			
9.38550E-01	3.70467			
9.39190E-01	3.7564			
9.39602E-01	3.68929			
9.42120E-01	2.90318			
9.43990E-01	2.39196			
9.45860E-01	1.96762			
9.47730E-01	1.63806			
9.49600E-01	1.41075			
9.50750E-01	1.33294			
9.51616E-01	1.34029			
9.51905E-01	1.3448			
9.52771E-01	1.45371			
9.53060E-01	1.49236			
9.53635E-01	1.65595			
9.54066E-01	1.78011			
9.54210E-01	1.82395			
9.54785E-01	2.10255			
9.55360E-01	2.38496			
9.56010E-01	2.77203			
9.56230E-01	2.87208			
9.56450E-01	2.93897			
9.56670E-01	2.96637			
9.56873E-01	2.96039			
9.57157E-01	2.90876			
9.57320E-01	2.87648			
9.58860E-01	2.48711			
9.59740E-01	2.31494			
9.60400E-01	2.22588			
9.60840E-01	2.19102			
9.61280E-01	2.1787			
9.61725E-01	2.18836			
9.62170E-01	2.21797			
9.63050E-01	2.33161			
9.64380E-01	2.60167			
9.65930E-01	2.97725			
9.66370E-01	3.16143			
9.67040E-01	3.61048			
9.68370E-01	4.77775			
9.69040E-01	5.26487			
9.69710E-01	5.5342			
9.70160E-01	5.54821			
9.70830E-01	5.37874			
9.71500E-01	5.0916			
9.73520E-01	4.04571			
9.74190E-01	3.77502			
9.74640E-01	3.64818			
9.75090E-01	3.56473			
9.75550E-01	3.51824			
9.76450E-01	3.51017			
9.78030E-01	3.59236			
9.78940E-01	3.56335			
9.79610E-01	3.47453			
9.80520E-01	3.26199			
9.81880E-01	2.89752			
9.82110E-01	2.81417			
9.82500E-01	2.63731			
9.83270E-01	2.2405			
9.83650E-01	2.07541			
9.83943E-01	1.993			
9.84040E-01	1.96913			
9.84305E-01	1.95595			
9.84570E-01	1.94848			
9.84964E-01	2.01862			
9.85095E-01	2.04489			
9.85620E-01	2.20958			
9.86150E-01	2.4001			
9.86680E-01	2.56942			
9.87370E-01	2.71477			
9.88750E-01	2.95603			
9.90600E-01	3.32707			
9.91520E-01	3.48707			
9.92670E-01	3.61934			
9.93820E-01	3.65386			
9.94533E-01	3.61413			
9.95450E-01	3.45296			
9.95910E-01	3.36066			
9.96710E-01	3.25937			
9.99120E-01	3.15845			
9.99930E-01	3.07015			
1.00000E+00	3.05678			
1.00110E+00	2.84668			
1.00170E+00	2.7743			
1.00230E+00	2.78824			
1.00290E+00	2.93257			
1.00340E+00	3.15793			
1.00390E+00	3.42986			
1.00430E+00	3.67322			
1.00468E+00	3.7935			
1.00480E+00	3.82824			
1.00486E+00	3.83136			
1.00530E+00	3.82066			
1.00567E+00	3.6755			
1.00580E+00	3.62198			
1.00600E+00	3.49184			
1.00650E+00	3.24823			
1.00670E+00	3.17755			
1.00720E+00	3.1362			
1.00770E+00	3.17472			
1.00820E+00	3.23259			
1.00910E+00	3.45093			
1.00950E+00	3.65133			
1.01000E+00	3.94966			
1.01020E+00	4.13748			
1.01050E+00	4.34571			
1.01070E+00	4.51617			
1.01100E+00	4.64917			
1.01120E+00	4.69759			
1.01139E+00	4.66139			
1.01157E+00	4.58794			
1.01170E+00	4.53028			
1.01190E+00	4.35892			
1.01220E+00	4.13966			
1.01240E+00	3.92881			
1.01310E+00	3.38479			
1.01370E+00	2.95671			
1.01440E+00	2.62046			
1.01510E+00	2.36634			
1.01570E+00	2.18091			
1.01670E+00	2.00539			
1.01760E+00	1.90442			
1.01850E+00	1.84807			
1.01950E+00	1.80685			
1.02040E+00	1.75209			
1.02210E+00	1.58041			
1.02370E+00	1.3951			
1.02450E+00	1.33424			
1.02500E+00	1.31698			
1.02550E+00	1.30818			
1.02552E+00	1.30917			
1.02584E+00	1.32508			
1.02595E+00	1.33305			
1.02640E+00	1.37563			
1.02690E+00	1.45123			
1.02750E+00	1.58382			
1.02770E+00	1.64613			
1.02800E+00	1.70137			
1.02830E+00	1.7356			
1.02880E+00	1.74252			
1.02930E+00	1.72131			
1.02974E+00	1.7193			
1.02980E+00	1.72081			
1.03017E+00	1.77022			
1.03030E+00	1.7903			
1.03055E+00	1.88105			
1.03077E+00	1.96397			
1.03080E+00	1.97883			
1.03091E+00	2.05256			
1.03159E+00	2.519			
1.03170E+00	2.59986			
1.03230E+00	3.1589			
1.03250E+00	3.34436			
1.03290E+00	3.65683			
1.03328E+00	3.85045			
1.03340E+00	3.90951			
1.03370E+00	3.96162			
1.03389E+00	3.95323			
1.03408E+00	3.90847			
1.03420E+00	3.87123			
1.03457E+00	3.64151			
1.03470E+00	3.55865			
1.03490E+00	3.36783			
1.03520E+00	3.16029			
1.03540E+00	2.9882			
1.03565E+00	2.85534			
1.03590E+00	2.73081			
1.03628E+00	2.6355			
1.03640E+00	2.60703			
1.03690E+00	2.56841			
1.03790E+00	2.55482			
1.03840E+00	2.49486			
1.03890E+00	2.37324			
1.03928E+00	2.22708			
1.03940E+00	2.17487			
1.03960E+00	2.05655			
1.03990E+00	1.92517			
1.04010E+00	1.81012			
1.04035E+00	1.7158			
1.04060E+00	1.62652			
1.04097E+00	1.5471			
1.04110E+00	1.52258			
1.04160E+00	1.46946			
1.04230E+00	1.44797			
1.04310E+00	1.48378			
1.04380E+00	1.56648			
1.04460E+00	1.68627			
1.04630E+00	2.05502			
1.04730E+00	2.31327			
1.04810E+00	2.53835			
1.04830E+00	2.61683			
1.04860E+00	2.70386			
1.04880E+00	2.78514			
1.04990E+00	3.1192			
1.05060E+00	3.35125			
1.05210E+00	3.72787			
1.05290E+00	3.84626			
1.05390E+00	3.91251			
1.05540E+00	3.87334			
1.05690E+00	3.73332			
1.05790E+00	3.57127			
1.06020E+00	3.03292			
1.06130E+00	2.79471			
1.06240E+00	2.66821			
1.06346E+00	2.71746			
1.06354E+00	2.72654			
1.06500E+00	2.99264			
1.06540E+00	3.01049			
1.06620E+00	2.89266			
1.06710E+00	2.61602			
1.06790E+00	2.27386			
1.06870E+00	1.95361			
1.06930E+00	1.79453			
1.06950E+00	1.74495			
1.06990E+00	1.72555			
1.07030E+00	1.71128			
1.07090E+00	1.79023			
1.07110E+00	1.81898			
1.07190E+00	2.03086			
1.07440E+00	3.01141			
1.07600E+00	3.54256			
1.07650E+00	3.69091			
1.07700E+00	3.8119			
1.07780E+00	3.92008			
1.07830E+00	3.94064			
1.07890E+00	3.92426			
1.07990E+00	3.80193			
1.08070E+00	3.64995			
1.08220E+00	3.30248			
1.08313E+00	3.20074			
1.08315E+00	3.2007			
1.08351E+00	3.20415			
1.08365E+00	3.21141			
1.08420E+00	3.2824			
1.08470E+00	3.41071			
1.08490E+00	3.48231			
1.08570E+00	3.69449			
1.08620E+00	3.77929			
1.08627E+00	3.78113			
1.08668E+00	3.77769			
1.08730E+00	3.68559			
1.08810E+00	3.49028			
1.08860E+00	3.38297			
1.08920E+00	3.32925			
1.08969E+00	3.34292			
1.09050E+00	3.44797			
1.09130E+00	3.59975			
1.09290E+00	4.00466			
1.09340E+00	4.10186			
1.09400E+00	4.12862			
1.09497E+00	3.8881			
1.09530E+00	3.76423			
1.09550E+00	3.6472			
1.09630E+00	3.29777			
1.09740E+00	2.95804			
1.09800E+00	2.84659			
1.09850E+00	2.77714			
1.09930E+00	2.71445			
1.09990E+00	2.62487			
1.10020E+00	2.55064			
1.10040E+00	2.46847			
1.10070E+00	2.37609			
1.10090E+00	2.299			
1.10120E+00	2.23513			
1.10150E+00	2.19853			
1.10180E+00	2.19253			
1.10230E+00	2.25384			
1.10260E+00	2.31509			
1.10340E+00	2.56154			
1.10500E+00	3.17994			
1.10580E+00	3.43666			
1.10660E+00	3.58164			
1.10720E+00	3.59186			
1.10799E+00	3.48974			
1.10860E+00	3.36138			
1.10910E+00	3.21129			
1.10970E+00	3.05368			
1.10990E+00	2.98289			
1.11040E+00	2.84816			
1.11130E+00	2.69744			
1.11180E+00	2.64986			
1.11232E+00	2.64835			
1.11240E+00	2.64962			
1.11295E+00	2.70673			
1.11350E+00	2.80186			
1.11410E+00	2.95858			
1.11430E+00	3.04796			
1.11490E+00	3.26116			
1.11570E+00	3.60541			
1.11740E+00	4.39009			
1.12010E+00	5.81199			
1.12070E+00	5.99702			
1.12120E+00	6.06264			
1.12180E+00	5.97218			
1.12240E+00	5.70144			
1.12260E+00	5.52643			
1.12320E+00	5.10219			
1.12400E+00	4.45434			
1.12570E+00	3.26832			
1.12660E+00	2.80286			
1.12740E+00	2.47355			
1.12810E+00	2.3222			
1.12870E+00	2.25206			
1.12940E+00	2.23571			
1.13070E+00	2.26501			
1.13170E+00	2.25856			
1.13480E+00	2.13594			
1.13580E+00	2.12868			
1.13857E+00	2.2464			
1.13950E+00	2.25503			
1.14051E+00	2.20447			
1.14130E+00	2.11086			
1.14200E+00	1.99989			
1.14280E+00	1.91251			
1.14360E+00	1.89131			
1.14439E+00	1.9747			
1.14465E+00	2.03376			
1.14500E+00	2.11873			
1.14520E+00	2.20189			
1.14660E+00	2.62725			
1.14730E+00	2.81891			
1.14810E+00	2.94978			
1.14880E+00	2.99924			
1.14960E+00	2.95033			
1.15040E+00	2.80125			
1.15070E+00	2.71546			
1.15150E+00	2.57122			
1.15210E+00	2.53521			
1.15268E+00	2.5779			
1.15286E+00	2.61909			
1.15320E+00	2.71166			
1.15380E+00	2.94063			
1.15440E+00	3.27276			
1.15500E+00	3.71687			
1.15590E+00	4.43405			
1.15670E+00	4.95986			
1.15730E+00	5.15049			
1.15760E+00	5.18055			
1.15790E+00	5.15967			
1.15820E+00	5.09109			
1.15850E+00	4.97762			
1.15880E+00	4.82185			
1.15940E+00	4.41895			
1.16000E+00	3.92754			
1.16050E+00	3.41442			
1.16110E+00	2.92491			
1.16155E+00	2.62351			
1.16170E+00	2.52692			
1.16215E+00	2.33156			
1.16230E+00	2.26909			
1.16280E+00	2.11495			
1.16340E+00	2.02791			
1.16450E+00	1.93454			
1.16620E+00	1.72152			
1.16680E+00	1.68182			
1.16738E+00	1.6905			
1.16756E+00	1.71051			
1.16790E+00	1.75626			
1.16960E+00	2.03424			
1.17020E+00	2.05432			
1.17070E+00	2.0053			
1.17180E+00	1.79029			
1.17230E+00	1.67806			
1.17280E+00	1.59648			
1.17330E+00	1.56471			
1.17383E+00	1.57443			
1.17540E+00	1.66957			
1.17680E+00	1.67967			
1.17720E+00	1.70753			
1.17757E+00	1.75546			
1.17770E+00	1.77456			
1.17800E+00	1.87391			
1.17890E+00	2.18216			
1.18150E+00	3.38148			
1.18240E+00	3.67798			
1.18270E+00	3.77162			
1.18395E+00	3.76318			
1.18401E+00	3.75749			
1.18460E+00	3.56554			
1.18550E+00	3.16412			
1.18700E+00	2.61252			
1.18840E+00	2.22258			
1.18990E+00	1.95445			
1.19130E+00	1.77064			
1.19370E+00	1.54863			
1.19560E+00	1.41676			
1.19660E+00	1.38059			
1.19750E+00	1.37325			
1.19844E+00	1.39551			
1.19938E+00	1.43976			
1.20000E+00	1.46932			
1.20140E+00	1.53548			
1.20230E+00	1.55562			
1.20360E+00	1.55827			
1.20420E+00	1.58839			
1.20480E+00	1.66566			
1.20525E+00	1.77256			
1.20540E+00	1.81147			
1.20570E+00	1.94139			
1.20660E+00	2.34134			
1.20790E+00	3.09835			
1.20910E+00	3.94645			
1.21040E+00	4.75837			
1.21160E+00	5.39771			
1.21220E+00	5.61353			
1.21280E+00	5.74209			
1.21350E+00	5.77406			
1.21410E+00	5.6982			
1.21470E+00	5.50423			
1.21600E+00	4.7768			
1.21660E+00	4.34873			
1.21790E+00	3.62231			
1.21830E+00	3.487			
1.21900E+00	3.32906			
1.21980E+00	3.25363			
1.22110E+00	3.17222			
1.22240E+00	3.12081			
1.22510E+00	3.09244			
1.22899E+00	3.17652			
1.23400E+00	3.32977			
1.23630E+00	3.34301			
1.23702E+00	3.30913			
1.23840E+00	3.13654			
1.24130E+00	2.57353			
1.24270E+00	2.33428			
1.24410E+00	2.22187			
1.24474E+00	2.23579			
1.24495E+00	2.24407			
1.24580E+00	2.31796			
1.24750E+00	2.59119			
1.24930E+00	2.96897			
1.25030E+00	3.22082			
1.25120E+00	3.55063			
1.25220E+00	3.99907			
1.25320E+00	4.60065			
1.25390E+00	5.10553			
1.25450E+00	5.64582			
1.25580E+00	6.66698			
1.25650E+00	7.05145			
1.25720E+00	7.29833			
1.25784E+00	7.41368			
1.25788E+00	7.41387			
1.25845E+00	7.41085			
1.25910E+00	7.30382			
1.25980E+00	7.11047			
1.26110E+00	6.52806			
1.26380E+00	5.00374			
1.26510E+00	4.31109			
1.26640E+00	3.82847			
1.26710E+00	3.69502			
1.26780E+00	3.62805			
1.27040E+00	3.55429			
1.27240E+00	3.38436			
1.27550E+00	3.04484			
1.27850E+00	2.65925			
1.27990E+00	2.52389			
1.28190E+00	2.41307			
1.28560E+00	2.25164			
1.28680E+00	2.21938			
1.28795E+00	2.22674			
1.28910E+00	2.29579			
1.29000E+00	2.39496			
1.29090E+00	2.52993			
1.29180E+00	2.69229			
1.29590E+00	3.57237			
1.29720E+00	3.77603			
1.29840E+00	3.91549			
1.29960E+00	3.97048			
1.30100E+00	3.97618			
1.30190E+00	4.09784			
1.30270E+00	4.35137			
1.30350E+00	4.63695			
1.30420E+00	4.80639			
1.30490E+00	4.82487			
1.30552E+00	4.72417			
1.30565E+00	4.69491			
1.30690E+00	4.27937			
1.30720E+00	4.2007			
1.30760E+00	4.15025			
1.30855E+00	4.15634			
1.30950E+00	4.18298			
1.31059E+00	4.09996			
1.31197E+00	3.90796			
1.31200E+00	3.9038			
1.31350E+00	3.58039			
1.31535E+00	3.05585			
1.31570E+00	2.96059			
1.31670E+00	2.7822			
1.31720E+00	2.75167			
1.31751E+00	2.76171			
1.31770E+00	2.78965			
1.31830E+00	2.9633			
1.31850E+00	3.02562			
1.31944E+00	3.54021			
1.32000E+00	3.85169			
1.32070E+00	4.2583			
1.32150E+00	4.54287			
1.32220E+00	4.63041			
1.32261E+00	4.60602			
1.32330E+00	4.44623			
1.32370E+00	4.30839			
1.32400E+00	4.15333			
1.32510E+00	3.67989			
1.32610E+00	3.43439			
1.32680E+00	3.35878			
1.32750E+00	3.32687			
1.33080E+00	3.37501			
1.33450E+00	3.20287			
1.33610E+00	3.05891			
1.33860E+00	2.76698			
1.33970E+00	2.67459			
1.34070E+00	2.61821			
1.34180E+00	2.61038			
1.34274E+00	2.66007			
1.34305E+00	2.6918			
1.34430E+00	2.83337			
1.34510E+00	2.90005			
1.34580E+00	2.91242			
1.34655E+00	2.8457			
1.34680E+00	2.80255			
1.34780E+00	2.61053			
1.34820E+00	2.5814			
1.34860E+00	2.61522			
1.34890E+00	2.68804			
1.34900E+00	2.71697			
1.34952E+00	2.98475			
1.34970E+00	3.07918			
1.35000E+00	3.30853			
1.35040E+00	3.56646			
1.35110E+00	4.09674			
1.35260E+00	5.02615			
1.35340E+00	5.32252			
1.35410E+00	5.43741			
1.35451E+00	5.41358			
1.35520E+00	5.23995			
1.35670E+00	4.57045			
1.35740E+00	4.18584			
1.35820E+00	3.832			
1.35890E+00	3.56398			
1.35970E+00	3.42391			
1.36039E+00	3.43477			
1.36190E+00	3.65646			
1.36260E+00	3.72343			
1.36329E+00	3.67103			
1.36370E+00	3.57171			
1.36410E+00	3.43108			
1.36440E+00	3.2692			
1.36520E+00	2.90682			
1.36630E+00	2.46358			
1.36730E+00	2.12193			
1.36840E+00	1.88254			
1.36940E+00	1.75084			
1.37050E+00	1.7283			
1.37137E+00	1.78764			
1.37400E+00	2.1409			
1.37490E+00	2.21316			
1.37640E+00	2.18763			
1.37800E+00	2.022			
1.37960E+00	1.80199			
1.38110E+00	1.61491			
1.38270E+00	1.54664			
1.38380E+00	1.60644			
1.38490E+00	1.72886			
1.38600E+00	1.87014			
1.38720E+00	1.98712			
1.38830E+00	2.03588			
1.38892E+00	2.02117			
1.38918E+00	2.00748			
1.39030E+00	1.93177			
1.39100E+00	1.89753			
1.39170E+00	1.89366			
1.39287E+00	1.99305			
1.39295E+00	2.00331			
1.39420E+00	2.20664			
1.39540E+00	2.4682			
1.39670E+00	2.72632			
1.39800E+00	2.92426			
1.39920E+00	3.02322			
1.40000E+00	3.05731			
1.40240E+00	3.15933			
1.40520E+00	3.3196			
1.40680E+00	3.33557			
1.41005E+00	3.12544			
1.41080E+00	3.11489			
1.41155E+00	3.14039			
1.41230E+00	3.1984			
1.41310E+00	3.30295			
1.41390E+00	3.45326			
1.41470E+00	3.64529			
1.41740E+00	4.52854			
1.41780E+00	4.66108			
1.41820E+00	4.75125			
1.41860E+00	4.78602			
1.41900E+00	4.74648			
1.41940E+00	4.62131			
1.41980E+00	4.42636			
1.42100E+00	3.6705			
1.42170E+00	3.27549			
1.42240E+00	2.95908			
1.42310E+00	2.71228			
1.42380E+00	2.52547			
1.42450E+00	2.38939			
1.42580E+00	2.24936			
1.42710E+00	2.23653			
1.42839E+00	2.34725			
1.42960E+00	2.58265			
1.43090E+00	2.93672			
1.43290E+00	3.61577			
1.43370E+00	3.82252			
1.43450E+00	3.96095			
1.43530E+00	4.02713			
1.43622E+00	4.01775			
1.43740E+00	3.89546			
1.43890E+00	3.69803			
1.43980E+00	3.67615			
1.44060E+00	3.72398			
1.44140E+00	3.82998			
1.44220E+00	3.98368			
1.44670E+00	5.13952			
1.44750E+00	5.29359			
1.44830E+00	5.404			
1.44950E+00	5.46657			
1.45035E+00	5.41536			
1.45120E+00	5.24316			
1.45200E+00	4.96846			
1.45400E+00	4.07897			
1.45480E+00	3.7537			
1.45570E+00	3.48754			
1.45650E+00	3.30805			
1.45730E+00	3.23693			
1.45810E+00	3.28922			
1.45890E+00	3.44307			
1.45980E+00	3.66966			
1.46182E+00	4.34306			
1.46200E+00	4.40409			
1.46210E+00	4.43799			
1.46220E+00	4.46734			
1.46350E+00	4.72686			
1.46430E+00	4.7641			
1.46479E+00	4.73495			
1.46560E+00	4.56945			
1.46680E+00	4.1489			
1.46770E+00	3.94359			
1.46810E+00	3.91508			
1.46945E+00	4.0082			
1.46990E+00	4.04012			
1.47110E+00	3.92059			
1.47230E+00	3.60956			
1.47360E+00	3.23376			
1.47480E+00	2.92437			
1.47570E+00	2.83452			
1.47600E+00	2.80894			
1.47725E+00	2.97622			
1.47737E+00	3.0055			
1.47850E+00	3.3886			
1.47980E+00	3.90403			
1.48100E+00	4.41189			
1.48230E+00	4.79978			
1.48310E+00	4.93222			
1.48360E+00	4.94724			
1.48400E+00	4.92025			
1.48440E+00	4.84727			
1.48530E+00	4.5526			
1.48620E+00	4.15191			
1.48660E+00	3.95031			
1.48780E+00	3.47878			
1.48890E+00	3.11182			
1.49010E+00	2.82928			
1.49130E+00	2.61614			
1.49300E+00	2.39698			
1.49400E+00	2.31282			
1.49500E+00	2.28868			
1.49549E+00	2.30167			
1.49630E+00	2.37238			
1.49680E+00	2.42941			
1.49810E+00	2.6694			
1.49850E+00	2.75746			
1.49980E+00	2.96785			
1.50000E+00	2.98695			
1.50070E+00	3.02575			
1.50155E+00	3.01276			
1.50240E+00	2.93711			
1.50490E+00	2.55757			
1.50570E+00	2.49265			
1.50660E+00	2.51129			
1.50750E+00	2.60657			
1.51020E+00	3.03194			
1.51100E+00	3.10957			
1.51190E+00	3.11522			
1.51231E+00	3.08177			
1.51320E+00	2.93322			
1.51410E+00	2.7176			
1.51490E+00	2.49278			
1.51580E+00	2.29817			
1.51670E+00	2.16326			
1.51710E+00	2.12711			
1.51760E+00	2.11618			
1.51794E+00	2.13055			
1.51805E+00	2.13856			
1.51850E+00	2.18624			
1.51890E+00	2.27342			
1.51980E+00	2.55133			
1.52020E+00	2.71572			
1.52070E+00	2.88723			
1.52110E+00	3.04329			
1.52200E+00	3.29869			
1.52290E+00	3.48214			
1.52370E+00	3.61389			
1.52730E+00	4.03741			
1.52990E+00	4.50829			
1.53120E+00	4.77407			
1.53210E+00	4.85749			
1.53300E+00	4.79589			
1.53390E+00	4.59435			
1.53480E+00	4.26786			
1.53520E+00	4.07552			
1.53610E+00	3.69709			
1.53660E+00	3.54157			
1.53750E+00	3.35513			
1.53840E+00	3.31004			
1.53914E+00	3.38824			
1.53925E+00	3.40594			
1.54010E+00	3.60388			
1.54100E+00	3.92126			
1.54150E+00	4.12814			
1.54190E+00	4.34728			
1.54240E+00	4.58086			
1.54280E+00	4.80504			
1.54370E+00	5.20588			
1.54460E+00	5.49123			
1.54554E+00	5.62645			
1.54557E+00	5.62653			
1.54603E+00	5.61741			
1.54690E+00	5.46946			
1.54780E+00	5.16952			
1.54870E+00	4.77515			
1.55050E+00	3.88256			
1.55140E+00	3.48321			
1.55230E+00	3.18074			
1.55320E+00	3.01043			
1.55410E+00	2.95498			
1.55502E+00	2.98502			
1.56000E+00	3.48632			
1.56090E+00	3.52017			
1.56142E+00	3.49999			
1.56230E+00	3.38886			
1.56320E+00	3.19842			
1.56450E+00	2.85106			
1.56540E+00	2.67102			
1.56590E+00	2.62587			
1.56670E+00	2.63957			
1.56750E+00	2.73268			
1.56830E+00	2.85069			
1.56886E+00	2.91194			
1.56910E+00	2.93833			
1.56980E+00	2.94248			
1.56990E+00	2.94027			
1.57000E+00	2.92426			
1.57090E+00	2.77966			
1.57190E+00	2.49759			
1.57280E+00	2.18356			
1.57355E+00	1.98522			
1.57380E+00	1.9218			
1.57455E+00	1.82912			
1.57480E+00	1.80151			
1.57508E+00	1.81035			
1.57528E+00	1.81955			
1.57535E+00	1.82594			
1.57590E+00	1.89452			
1.57700E+00	2.12973			
1.57750E+00	2.25661			
1.57840E+00	2.44947			
1.57890E+00	2.54142			
1.57980E+00	2.737			
1.58160E+00	3.2205			
1.58350E+00	3.64922			
1.58440E+00	3.7632			
1.58540E+00	3.77611			
1.58679E+00	3.63851			
1.58910E+00	3.26706			
1.59000E+00	3.16582			
1.59100E+00	3.13678			
1.59135E+00	3.15401			
1.59205E+00	3.23703			
1.59240E+00	3.28232			
1.59430E+00	3.74776			
1.59520E+00	4.02139			
1.59710E+00	4.48091			
1.59800E+00	4.59149			
1.59850E+00	4.59804			
1.59990E+00	4.40912			
1.60000E+00	4.38068			
1.60130E+00	4.01006			
1.60270E+00	3.54487			
1.60400E+00	3.16069			
1.60540E+00	2.99975			
1.60599E+00	3.02211			
1.60750E+00	3.2344			
1.60810E+00	3.29269			
1.60940E+00	3.30444			
1.61071E+00	3.1717			
1.61320E+00	2.76773			
1.61450E+00	2.64009			
1.61520E+00	2.62299			
1.61770E+00	2.67042			
1.61920E+00	2.60679			
1.62210E+00	2.31929			
1.62360E+00	2.20731			
1.62500E+00	2.19132			
1.62650E+00	2.30682			
1.62790E+00	2.53531			
1.62930E+00	2.84317			
1.63080E+00	3.19966			
1.63310E+00	3.7952			
1.63400E+00	3.96108			
1.63450E+00	4.00623			
1.63500E+00	4.01705			
1.63605E+00	3.93397			
1.63657E+00	3.83411			
1.63710E+00	3.72729			
1.63850E+00	3.39169			
1.63890E+00	3.30662			
1.63940E+00	3.25202			
1.63990E+00	3.23982			
1.64099E+00	3.33541			
1.64400E+00	3.86467			
1.64490E+00	3.98727			
1.64590E+00	4.0534			
1.64690E+00	4.04417			
1.64790E+00	3.94599			
1.64940E+00	3.6671			
1.65140E+00	3.18303			
1.65230E+00	2.946			
1.65330E+00	2.74316			
1.65430E+00	2.60084			
1.65530E+00	2.53521			
1.65539E+00	2.5344			
1.65633E+00	2.53871			
1.65680E+00	2.55895			
1.65880E+00	2.73606			
1.66080E+00	3.01918			
1.66490E+00	3.69779			
1.66740E+00	4.048			
1.66940E+00	4.21659			
1.67090E+00	4.25815			
1.67190E+00	4.22109			
1.67290E+00	4.11526			
1.67500E+00	3.74484			
1.67890E+00	2.82674			
1.68090E+00	2.43352			
1.68280E+00	2.12183			
1.68480E+00	1.92031			
1.68670E+00	1.85904			
1.68801E+00	1.9164			
1.68845E+00	1.93826			
1.69020E+00	2.09484			
1.69360E+00	2.46899			
1.69530E+00	2.58268			
1.69680E+00	2.59907			
1.69833E+00	2.55632			
1.70290E+00	2.31089			
1.70440E+00	2.28436			
1.70590E+00	2.34593			
1.70740E+00	2.53825			
1.70900E+00	2.90582			
1.71031E+00	3.41421			
1.71050E+00	3.48939			
1.71150E+00	4.00894			
1.71210E+00	4.28183			
1.71310E+00	4.76817			
1.71420E+00	5.11708			
1.71520E+00	5.29174			
1.71616E+00	5.29504			
1.71630E+00	5.29222			
1.71709E+00	5.15658			
1.71735E+00	5.1028			
1.71840E+00	4.76277			
1.72000E+00	3.99317			
1.72100E+00	3.48786			
1.72200E+00	3.13521			
1.72290E+00	2.89637			
1.72390E+00	2.74356			
1.72480E+00	2.65408			
1.72580E+00	2.60184			
1.72750E+00	2.54994			
1.72920E+00	2.54391			
1.73090E+00	2.59027			
1.73260E+00	2.69564			
1.73430E+00	2.86638			
1.73750E+00	3.29974			
1.73860E+00	3.40487			
1.73970E+00	3.4548			
1.74080E+00	3.43159			
1.74190E+00	3.32745			
1.74340E+00	3.04564			
1.74430E+00	2.82004			
1.74530E+00	2.60693			
1.74630E+00	2.45053			
1.74720E+00	2.39324			
1.74802E+00	2.45428			
1.74830E+00	2.47705			
1.74940E+00	2.67019			
1.75050E+00	2.90305			
1.75160E+00	3.10439			
1.75400E+00	3.14207			
1.75613E+00	2.90505			
1.75710E+00	2.8619			
1.75815E+00	2.89534			
1.75867E+00	2.95185			
1.75920E+00	3.01368			
1.76030E+00	3.20734			
1.76190E+00	3.64632			
1.76240E+00	3.8208			
1.76350E+00	4.13047			
1.76410E+00	4.23404			
1.76460E+00	4.28475			
1.76520E+00	4.29367			
1.76633E+00	4.21815			
1.76850E+00	3.95608			
1.76960E+00	3.88797			
1.77070E+00	3.92326			
1.77180E+00	4.0416			
1.77680E+00	4.93805			
1.77840E+00	5.16248			
1.78010E+00	5.26726			
1.78175E+00	5.23299			
1.78340E+00	5.05672			
1.78510E+00	4.73629			
1.78840E+00	3.95553			
1.78900E+00	3.85705			
1.79010E+00	3.72745			
1.79120E+00	3.67317			
1.79233E+00	3.67561			
1.79570E+00	3.83869			
1.79666E+00	3.84064			
1.79680E+00	3.83969			
1.79736E+00	3.80369			
1.79860E+00	3.62103			
1.80000E+00	3.3176			
1.80015E+00	3.2851			
1.80130E+00	3.07461			
1.80290E+00	2.87065			
1.80400E+00	2.75365			
1.80630E+00	2.57022			
1.80850E+00	2.43602			
1.81190E+00	2.29295			
1.81480E+00	2.23117			
1.81605E+00	2.23865			
1.81680E+00	2.26288			
1.81740E+00	2.30416			
1.81910E+00	2.50745			
1.82430E+00	3.44915			
1.82600E+00	3.68114			
1.82720E+00	3.76246			
1.82835E+00	3.75229			
1.82950E+00	3.6391			
1.83010E+00	3.54161			
1.83350E+00	2.81114			
1.83470E+00	2.61957			
1.83640E+00	2.43609			
