E(MeV)	pendfb7/Cs133:1
1.53923E-03	4.01357178
1.53929E-03	3.99949163
1.53937E-03	3.98134374
1.53945E-03	3.96377617
1.53952E-03	3.94952559
1.53953E-03	3.94724905
1.53966E-03	3.92744754
1.53978E-03	3.90830831
1.53990E-03	3.88969341
1.54003E-03	3.87150317
1.54015E-03	3.85367156
1.54031E-03	3.83068482
1.54047E-03	3.80845933
1.54052E-03	3.80128013
1.54063E-03	3.78848414
1.54079E-03	3.7697589
1.54103E-03	3.74222712
1.54127E-03	3.71529674
1.54151E-03	3.68892677
1.54169E-03	3.66909546
1.54187E-03	3.64958022
1.54206E-03	3.6303867
1.54224E-03	3.61152877
1.54242E-03	3.59302801
1.54261E-03	3.57491463
1.54279E-03	3.55722895
1.54289E-03	3.54763359
1.54297E-03	3.53834166
1.54315E-03	3.51909398
1.54332E-03	3.50040392
1.54349E-03	3.48236314
1.54362E-03	3.46932913
1.54370E-03	3.46121867
1.54375E-03	3.45540398
1.54388E-03	3.43951157
1.54401E-03	3.42430371
1.54414E-03	3.40991977
1.54422E-03	3.40088231
1.54431E-03	3.39237032
1.54431E-03	3.39213955
1.54440E-03	3.38050592
1.54448E-03	3.37146391
1.54455E-03	3.36313011
1.54463E-03	3.35564839
1.54471E-03	3.34920833
1.54472E-03	3.34852151
1.54478E-03	3.34142703
1.54483E-03	3.33683294
1.54488E-03	3.3330582
1.54493E-03	3.33023678
1.54499E-03	3.32852489
1.54504E-03	3.32810817
1.54509E-03	3.32920355
1.54514E-03	3.33206386
1.54518E-03	3.33639101
1.54522E-03	3.34183901
1.54526E-03	3.34899666
1.54530E-03	3.35808838
1.54535E-03	3.3693564
1.54539E-03	3.38308118
1.54543E-03	3.39956108
1.54546E-03	3.41393918
1.54549E-03	3.43020338
1.54552E-03	3.44854187
1.54553E-03	3.45539099
1.54555E-03	3.47072774
1.54558E-03	3.49615048
1.54561E-03	3.52420995
1.54564E-03	3.55512335
1.54567E-03	3.58912143
1.54570E-03	3.6264616
1.54573E-03	3.66735036
1.54573E-03	3.66736505
1.54576E-03	3.71588756
1.54579E-03	3.76855706
1.54583E-03	3.83314204
1.54585E-03	3.88764456
1.54585E-03	3.89044082
1.54588E-03	3.95609387
1.54591E-03	4.02627269
1.54594E-03	4.10129864
1.54596E-03	4.18142662
1.54597E-03	4.20861278
1.54599E-03	4.27046345
1.54602E-03	4.36678757
1.54605E-03	4.46912688
1.54606E-03	4.53328097
1.54608E-03	4.58010322
1.54610E-03	4.70106547
1.54613E-03	4.8288861
1.54616E-03	4.94550254
1.54616E-03	4.96489117
1.54620E-03	5.19181997
1.54624E-03	5.41446784
1.54624E-03	5.43767608
1.54628E-03	5.67772516
1.54631E-03	5.87098666
1.54631E-03	5.91658541
1.54635E-03	6.17638687
1.54638E-03	6.39969018
1.54638E-03	6.45231389
1.54642E-03	6.75095747
1.54644E-03	7.00880586
1.54646E-03	7.17840405
1.54651E-03	7.64243706
1.54651E-03	7.6971992
1.54655E-03	8.14876709
1.54658E-03	8.47697569
1.54660E-03	8.69221887
1.54664E-03	9.20221196
1.54665E-03	9.3445931
1.54669E-03	9.90946733
1.54672E-03	10.3055614
1.54674E-03	10.6674004
1.54679E-03	11.3533376
1.54679E-03	11.4748324
1.54685E-03	12.4918807
1.54686E-03	12.6307878
1.54692E-03	13.7096145
1.54693E-03	13.7561465
1.54701E-03	15.3009056
1.54701E-03	15.3799051
1.54710E-03	17.1586271
1.54719E-03	19.0568635
1.54732E-03	21.901659
1.54743E-03	24.156166
1.54752E-03	25.8098731
1.54756E-03	26.48842
1.54759E-03	27.1205262
1.54764E-03	27.9750051
1.54767E-03	28.4218404
1.54774E-03	29.3284703
1.54775E-03	29.4763921
1.54781E-03	30.1287443
1.54785E-03	30.5180961
1.54787E-03	30.6979264
1.54793E-03	31.1240268
1.54794E-03	31.1827318
1.54800E-03	31.42245
1.54802E-03	31.4541171
1.54806E-03	31.5048277
1.54810E-03	31.4671856
1.54814E-03	31.3910926
1.54816E-03	31.3098619
1.54820E-03	31.0925998
1.54826E-03	30.7156743
1.54832E-03	30.1157994
1.54834E-03	29.9370088
1.54841E-03	29.1723229
1.54841E-03	29.0906294
1.54848E-03	28.1433467
1.54850E-03	27.7654538
1.54857E-03	26.7116372
1.54858E-03	26.4294017
1.54866E-03	24.9719177
1.54867E-03	24.8968699
1.54879E-03	22.6311308
1.54895E-03	19.4149621
1.54903E-03	17.7794318
1.54911E-03	16.3737345
1.54917E-03	15.2944556
1.54917E-03	15.2426298
1.54923E-03	14.2311915
1.54929E-03	13.3792782
1.54932E-03	12.9299706
1.54934E-03	12.5738695
1.54939E-03	11.8179504
1.54941E-03	11.5723651
1.54945E-03	11.1130404
1.54948E-03	10.6691668
1.54951E-03	10.3349681
1.54952E-03	10.1875871
1.54957E-03	9.68361273
1.54961E-03	9.23334026
1.54961E-03	9.20783509
1.54965E-03	8.88037962
1.54968E-03	8.56727041
1.54971E-03	8.30127055
1.54972E-03	8.26939408
1.54975E-03	7.9958493
1.54978E-03	7.73510926
1.54981E-03	7.52338319
1.54982E-03	7.48820516
1.54985E-03	7.26212205
1.54988E-03	7.0939263
1.54990E-03	6.97111982
1.54991E-03	6.91263111
1.54994E-03	6.74529832
1.54997E-03	6.58558251
1.55000E-03	6.43308751
1.55001E-03	6.40879424
1.55003E-03	6.29471213
1.55006E-03	6.16424535
1.55009E-03	6.03985627
1.55011E-03	5.9606896
1.55012E-03	5.92365137
1.55015E-03	5.81786718
1.55018E-03	5.71711144
1.55021E-03	5.62105938
1.55022E-03	5.6057727
1.55024E-03	5.53543724
1.55028E-03	5.45511825
1.55031E-03	5.37861023
1.55034E-03	5.30564349
1.55036E-03	5.2477767
1.55037E-03	5.22669719
1.55040E-03	5.16668825
1.55043E-03	5.10949689
1.55046E-03	5.05483536
1.55048E-03	5.01999623
1.55049E-03	5.00419076
1.55052E-03	4.95898611
1.55055E-03	4.91578767
1.55058E-03	4.87443282
1.55061E-03	4.83477024
1.55063E-03	4.80952
1.55066E-03	4.78733562
1.55070E-03	4.74543264
1.55074E-03	4.7057
1.55078E-03	4.66791069
1.55082E-03	4.63182518
1.55084E-03	4.61454894
1.55086E-03	4.60044176
1.55090E-03	4.57356782
1.55094E-03	4.54788479
1.55098E-03	4.52324784
1.55102E-03	4.4966282
1.55108E-03	4.46823707
1.55113E-03	4.44092396
1.55118E-03	4.41453627
1.55123E-03	4.38894449
1.55124E-03	4.38152374
1.55130E-03	4.35860425
1.55138E-03	4.33120575
1.55146E-03	4.30481904
1.55153E-03	4.27925858
1.55161E-03	4.25439232
1.55165E-03	4.24147884
1.55171E-03	4.22569993
1.55181E-03	4.20022937
1.55192E-03	4.17237685
1.55204E-03	4.14523015
1.55205E-03	4.14168883
1.55215E-03	4.12293732
1.55227E-03	4.10180074
1.55238E-03	4.08109164
1.55249E-03	4.06075191
1.55265E-03	4.0341334
1.55266E-03	4.03152053
1.55280E-03	4.01243612
1.55295E-03	3.99165001
1.55323E-03	3.95444347
1.55327E-03	3.94915223
1.55343E-03	3.93186934
1.55363E-03	3.91068415
1.55384E-03	3.8898547
1.55404E-03	3.86932845
1.55412E-03	3.86122294
1.55424E-03	3.85164777
1.55444E-03	3.83591588
1.55472E-03	3.81460167
1.55495E-03	3.79739836
1.55526E-03	3.77473771
1.55546E-03	3.75981035
1.55556E-03	3.75435522
1.55586E-03	3.7382171
1.55617E-03	3.72227172
1.55647E-03	3.7064917
1.55678E-03	3.69085463
1.55721E-03	3.6687084
1.55760E-03	3.64891739
1.55799E-03	3.62927112
1.55838E-03	3.61022744
1.55839E-03	3.60985832
1.55891E-03	3.58996785
1.55943E-03	3.57023682
1.55995E-03	3.55064005
1.56048E-03	3.53115625
1.56105E-03	3.51001324
1.56126E-03	3.50323963
1.56207E-03	3.4778208
1.56287E-03	3.4525658
1.56368E-03	3.42745107
1.56449E-03	3.4024613
1.56550E-03	3.37138328
1.56650E-03	3.34046854
1.56751E-03	3.30970973
1.56852E-03	3.27910636
1.56953E-03	3.24866198
1.57063E-03	3.21547107
1.57079E-03	3.21085313
1.57140E-03	3.19063416
1.57217E-03	3.16544434
1.57294E-03	3.14038219
1.57371E-03	3.11546076
1.57386E-03	3.11050237
1.57448E-03	3.08767385
1.57525E-03	3.05930827
1.57602E-03	3.03114616
1.57660E-03	3.01009398
1.57680E-03	3.00292077
1.57718E-03	2.9867894
1.57776E-03	2.96239664
1.57834E-03	2.93819106
1.57889E-03	2.91534879
1.57892E-03	2.91398507
1.57949E-03	2.88580771
1.58007E-03	2.85790528
1.58065E-03	2.83032194
1.58098E-03	2.81506768
1.58126E-03	2.79904262
1.58167E-03	2.77641749
1.58207E-03	2.75403708
1.58248E-03	2.73193043
1.58256E-03	2.7275715
1.58289E-03	2.70701523
1.58329E-03	2.68167175
1.58370E-03	2.65673077
1.58375E-03	2.65366794
1.58406E-03	2.63139156
1.58439E-03	2.60875591
1.58471E-03	2.58650476
1.58486E-03	2.57696075
1.58504E-03	2.56232607
1.58536E-03	2.53680643
1.58569E-03	2.51185482
1.58592E-03	2.49439331
1.58601E-03	2.48631332
1.58634E-03	2.45834805
1.58661E-03	2.43544651
1.58663E-03	2.43379907
1.58684E-03	2.41432678
1.58706E-03	2.39346248
1.58728E-03	2.37323075
1.58740E-03	2.36347734
1.58751E-03	2.35173058
1.58773E-03	2.32907378
1.58795E-03	2.30739098
1.58800E-03	2.30272322
1.58818E-03	2.2831833
1.58837E-03	2.2624333
1.58853E-03	2.24587791
1.58861E-03	2.23809225
1.58869E-03	2.22804742
1.58886E-03	2.20911681
1.58902E-03	2.19157841
1.58916E-03	2.17773616
1.58918E-03	2.17514836
1.58930E-03	2.16103216
1.58943E-03	2.14844532
1.58953E-03	2.13958281
1.58955E-03	2.1372091
1.58965E-03	2.12727061
1.58974E-03	2.12026419
1.58983E-03	2.11561253
1.58989E-03	2.11414501
1.58995E-03	2.11305874
1.59001E-03	2.11387584
1.59008E-03	2.11696633
1.59014E-03	2.12277552
1.59020E-03	2.13183202
1.59024E-03	2.14113086
1.59029E-03	2.15291613
1.59033E-03	2.16753478
1.59038E-03	2.18537702
1.59038E-03	2.18538173
1.59043E-03	2.20943868
1.59047E-03	2.23764942
1.59052E-03	2.27055051
1.59056E-03	2.30874106
1.59060E-03	2.34766715
1.59063E-03	2.38077093
1.59064E-03	2.39277407
1.59068E-03	2.44660754
1.59073E-03	2.5067616
1.59074E-03	2.52355259
1.59077E-03	2.5763588
1.59081E-03	2.65438869
1.59081E-03	2.66521345
1.59085E-03	2.74400437
1.59089E-03	2.84313999
1.59093E-03	2.95677671
1.59096E-03	3.06554329
1.59097E-03	3.08176583
1.59101E-03	3.2232575
1.59104E-03	3.33864671
1.59105E-03	3.37856591
1.59109E-03	3.55159159
1.59110E-03	3.58085459
1.59113E-03	3.7436436
1.59115E-03	3.86068959
1.59117E-03	3.95453082
1.59121E-03	4.17790443
1.59121E-03	4.18528431
1.59125E-03	4.44827265
1.59127E-03	4.5422568
1.59130E-03	4.73567003
1.59133E-03	4.95169154
1.59134E-03	5.04835427
1.59138E-03	5.38789226
1.59138E-03	5.40977512
1.59142E-03	5.75807564
1.59144E-03	5.92470673
1.59146E-03	6.15707128
1.59150E-03	6.49258211
1.59151E-03	6.5852641
1.59155E-03	7.03367091
1.59155E-03	7.04500467
1.59159E-03	7.53821772
1.59160E-03	7.62330223
1.59165E-03	8.24455228
1.59165E-03	8.25474677
1.59170E-03	8.93543013
1.59170E-03	9.00632853
1.59175E-03	9.66375021
1.59176E-03	9.9301539
1.59180E-03	10.4340613
1.59183E-03	10.9224966
1.59185E-03	11.2454936
1.59189E-03	11.9822342
1.59191E-03	12.4248287
1.59197E-03	13.4187076
1.59197E-03	13.4842105
1.59204E-03	14.81854
1.59208E-03	15.5321499
1.59211E-03	16.2611741
1.59219E-03	17.7401834
1.59230E-03	19.9895267
1.59234E-03	20.9127956
1.59244E-03	22.9224909
1.59253E-03	24.5495856
1.59257E-03	25.1435542
1.59261E-03	25.9646109
1.59268E-03	26.8878249
1.59270E-03	27.1856194
1.59276E-03	27.9771273
1.59277E-03	28.1626132
1.59282E-03	28.6471551
1.59286E-03	29.0194041
1.59288E-03	29.1925466
1.59294E-03	29.6350221
1.59295E-03	29.6541595
1.59301E-03	29.8989815
1.59303E-03	29.952147
1.59307E-03	30.0008302
1.59311E-03	29.9776264
1.59314E-03	29.9432284
1.59319E-03	29.7964873
1.59322E-03	29.6842158
1.59326E-03	29.4282143
1.59328E-03	29.3256095
1.59332E-03	28.9703476
1.59335E-03	28.7261744
1.59342E-03	28.0470703
1.59342E-03	28.0250606
1.59350E-03	26.9794095
1.59352E-03	26.7606706
1.59358E-03	25.845599
1.59364E-03	24.9759455
1.59393E-03	20.3925301
1.59394E-03	20.3469995
1.59403E-03	19.0282413
1.59403E-03	18.9750199
1.59410E-03	18.0166759
1.59412E-03	17.8495596
1.59418E-03	17.1671831
1.59419E-03	17.0762587
1.59423E-03	16.6802048
1.59425E-03	16.4273437
1.59427E-03	16.2552448
1.59432E-03	15.9281531
1.59432E-03	15.9254191
1.59437E-03	15.6572684
1.59438E-03	15.6034179
1.59442E-03	15.4422914
1.59444E-03	15.3966817
1.59446E-03	15.3542896
1.59449E-03	15.3222449
1.59450E-03	15.3231663
1.59453E-03	15.3529824
1.59454E-03	15.3681283
1.59457E-03	15.4504809
1.59458E-03	15.4856667
1.59461E-03	15.6178669
1.59462E-03	15.6811039
1.59466E-03	15.9354789
1.59466E-03	15.9488979
1.59470E-03	16.3092538
1.59471E-03	16.3845147
1.59475E-03	16.8377527
1.59476E-03	16.9645558
1.59479E-03	17.34019
1.59481E-03	17.6900593
1.59484E-03	18.1417107
1.59486E-03	18.5615588
1.59489E-03	19.0973131
1.59491E-03	19.5910876
1.59494E-03	20.2156069
1.59496E-03	20.7876578
1.59499E-03	21.5057343
1.59501E-03	22.1594969
1.59504E-03	22.9760215
1.59506E-03	23.7169227
1.59509E-03	24.636842
1.59511E-03	25.4683014
1.59513E-03	26.4831263
1.59514E-03	26.7442449
1.59518E-03	28.5538453
1.59519E-03	28.8401306
1.59523E-03	30.8384072
1.59524E-03	31.1538965
1.59528E-03	33.348422
1.59529E-03	33.6933955
1.59532E-03	35.5337627
1.59534E-03	36.4711058
1.59537E-03	38.2668802
1.59539E-03	39.4864775
1.59542E-03	41.2116636
1.59544E-03	42.7475007
1.59546E-03	44.3717002
1.59549E-03	46.2580285
1.59551E-03	47.7501341
1.59554E-03	50.0201679
1.59556E-03	51.3465237
1.59559E-03	54.043796
1.59563E-03	57.1510968
1.59564E-03	58.2992057
1.59567E-03	61.3148252
1.59571E-03	64.3717794
1.59574E-03	67.5910086
1.59577E-03	70.8543911
1.59581E-03	74.2655266
1.59584E-03	77.3795888
1.59590E-03	84.9771766
1.59592E-03	87.1757499
1.59601E-03	97.4871291
1.59602E-03	97.8820904
1.59629E-03	130.557469
1.59634E-03	136.457621
1.59640E-03	143.654714
1.59644E-03	148.112126
1.59650E-03	154.397861
1.59654E-03	158.133262
1.59660E-03	164.038947
1.59663E-03	166.434257
1.59669E-03	171.507674
1.59671E-03	172.781431
1.59678E-03	177.257373
1.59679E-03	178.008365
1.59683E-03	180.158435
1.59687E-03	182.180031
1.59690E-03	183.080232
1.59696E-03	184.811388
1.59700E-03	185.355592
1.59706E-03	185.922474
1.59706E-03	185.953105
1.59714E-03	185.231339
1.59720E-03	183.616204
1.59722E-03	183.016162
1.59729E-03	180.041438
1.59730E-03	179.40785
1.59735E-03	176.549817
1.59739E-03	174.148221
1.59742E-03	172.085058
1.59748E-03	167.334641
1.59752E-03	164.061849
1.59756E-03	160.432445
1.59758E-03	157.960305
1.59764E-03	152.624918
1.59769E-03	147.192695
1.59778E-03	137.749473
1.59783E-03	131.892552
1.59804E-03	108.550353
1.59810E-03	101.845743
1.59814E-03	97.5241373
1.59819E-03	91.1136926
1.59820E-03	90.4311772
1.59827E-03	83.6834478
1.59829E-03	81.0206803
1.59834E-03	76.2967577
1.59839E-03	72.2651653
1.59841E-03	70.3510748
1.59845E-03	67.0189971
1.59847E-03	64.8047009
1.59851E-03	62.0831668
1.59854E-03	59.6239425
1.59857E-03	57.4639683
1.59860E-03	54.8144382
1.59863E-03	53.1554138
1.59865E-03	51.8129886
1.59869E-03	49.1675356
1.59870E-03	48.3380823
1.59875E-03	45.4835764
1.59875E-03	45.1014622
1.59881E-03	42.0962675
1.59886E-03	39.3475511
1.59887E-03	38.6726441
1.59891E-03	36.8012817
1.59894E-03	35.5771961
1.59896E-03	34.4368292
1.59899E-03	33.4557224
1.59900E-03	32.7975355
1.59904E-03	31.5005284
1.59904E-03	31.2598273
1.59909E-03	29.718585
1.59910E-03	29.1362475
1.59914E-03	28.0683296
1.59917E-03	27.0208108
1.59919E-03	26.541382
1.59924E-03	25.1310731
1.59929E-03	23.8663608
1.59930E-03	23.4529144
1.59934E-03	22.6978
1.59937E-03	21.9570117
1.59939E-03	21.6186069
1.59944E-03	20.6237053
1.59949E-03	19.732549
1.59950E-03	19.4410281
1.59954E-03	18.9084073
1.59957E-03	18.3856944
1.59959E-03	18.1467481
1.59964E-03	17.444434
1.59965E-03	17.315719
1.59969E-03	16.7689553
1.59970E-03	16.6031449
1.59973E-03	16.2612976
1.59977E-03	15.8513009
1.59980E-03	15.5600854
1.59983E-03	15.1748653
1.59986E-03	14.9321521
1.59993E-03	14.3532265
1.59993E-03	14.3240878
1.59999E-03	13.8426178
1.60002E-03	13.6064135
1.60005E-03	13.3707814
1.60011E-03	12.9760284
1.60012E-03	12.93515
1.60018E-03	12.5439498
1.60021E-03	12.4206124
1.60025E-03	12.1827986
1.60030E-03	11.9267191
1.60032E-03	11.8271653
1.60040E-03	11.4632332
1.60042E-03	11.3477359
1.60047E-03	11.1307039
1.60054E-03	10.843867
1.60060E-03	10.6307962
1.60067E-03	10.3984873
1.60070E-03	10.2767244
1.60081E-03	9.95447721
1.60085E-03	9.82149441
1.60091E-03	9.65904197
1.60101E-03	9.38365121
1.60102E-03	9.374886
1.60112E-03	9.13938894
1.60118E-03	8.98446275
1.60121E-03	8.91447641
1.60131E-03	8.70724396
1.60135E-03	8.63907913
1.60145E-03	8.45732098
1.60158E-03	8.21862228
1.60160E-03	8.18918588
1.60171E-03	8.00859039
1.60185E-03	7.80494655
1.60198E-03	7.62688406
1.60209E-03	7.47292565
1.60211E-03	7.45328193
1.60226E-03	7.27868012
1.60234E-03	7.18288778
1.60243E-03	7.09811621
1.60259E-03	6.93080194
1.60268E-03	6.84811861
1.60276E-03	6.77553479
1.60292E-03	6.63208666
1.60301E-03	6.56111338
1.60309E-03	6.49820126
1.60326E-03	6.37371613
1.60334E-03	6.3120697
1.60342E-03	6.25792996
1.60375E-03	6.04446423
1.60379E-03	6.02342281
1.60400E-03	5.90146941
1.60407E-03	5.86439214
1.60425E-03	5.77385968
1.60450E-03	5.65185465
1.60463E-03	5.58745206
1.60475E-03	5.5387307
1.60500E-03	5.43543228
1.60520E-03	5.35356477
1.60525E-03	5.33558673
1.60550E-03	5.24655696
1.60574E-03	5.158292
1.60576E-03	5.15245509
1.60599E-03	5.08034579
1.60633E-03	4.97829704
1.60643E-03	4.94797598
1.60666E-03	4.88666217
1.60699E-03	4.79994599
1.60732E-03	4.71401211
1.60742E-03	4.68844793
1.60765E-03	4.63649906
1.60799E-03	4.56294761
1.60835E-03	4.48276111
1.60842E-03	4.46831893
1.60875E-03	4.40535399
1.60915E-03	4.33062545
1.60974E-03	4.22008655
1.61007E-03	4.16010553
1.61040E-03	4.10074659
1.61073E-03	4.04205763
1.61106E-03	3.98410407
1.61139E-03	3.92697274
1.61163E-03	3.8847299
1.61188E-03	3.84307554
1.61206E-03	3.81255053
1.61213E-03	3.80115192
1.61237E-03	3.75726945
1.61264E-03	3.71016692
1.61282E-03	3.67943666
1.61300E-03	3.64932105
1.61309E-03	3.63461168
1.61318E-03	3.61765514
1.61336E-03	3.58453503
1.61354E-03	3.55232083
1.61372E-03	3.52115119
1.61381E-03	3.5061572
1.61389E-03	3.49047402
1.61406E-03	3.46027795
1.61422E-03	3.43140822
1.61435E-03	3.4086449
1.61438E-03	3.40336259
1.61450E-03	3.38077851
1.61462E-03	3.35937636
1.61475E-03	3.33933663
1.61480E-03	3.33044948
1.61487E-03	3.31926447
1.61499E-03	3.29955509
1.61511E-03	3.28207071
1.61521E-03	3.26979138
1.61531E-03	3.25962977
1.61541E-03	3.2520108
1.61548E-03	3.2482916
1.61556E-03	3.24660465
1.61563E-03	3.24731255
1.61570E-03	3.25086226
1.61570E-03	3.25086319
1.61578E-03	3.26238242
1.61585E-03	3.27798265
1.61588E-03	3.28661883
1.61592E-03	3.30209586
1.61598E-03	3.33088285
1.61604E-03	3.36428462
1.61610E-03	3.39879229
1.61611E-03	3.40440274
1.61615E-03	3.4415918
1.61619E-03	3.48191075
1.61620E-03	3.49651323
1.61623E-03	3.53073636
1.61627E-03	3.58593913
1.61629E-03	3.61898613
1.61631E-03	3.64958721
1.61635E-03	3.72318491
1.61638E-03	3.77574934
1.61639E-03	3.80536195
1.61643E-03	3.8999927
1.61644E-03	3.91682627
1.61647E-03	4.00950992
1.61650E-03	4.0883584
1.61651E-03	4.13182913
1.61655E-03	4.2699982
1.61656E-03	4.2945418
1.61660E-03	4.45082948
1.61662E-03	4.54272738
1.61664E-03	4.6562762
1.61668E-03	4.83721836
1.61669E-03	4.88791166
1.61672E-03	5.06017684
1.61672E-03	5.06275356
1.61675E-03	5.25015759
1.61676E-03	5.31698437
1.61678E-03	5.45578895
1.61680E-03	5.59973123
1.61681E-03	5.67781687
1.61684E-03	5.91347596
1.61684E-03	5.91728597
1.61687E-03	6.17978086
1.61688E-03	6.26374615
1.61690E-03	6.46266544
1.61692E-03	6.65081264
1.61693E-03	6.7665478
1.61696E-03	7.08001403
1.61698E-03	7.26780481
1.61700E-03	7.48618464
1.61703E-03	7.82858542
1.61704E-03	8.05134798
1.61707E-03	8.37434583
1.61709E-03	8.67763823
1.61710E-03	8.93016365
1.61713E-03	9.36861242
1.61714E-03	9.53289381
1.61718E-03	10.1283061
1.61718E-03	10.185562
1.61722E-03	10.8935805
1.61722E-03	10.9632712
1.61725E-03	11.6601199
1.61727E-03	11.877904
1.61729E-03	12.4843664
1.61731E-03	12.8739006
1.61733E-03	13.3685812
1.61735E-03	13.9581193
1.61738E-03	14.645766
1.61740E-03	15.1268459
1.61742E-03	15.6804873
1.61744E-03	16.3924665
1.61746E-03	16.9482706
1.61750E-03	18.01243
1.61752E-03	18.6546677
1.61753E-03	19.2582395
1.61757E-03	20.5163158
1.61759E-03	21.2623246
1.61762E-03	22.5195619
1.61765E-03	23.4288487
1.61768E-03	24.670259
1.61770E-03	25.7570847
1.61773E-03	26.9658228
1.61776E-03	28.2462453
1.61780E-03	29.9054203
1.61782E-03	30.7550844
1.61786E-03	33.0470197
1.61789E-03	34.3119227
1.61796E-03	38.059352
1.61805E-03	43.0415745
1.61818E-03	50.2428523
1.61830E-03	57.5470025
1.61839E-03	62.8772608
1.61840E-03	63.2752732
1.61850E-03	68.2832027
1.61851E-03	69.0210187
1.61858E-03	72.5287259
1.61860E-03	73.1934368
1.61866E-03	76.0058136
1.61867E-03	76.2984527
1.61873E-03	78.7467687
1.61881E-03	80.9941183
1.61882E-03	81.4019961
1.61887E-03	82.5294303
1.61890E-03	83.2446805
1.61894E-03	83.8523328
1.61897E-03	84.2692485
1.61900E-03	84.5209953
1.61904E-03	84.7417343
1.61907E-03	84.7874735
1.61912E-03	84.7117614
1.61913E-03	84.6011313
1.61918E-03	84.1685117
1.61919E-03	83.9760936
1.61925E-03	83.0487362
1.61926E-03	82.9004662
1.61932E-03	81.3954149
1.61933E-03	81.2100963
1.61940E-03	79.2811022
1.61946E-03	76.9793576
1.61948E-03	76.4227951
1.61953E-03	74.0685914
1.61956E-03	72.8100155
1.61961E-03	70.8375854
1.61967E-03	67.6959857
1.61971E-03	65.5359604
1.61986E-03	57.963531
1.62001E-03	49.8725457
1.62009E-03	45.3383994
1.62011E-03	44.5991072
1.62017E-03	41.4605185
1.62022E-03	39.2709951
1.62024E-03	38.3377168
1.62029E-03	35.9397915
1.62030E-03	35.3804122
1.62037E-03	32.5852538
1.62037E-03	32.5098735
1.62043E-03	30.1903094
1.62043E-03	29.9079861
1.62047E-03	28.5512639
1.62050E-03	27.4913227
1.62051E-03	26.9839822
1.62056E-03	25.4998649
1.62056E-03	25.2587948
1.62060E-03	24.110029
1.62063E-03	23.2153872
1.62064E-03	22.7867989
1.62067E-03	21.953465
1.62069E-03	21.5560198
1.62073E-03	20.3981611
1.62074E-03	20.0696602
1.62077E-03	19.3871023
1.62081E-03	18.4243405
1.62081E-03	18.382986
1.62085E-03	17.5469966
1.62088E-03	16.8865845
1.62089E-03	16.7105241
1.62093E-03	15.9428325
1.62095E-03	15.5622919
1.62097E-03	15.2238849
1.62101E-03	14.5535242
1.62102E-03	14.3946679
1.62105E-03	13.9401181
1.62109E-03	13.3702417
1.62109E-03	13.3581376
1.62113E-03	12.8369293
1.62116E-03	12.4985981
1.62116E-03	12.476465
1.62120E-03	12.0913349
1.62123E-03	11.6973481
1.62127E-03	11.3446353
1.62130E-03	11.044726
1.62131E-03	11.0062096
1.62134E-03	10.7071767
1.62138E-03	10.4167319
1.62141E-03	10.1343072
1.62141E-03	10.1342378
1.62145E-03	9.891805
1.62149E-03	9.65606037
1.62150E-03	9.54129648
1.62152E-03	9.43847952
1.62156E-03	9.23855735
1.62159E-03	9.04392895
1.62163E-03	8.87386449
1.62167E-03	8.70819456
1.62168E-03	8.6273683
1.62170E-03	8.55471693
1.62174E-03	8.41312208
1.62177E-03	8.27522602
1.62178E-03	8.24480826
1.62183E-03	8.09748247
1.62187E-03	7.9543055
1.62191E-03	7.8427037
1.62192E-03	7.81858462
1.62196E-03	7.70119073
1.62201E-03	7.58673957
1.62204E-03	7.49724278
1.62205E-03	7.47729627
1.62212E-03	7.33185243
1.62213E-03	7.30365317
1.62219E-03	7.20393508
1.62226E-03	7.08297398
1.62231E-03	6.98082224
1.62232E-03	6.96729486
1.62239E-03	6.86842487
1.62246E-03	6.77179642
1.62249E-03	6.72135779
1.62254E-03	6.66620489
1.62262E-03	6.56924339
1.62267E-03	6.50590451
1.62270E-03	6.47838486
1.62278E-03	6.39748649
1.62289E-03	6.29182854
1.62293E-03	6.25299315
1.62300E-03	6.19719643
1.62311E-03	6.10970939
1.62319E-03	6.04522822
1.62321E-03	6.02674566
1.62332E-03	5.95409602
1.62343E-03	5.88258377
1.62353E-03	5.8179474
