E(MeV)	Nb-nat			
3.14258E-03	7.79205			
3.14263E-03	7.69737			
3.14264E-03	7.67489			
3.14270E-03	7.57305			
3.14276E-03	7.47595			
3.14282E-03	7.38342			
3.14288E-03	7.29533			
3.14294E-03	7.21146			
3.14300E-03	7.13167			
3.14300E-03	7.12369			
3.14305E-03	7.06092			
3.14311E-03	6.99448			
3.14317E-03	6.93154			
3.14323E-03	6.87191			
3.14329E-03	6.8154			
3.14335E-03	6.76184			
3.14341E-03	6.71103			
3.14344E-03	6.68819			
3.14347E-03	6.66579			
3.14353E-03	6.62565			
3.14359E-03	6.58776			
3.14365E-03	6.5501			
3.14371E-03	6.51459			
3.14377E-03	6.48104			
3.14384E-03	6.44931			
3.14390E-03	6.41924			
3.14394E-03	6.40212			
3.14396E-03	6.39271			
3.14402E-03	6.3706			
3.14409E-03	6.34978			
3.14415E-03	6.33015			
3.14421E-03	6.31162			
3.14427E-03	6.29411			
3.14433E-03	6.27754			
3.14440E-03	6.26185			
3.14446E-03	6.24699			
3.14452E-03	6.23292			
3.14458E-03	6.21959			
3.14466E-03	6.20495			
3.14468E-03	6.19987			
3.14473E-03	6.1935			
3.14475E-03	6.19033			
3.14483E-03	6.18145			
3.14490E-03	6.17352			
3.14497E-03	6.16657			
3.14504E-03	6.16062			
3.14512E-03	6.15573			
3.14519E-03	6.15196			
3.14526E-03	6.14939			
3.14533E-03	6.1481			
3.14539E-03	6.14803			
3.14545E-03	6.14889			
3.14551E-03	6.1508			
3.14557E-03	6.15384			
3.14563E-03	6.15806			
3.14564E-03	6.15937			
3.14569E-03	6.16524			
3.14575E-03	6.17428			
3.14581E-03	6.18476			
3.14587E-03	6.19676			
3.14593E-03	6.21036			
3.14599E-03	6.22564			
3.14604E-03	6.2427			
3.14610E-03	6.26163			
3.14616E-03	6.28251			
3.14622E-03	6.3054			
3.14628E-03	6.32809			
3.14628E-03	6.33072			
3.14636E-03	6.36896			
3.14642E-03	6.40616			
3.14649E-03	6.44622			
3.14656E-03	6.48921			
3.14662E-03	6.53518			
3.14671E-03	6.60114			
3.14672E-03	6.60827			
3.14680E-03	6.67828			
3.14689E-03	6.76136			
3.14698E-03	6.84961			
3.14708E-03	6.95718			
3.14709E-03	6.97204			
3.14719E-03	7.09376			
3.14734E-03	7.27509			
3.14737E-03	7.32483			
3.14752E-03	7.53602			
3.14773E-03	7.82727			
3.14791E-03	8.09914			
3.14805E-03	8.31061			
3.14817E-03	8.47422			
3.14817E-03	8.47926			
3.14832E-03	8.67495			
3.14843E-03	8.80144			
3.14852E-03	8.90067			
3.14862E-03	8.99563			
3.14874E-03	9.09599			
3.14886E-03	9.16768			
3.14897E-03	9.22156			
3.14900E-03	9.22992			
3.14906E-03	9.24546			
3.14910E-03	9.25225			
3.14922E-03	9.25014			
3.14932E-03	9.23272			
3.14945E-03	9.18949			
3.14945E-03	9.186			
3.14956E-03	9.12071			
3.14969E-03	9.01881			
3.14982E-03	8.90586			
3.14985E-03	8.87752			
3.14996E-03	8.75469			
3.14999E-03	8.72204			
3.15019E-03	8.47374			
3.15031E-03	8.32035			
3.15057E-03	7.95737			
3.15066E-03	7.8412			
3.15073E-03	7.75041			
3.15086E-03	7.57722			
3.15096E-03	7.45353			
3.15106E-03	7.33579			
3.15116E-03	7.22439			
3.15124E-03	7.1423			
3.15132E-03	7.05344			
3.15139E-03	6.9903			
3.15146E-03	6.93014			
3.15152E-03	6.87293			
3.15159E-03	6.81861			
3.15166E-03	6.76711			
3.15172E-03	6.71837			
3.15179E-03	6.67227			
3.15185E-03	6.62872			
3.15190E-03	6.60105			
3.15196E-03	6.56949			
3.15201E-03	6.53962			
3.15207E-03	6.51137			
3.15213E-03	6.48466			
3.15219E-03	6.4594			
3.15224E-03	6.43553			
3.15230E-03	6.41295			
3.15236E-03	6.39159			
3.15242E-03	6.37137			
3.15247E-03	6.35221			
3.15253E-03	6.33405			
3.15259E-03	6.31681			
3.15265E-03	6.30354			
3.15270E-03	6.29106			
3.15276E-03	6.27932			
3.15282E-03	6.26825			
3.15288E-03	6.25623			
3.15295E-03	6.24496			
3.15302E-03	6.23437			
3.15308E-03	6.22438			
3.15315E-03	6.21492			
3.15322E-03	6.20596			
3.15328E-03	6.19742			
3.15335E-03	6.18927			
3.15344E-03	6.17892			
3.15352E-03	6.16909			
3.15361E-03	6.16318			
3.15370E-03	6.15763			
3.15379E-03	6.1524			
3.15392E-03	6.14502			
3.15405E-03	6.13809			
3.15419E-03	6.1315			
3.15436E-03	6.12332			
3.15449E-03	6.11745			
3.15474E-03	6.10607			
3.15500E-03	6.09503			
3.15526E-03	6.08419			
3.15577E-03	6.07303			
3.15628E-03	6.06219			
3.15694E-03	6.04865			
3.15792E-03	6.02873			
3.15890E-03	6.00912			
3.16008E-03	5.99539			
3.16127E-03	5.98184			
3.16364E-03	5.95508			
3.16661E-03	5.93428			
3.17157E-03	5.90004			
3.17662E-03	5.86548			
3.17915E-03	5.85111			
3.18505E-03	5.81766			
3.19476E-03	5.76296			
3.20204E-03	5.72217			
3.20664E-03	5.69651			
3.20737E-03	5.6925			
3.20992E-03	5.67173			
3.21319E-03	5.64532			
3.21453E-03	5.63476			
3.21534E-03	5.62407			
3.21696E-03	5.6033			
3.21823E-03	5.58718			
3.21934E-03	5.57354			
3.21987E-03	5.56715			
3.22007E-03	5.56249			
3.22068E-03	5.54875			
3.22115E-03	5.53819			
3.22163E-03	5.52789			
3.22211E-03	5.51796			
3.22244E-03	5.51132			
3.22246E-03	5.51065			
3.22279E-03	5.49816			
3.22302E-03	5.49016			
3.22325E-03	5.48253			
3.22342E-03	5.47715			
3.22359E-03	5.47219			
3.22370E-03	5.46919			
3.22381E-03	5.46651			
3.22386E-03	5.46542			
3.22392E-03	5.46266			
3.22404E-03	5.4579			
3.22412E-03	5.45472			
3.22421E-03	5.45184			
3.22430E-03	5.44944			
3.22439E-03	5.44765			
3.22448E-03	5.44659			
3.22454E-03	5.44635			
3.22460E-03	5.44652			
3.22466E-03	5.44717			
3.22471E-03	5.44834			
3.22477E-03	5.45008			
3.22483E-03	5.45245			
3.22489E-03	5.45553			
3.22491E-03	5.45668			
3.22495E-03	5.45896			
3.22501E-03	5.46306			
3.22507E-03	5.46809			
3.22513E-03	5.47414			
3.22519E-03	5.48128			
3.22525E-03	5.48964			
3.22531E-03	5.4993			
3.22537E-03	5.51037			
3.22543E-03	5.52298			
3.22549E-03	5.53724			
3.22555E-03	5.55327			
3.22561E-03	5.57121			
3.22567E-03	5.5912			
3.22573E-03	5.61336			
3.22578E-03	5.63783			
3.22584E-03	5.66476			
3.22590E-03	5.69429			
3.22596E-03	5.72656			
3.22602E-03	5.76171			
3.22605E-03	5.78095			
3.22609E-03	5.81005			
3.22616E-03	5.85745			
3.22622E-03	5.90849			
3.22628E-03	5.96333			
3.22634E-03	6.01648			
3.22634E-03	6.02243			
3.22641E-03	6.08878			
3.22647E-03	6.15927			
3.22655E-03	6.2598			
3.22662E-03	6.35248			
3.22663E-03	6.36904			
3.22672E-03	6.49257			
3.22681E-03	6.6334			
3.22690E-03	6.78282			
3.22698E-03	6.93004			
3.22699E-03	6.94119			
3.22710E-03	7.17658			
3.22722E-03	7.41195			
3.22722E-03	7.41843			
3.22735E-03	7.72269			
3.22745E-03	7.96148			
3.22757E-03	8.24093			
3.22775E-03	8.70719			
3.22786E-03	8.97496			
3.22804E-03	9.43573			
3.22814E-03	9.68264			
3.22819E-03	9.78629			
3.22832E-03	10.0736			
3.22845E-03	10.3428			
3.22856E-03	10.5465			
3.22868E-03	10.7277			
3.22879E-03	10.8704			
3.22890E-03	10.9826			
3.22891E-03	10.9882			
3.22900E-03	11.042			
3.22912E-03	11.0834			
3.22923E-03	11.0904			
3.22925E-03	11.0856			
3.22935E-03	11.052			
3.22947E-03	10.9746			
3.22955E-03	10.9052			
3.22958E-03	10.8706			
3.22969E-03	10.7341			
3.22982E-03	10.5491			
3.22996E-03	10.2992			
3.23001E-03	10.2085			
3.23015E-03	9.9175			
3.23033E-03	9.53224			
3.23062E-03	8.88243			
3.23069E-03	8.73025			
3.23078E-03	8.51477			
3.23090E-03	8.25784			
3.23102E-03	8.0135			
3.23111E-03	7.8394			
3.23121E-03	7.66289			
3.23130E-03	7.49115			
3.23137E-03	7.38254			
3.23143E-03	7.27865			
3.23150E-03	7.17946			
3.23156E-03	7.08492			
3.23162E-03	7.0154			
3.23163E-03	6.9956			
3.23169E-03	6.91663			
3.23175E-03	6.8451			
3.23181E-03	6.77706			
3.23187E-03	6.7124			
3.23193E-03	6.65099			
3.23199E-03	6.5927			
3.23205E-03	6.5374			
3.23211E-03	6.48494			
3.23217E-03	6.4352			
3.23219E-03	6.42105			
3.23223E-03	6.39103			
3.23229E-03	6.35057			
3.23235E-03	6.3124			
3.23241E-03	6.27638			
3.23247E-03	6.24236			
3.23252E-03	6.21022			
3.23258E-03	6.17984			
3.23264E-03	6.15108			
3.23266E-03	6.1429			
3.23270E-03	6.12624			
3.23276E-03	6.10383			
3.23282E-03	6.0827			
3.23288E-03	6.06276			
3.23294E-03	6.04391			
3.23300E-03	6.02604			
3.23306E-03	6.00909			
3.23312E-03	5.99297			
3.23316E-03	5.98221			
3.23318E-03	5.97849			
3.23324E-03	5.96678			
3.23330E-03	5.95569			
3.23336E-03	5.94516			
3.23342E-03	5.93514			
3.23348E-03	5.92558			
3.23356E-03	5.912			
3.23365E-03	5.90045			
3.23373E-03	5.88947			
3.23381E-03	5.87896			
3.23389E-03	5.86886			
3.23395E-03	5.86168			
3.23399E-03	5.8578			
3.23410E-03	5.84958			
3.23421E-03	5.84177			
3.23437E-03	5.83068			
3.23453E-03	5.82015			
3.23463E-03	5.81337			
3.23485E-03	5.80023			
3.23506E-03	5.78751			
3.23537E-03	5.76965			
3.23540E-03	5.76882			
3.23575E-03	5.75687			
3.23611E-03	5.74526			
3.23647E-03	5.7339			
3.23694E-03	5.71904			
3.23756E-03	5.7001			
3.23813E-03	5.68291			
3.23832E-03	5.67921			
3.23908E-03	5.66473			
3.24022E-03	5.6434			
3.24143E-03	5.6211			
3.24265E-03	5.59907			
3.24345E-03	5.5845			
3.24533E-03	5.55102			
3.24692E-03	5.52314			
3.24835E-03	5.49823			
3.24883E-03	5.49009			
3.24931E-03	5.47838			
3.25013E-03	5.45876			
3.25080E-03	5.44289			
3.25147E-03	5.4274			
3.25190E-03	5.41776			
3.25198E-03	5.41499			
3.25231E-03	5.40231			
3.25260E-03	5.39167			
3.25284E-03	5.38303			
3.25308E-03	5.37467			
3.25332E-03	5.36672			
3.25350E-03	5.36115			
3.25368E-03	5.35607			
3.25380E-03	5.35304			
3.25382E-03	5.35251			
3.25392E-03	5.3478			
3.25404E-03	5.3424			
3.25413E-03	5.33872			
3.25422E-03	5.33545			
3.25431E-03	5.33265			
3.25440E-03	5.33041			
3.25449E-03	5.32882			
3.25458E-03	5.328			
3.25464E-03	5.32795			
3.25470E-03	5.32834			
3.25476E-03	5.32923			
3.25482E-03	5.33066			
3.25488E-03	5.33269			
3.25494E-03	5.33537			
3.25500E-03	5.33879			
3.25506E-03	5.343			
3.25507E-03	5.34401			
3.25512E-03	5.34785			
3.25518E-03	5.35359			
3.25524E-03	5.36037			
3.25530E-03	5.36827			
3.25536E-03	5.37739			
3.25542E-03	5.38782			
3.25548E-03	5.39967			
3.25554E-03	5.41305			
3.25560E-03	5.42806			
3.25566E-03	5.44483			
3.25572E-03	5.46347			
3.25578E-03	5.48409			
3.25584E-03	5.50682			
3.25590E-03	5.53179			
3.25596E-03	5.55911			
3.25602E-03	5.5889			
3.25603E-03	5.59537			
3.25607E-03	5.6237			
3.25613E-03	5.66182			
3.25619E-03	5.70275			
3.25625E-03	5.7466			
3.25631E-03	5.79346			
3.25639E-03	5.85379			
3.25646E-03	5.92367			
3.25653E-03	5.99825			
3.25660E-03	6.07759			
3.25667E-03	6.16173			
3.25675E-03	6.25067			
3.25682E-03	6.35157			
3.25692E-03	6.50246			
3.25701E-03	6.64306			
3.25711E-03	6.80109			
3.25713E-03	6.84352			
3.25728E-03	7.12295			
3.25746E-03	7.47675			
3.25747E-03	7.48662			
3.25770E-03	7.97096			
3.25789E-03	8.39267			
3.25807E-03	8.77408			
3.25808E-03	8.7928			
3.25821E-03	9.06298			
3.25834E-03	9.30259			
3.25845E-03	9.48013			
3.25855E-03	9.63412			
3.25868E-03	9.80115			
3.25879E-03	9.92491			
3.25890E-03	10.012			
3.25891E-03	10.0205			
3.25900E-03	10.0679			
3.25911E-03	10.102			
3.25923E-03	10.1086			
3.25924E-03	10.1073			
3.25935E-03	10.0737			
3.25946E-03	10.0137			
3.25954E-03	9.95671			
3.25957E-03	9.93164			
3.25968E-03	9.81634			
3.25981E-03	9.6594			
3.25982E-03	9.63316			
3.25992E-03	9.4927			
3.25995E-03	9.44811			
3.26014E-03	9.13287			
3.26019E-03	9.03936			
3.26048E-03	8.48328			
3.26063E-03	8.19924			
3.26077E-03	7.93293			
3.26082E-03	7.83473			
3.26089E-03	7.71186			
3.26101E-03	7.49898			
3.26110E-03	7.34699			
3.26120E-03	7.17858			
3.26129E-03	7.04216			
3.26138E-03	6.91321			
3.26145E-03	6.82142			
3.26152E-03	6.73384			
3.26158E-03	6.65038			
3.26165E-03	6.57101			
3.26172E-03	6.4956			
3.26179E-03	6.42405			
3.26185E-03	6.35622			
3.26191E-03	6.30596			
3.26192E-03	6.28949			
3.26197E-03	6.25387			
3.26203E-03	6.20562			
3.26209E-03	6.15987			
3.26215E-03	6.11651			
3.26221E-03	6.07542			
3.26227E-03	6.03647			
3.26233E-03	5.99954			
3.26239E-03	5.96452			
3.26240E-03	5.95455			
3.26245E-03	5.93379			
3.26251E-03	5.90582			
3.26257E-03	5.87941			
3.26263E-03	5.85445			
3.26269E-03	5.83083			
3.26275E-03	5.80846			
3.26281E-03	5.78724			
3.26286E-03	5.76905			
3.26293E-03	5.74603			
3.26298E-03	5.73153			
3.26300E-03	5.72548			
3.26308E-03	5.70847			
3.26315E-03	5.69249			
3.26322E-03	5.67743			
3.26329E-03	5.66319			
3.26336E-03	5.64967			
3.26344E-03	5.6368			
3.26351E-03	5.62449			
3.26360E-03	5.60885			
3.26365E-03	5.60141			
3.26370E-03	5.59569			
3.26379E-03	5.58488			
3.26389E-03	5.5746			
3.26399E-03	5.56477			
3.26413E-03	5.55069			
3.26427E-03	5.53726			
3.26444E-03	5.52219			
3.26466E-03	5.50352			
3.26487E-03	5.48542			
3.26495E-03	5.47952			
3.26509E-03	5.46956			
3.26538E-03	5.45009			
3.26578E-03	5.42363			
3.26616E-03	5.39874			
3.26655E-03	5.37434			
3.26693E-03	5.35042			
3.26697E-03	5.34808			
3.26732E-03	5.32313			
3.26770E-03	5.29636			
3.26807E-03	5.27099			
3.26832E-03	5.25454			
3.26848E-03	5.2442			
3.26856E-03	5.23658			
3.26881E-03	5.2156			
3.26899E-03	5.20039			
3.26918E-03	5.18578			
3.26935E-03	5.17332			
3.26936E-03	5.1714			
3.26949E-03	5.15891			
3.26962E-03	5.14599			
3.26973E-03	5.13617			
3.26984E-03	5.12706			
3.26995E-03	5.11882			
3.27006E-03	5.11165			
3.27013E-03	5.10758			
3.27020E-03	5.10417			
3.27027E-03	5.10151			
3.27035E-03	5.09971			
3.27036E-03	5.09955			
3.27042E-03	5.09823			
3.27049E-03	5.0977			
3.27056E-03	5.09842			
3.27064E-03	5.10057			
3.27069E-03	5.10323			
3.27074E-03	5.10688			
3.27080E-03	5.1116			
3.27085E-03	5.11751			
3.27091E-03	5.12469			
3.27096E-03	5.13327			
3.27102E-03	5.14337			
3.27107E-03	5.1551			
3.27113E-03	5.16861			
3.27118E-03	5.18404			
3.27122E-03	5.1957			
3.27123E-03	5.20274			
3.27129E-03	5.22606			
3.27134E-03	5.25178			
3.27140E-03	5.28005			
3.27145E-03	5.31107			
3.27151E-03	5.345			
3.27156E-03	5.38206			
3.27161E-03	5.42555			
3.27163E-03	5.43809			
3.27167E-03	5.47547			
3.27172E-03	5.53014			
3.27178E-03	5.58875			
3.27183E-03	5.65148			
3.27189E-03	5.72087			
3.27190E-03	5.74247			
3.27195E-03	5.80602			
3.27201E-03	5.89919			
3.27207E-03	5.9984			
3.27211E-03	6.08154			
3.27213E-03	6.10598			
3.27219E-03	6.22774			
3.27225E-03	6.35632			
3.27231E-03	6.49189			
3.27233E-03	6.55297			
3.27239E-03	6.69297			
3.27247E-03	6.91149			
3.27248E-03	6.94307			
3.27254E-03	7.1427			
3.27261E-03	7.37609			
3.27262E-03	7.40056			
3.27269E-03	7.6319			
3.27276E-03	7.90026			
3.27277E-03	7.92849			
3.27287E-03	8.34218			
3.27291E-03	8.52914			
3.27298E-03	8.82203			
3.27306E-03	9.19658			
3.27309E-03	9.3384			
3.27319E-03	9.85324			
3.27320E-03	9.92946			
3.27334E-03	10.682			
3.27337E-03	10.8622			
3.27354E-03	11.8557			
3.27357E-03	12.014			
3.27378E-03	13.3235			
3.27385E-03	13.7605			
3.27403E-03	14.8179			
3.27418E-03	15.7211			
3.27432E-03	16.4398			
3.27443E-03	17.0035			
3.27445E-03	17.0807			
3.27458E-03	17.6532			
3.27466E-03	17.956			
3.27469E-03	18.0678			
3.27481E-03	18.4064			
3.27486E-03	18.5272			
3.27493E-03	18.6588			
3.27500E-03	18.7748			
3.27505E-03	18.8286			
3.27511E-03	18.8748			
3.27522E-03	18.8953			
3.27523E-03	18.8944			
3.27534E-03	18.8094			
3.27538E-03	18.7565			
3.27547E-03	18.6227			
3.27556E-03	18.4176			
3.27559E-03	18.3453			
3.27560E-03	18.3256			
3.27570E-03	17.9991			
3.27579E-03	17.7082			
3.27584E-03	17.5308			
3.27596E-03	16.9973			
3.27599E-03	16.8933			
3.27614E-03	16.173			
3.27616E-03	16.0553			
3.27640E-03	14.8055			
3.27659E-03	13.7349			
3.27673E-03	13.0038			
3.27675E-03	12.8698			
3.27689E-03	12.1669			
3.27699E-03	11.6656			
3.27710E-03	11.1377			
3.27720E-03	10.6335			
3.27726E-03	10.3756			
3.27728E-03	10.3133			
3.27735E-03	10.0132			
3.27742E-03	9.72445			
3.27749E-03	9.44701			
3.27755E-03	9.2345			
3.27757E-03	9.15865			
3.27765E-03	8.8939			
3.27771E-03	8.70387			
3.27777E-03	8.52102			
3.27781E-03	8.40375			
3.27783E-03	8.34875			
3.27789E-03	8.19048			
3.27795E-03	8.03867			
3.27801E-03	7.89311			
3.27807E-03	7.75353			
3.27807E-03	7.74948			
3.27813E-03	7.62823			
3.27819E-03	7.51926			
3.27824E-03	7.41459			
3.27825E-03	7.40117			
3.27830E-03	7.32068			
3.27835E-03	7.23168			
3.27840E-03	7.14631			
3.27846E-03	7.06441			
3.27851E-03	6.98576			
3.27854E-03	6.95049			
3.27857E-03	6.91455			
3.27862E-03	6.85002			
3.27868E-03	6.7882			
3.27873E-03	6.72888			
3.27878E-03	6.67193			
3.27883E-03	6.62811			
3.27884E-03	6.61842			
3.27889E-03	6.57207			
3.27895E-03	6.52761			
3.27900E-03	6.4849			
3.27906E-03	6.44381			
3.27911E-03	6.40422			
3.27912E-03	6.39913			
3.27917E-03	6.37089			
3.27922E-03	6.33958			
3.27927E-03	6.30945			
3.27933E-03	6.27987			
3.27940E-03	6.24168			
3.27948E-03	6.20518			
3.27955E-03	6.17021			
3.27956E-03	6.16911			
3.27963E-03	6.14218			
3.27970E-03	6.11558			
3.27978E-03	6.0901			
3.27985E-03	6.06565			
3.27993E-03	6.04216			
3.28000E-03	6.02035			
3.28000E-03	6.0197			
3.28008E-03	6.00189			
3.28015E-03	5.98492			
3.28019E-03	5.97674			
3.28026E-03	5.961			
3.28034E-03	5.94609			
3.28041E-03	5.93204			
3.28049E-03	5.91891			
3.28056E-03	5.90636			
3.28062E-03	5.89768			
3.28068E-03	5.88881			
3.28075E-03	5.88082			
3.28081E-03	5.87379			
3.28084E-03	5.87079			
3.28088E-03	5.86917			
3.28094E-03	5.86706			
3.28101E-03	5.86618			
3.28107E-03	5.86663			
3.28113E-03	5.86854			
3.28120E-03	5.87203			
3.28126E-03	5.87725			
3.28133E-03	5.88432			
3.28139E-03	5.89342			
3.28145E-03	5.9047			
3.28152E-03	5.91833			
3.28158E-03	5.93449			
3.28161E-03	5.94389			
3.28164E-03	5.95448			
3.28170E-03	5.97808			
3.28176E-03	6.00415			
3.28182E-03	6.03284			
3.28187E-03	6.06429			
3.28193E-03	6.09866			
3.28199E-03	6.13607			
3.28205E-03	6.17667			
3.28208E-03	6.19862			
3.28210E-03	6.22274			
3.28216E-03	6.27443			
3.28222E-03	6.32969			
3.28225E-03	6.35915			
3.28228E-03	6.39091			
3.28234E-03	6.4582			
3.28242E-03	6.56647			
3.28251E-03	6.68373			
3.28254E-03	6.72598			
3.28260E-03	6.82741			
3.28270E-03	6.99079			
3.28279E-03	7.16555			
3.28289E-03	7.36419			
3.28299E-03	7.57357			
3.28305E-03	7.71986			
3.28308E-03	7.79769			
3.28321E-03	8.12308			
3.28331E-03	8.37836			
3.28337E-03	8.55795			
3.28356E-03	9.11713			
3.28368E-03	9.46951			
3.28389E-03	10.1143			
3.28392E-03	10.2109			
3.28408E-03	10.6719			
3.28421E-03	11.0625			
3.28434E-03	11.3968			
3.28448E-03	11.7245			
3.28460E-03	11.9698			
3.28472E-03	12.1724			
3.28473E-03	12.1856			
3.28485E-03	12.3444			
3.28497E-03	12.4599			
3.28500E-03	12.4814			
3.28503E-03	12.4979			
3.28511E-03	12.5279			
3.28524E-03	12.5298			
3.28529E-03	12.5131			
3.28536E-03	12.4777			
3.28547E-03	12.3889			
3.28550E-03	12.354			
3.28558E-03	12.253			
3.28570E-03	12.0839			
3.28576E-03	11.9785			
3.28582E-03	11.8614			
3.28596E-03	11.5587			
3.28597E-03	11.5354			
3.28617E-03	11.0558			
3.28623E-03	10.898			
3.28654E-03	10.059			
3.28660E-03	9.89047			
3.28676E-03	9.45031			
3.28689E-03	9.10937			
3.28698E-03	8.86383			
3.28708E-03	8.62811			
3.28717E-03	8.40287			
3.28728E-03	8.17476			
3.28735E-03	8.02539			
3.28741E-03	7.89518			
3.28742E-03	7.88246			
3.28749E-03	7.74878			
3.28756E-03	7.62116			
3.28763E-03	7.49952			
3.28770E-03	7.38374			
3.28777E-03	7.27367			
3.28780E-03	7.23556			
3.28783E-03	7.1818			
3.28790E-03	7.09661			
3.28796E-03	7.01564			
3.28803E-03	6.93873			
3.28809E-03	6.86566			
3.28815E-03	6.79627			
3.28818E-03	6.7699			
3.28822E-03	6.73385			
3.28828E-03	6.67704			
3.28835E-03	6.62331			
3.28841E-03	6.57247			
3.28848E-03	6.52432			
3.28854E-03	6.47868			
3.28857E-03	6.46136			
3.28860E-03	6.43834			
3.28867E-03	6.40215			
3.28873E-03	6.36794			
3.28880E-03	6.33556			
3.28886E-03	6.30487			
3.28892E-03	6.27571			
3.28895E-03	6.26461			
3.28899E-03	6.25049			
3.28905E-03	6.22824			
3.28912E-03	6.20715			
3.28918E-03	6.18712			
3.28925E-03	6.16804			
3.28931E-03	6.14982			
3.28937E-03	6.13236			
3.28944E-03	6.11561			
3.28946E-03	6.10916			
3.28950E-03	6.1016			
3.28957E-03	6.08956			
3.28963E-03	6.07801			
3.28973E-03	6.06152			
3.28982E-03	6.04587			
3.28991E-03	6.03166			
3.29000E-03	6.01799			
3.29013E-03	6.00045			
3.29018E-03	5.99289			
3.29025E-03	5.9864			
3.29037E-03	5.97516			
3.29049E-03	5.96433			
3.29068E-03	5.94866			
3.29086E-03	5.93353			
3.29104E-03	5.91879			
3.29128E-03	5.89956			
3.29153E-03	5.8807			
3.29157E-03	5.87777			
3.29191E-03	5.86045			
3.29234E-03	5.83979			
3.29276E-03	5.81952			
3.29318E-03	5.79954			
3.29362E-03	5.77922			
3.29375E-03	5.77513			
3.29454E-03	5.75027			
3.29505E-03	5.73445			
3.29608E-03	5.70319			
3.29670E-03	5.68465			
3.29711E-03	5.67582			
3.29862E-03	5.64368			
3.30009E-03	5.61286			
3.30135E-03	5.5867			
3.30205E-03	5.57579			
3.30499E-03	5.53053			
3.30798E-03	5.48488			
3.30998E-03	5.45434			
3.31387E-03	5.39542			
3.31777E-03	5.3368			
3.32036E-03	5.29791			
3.32154E-03	5.27739			
3.32510E-03	5.21612			
3.32865E-03	5.15524			
3.32962E-03	5.13875			
3.33160E-03	5.09493			
3.33337E-03	5.0561			
3.33514E-03	5.01752			
3.33541E-03	5.01172			
3.33691E-03	4.97063			
3.33836E-03	4.93134			
3.33884E-03	4.91837			
3.33981E-03	4.88647			
3.34089E-03	4.85092			
3.34163E-03	4.82702			
3.34198E-03	4.81318			
3.34297E-03	4.77419			
3.34377E-03	4.74294			
3.34458E-03	4.70477			
3.34538E-03	4.66711			
3.34581E-03	4.64736			
3.34619E-03	4.62525			
3.34672E-03	4.5941			
3.34734E-03	4.55883			
3.34774E-03	4.53626			
3.34786E-03	4.52744			
3.34838E-03	4.48988			
3.34891E-03	4.45309			
3.34924E-03	4.43002			
3.34926E-03	4.42884			
3.34960E-03	4.39873			
3.34991E-03	4.37259			
3.35031E-03	4.33932			
3.35058E-03	4.31156			
3.35085E-03	4.28437			
3.35112E-03	4.25787			
3.35139E-03	4.23218			
3.35166E-03	4.19974			
3.35192E-03	4.16846			
3.35215E-03	4.14298			
3.35219E-03	4.13871			
3.35238E-03	4.11228			
3.35255E-03	4.08921			
3.35272E-03	4.06719			
3.35289E-03	4.04643			
3.35300E-03	4.03475			
3.35306E-03	4.0247			
3.35318E-03	4.00867			
3.35329E-03	3.99365			
3.35340E-03	3.97981			
3.35352E-03	3.96737			
3.35363E-03	3.95659			
3.35364E-03	3.95607			
3.35375E-03	3.9461			
3.35385E-03	3.9387			
3.35395E-03	3.93347			
3.35405E-03	3.93077			
3.35415E-03	3.93106			
3.35422E-03	3.93315			
3.35428E-03	3.93696			
3.35435E-03	3.9427			
3.35442E-03	3.95055			
3.35448E-03	3.96404			
3.35455E-03	3.98013			
3.35462E-03	3.99911			
3.35468E-03	4.02128			
3.35475E-03	4.05169			
3.35482E-03	4.08596			
3.35488E-03	4.12043			
3.35489E-03	4.12467			
3.35494E-03	4.16287			
3.35500E-03	4.20991			
3.35502E-03	4.22705			
3.35506E-03	4.26481			
3.35512E-03	4.32621			
3.35515E-03	4.36315			
3.35518E-03	4.39568			
3.35524E-03	4.47437			
3.35529E-03	4.54017			
3.35530E-03	4.56074			
3.35536E-03	4.65968			
3.35541E-03	4.74661			
3.35542E-03	4.76697			
3.35548E-03	4.88881			
3.35552E-03	4.97804			
3.35554E-03	5.02144			
3.35560E-03	5.16917			
3.35564E-03	5.25607			
3.35566E-03	5.33072			
3.35572E-03	5.50789			
3.35575E-03	5.5868			
3.35578E-03	5.70243			
