E(MeV)	j33-k300/In113K3:1
0.00036194	4.69439
0.000362044	4.69402
0.000362085	4.69388
0.00036219	4.69351
0.000362294	4.69315
0.00036233	4.69302
0.000362408	4.69275
0.000362478	4.6925
0.0003626	4.69208
0.000362663	4.69186
0.000362701	4.69172
0.00036274	4.69158
0.000362779	4.69145
0.00036337	4.68938
0.000363413	4.68923
0.000363455	4.68908
0.000363497	4.68893
0.000363561	4.68871
0.000363634	4.68845
0.000363725	4.68813
0.000363816	4.68781
0.000363967	4.68728
0.000364155	4.68662
0.000364355	4.68592
0.000364622	4.68499
0.000364993	4.68369
0.000365363	4.68239
0.000365598	4.68156
0.000365774	4.68095
0.000365908	4.68048
0.00036602	4.68009
0.000366094	4.67982
0.00036619	4.67949
0.000366278	4.67918
0.000366366	4.67887
0.00036661	4.67802
0.000366691	4.67773
0.000366755	4.67751
0.000366825	4.67726
0.000366889	4.67704
0.00036696	4.67679
0.000367015	4.6766
0.000367079	4.67637
0.00036713	4.67619
0.000367216	4.67589
0.000367451	4.67507
0.000367535	4.67477
0.00036761	4.67451
0.000367684	4.67425
0.000367759	4.67399
0.000367844	4.67369
0.00036794	4.67335
0.000368084	4.67285
0.000368268	4.6722
0.000368529	4.67129
0.000369022	4.66956
0.000369223	4.66885
0.000369338	4.66845
0.000369432	4.66812
0.000369506	4.66786
0.000369555	4.66769
0.000369603	4.66752
0.000369652	4.66735
0.000370291	4.66511
0.000370328	4.66498
0.000370366	4.66485
0.000370411	4.66469
0.000370578	4.6641
0.000370622	4.66395
0.000370666	4.6638
0.000370712	4.66364
0.000370921	4.6629
0.000370962	4.66276
0.000371038	4.66249
0.00037115	4.6621
0.000371192	4.66195
0.000371235	4.6618
0.000371304	4.66156
0.000371415	4.66117
0.00037147	4.66098
0.000371586	4.66057
0.000372063	4.6589
0.000372103	4.65876
0.000372144	4.65861
0.000372184	4.65847
0.000372244	4.65826
0.000372304	4.65805
0.000372382	4.65778
0.000372468	4.65748
0.000372554	4.65717
0.000372669	4.65677
0.000372784	4.65637
0.000373037	4.65548
0.000373289	4.6546
0.000373749	4.65299
0.000374442	4.65055
0.000375144	4.64809
0.000376444	4.64354
0.000377451	4.64001
0.000377601	4.63948
0.000377826	4.63869
0.000377938	4.6383
0.000378051	4.6379
0.000378126	4.63764
0.000378201	4.63738
0.000378281	4.6371
0.000378361	4.63681
0.00037844	4.63654
0.000378517	4.63627
0.00037862	4.63591
0.000378774	4.63537
0.000378854	4.63509
0.000378912	4.63488
0.000378976	4.63466
0.000379034	4.63446
0.000379095	4.63424
0.000379181	4.63394
0.000379233	4.63376
0.000379297	4.63353
0.000379359	4.63332
0.000379443	4.63302
0.000379668	4.63223
0.000379748	4.63195
0.000379828	4.63167
0.000379903	4.63141
0.000379978	4.63115
0.000380053	4.63088
0.000380128	4.63062
0.000380224	4.63028
0.000380321	4.62994
0.000380449	4.62949
0.000380642	4.62882
0.000381022	4.62748
0.00038143	4.62606
0.000381619	4.62539
0.000381754	4.62492
0.000381835	4.62464
0.000381921	4.62433
0.000381986	4.62411
0.000382042	4.62391
0.000382095	4.62372
0.000382147	4.62354
0.0003822	4.62335
0.000382253	4.62317
0.000382341	4.62286
0.000382394	4.62268
0.000382446	4.62249
0.000382499	4.62231
0.000382724	4.62152
0.000382797	4.62126
0.000382862	4.62103
0.000382929	4.6208
0.00038301	4.62052
0.000383181	4.61991
0.000383242	4.6197
0.000383285	4.61955
0.000383328	4.6194
0.000383372	4.61925
0.000383415	4.61909
0.00038363	4.61834
0.000383679	4.61817
0.000383743	4.61794
0.000383888	4.61744
0.000383956	4.6172
0.000384006	4.61702
0.000384051	4.61687
0.000384096	4.61671
0.000384206	4.61632
0.000384354	4.6158
0.000384399	4.61565
0.000384441	4.6155
0.000384498	4.6153
0.000384566	4.61506
0.000384712	4.61455
0.000384777	4.61432
0.000384824	4.61415
0.000384866	4.61401
0.000384909	4.61386
0.000384951	4.61371
0.000385248	4.61267
0.000385325	4.61241
0.000385368	4.61227
0.00038541	4.61214
0.000385452	4.612
0.000385495	4.61186
0.000385558	4.61165
0.000385629	4.61142
0.000385714	4.61114
0.000385827	4.61077
0.00038594	4.6104
0.000386126	4.60979
0.000386346	4.60907
0.00038664	4.60811
0.000387092	4.60663
0.000387871	4.60407
0.000388854	4.60086
0.000390887	4.5942
0.000394691	4.58174
0.000396458	4.57595
0.00039774	4.57175
0.000398852	4.56811
0.000399678	4.5654
0.000400063	4.56414
0.000400262	4.56349
0.000400392	4.56306
0.000400483	4.56276
0.000400544	4.56257
0.000400604	4.56237
0.000400665	4.56217
0.00040071	4.56202
0.000400756	4.56187
0.000400801	4.56172
0.000401793	4.55847
0.000401951	4.55796
0.000402004	4.55778
0.000402046	4.55764
0.000402089	4.5575
0.000402166	4.55725
0.000402209	4.55711
0.000402252	4.55697
0.000402423	4.55641
0.000402463	4.55628
0.000402505	4.55614
0.000402548	4.556
0.000402591	4.55586
0.000402645	4.55568
0.000402699	4.55551
0.000402844	4.55503
0.000402891	4.55488
0.000402938	4.55472
0.000403884	4.55163
0.000403937	4.55145
0.00040399	4.55128
0.000404071	4.55101
0.00040416	4.55072
0.000404267	4.55037
0.000404373	4.55002
0.00040448	4.54967
0.000404623	4.5492
0.00040478	4.54869
0.000404951	4.54813
0.000405207	4.54729
0.000405521	4.54626
0.000405806	4.54533
0.000406233	4.54393
0.000406769	4.54218
0.00040752	4.53971
0.000408375	4.53691
0.00040896	4.535
0.000409313	4.53384
0.000409418	4.5335
0.000409575	4.53298
0.00040968	4.53264
0.000409793	4.53227
0.000409877	4.53199
0.000409933	4.53181
0.000409989	4.53163
0.000410032	4.53149
0.000410074	4.53135
0.000410116	4.53121
0.000411044	4.52817
0.00041109	4.52802
0.000411234	4.52755
0.000411288	4.52737
0.000411333	4.52723
0.000411378	4.52708
0.00041145	4.52684
0.000411495	4.52669
0.00041154	4.52655
0.000411621	4.52628
0.000411696	4.52604
0.00041174	4.52589
0.000411825	4.52561
0.00041187	4.52547
0.000411954	4.52519
0.000412008	4.52501
0.000412128	4.52462
0.000412188	4.52442
0.000412233	4.52428
0.000413171	4.5212
0.000413224	4.52103
0.000413276	4.52086
0.000413355	4.5206
0.000413434	4.52034
0.000413535	4.52001
0.000413648	4.51964
0.00041376	4.51928
0.000413893	4.51884
0.00041406	4.51802
0.000414285	4.51693
0.00041451	4.51583
0.000414803	4.5144
0.000415088	4.51301
0.000415515	4.51092
0.0004158	4.50952
0.0004164	4.50659
0.000417285	4.50227
0.000418138	4.4981
0.000420451	4.4868
0.000420911	4.48455
0.000421065	4.4838
0.000421242	4.48294
0.00042136	4.48236
0.000421448	4.48193
0.000421507	4.48164
0.00042156	4.48138
0.000421605	4.48117
0.000422425	4.47716
0.000422475	4.47691
0.000422556	4.47652
0.000422651	4.47606
0.000422717	4.47573
0.000422773	4.47546
0.000422821	4.47523
0.000422901	4.47483
0.000423068	4.47402
0.000423222	4.47327
0.000423269	4.47304
0.000423316	4.4728
0.000423363	4.47257
0.000423434	4.47223
0.000423568	4.47158
0.000423628	4.47128
0.000423752	4.47067
0.000424322	4.46789
0.000424369	4.46766
0.000424416	4.46743
0.000424534	4.46647
0.000424617	4.46577
0.000424676	4.46527
0.000424794	4.46427
0.000424971	4.46277
0.000425183	4.46097
0.00042549	4.45837
0.000425879	4.45506
0.000426351	4.45106
0.000427189	4.44395
0.000428345	4.43415
0.000429325	4.42584
0.000429751	4.42223
0.000430044	4.41974
0.00043022	4.41825
0.00043039	4.41681
0.000430534	4.41559
0.000430919	4.41232
0.000430986	4.41175
0.000431038	4.41094
0.000431149	4.40921
0.000431304	4.40677
0.000431409	4.40513
0.000431532	4.4032
0.000431839	4.39839
0.000431996	4.39593
0.000432148	4.39355
0.0004323	4.39118
0.00043251	4.38788
0.00043299	4.38037
0.000434318	4.35956
0.000435109	4.33927
0.000435519	4.32876
0.000435734	4.32323
0.000435896	4.31909
0.000435993	4.3166
0.000436079	4.31356
0.000436152	4.31081
0.000436211	4.30858
0.00043627	4.30635
0.00043633	4.30411
0.000436386	4.30198
0.00043644	4.29995
0.000436494	4.29792
0.000436575	4.29487
0.000436655	4.29187
0.000436872	4.28366
0.000436952	4.28066
0.00043701	4.27846
0.000437075	4.27603
0.000437133	4.27383
0.000437195	4.27152
0.000437334	4.26457
0.000437398	4.26099
0.000437461	4.25753
0.000437545	4.25288
0.000437644	4.24739
0.000437784	4.23964
0.000437868	4.23498
0.000437949	4.23051
0.00043803	4.22603
0.000438104	4.22193
0.000438165	4.21858
0.000438245	4.2141
0.000438326	4.20963
0.000438407	4.20515
0.000438515	4.19919
0.000438596	4.19472
0.000438784	4.18454
0.000439054	4.17002
0.000439308	4.15634
0.000439362	4.15622
0.000439527	4.16679
0.000439636	4.1924
0.0004397	4.22368
0.00043979	4.23511
0.000439848	4.28904
0.000439901	4.36141
0.000440941	30.0455
0.000441014	36.1634
0.00044108	41.2793
0.000441172	48.3972
0.00044122	51.1218
0.000441772	49.1422
0.000441843	45.1757
0.000441963	40.599
0.000442017	32.5628
0.000442063	29.1024
0.00044283	6.73491
0.000442912	6.3586
0.000442967	6.15125
0.000443021	5.98589
0.000443104	5.8529
0.000443186	5.69805
0.000443295	5.58088
0.00044346	5.46265
0.000443679	5.33399
0.000443974	5.21206
0.00044427	5.09551
0.00044464	4.93395
0.000444687	4.92425
0.000445344	4.83165
0.000446092	4.76342
0.000446165	4.75675
0.000446818	4.71833
0.000446939	4.71121
0.000447109	4.70124
0.000447206	4.69554
0.000447351	4.68929
0.000447399	4.68753
0.000447448	4.68578
0.000448293	4.65522
0.000448397	4.65148
0.000448542	4.64622
0.00044861	4.64377
0.000448668	4.64167
0.000448716	4.63992
0.000449147	4.62655
0.000449193	4.62557
0.000449239	4.62459
0.000449311	4.62304
0.000449462	4.61983
0.000449522	4.61855
0.000449647	4.61588
0.000450402	4.59977
0.00045046	4.59855
0.000450517	4.59732
0.000450606	4.59542
0.000450667	4.59412
0.000450788	4.59154
0.000450909	4.58896
0.00045103	4.58638
0.000451273	4.58119
0.000451517	4.57599
0.000451788	4.57254
0.000451957	4.57052
0.000452106	4.56874
0.000452177	4.56789
0.000452248	4.56704
0.000452295	4.56647
0.000452343	4.5659
0.00045239	4.56534
0.00045332	4.55421
0.000453373	4.55358
0.000453524	4.55178
0.000453572	4.5512
0.000453629	4.55052
0.000453675	4.54997
0.000454263	4.54294
0.000454344	4.54197
0.000454474	4.54042
0.000454531	4.53974
0.000454577	4.53919
0.000456224	4.51949
0.000456276	4.51888
0.000456437	4.51695
0.000456506	4.51612
0.000456601	4.51499
0.000456803	4.51258
0.000457125	4.50971
0.000457173	4.50936
0.00045725	4.50881
0.000457373	4.50794
0.000457434	4.5075
0.000458308	4.50124
0.00045836	4.50088
0.000458411	4.50051
0.000458468	4.5001
0.000458532	4.49964
0.000458628	4.49896
0.000458756	4.49804
0.000458884	4.49713
0.000459037	4.49603
0.000459306	4.49411
0.000459574	4.49219
0.000459919	4.48972
0.000460175	4.4879
0.000460686	4.48424
0.0004613	4.47985
0.000461914	4.47546
0.000462732	4.46961
0.000464271	4.4586
0.000467467	4.43575
0.000467705	4.43404
0.000467875	4.43282
0.000468017	4.43181
0.000468102	4.4312
0.000468187	4.43059
0.000468244	4.43019
0.000468301	4.42978
0.000468397	4.42909
0.000468448	4.42873
0.000468499	4.42836
0.000468901	4.42549
0.000468949	4.42514
0.000468997	4.4248
0.000469052	4.4244
0.000469202	4.42333
0.000469305	4.4226
0.000469359	4.42222
0.000469414	4.42183
0.000469548	4.42088
0.000469872	4.41857
0.000469936	4.41812
0.000470072	4.41716
0.000470201	4.41624
0.000470255	4.41585
0.000470309	4.41547
0.000470363	4.41509
0.000470664	4.41295
0.000470843	4.41168
0.000470902	4.41126
0.000470962	4.41084
0.000471018	4.41044
0.000471104	4.40983
0.000471189	4.40923
0.000471302	4.40842
0.000471416	4.40761
0.000471655	4.40591
0.000471975	4.40364
0.000472173	4.40224
0.00047235	4.40098
0.000472468	4.40014
0.00047257	4.39942
0.000472656	4.39881
0.000472758	4.39808
0.000472846	4.39746
0.000472935	4.39683
0.000473086	4.39575
0.000473248	4.3946
0.000473334	4.39399
0.000473424	4.39335
0.000473503	4.39279
0.000473577	4.39226
0.000473673	4.39158
0.000473759	4.39097
0.000473832	4.39046
0.000473918	4.38985
0.000474092	4.38861
0.000474233	4.38761
0.000474341	4.38684
0.00047444	4.38614
0.000474531	4.38549
0.000474622	4.38484
0.000474713	4.38419
0.000474856	4.38318
0.000475049	4.38181
0.000475428	4.37912
0.00047571	4.37712
0.00047593	4.37556
0.00047604	4.37478
0.00047615	4.374
0.000476248	4.37329
0.000476314	4.37283
0.00047638	4.37236
0.000476443	4.37191
0.000476504	4.37148
0.000476897	4.36869
0.000476963	4.36822
0.000477029	4.36775
0.000477213	4.36644
0.000477279	4.36597
0.000477345	4.36551
0.000477402	4.3651
0.000477541	4.36412
0.000477593	4.36374
0.000477846	4.36195
0.000477903	4.36154
0.000477969	4.36107
0.000478057	4.36045
0.000478208	4.35937
0.000478287	4.35882
0.000478339	4.35845
0.000478391	4.35808
0.000478446	4.35769
0.000478501	4.3573
0.000478556	4.35691
0.000478611	4.35652
0.000478669	4.35611
0.000478726	4.3557
0.000478784	4.35529
0.000478842	4.35488
0.000478899	4.35447
0.000478974	4.35394
0.000479029	4.35355
0.000479138	4.35277
0.000479248	4.35199
0.000479358	4.35121
0.000479622	4.34934
0.000480105	4.3459
0.000480765	4.34122
0.000482127	4.33154
0.000483859	4.31925
0.000484732	4.31075
0.000486065	4.29777
0.000486388	4.29463
0.000486581	4.29275
0.000486753	4.29107
0.000486877	4.28987
0.00048699	4.28877
0.000487102	4.28767
0.000487194	4.28678
0.000487301	4.28574
0.000487355	4.28521
0.000487518	4.28362
0.000487665	4.2822
0.000487746	4.2814
0.000487828	4.28061
0.00048791	4.27981
0.000487985	4.27908
0.00048808	4.27816
0.000488151	4.27747
0.000488215	4.27684
0.000488292	4.27609
0.00048843	4.27475
0.000488563	4.27345
0.000488645	4.27265
0.000488753	4.27161
0.000488833	4.27082
0.000488935	4.26983
0.000489048	4.26873
0.000489161	4.26763
0.000489269	4.26659
0.000489376	4.26554
0.000489591	4.26345
0.00049	4.25947
0.000490304	4.2565
0.000491471	4.2412
0.0004919	4.23558
0.000492275	4.23067
0.000492425	4.2287
0.000492546	4.22712
0.000492682	4.22533
0.000492773	4.22414
0.000492864	4.22294
0.000492971	4.22154
0.000493079	4.22013
0.000493357	4.21648
0.000493473	4.21496
0.000493567	4.21373
0.000493651	4.21263
0.000493773	4.21103
0.000493859	4.20991
0.000493931	4.20895
0.000494017	4.20783
0.00049418	4.20569
0.000494364	4.20328
0.000494471	4.20187
0.0004946	4.20019
0.000494729	4.1985
0.000494814	4.19738
0.000494943	4.19512
0.000495071	4.19272
0.000495329	4.18793
0.000495969	4.17599
0.000496314	4.16956
0.000496511	4.16588
0.000496643	4.16343
0.000496753	4.16138
0.00049684	4.15975
0.000496906	4.15852
0.000496972	4.15729
0.000497038	4.15607
0.000497092	4.15504
0.000497378	4.14973
0.000497432	4.14871
0.000497487	4.14768
0.000497542	4.14666
0.000497605	4.1455
0.000497709	4.14355
0.000497836	4.14118
0.000497902	4.13996
0.000497961	4.13885
0.000498025	4.13767
0.000498119	4.13591
0.000498174	4.13488
0.000498272	4.13304
0.000498465	4.12945
0.000498529	4.12826
0.000498595	4.12703
0.000498709	4.12491
0.000498794	4.12331
0.00049888	4.12172
0.000498935	4.1207
0.00049899	4.11967
0.000499044	4.11865
0.000499099	4.11763
0.000499223	4.11471
0.000499284	4.11312
0.000499346	4.11153
0.000499408	4.10994
0.000499483	4.10799
0.000499565	4.10587
0.000499647	4.10375
0.000499757	4.10092
0.000499867	4.09809
0.000500031	4.09386
0.000500276	4.08751
0.00050044	4.08328
0.000500576	4.07978
0.000500684	4.077
0.000500764	4.07492
0.000500845	4.07284
0.000500926	4.07075
0.000500985	4.06922
0.000501046	4.06764
0.000501114	4.06527
0.000501179	4.06301
0.000501263	4.06007
0.000501366	4.05646
0.000501564	4.04953
0.00050165	4.04652
0.000501741	4.04336
0.000501817	4.04068
0.000501902	4.03771
0.000501995	4.03447
0.00050212	4.03011
0.000502184	4.02785
0.000502236	4.02604
0.000503124	3.99496
0.000503215	3.99178
0.000503323	3.98802
0.000503377	3.98613
0.000504051	3.95351
0.000504104	3.95095
0.000504185	3.947
0.000504303	3.94122
0.00050437	3.93796
0.000505348	3.88301
0.000505489	3.87392
0.000505553	3.86973
0.000505618	3.86555
0.000505717	3.85913
0.000505907	3.84686
0.000505982	3.84197
0.000506058	3.83709
0.000506137	3.83045
0.000506256	3.82055
0.000506329	3.81443
0.000506394	3.80902
0.000506467	3.8029
0.000506554	3.7957
0.000506683	3.78489
0.000506838	3.77193
0.000506933	3.764
0.000507001	3.75832
0.000507105	3.74738
0.000507192	3.73834
0.000507267	3.73043
0.000507364	3.72026
0.000507461	3.71009
0.000507558	3.69992
0.000507687	3.68636
0.000507832	3.67119
0.000508183	3.62927
0.000508614	3.57778
0.000509051	3.5256
0.000509259	3.51287
0.000509328	3.51263
0.000509407	3.51787
0.00050955	3.52
0.000509633	3.54352
0.000509688	3.57958
0.000509744	3.61741
0.000509799	3.67101
0.000511219	63.7595
0.000511273	91.6981
0.000511328	98.9652
0.000512027	99.8604
0.000512174	72.5254
0.000512266	67.6409
0.000513373	7.81025
0.000513498	7.30315
0.000513567	7.06443
0.000513671	6.8674
0.000513775	6.62782
0.000513866	6.29774
0.000514036	6.07701
0.000514109	6.00154
0.000514182	5.92972
0.000514376	5.76153
0.000514431	5.71815
0.000514541	5.64167
0.000514596	5.60597
0.000514651	5.57026
0.000514761	5.5096
0.000514834	5.47087
0.000514932	5.4189
0.000515026	5.37963
0.000515092	5.35205
0.000515154	5.32586
0.000515219	5.29874
0.000515316	5.2583
0.00051566	5.14682
0.000515722	5.12699
0.000515788	5.1097
0.000515876	5.08724
0.000516044	5.04428
0.000516127	5.02323
0.000516237	5.0002
0.000516292	4.98914
0.000516347	4.97808
0.000516402	4.96703
0.000516457	4.95597
0.00051668	4.91119
0.000516754	4.89894
0.000516829	4.88753
0.000516909	4.87528
0.000517019	4.85837
0.000517184	4.83302
0.000517399	4.80006
0.000517712	4.76215
0.000518131	4.71251
0.000519191	4.71162
0.000519276	4.60917
0.000520244	4.54019
0.000521591	4.46716
0.00052237	4.4249
0.000523374	4.38318
0.000523435	4.38064
0.000523619	4.37303
0.00052371	4.36922
0.000523784	4.36617
0.000523848	4.36351
0.000523912	4.36084
0.000523976	4.35818
0.000524992	4.31597
0.000525114	4.3109
0.000525187	4.30785
0.000526125	4.27296
0.000526184	4.27079
0.000527076	4.23776
0.000527137	4.2355
0.000527198	4.23324
0.00052729	4.22985
0.000527381	4.22646
0.000527503	4.22193
0.00052767	4.21578
0.000527836	4.20963
0.00052813	4.19873
0.000528405	4.18854
0.000528635	4.18004
0.000528777	4.17476
0.000528874	4.17118
0.000528971	4.16759
0.000529068	4.16401
0.000529143	4.16122
0.000529218	4.15844
0.000529294	4.15565
0.000529369	4.15286
0.000529476	4.14888
0.000529756	4.13756
0.00052984	4.13412
0.000529924	4.13067
0.000530008	4.12723
0.000530083	4.12413
0.00053019	4.11972
0.000530272	4.11636
0.000530354	4.113
0.000530435	4.10965
0.000530539	4.10541
0.000530694	4.09905
0.000530788	4.09516
0.000530896	4.09074
0.000531003	4.08633
0.0005311	4.08235
0.000531197	4.07838
0.000531294	4.0744
0.00053139	4.07043
0.000531541	4.06424
0.000531691	4.05806
0.000531992	4.04569
0.00053247	4.02609
0.000532853	4.00677
0.000534401	3.92865
0.000534869	3.90507
0.00053651	3.8018
0.000537295	3.74132
0.000537898	3.6948
0.00053874	3.61871
0.00054097	3.38806
0.000541349	3.3604
0.000541602	3.35267
0.000541854	3.36095
0.000542033	3.38288
0.000542212	3.42652
0.000542346	3.48145
0.000542435	3.53392
0.000542525	3.60453
0.000542596	3.67833
0.000542675	3.78579
0.000544203	104.116
0.000544388	118.655
0.000544451	164.987
0.000544514	180.026
0.000544571	193.808
0.000545149	203.239
0.000545221	191.027
0.000545461	163.552
0.000545524	117.958
0.000547414	8.17897
0.000547481	7.68967
0.00054755	7.5477
0.000547618	7.42383
0.000547811	7.10565
0.000548228	6.58388
0.000548373	6.43899
0.000548482	6.33579
0.000548544	6.28573
0.000548611	6.23119
0.000548668	6.18497
0.000548724	6.13915
0.000548782	6.09933
0.00054937	5.73421
0.000549536	5.65223
0.000549625	5.61039
0.000549714	5.56854
0.000549803	5.5267
0.000549885	5.48831
0.000549964	5.45705
0.000550033	5.4298
0.000550102	5.40255
0.000550171	5.3753
0.000550246	5.34538
0.000550395	5.29253
0.000550468	5.26786
0.000550592	5.22583
0.000550754	5.17101
0.000550841	5.14177
0.000550901	5.12122
0.000550988	5.09539
0.00055105	5.07662
0.000551117	5.05654
0.000551182	5.03711
0.000551299	5.00215
0.000551446	4.96212
0.000551545	4.93523
0.00055177	4.87443
0.000551851	4.8525
0.000551932	4.83058
0.000552056	4.79696
0.000552127	4.77796
0.000552197	4.75896
0.000552267	4.73996
0.000552348	4.71803
0.000552429	4.69769
0.000552537	4.67106
0.000552699	4.6311
0.000552862	4.59115
0.000552971	4.56423
0.000553186	4.52573
0.000553331	4.51665
0.000553458	4.5108
0.000553553	4.52513
0.000553616	4.56604
0.000553679	4.61711
0.000554836	33.8643
0.000554955	38.8172
0.000555028	47.7097
0.000555096	53.038
0.000555866	55.9055
0.00055603	50.7736
0.000556095	39.1034
0.000557133	7.08023
0.000557197	6.83995
0.00055726	6.64652
0.000557355	6.48895
0.00055745	6.30186
0.000557576	6.15632
0.000557647	5.93911
