E(MeV)	Fe-nat
2.701140E-01	1.29498
2.701210E-01	1.28741
2.701270E-01	1.28093
2.701310E-01	1.2766
2.701360E-01	1.27318
2.701440E-01	1.26633
2.701520E-01	1.25949
2.701640E-01	1.24924
2.701740E-01	1.24155
2.701770E-01	1.23949
2.701910E-01	1.22969
2.702040E-01	1.22111
2.702230E-01	1.20823
2.702410E-01	1.19622
2.702430E-01	1.19552
2.702620E-01	1.18501
2.702880E-01	1.171
2.703180E-01	1.15419
2.703490E-01	1.14
2.703800E-01	1.12581
2.704030E-01	1.11517
2.704260E-01	1.10593
2.704720E-01	1.08746
2.704930E-01	1.07924
2.705190E-01	1.07025
2.705600E-01	1.05587
2.706110E-01	1.03789
2.706160E-01	1.03609
2.706370E-01	1.02983
2.706660E-01	1.02095
2.706950E-01	1.01207
2.707170E-01	1.00542
2.707390E-01	0.998762
2.707530E-01	0.994328
2.707640E-01	0.991081
2.707750E-01	0.987837
2.707850E-01	0.984595
2.707930E-01	0.982167
2.708000E-01	0.980147
2.708010E-01	0.979895
2.708060E-01	0.978635
2.708110E-01	0.977378
2.708160E-01	0.976124
2.708200E-01	0.975186
2.708240E-01	0.974252
2.708270E-01	0.973321
2.708300E-01	0.972705
2.708320E-01	0.972091
2.708340E-01	0.971634
2.708360E-01	0.971181
2.708380E-01	0.970733
2.708390E-01	0.970437
2.708400E-01	0.970144
2.708420E-01	0.969855
2.708430E-01	0.96957
2.708440E-01	0.969291
2.708450E-01	0.969086
2.708460E-01	0.968885
2.708470E-01	0.968689
2.708480E-01	0.968498
2.708490E-01	0.968313
2.708500E-01	0.968136
2.708510E-01	0.968096
2.708520E-01	0.968113
2.708530E-01	0.968267
2.708540E-01	0.968779
2.708550E-01	0.968962
2.708560E-01	0.969151
2.708570E-01	0.969614
2.708580E-01	0.969873
2.708590E-01	0.970145
2.708600E-01	0.970681
2.708610E-01	0.97155
2.708620E-01	0.972314
2.708630E-01	0.973898
2.708640E-01	0.97472
2.708650E-01	0.975563
2.708660E-01	0.977316
2.708670E-01	0.978687
2.708680E-01	0.980278
2.708690E-01	0.982168
2.708710E-01	0.986626
2.708730E-01	0.991281
2.708750E-01	0.997329
2.708760E-01	1.00091
2.708770E-01	1.00527
2.708780E-01	1.01044
2.708800E-01	1.01699
2.708820E-01	1.02364
2.708860E-01	1.0435
2.708890E-01	1.05328
2.708900E-01	1.05997
2.708910E-01	1.06307
2.708920E-01	1.06567
2.708940E-01	1.06979
2.708950E-01	1.07272
2.708960E-01	1.07551
2.708970E-01	1.07684
2.708990E-01	1.078
2.709000E-01	1.07849
2.709010E-01	1.07731
2.709020E-01	1.07614
2.709040E-01	1.07481
2.709050E-01	1.07284
2.709060E-01	1.0694
2.709080E-01	1.0646
2.709090E-01	1.06137
2.709100E-01	1.05817
2.709120E-01	1.04681
2.709150E-01	1.0358
2.709190E-01	1.01521
2.709210E-01	1.00604
2.709230E-01	0.998973
2.709240E-01	0.99374
2.709250E-01	0.990294
2.709260E-01	0.984817
2.709270E-01	0.981105
2.709280E-01	0.978074
2.709290E-01	0.975082
2.709300E-01	0.972131
2.709310E-01	0.969957
2.709320E-01	0.967435
2.709330E-01	0.965467
2.709340E-01	0.963537
2.709350E-01	0.961643
2.709360E-01	0.959786
2.709370E-01	0.957959
2.709380E-01	0.955082
2.709390E-01	0.954047
2.709400E-01	0.953289
2.709410E-01	0.951819
2.709420E-01	0.951104
2.709430E-01	0.949707
2.709440E-01	0.949024
2.709450E-01	0.948352
2.709460E-01	0.947032
2.709470E-01	0.946384
2.709480E-01	0.945108
2.709490E-01	0.94448
2.709500E-01	0.943958
2.709510E-01	0.943578
2.709520E-01	0.943205
2.709530E-01	0.942515
2.709540E-01	0.942183
2.709550E-01	0.941855
2.709560E-01	0.94137
2.709580E-01	0.940891
2.709590E-01	0.940418
2.709600E-01	0.93995
2.709620E-01	0.939485
2.709630E-01	0.93887
2.709650E-01	0.93826
2.709670E-01	0.937652
2.709700E-01	0.936746
2.709720E-01	0.935845
2.709750E-01	0.934947
2.709780E-01	0.933753
2.709830E-01	0.932307
2.709840E-01	0.931798
2.709880E-01	0.930895
2.709920E-01	0.929608
2.709970E-01	0.928323
2.710050E-01	0.9264
2.710100E-01	0.92512
2.710200E-01	0.922562
2.710320E-01	0.919498
2.710440E-01	0.916436
2.710600E-01	0.912356
2.710760E-01	0.90828
2.710980E-01	0.902676
2.711260E-01	0.895547
2.711480E-01	0.889948
2.711680E-01	0.885286
2.712150E-01	0.874335
2.712340E-01	0.869909
2.713110E-01	0.851974
2.713880E-01	0.834041
2.714320E-01	0.82466
2.715640E-01	0.796522
2.717400E-01	0.759008
2.719160E-01	0.725015
2.720040E-01	0.70802
2.720920E-01	0.692365
2.721800E-01	0.676711
2.722680E-01	0.662399
2.723560E-01	0.648088
2.724440E-01	0.633677
2.724550E-01	0.631876
2.724770E-01	0.624959
2.726200E-01	0.567298
2.727960E-01	0.500154
2.729280E-01	0.453342
2.729720E-01	0.438698
2.730160E-01	0.424055
2.731040E-01	0.396525
2.731480E-01	0.383663
2.731810E-01	0.374017
2.732470E-01	0.355858
2.732800E-01	0.347511
2.733130E-01	0.339165
2.734120E-01	0.31688
2.735000E-01	0.299993
2.735880E-01	0.286235
2.736760E-01	0.275948
2.737200E-01	0.272547
2.737420E-01	0.270847
2.737640E-01	0.269506
2.738300E-01	0.267568
2.738520E-01	0.267318
2.739180E-01	0.26887
2.739510E-01	0.270356
2.739800E-01	0.272762
2.739990E-01	0.274213
2.740430E-01	0.279537
2.741030E-01	0.288687
2.741600E-01	0.300184
2.741980E-01	0.309313
2.742550E-01	0.325266
2.743110E-01	0.344499
2.743490E-01	0.35903
2.743680E-01	0.367174
2.744060E-01	0.383465
2.744630E-01	0.411671
2.745050E-01	0.434755
2.745190E-01	0.443263
2.745480E-01	0.460285
2.745620E-01	0.469578
2.745830E-01	0.483521
2.746050E-01	0.497473
2.746150E-01	0.504849
2.746220E-01	0.50977
2.746280E-01	0.513467
2.746310E-01	0.515935
2.746350E-01	0.518375
2.746370E-01	0.520187
2.746390E-01	0.521401
2.746410E-01	0.522624
2.746420E-01	0.523549
2.746430E-01	0.524482
2.746450E-01	0.525424
2.746460E-01	0.526379
2.746470E-01	0.527025
2.746480E-01	0.527732
2.746490E-01	0.529176
2.746500E-01	0.529916
2.746510E-01	0.530668
2.746520E-01	0.531437
2.746530E-01	0.532223
2.746540E-01	0.533439
2.746550E-01	0.534066
2.746560E-01	0.535364
2.746570E-01	0.536038
2.746580E-01	0.53744
2.746590E-01	0.538172
2.746600E-01	0.539704
2.746610E-01	0.541517
2.746620E-01	0.542555
2.746630E-01	0.544724
2.746640E-01	0.545859
2.746650E-01	0.548236
2.746660E-01	0.549482
2.746670E-01	0.552097
2.746680E-01	0.55413
2.746690E-01	0.556439
2.746700E-01	0.561309
2.746710E-01	0.563875
2.746720E-01	0.56653
2.746730E-01	0.569275
2.746740E-01	0.572109
2.746750E-01	0.575724
2.746760E-01	0.58015
2.746770E-01	0.584705
2.746780E-01	0.58938
2.746800E-01	0.596593
2.746810E-01	0.601536
2.746870E-01	0.634875
2.746890E-01	0.643534
2.746910E-01	0.651871
2.746920E-01	0.659292
2.746930E-01	0.665069
2.746950E-01	0.670808
2.746960E-01	0.673276
2.746980E-01	0.67938
2.746990E-01	0.682524
2.747000E-01	0.684228
2.747010E-01	0.686302
2.747030E-01	0.686977
2.747040E-01	0.687182
2.747050E-01	0.686836
2.747060E-01	0.686444
2.747070E-01	0.685847
2.747080E-01	0.68349
2.747100E-01	0.680241
2.747110E-01	0.678338
2.747120E-01	0.675487
2.747140E-01	0.669792
2.747190E-01	0.655037
2.747200E-01	0.650789
2.747220E-01	0.645524
2.747230E-01	0.642538
2.747240E-01	0.639679
2.747250E-01	0.636955
2.747270E-01	0.634225
2.747280E-01	0.631058
2.747290E-01	0.628787
2.747300E-01	0.627326
2.747310E-01	0.625966
2.747320E-01	0.624703
2.747330E-01	0.623853
2.747340E-01	0.623349
2.747350E-01	0.622456
2.747360E-01	0.621707
2.747370E-01	0.621383
2.747380E-01	0.620828
2.747390E-01	0.620387
2.747400E-01	0.620206
2.747410E-01	0.620165
2.747420E-01	0.620309
2.747430E-01	0.620657
2.747440E-01	0.621075
2.747450E-01	0.621308
2.747460E-01	0.621884
2.747470E-01	0.622197
2.747480E-01	0.622866
2.747490E-01	0.623217
2.747500E-01	0.623952
2.747510E-01	0.624461
2.747520E-01	0.624984
2.747530E-01	0.625517
2.747540E-01	0.626181
2.747550E-01	0.626948
2.747560E-01	0.628113
2.747580E-01	0.62929
2.747590E-01	0.630477
2.747610E-01	0.631671
2.747620E-01	0.633273
2.747650E-01	0.635691
2.747680E-01	0.638117
2.747720E-01	0.641362
2.747760E-01	0.644612
2.747800E-01	0.648272
2.747830E-01	0.651486
2.747900E-01	0.658833
2.748050E-01	0.673535
2.748310E-01	0.698309
2.748750E-01	0.746245
2.748870E-01	0.759944
2.749440E-01	0.827107
2.750010E-01	0.900174
2.750190E-01	0.926561
2.750570E-01	0.979341
2.750950E-01	1.03541
2.751250E-01	1.08336
2.751550E-01	1.13131
2.752160E-01	1.23512
2.752760E-01	1.34712
2.753370E-01	1.46785
2.753820E-01	1.56553
2.753970E-01	1.5981
2.754270E-01	1.66861
2.754580E-01	1.73913
2.754700E-01	1.76935
2.755050E-01	1.86003
2.755290E-01	1.92589
2.755530E-01	1.99177
2.755730E-01	2.05169
2.755880E-01	2.09663
2.755930E-01	2.11162
2.756040E-01	2.14969
2.756200E-01	2.20508
2.756250E-01	2.22239
2.756300E-01	2.24193
2.756400E-01	2.28103
2.756450E-01	2.30058
2.756500E-01	2.32279
2.756600E-01	2.36722
2.756650E-01	2.38945
2.756680E-01	2.40228
2.756750E-01	2.44078
2.756800E-01	2.46645
2.756830E-01	2.48146
2.756900E-01	2.52649
2.756950E-01	2.55653
2.756980E-01	2.5747
2.757030E-01	2.61105
2.757080E-01	2.64742
2.757100E-01	2.66561
2.757130E-01	2.68744
2.757180E-01	2.73113
2.757200E-01	2.75299
2.757230E-01	2.77864
2.757280E-01	2.82996
2.757300E-01	2.85564
2.757330E-01	2.88585
2.757380E-01	2.9463
2.757410E-01	2.97654
2.757430E-01	3.01171
2.757480E-01	3.08208
2.757510E-01	3.11728
2.757560E-01	3.19466
2.757720E-01	3.4685
2.757770E-01	3.54876
2.757800E-01	3.5899
2.757820E-01	3.62548
2.757870E-01	3.69659
2.757910E-01	3.7384
2.757950E-01	3.78017
2.757980E-01	3.80697
2.758010E-01	3.82364
2.758040E-01	3.83965
2.758080E-01	3.85371
2.758130E-01	3.8582
2.758170E-01	3.85076
2.758200E-01	3.84576
2.758230E-01	3.83385
2.758280E-01	3.80996
2.758430E-01	3.72474
2.758480E-01	3.69636
2.758510E-01	3.68575
2.758560E-01	3.66456
2.758580E-01	3.65399
2.758610E-01	3.64872
2.758660E-01	3.63823
2.758710E-01	3.62881
2.758730E-01	3.62753
2.758760E-01	3.62923
2.758810E-01	3.63168
2.758820E-01	3.63193
2.758860E-01	3.64219
2.758910E-01	3.65248
2.758960E-01	3.67499
2.759010E-01	3.69343
2.759040E-01	3.71131
2.759090E-01	3.74112
2.759110E-01	3.75306
2.759160E-01	3.79192
2.759200E-01	3.82304
2.759230E-01	3.85665
2.759290E-01	3.90951
2.759310E-01	3.93304
2.759390E-01	4.0213
2.759460E-01	4.12812
2.759490E-01	4.17139
2.759530E-01	4.24478
2.759580E-01	4.32807
2.759600E-01	4.36679
2.759670E-01	4.50568
2.759730E-01	4.66239
2.759740E-01	4.67279
2.759790E-01	4.84045
2.759800E-01	4.8524
2.759860E-01	5.04592
2.759900E-01	5.20408
2.759930E-01	5.30029
2.759940E-01	5.37516
2.759990E-01	5.56229
2.760030E-01	5.77321
2.760070E-01	6.00888
2.760080E-01	6.03265
2.760110E-01	6.27221
2.760120E-01	6.29878
2.760160E-01	6.56705
2.760200E-01	6.8977
2.760240E-01	7.26891
2.760250E-01	7.30638
2.760280E-01	7.68584
2.760290E-01	7.72793
2.760330E-01	8.15386
2.760370E-01	8.67833
2.760410E-01	9.26419
2.760420E-01	9.32329
2.760460E-01	9.91538
2.760500E-01	10.6341
2.760540E-01	11.4199
2.760580E-01	12.2686
2.760590E-01	12.3539
2.760650E-01	13.6392
2.760740E-01	15.7282
2.760770E-01	16.4649
2.760780E-01	16.7056
2.760820E-01	17.4486
2.760830E-01	17.6029
2.760860E-01	18.1815
2.760890E-01	18.6795
2.760900E-01	18.7123
2.760920E-01	19.077
2.760930E-01	19.1159
2.760950E-01	19.363
2.760960E-01	19.4197
2.760980E-01	19.556
2.761000E-01	19.633
2.761030E-01	19.697
2.761050E-01	19.671
2.761060E-01	19.6616
2.761080E-01	19.5415
2.761090E-01	19.485
2.761110E-01	19.3174
2.761130E-01	19.1562
2.761140E-01	19.0084
2.761170E-01	18.6982
2.761190E-01	18.4142
2.761210E-01	18.1329
2.761230E-01	17.7334
2.761270E-01	17.1371
2.761290E-01	16.7162
2.761360E-01	15.284
2.761400E-01	14.5441
2.761430E-01	13.9377
2.761450E-01	13.4846
2.761490E-01	12.805
2.761500E-01	12.7272
2.761540E-01	12.0267
2.761580E-01	11.3877
2.761590E-01	11.3167
2.761620E-01	10.8043
2.761630E-01	10.6761
2.761660E-01	10.4077
2.761680E-01	10.1391
2.761690E-01	10.0358
2.761720E-01	9.69108
2.761750E-01	9.37987
2.761760E-01	9.25616
2.761780E-01	9.08977
2.761800E-01	8.88182
2.761830E-01	8.6957
2.761850E-01	8.54685
2.761870E-01	8.35084
2.761900E-01	8.14394
2.761910E-01	8.08315
2.761950E-01	7.84477
2.761960E-01	7.78867
2.761990E-01	7.63209
2.762020E-01	7.48361
2.762030E-01	7.43523
2.762080E-01	7.22099
2.762090E-01	7.20312
2.762140E-01	7.00029
2.762190E-01	6.82974
2.762230E-01	6.71007
2.762250E-01	6.66972
2.762300E-01	6.53259
2.762320E-01	6.48015
2.762360E-01	6.40319
2.762390E-01	6.3296
2.762410E-01	6.29027
2.762470E-01	6.18353
2.762490E-01	6.16123
2.762560E-01	6.05426
2.762590E-01	6.00971
2.762640E-01	5.96257
2.762710E-01	5.88179
2.762790E-01	5.82023
2.762840E-01	5.77977
2.762900E-01	5.74395
2.763000E-01	5.68668
2.763110E-01	5.6469
2.763150E-01	5.63054
2.763240E-01	5.61189
2.763370E-01	5.5858
2.763380E-01	5.58551
2.763520E-01	5.57921
2.763600E-01	5.57549
2.763660E-01	5.57992
2.763860E-01	5.59615
2.763900E-01	5.5991
2.764060E-01	5.63033
2.764250E-01	5.66638
2.764350E-01	5.68562
2.764440E-01	5.71015
2.764500E-01	5.72767
2.764710E-01	5.78761
2.764800E-01	5.8118
2.764930E-01	5.85515
2.765140E-01	5.92784
2.765280E-01	5.97505
2.765430E-01	6.03388
2.765570E-01	6.09123
2.765690E-01	6.14004
2.765840E-01	6.20045
2.765940E-01	6.24074
2.765960E-01	6.2488
2.766040E-01	6.2875
2.766140E-01	6.33711
2.766250E-01	6.38674
2.766320E-01	6.42399
2.766380E-01	6.45217
2.766400E-01	6.46344
2.766480E-01	6.51303
2.766540E-01	6.55063
2.766610E-01	6.58824
2.766670E-01	6.62589
2.766730E-01	6.6598
2.766790E-01	6.71205
2.766860E-01	6.7596
2.766900E-01	6.7953
2.766910E-01	6.80244
2.766950E-01	6.83831
2.766990E-01	6.8802
2.767040E-01	6.92212
2.767080E-01	6.96408
2.767100E-01	6.98208
2.767130E-01	7.01305
2.767170E-01	7.06729
2.767210E-01	7.12158
2.767260E-01	7.17593
2.767300E-01	7.24191
2.767340E-01	7.30016
2.767380E-01	7.35847
2.767430E-01	7.46163
2.767490E-01	7.568
2.767540E-01	7.66711
2.767640E-01	7.87886
2.767720E-01	8.05059
2.767770E-01	8.14781
2.767780E-01	8.17372
2.767830E-01	8.24426
2.767860E-01	8.2959
2.767870E-01	8.30901
2.767910E-01	8.35803
2.767940E-01	8.39465
2.767950E-01	8.3982
2.767980E-01	8.41673
2.768000E-01	8.42876
2.768020E-01	8.438
2.768030E-01	8.44034
2.768040E-01	8.43814
2.768070E-01	8.43025
2.768100E-01	8.42167
2.768120E-01	8.41706
2.768140E-01	8.39873
2.768180E-01	8.36423
2.768220E-01	8.32501
2.768230E-01	8.3216
2.768260E-01	8.27724
2.768320E-01	8.18841
2.768450E-01	8.01749
2.768500E-01	7.94919
2.768540E-01	7.90143
2.768550E-01	7.88606
2.768600E-01	7.83485
2.768650E-01	7.78375
2.768690E-01	7.74804
2.768710E-01	7.73804
2.768760E-01	7.70482
2.768810E-01	7.67167
2.768840E-01	7.64852
2.768860E-01	7.6428
2.768910E-01	7.62377
2.768960E-01	7.60481
2.768990E-01	7.59156
2.769010E-01	7.58948
2.769060E-01	7.58257
2.769110E-01	7.5757
2.769160E-01	7.56886
2.769210E-01	7.56206
2.769240E-01	7.55868
2.769260E-01	7.55984
2.769310E-01	7.5622
2.769390E-01	7.56578
2.769470E-01	7.5694
2.769520E-01	7.57208
2.769540E-01	7.57547
2.769620E-01	7.58825
2.769690E-01	7.60105
2.769800E-01	7.61816
2.769900E-01	7.63529
2.769990E-01	7.6503
2.770030E-01	7.6576
2.770100E-01	7.67423
2.770210E-01	7.70099
2.770330E-01	7.72716
2.770470E-01	7.7617
2.770620E-01	7.79624
2.770770E-01	7.83081
2.770990E-01	7.88387
2.771220E-01	7.93755
2.771450E-01	7.99124
2.771750E-01	8.06286
2.772060E-01	8.13449
2.772460E-01	8.23002
2.772520E-01	8.24042
2.772970E-01	8.33402
2.773580E-01	8.45883
2.773680E-01	8.47964
2.774190E-01	8.56703
2.774900E-01	8.68939
2.776120E-01	8.86033
2.777640E-01	9.02561
2.779160E-01	9.1448
2.780680E-01	9.22107
2.781300E-01	9.2519
2.781910E-01	9.27084
2.782510E-01	9.28909
2.783100E-01	9.29041
2.783420E-01	9.23597
2.784430E-01	9.06688
2.784930E-01	8.97301
2.786440E-01	8.69142
2.787580E-01	8.48023
2.788560E-01	8.29721
2.789460E-01	8.12827
2.790070E-01	8.01564
2.790650E-01	7.90772
2.791200E-01	7.80449
2.791480E-01	7.75288
2.791820E-01	7.68954
2.792160E-01	7.62621
2.792280E-01	7.60276
2.792380E-01	7.58704
2.792610E-01	7.55089
2.792790E-01	7.52378
2.792980E-01	7.49432
2.793110E-01	7.47391
2.793260E-01	7.45035
2.793360E-01	7.43466
2.793390E-01	7.42995
2.793460E-01	7.42401
2.793560E-01	7.41552
2.793640E-01	7.40917
2.793710E-01	7.40282
2.793790E-01	7.39647
2.793860E-01	7.39014
2.793890E-01	7.38761
2.793940E-01	7.38685
2.793990E-01	7.3899
2.794040E-01	7.39338
2.794090E-01	7.39687
2.794140E-01	7.40037
2.794190E-01	7.40387
2.794240E-01	7.40739
2.794260E-01	7.40845
2.794290E-01	7.41711
2.794340E-01	7.4295
2.794390E-01	7.4419
2.794440E-01	7.45431
2.794460E-01	7.45804
2.794490E-01	7.47116
2.794570E-01	7.49929
2.794720E-01	7.5556
2.794770E-01	7.57623
2.794800E-01	7.5856
2.794820E-01	7.58804
2.794850E-01	7.59383
2.794890E-01	7.59942
2.794920E-01	7.60424
2.794930E-01	7.6032
2.794960E-01	7.59655
2.795000E-01	7.58883
2.795030E-01	7.58334
2.795060E-01	7.57569
2.795070E-01	7.57395
2.795110E-01	7.55332
2.795140E-01	7.53119
2.795180E-01	7.50905
2.795230E-01	7.48245
2.795270E-01	7.44823
2.795450E-01	7.31134
2.795500E-01	7.27332
2.795550E-01	7.23532
2.795580E-01	7.21252
2.795600E-01	7.20094
2.795650E-01	7.172
2.795700E-01	7.14307
2.795750E-01	7.11415
2.795790E-01	7.09681
2.795810E-01	7.0886
2.795860E-01	7.0681
2.795910E-01	7.0476
2.795960E-01	7.02712
2.796010E-01	7.00664
2.796060E-01	6.98617
2.796090E-01	6.97389
2.796130E-01	6.96128
2.796210E-01	6.94027
2.796280E-01	6.91927
2.796360E-01	6.89827
2.796410E-01	6.88428
2.796510E-01	6.85631
2.796590E-01	6.83393
2.796610E-01	6.82976
2.796710E-01	6.80887
2.796810E-01	6.78799
2.796910E-01	6.76712
2.797050E-01	6.7379
2.797190E-01	6.70869
2.797390E-01	6.668
2.797590E-01	6.62733
2.797620E-01	6.62107
2.797800E-01	6.58855
2.798040E-01	6.5452
2.798360E-01	6.48741
2.798680E-01	6.42963
2.798700E-01	6.42669
2.799010E-01	6.39277
2.799450E-01	6.34391
2.799890E-01	6.29505
2.800180E-01	6.26248
2.800630E-01	6.21233
2.800930E-01	6.1789
2.801080E-01	6.16219
2.801230E-01	6.14839
2.801530E-01	6.12148
2.801810E-01	6.09527
2.802030E-01	6.07527
2.802260E-01	6.05458
2.802480E-01	6.03391
2.802620E-01	6.0215
2.802640E-01	6.02075
2.802790E-01	6.01322
2.802940E-01	6.00569
2.803050E-01	6.00006
2.803160E-01	5.99442
2.803280E-01	5.98879
2.803370E-01	5.98392
2.803390E-01	5.98385
2.803490E-01	5.98339
2.803500E-01	5.98381
2.803580E-01	5.988
2.803650E-01	5.99219
2.803730E-01	5.99638
2.803800E-01	6.00059
2.803880E-01	6.0048
2.803920E-01	6.00691
2.803950E-01	6.01396
2.804030E-01	6.02808
2.804100E-01	6.04221
2.804180E-01	6.05635
2.804220E-01	6.06343
2.804250E-01	6.07603
2.804330E-01	6.10124
2.804430E-01	6.13656
2.804500E-01	6.15927
2.804640E-01	6.21129
2.804710E-01	6.24018
2.804790E-01	6.26905
2.804850E-01	6.28017
2.804900E-01	6.29127
2.804940E-01	6.29866
2.805000E-01	6.30958
2.805030E-01	6.31042
2.805090E-01	6.30359
2.805140E-01	6.29674
2.805180E-01	6.29217
2.805260E-01	6.26767
2.805330E-01	6.24316
2.805570E-01	6.13215
2.805650E-01	6.09747
2.805720E-01	6.06281
2.805800E-01	6.02815
2.805870E-01	5.99351
2.805960E-01	5.96393
2.806040E-01	5.93436
2.806090E-01	5.91467
2.806140E-01	5.89566
2.806160E-01	5.89212
2.806220E-01	5.87445
2.806290E-01	5.85679
2.806360E-01	5.83915
2.806410E-01	5.82404
2.806450E-01	5.81499
2.806470E-01	5.81099
2.806530E-01	5.80101
2.806580E-01	5.79105
2.806640E-01	5.78111
2.806690E-01	5.7712
2.806730E-01	5.7646
2.806770E-01	5.75802
2.806810E-01	5.75145
2.806850E-01	5.74491
2.806880E-01	5.73838
2.806900E-01	5.73578
2.806920E-01	5.73414
2.806960E-01	5.73144
2.806990E-01	5.7293
2.807020E-01	5.72718
2.807050E-01	5.72509
2.807080E-01	5.72303
2.807110E-01	5.72101
2.807130E-01	5.71953
2.807150E-01	5.71807
2.807180E-01	5.71664
2.807190E-01	5.71583
2.807200E-01	5.71674
2.807220E-01	5.71879
2.807240E-01	5.72088
2.807260E-01	5.72302
2.807280E-01	5.72523
2.807300E-01	5.72693
2.807310E-01	5.72867
2.807330E-01	5.73048
2.807340E-01	5.73212
2.807360E-01	5.73945
2.807370E-01	5.74529
2.807390E-01	5.75079
2.807400E-01	5.75637
2.807410E-01	5.76206
2.807420E-01	5.76784
2.807430E-01	5.77003
2.807440E-01	5.77752
2.807450E-01	5.78554
2.807460E-01	5.80177
2.807470E-01	5.81001
2.807480E-01	5.81836
2.807490E-01	5.82444
2.807500E-01	5.84166
2.807510E-01	5.86982
2.807520E-01	5.88528
2.807530E-01	5.91004
2.807540E-01	5.93393
2.807550E-01	5.95806
2.807560E-01	5.97667
2.807570E-01	6.01954
2.807580E-01	6.05455
2.807590E-01	6.08991
2.807600E-01	6.10691
2.807610E-01	6.17222
2.807620E-01	6.21939
2.807630E-01	6.26694
2.807640E-01	6.32126
2.807650E-01	6.38222
2.807660E-01	6.44375
2.807670E-01	6.51672
2.807680E-01	6.59142
2.807690E-01	6.6629
2.807700E-01	6.78203
2.807710E-01	6.90437
2.807720E-01	6.94539
2.807740E-01	7.18294
2.807750E-01	7.33424
2.807760E-01	7.50174
2.807770E-01	7.62169
2.807780E-01	7.76772
2.807810E-01	8.10935
2.807820E-01	8.36206
2.807860E-01	8.80062
2.807870E-01	9.05371
2.807890E-01	9.28106
2.807900E-01	9.41446
2.807910E-01	9.48953
2.807930E-01	9.67424
2.807940E-01	9.7808
2.807950E-01	9.88051
2.807960E-01	9.89354
2.807980E-01	9.99359
2.807990E-01	10.0147
2.808000E-01	10.0228
2.808010E-01	10.0033
2.808020E-01	9.99659
2.808040E-01	9.90765
2.808050E-01	9.81164
2.808070E-01	9.71339
2.808080E-01	9.57745
2.808090E-01	9.43972
2.808110E-01	9.21689
2.808120E-01	9.10434
2.808130E-01	8.97744
2.808160E-01	8.59395
2.808200E-01	7.94054
2.808210E-01	7.75739
2.808220E-01	7.6727
2.808240E-01	7.42026
2.808250E-01	7.25299
2.808270E-01	7.06977
2.808280E-01	6.93343
2.808290E-01	6.80616
2.808300E-01	6.68858
2.808310E-01	6.63861
2.808320E-01	6.49246
2.808330E-01	6.44418
2.808340E-01	6.33992
2.808350E-01	6.26849
2.808360E-01	6.2055
2.808370E-01	6.14414
2.808380E-01	6.0895
2.808390E-01	6.03539
2.808400E-01	6.02343
2.808410E-01	5.9642
2.808420E-01	5.93045
2.808430E-01	5.89696
2.808440E-01	5.86956
2.808450E-01	5.81966
2.808460E-01	5.79502
2.808470E-01	5.77749
2.808480E-01	5.76018
2.808490E-01	5.74072
2.808500E-01	5.70904
2.808510E-01	5.69898
2.808520E-01	5.68482
2.808530E-01	5.6745
2.808540E-01	5.65919
2.808550E-01	5.64402
2.808560E-01	5.63759
2.808570E-01	5.62346
2.808580E-01	5.61464
2.808600E-01	5.6059
2.808610E-01	5.59725
2.808620E-01	5.58684
2.808640E-01	5.57653
2.808650E-01	5.56971
2.808670E-01	5.56171
2.808680E-01	5.55578
2.808690E-01	5.54991
2.808710E-01	5.54214
2.808730E-01	5.53444
2.808740E-01	5.53197
2.808750E-01	5.52877
2.808770E-01	5.52334
2.808790E-01	5.51874
2.808810E-01	5.51417
2.808840E-01	5.50812
2.808860E-01	5.50212
2.808890E-01	5.49615
2.808910E-01	5.49021
2.808940E-01	5.4843
2.808960E-01	5.47841
2.808990E-01	5.47447
2.809020E-01	5.47055
2.809050E-01	5.46536
2.809090E-01	5.4602
2.809130E-01	5.45505
2.809160E-01	5.44993
2.809200E-01	5.44483
2.809230E-01	5.43974
2.809280E-01	5.4337
2.809330E-01	5.42669
2.809380E-01	5.41971
2.809430E-01	5.41274
2.809480E-01	5.40618
2.809530E-01	5.4009
2.809580E-01	5.39591
2.809630E-01	5.39092
2.809690E-01	5.38485
2.809760E-01	5.37768
2.809840E-01	5.37052
2.809910E-01	5.36337
2.809980E-01	5.35623
2.810060E-01	5.3491
2.810130E-01	5.34197
2.810200E-01	5.33485
2.810290E-01	5.3265
2.810380E-01	5.31691
2.810480E-01	5.30733
2.810580E-01	5.29775
2.810680E-01	5.28818
2.810830E-01	5.27383
2.810970E-01	5.25949
2.811100E-01	5.24694
2.811150E-01	5.24229
2.811260E-01	5.233
2.811420E-01	5.21973
2.811580E-01	5.20647
2.811820E-01	5.18658
2.812060E-01	5.16669
2.812300E-01	5.14681
2.812540E-01	5.12694
2.812770E-01	5.10706
2.813090E-01	5.08057
2.813410E-01	5.05408
2.813730E-01	5.02759
2.814210E-01	4.98787
2.814690E-01	4.95226
2.815160E-01	4.91666
2.815480E-01	4.89293
2.816120E-01	4.84547
