E(MeV)	TB-159(N,TOT)
1.12467E-03	58.9097
1.12477E-03	52.4119
1.12483E-03	48.8704
1.12489E-03	45.3169
1.12495E-03	41.879
1.12500E-03	38.9385
1.12502E-03	38.2787
1.12504E-03	36.8426
1.12508E-03	34.8325
1.12512E-03	33.2066
1.12512E-03	32.9066
1.12516E-03	31.3089
1.12519E-03	29.8714
1.12519E-03	29.7754
1.12523E-03	28.3496
1.12526E-03	26.9841
1.12527E-03	26.6467
1.12530E-03	25.7191
1.12533E-03	24.5265
1.12536E-03	23.8661
1.12537E-03	23.4133
1.12540E-03	22.6385
1.12543E-03	21.7517
1.12544E-03	21.5079
1.12546E-03	20.8723
1.12550E-03	20.0498
1.12550E-03	19.9447
1.12552E-03	19.546
1.12554E-03	19.0654
1.12556E-03	18.6016
1.12557E-03	18.5122
1.12559E-03	18.1748
1.12561E-03	17.7682
1.12563E-03	17.3764
1.12564E-03	17.3009
1.12565E-03	17.0171
1.12568E-03	16.6758
1.12570E-03	16.3467
1.12570E-03	16.2833
1.12572E-03	16.0485
1.12574E-03	15.7662
1.12578E-03	15.4014
1.12579E-03	15.1817
1.12580E-03	15.1344
1.12582E-03	14.8963
1.12585E-03	14.6675
1.12587E-03	14.4473
1.12588E-03	14.3565
1.12589E-03	14.2458
1.12592E-03	14.0594
1.12594E-03	13.88
1.12596E-03	13.7317
1.12597E-03	13.7095
1.12599E-03	13.5601
1.12601E-03	13.4162
1.12604E-03	13.2773
1.12607E-03	13.0991
1.12608E-03	13.0138
1.12610E-03	12.9392
1.12613E-03	12.7965
1.12616E-03	12.6597
1.12620E-03	12.5281
1.12621E-03	12.4828
1.12623E-03	12.4111
1.12626E-03	12.3038
1.12630E-03	12.1783
1.12633E-03	12.0786
1.12633E-03	12.0723
1.12637E-03	11.9822
1.12641E-03	11.8662
1.12646E-03	11.7544
1.12649E-03	11.6678
1.12650E-03	11.649
1.12655E-03	11.5582
1.12659E-03	11.47
1.12664E-03	11.3839
1.12667E-03	11.3167
1.12671E-03	11.265
1.12677E-03	11.1576
1.12684E-03	11.0528
1.12686E-03	11.0322
1.12691E-03	10.9613
1.12700E-03	10.8458
1.12710E-03	10.7205
1.12720E-03	10.5979
1.12722E-03	10.5784
1.12730E-03	10.4921
1.12740E-03	10.391
1.12750E-03	10.2916
1.12760E-03	10.1936
1.12768E-03	10.118
1.12774E-03	10.0701
1.12787E-03	9.95611
1.12801E-03	9.84409
1.12807E-03	9.7888
1.12820E-03	9.68302
1.12833E-03	9.57902
1.12846E-03	9.47685
1.12859E-03	9.37664
1.12872E-03	9.27854
1.12882E-03	9.20652
1.12890E-03	9.1503
1.12892E-03	9.1341
1.12902E-03	9.05587
1.12911E-03	8.97958
1.12921E-03	8.90803
1.12930E-03	8.839
1.12934E-03	8.81246
1.12937E-03	8.78422
1.12944E-03	8.7258
1.12951E-03	8.66985
1.12958E-03	8.61693
1.12963E-03	8.58369
1.12968E-03	8.5524
1.12972E-03	8.52921
1.12972E-03	8.52212
1.12977E-03	8.48943
1.12982E-03	8.45993
1.12987E-03	8.43425
1.12990E-03	8.41792
1.12994E-03	8.4045
1.12997E-03	8.39441
1.13001E-03	8.38813
1.13004E-03	8.3862
1.13008E-03	8.38924
1.13011E-03	8.39794
1.13015E-03	8.41309
1.13017E-03	8.42924
1.13020E-03	8.44993
1.13021E-03	8.46247
1.13023E-03	8.47949
1.13025E-03	8.51822
1.13028E-03	8.56298
1.13031E-03	8.61432
1.13033E-03	8.67289
1.13036E-03	8.73929
1.13037E-03	8.7593
1.13039E-03	8.82302
1.13041E-03	8.9192
1.13044E-03	9.03803
1.13046E-03	9.11142
1.13047E-03	9.14533
1.13049E-03	9.26767
1.13049E-03	9.26769
1.13051E-03	9.40795
1.13054E-03	9.55899
1.13055E-03	9.65646
1.13056E-03	9.72631
1.13058E-03	9.91304
1.13060E-03	10.0928
1.13061E-03	10.1144
1.13063E-03	10.3442
1.13065E-03	10.5887
1.13068E-03	10.8225
1.13068E-03	10.8505
1.13070E-03	11.1453
1.13072E-03	11.426
1.13072E-03	11.459
1.13075E-03	11.8067
1.13077E-03	12.1365
1.13077E-03	12.1753
1.13080E-03	12.5818
1.13082E-03	12.9692
1.13083E-03	13.1504
1.13085E-03	13.727
1.13086E-03	13.93
1.13088E-03	14.3565
1.13091E-03	15.0306
1.13091E-03	15.0308
1.13094E-03	15.774
1.13096E-03	16.2938
1.13097E-03	16.5668
1.13100E-03	17.4227
1.13101E-03	17.7984
1.13103E-03	18.663
1.13106E-03	19.4937
1.13107E-03	20.0145
1.13111E-03	21.3846
1.13111E-03	21.4794
1.13115E-03	23.2211
1.13116E-03	23.4938
1.13119E-03	25.1094
1.13120E-03	25.8161
1.13123E-03	27.1387
1.13125E-03	28.096
1.13127E-03	29.3109
1.13129E-03	30.4178
1.13133E-03	32.4208
1.13133E-03	32.8733
1.13139E-03	36.3656
1.13139E-03	36.606
1.13145E-03	40.0856
1.13146E-03	41.1074
1.13150E-03	43.9867
1.13158E-03	49.3539
1.13167E-03	56.2147
1.13170E-03	57.8742
1.13177E-03	63.1764
1.13184E-03	67.6515
1.13185E-03	68.3986
1.13189E-03	71.1136
1.13192E-03	72.4462
1.13194E-03	73.8719
1.13199E-03	76.3422
1.13199E-03	76.4156
1.13204E-03	78.5724
1.13206E-03	79.323
1.13209E-03	80.2197
1.13212E-03	81.3016
1.13213E-03	81.5396
1.13218E-03	82.6086
1.13219E-03	82.6637
1.13220E-03	82.8435
1.13224E-03	83.223
1.13224E-03	83.2314
1.13230E-03	83.2364
1.13235E-03	82.6903
1.13235E-03	82.6504
1.13239E-03	82.0009
1.13240E-03	81.7714
1.13244E-03	80.6426
1.13245E-03	80.2796
1.13249E-03	78.9305
1.13250E-03	78.5849
1.13255E-03	76.3405
1.13262E-03	73.1403
1.13263E-03	72.6405
1.13268E-03	69.5399
1.13270E-03	68.1939
1.13276E-03	64.9157
1.13283E-03	60.0632
1.13284E-03	59.4383
1.13294E-03	53.0803
1.13298E-03	50.1659
1.13301E-03	48.7069
1.13307E-03	44.4848
1.13313E-03	41.2198
1.13314E-03	40.4872
1.13317E-03	38.9053
1.13321E-03	36.6931
1.13324E-03	35.3728
1.13325E-03	34.5915
1.13329E-03	32.6198
1.13332E-03	31.5306
1.13332E-03	31.112
1.13336E-03	29.7022
1.13339E-03	28.3469
1.13340E-03	28.1612
1.13342E-03	27.092
1.13346E-03	25.939
1.13346E-03	25.8982
1.13349E-03	24.8
1.13352E-03	23.9751
1.13352E-03	23.7602
1.13356E-03	22.8038
1.13358E-03	22.1511
1.13359E-03	21.9348
1.13362E-03	21.1396
1.13365E-03	20.4094
1.13365E-03	20.3828
1.13368E-03	19.7045
1.13371E-03	19.0585
1.13372E-03	18.9446
1.13375E-03	18.4764
1.13378E-03	17.9299
1.13379E-03	17.7164
1.13380E-03	17.5898
1.13382E-03	17.2755
1.13384E-03	16.9716
1.13386E-03	16.6941
1.13386E-03	16.6789
1.13388E-03	16.4155
1.13391E-03	16.1054
1.13393E-03	15.8477
1.13393E-03	15.8413
1.13396E-03	15.609
1.13398E-03	15.3849
1.13400E-03	15.1688
1.13402E-03	14.9599
1.13403E-03	14.903
1.13405E-03	14.7737
1.13408E-03	14.5435
1.13411E-03	14.3233
1.13413E-03	14.1772
1.13414E-03	14.1183
1.13417E-03	13.9352
1.13420E-03	13.7866
1.13420E-03	13.7623
1.13423E-03	13.6116
1.13426E-03	13.4668
1.13429E-03	13.3274
1.13432E-03	13.1927
1.13433E-03	13.1726
1.13435E-03	13.0777
1.13438E-03	12.9694
1.13442E-03	12.8604
1.13445E-03	12.7547
1.13446E-03	12.7169
1.13449E-03	12.6332
1.13453E-03	12.5217
1.13457E-03	12.414
1.13462E-03	12.3094
1.13465E-03	12.2358
1.13466E-03	12.212
1.13470E-03	12.1284
1.13476E-03	12.0068
1.13483E-03	11.8887
1.13484E-03	11.8759
1.13489E-03	11.7902
1.13496E-03	11.6962
1.13502E-03	11.6041
1.13509E-03	11.5037
1.13512E-03	11.4643
1.13517E-03	11.3996
1.13526E-03	11.3045
1.13534E-03	11.2111
1.13540E-03	11.1496
1.13548E-03	11.0688
1.13551E-03	11.0343
1.13563E-03	10.9327
1.13574E-03	10.8327
1.13574E-03	10.8327
1.13585E-03	10.7487
1.13596E-03	10.6658
1.13611E-03	10.5637
1.13625E-03	10.4629
1.13627E-03	10.4496
1.13639E-03	10.3773
1.13653E-03	10.2949
1.13672E-03	10.1864
1.13683E-03	10.122
1.13691E-03	10.0856
1.13709E-03	9.99569
1.13728E-03	9.90679
1.13747E-03	9.81877
1.13765E-03	9.73682
1.13777E-03	9.67968
1.13782E-03	9.65768
1.13806E-03	9.55993
1.13830E-03	9.4633
1.13841E-03	9.4154
1.13866E-03	9.31735
1.13882E-03	9.25274
1.13898E-03	9.18879
1.13915E-03	9.12561
1.13931E-03	9.06331
1.13947E-03	9.00207
1.13955E-03	8.9733
1.13959E-03	8.95408
1.13971E-03	8.90187
1.13983E-03	8.8526
1.13992E-03	8.81656
1.14001E-03	8.78153
1.14010E-03	8.74782
1.14015E-03	8.72631
1.14016E-03	8.72572
1.14021E-03	8.70031
1.14027E-03	8.67536
1.14033E-03	8.65195
1.14037E-03	8.63563
1.14042E-03	8.62062
1.14046E-03	8.60714
1.14051E-03	8.59552
1.14052E-03	8.59368
1.14055E-03	8.58191
1.14058E-03	8.57359
1.14061E-03	8.56657
1.14064E-03	8.56102
1.14067E-03	8.55684
1.14071E-03	8.5548
1.14073E-03	8.55516
1.14076E-03	8.55733
1.14078E-03	8.56147
1.14081E-03	8.56778
1.14084E-03	8.57646
1.14086E-03	8.58774
1.14089E-03	8.60185
1.14091E-03	8.61904
1.14094E-03	8.63958
1.14096E-03	8.66376
1.14099E-03	8.69188
1.14102E-03	8.72425
1.14104E-03	8.76122
1.14107E-03	8.80309
1.14109E-03	8.85031
1.14112E-03	8.90318
1.14115E-03	8.96212
1.14117E-03	9.02752
1.14120E-03	9.09981
1.14122E-03	9.16289
1.14122E-03	9.16859
1.14124E-03	9.24632
1.14127E-03	9.33702
1.14129E-03	9.43507
1.14132E-03	9.54082
1.14134E-03	9.65463
1.14136E-03	9.7506
1.14136E-03	9.77829
1.14139E-03	9.91609
1.14141E-03	10.0629
1.14145E-03	10.3007
1.14149E-03	10.5605
1.14151E-03	10.7893
1.14152E-03	10.8447
1.14153E-03	10.9346
1.14156E-03	11.1647
1.14159E-03	11.5107
1.14163E-03	11.8449
1.14164E-03	11.9381
1.14166E-03	12.209
1.14169E-03	12.5965
1.14173E-03	13.1166
1.14174E-03	13.2177
1.14179E-03	13.8995
1.14182E-03	14.3549
1.14184E-03	14.6292
1.14190E-03	15.6161
1.14191E-03	15.7486
1.14197E-03	16.7844
1.14199E-03	17.103
1.14209E-03	18.8905
1.14218E-03	20.6361
1.14219E-03	20.8345
1.14226E-03	22.1582
1.14234E-03	23.3911
1.14236E-03	23.7368
1.14240E-03	24.3536
1.14245E-03	25.0771
1.14250E-03	25.7472
1.14256E-03	26.382
1.14259E-03	26.6166
1.14262E-03	26.8277
1.14267E-03	27.1282
1.14270E-03	27.2201
1.14272E-03	27.2543
1.14275E-03	27.2992
1.14280E-03	27.2611
1.14282E-03	27.212
1.14285E-03	27.1045
1.14289E-03	26.8983
1.14291E-03	26.7557
1.14294E-03	26.5456
1.14298E-03	26.1852
1.14300E-03	25.9818
1.14305E-03	25.3527
1.14308E-03	25.0661
1.14312E-03	24.4665
1.14313E-03	24.302
1.14320E-03	23.1899
1.14324E-03	22.5537
1.14334E-03	20.8196
1.14337E-03	20.2742
1.14343E-03	19.267
1.14351E-03	17.9524
1.14353E-03	17.6035
1.14357E-03	16.8976
1.14362E-03	16.1504
1.14367E-03	15.3747
1.14371E-03	14.8838
1.14374E-03	14.4146
1.14377E-03	13.9672
1.14381E-03	13.542
1.14384E-03	13.1388
1.14388E-03	12.7758
1.14391E-03	12.4496
1.14392E-03	12.3639
1.14394E-03	12.1474
1.14397E-03	11.8642
1.14400E-03	11.5968
1.14403E-03	11.3445
1.14406E-03	11.1067
1.14409E-03	10.8828
1.14412E-03	10.6837
1.14413E-03	10.6726
1.14416E-03	10.4858
1.14419E-03	10.3106
1.14422E-03	10.1463
1.14425E-03	9.99221
1.14428E-03	9.84754
1.14431E-03	9.71164
1.14433E-03	9.63357
1.14434E-03	9.58716
1.14437E-03	9.4874
1.14440E-03	9.4046
1.14442E-03	9.3257
1.14444E-03	9.25047
1.14447E-03	9.17862
1.14447E-03	9.17378
1.14449E-03	9.11472
1.14452E-03	9.05413
1.14454E-03	8.99625
1.14458E-03	8.91409
1.14461E-03	8.83696
1.14465E-03	8.76432
1.14469E-03	8.6956
1.14472E-03	8.63244
1.14472E-03	8.6306
1.14475E-03	8.59278
1.14478E-03	8.53618
1.14482E-03	8.48233
1.14486E-03	8.43087
1.14490E-03	8.38155
1.14495E-03	8.31103
1.14501E-03	8.24416
1.14503E-03	8.22258
1.14509E-03	8.15982
1.14514E-03	8.09976
1.14520E-03	8.04225
1.14526E-03	7.98721
1.14531E-03	7.93469
1.14535E-03	7.90154
1.14537E-03	7.87869
1.14542E-03	7.83535
1.14547E-03	7.7943
1.14552E-03	7.75585
1.14556E-03	7.72036
1.14561E-03	7.68831
1.14566E-03	7.66031
1.14569E-03	7.64239
1.14573E-03	7.62751
1.14573E-03	7.62751
1.14576E-03	7.61604
1.14580E-03	7.60851
1.14584E-03	7.60546
1.14587E-03	7.6075
1.14591E-03	7.61536
1.14594E-03	7.62981
1.14598E-03	7.65176
1.14601E-03	7.68221
1.14601E-03	7.68221
1.14604E-03	7.71376
1.14606E-03	7.74993
1.14608E-03	7.79113
1.14611E-03	7.83777
1.14612E-03	7.86407
1.14613E-03	7.89456
1.14615E-03	7.96194
1.14618E-03	8.0362
1.14620E-03	8.11781
1.14623E-03	8.20741
1.14623E-03	8.20741
1.14625E-03	8.31664
1.14627E-03	8.43506
1.14630E-03	8.56323
1.14630E-03	8.56324
1.14632E-03	8.71458
1.14634E-03	8.87707
1.14637E-03	9.05152
1.14637E-03	9.05158
1.14639E-03	9.25507
1.14642E-03	9.47221
1.14644E-03	9.70354
1.14644E-03	9.70367
1.14646E-03	9.96708
1.14649E-03	10.2465
1.14649E-03	10.2467
1.14652E-03	10.6604
1.14653E-03	10.8935
1.14655E-03	11.1168
1.14658E-03	11.619
1.14658E-03	11.6445
1.14661E-03	12.1823
1.14663E-03	12.5262
1.14664E-03	12.7973
1.14667E-03	13.4688
1.14668E-03	13.5364
1.14670E-03	14.2094
1.14671E-03	14.4861
1.14673E-03	15.0149
1.14675E-03	15.5395
1.14677E-03	15.8887
1.14679E-03	16.7025
1.14680E-03	16.8323
1.14683E-03	17.9843
1.14683E-03	18.037
1.14686E-03	19.1668
1.14687E-03	19.3928
1.14690E-03	20.3783
1.14691E-03	20.9268
1.14693E-03	21.6711
1.14695E-03	22.595
1.14697E-03	23.7665
1.14699E-03	24.3822
1.14702E-03	26.0534
1.14703E-03	26.6099
1.14707E-03	28.5256
1.14708E-03	29.007
1.14712E-03	31.1872
1.14712E-03	31.5682
1.14716E-03	34.0206
1.14717E-03	34.2856
1.14721E-03	37.158
1.14723E-03	38.5721
1.14727E-03	40.6765
1.14732E-03	44.5944
1.14733E-03	45.3959
1.14740E-03	49.976
1.14747E-03	55.2048
1.14753E-03	59.4778
1.14755E-03	61.146
1.14763E-03	65.9089
1.14766E-03	68.0314
1.14769E-03	69.8161
1.14773E-03	72.2291
1.14774E-03	72.7253
1.14779E-03	75.452
1.14780E-03	75.7255
1.14784E-03	77.3907
1.14787E-03	78.4143
1.14788E-03	79.0386
1.14793E-03	80.2835
1.14793E-03	80.3623
1.14798E-03	81.4288
1.14800E-03	81.6545
1.14804E-03	82.0437
1.14804E-03	82.0529
1.14810E-03	82.0694
1.14815E-03	81.5396
1.14815E-03	81.5006
1.14819E-03	80.8642
1.14820E-03	80.6386
1.14824E-03	79.5284
1.14825E-03	79.1706
1.14829E-03	77.8407
1.14830E-03	77.4996
1.14836E-03	75.2839
1.14842E-03	72.1209
1.14843E-03	71.6265
1.14848E-03	68.5592
1.14851E-03	67.2266
1.14856E-03	63.9805
1.14864E-03	59.1726
1.14865E-03	58.553
1.14874E-03	52.247
1.14879E-03	49.3551
1.14881E-03	47.9066
1.14888E-03	43.7132
1.14893E-03	40.4689
1.14895E-03	39.7407
1.14897E-03	38.1679
1.14902E-03	35.9676
1.14904E-03	34.6539
1.14906E-03	33.8766
1.14910E-03	31.9139
1.14912E-03	30.8321
1.14914E-03	30.2084
1.14917E-03	28.6167
1.14920E-03	27.4757
1.14921E-03	27.1104
1.14924E-03	26.0605
1.14926E-03	25.2591
1.14927E-03	25.0565
1.14930E-03	24.1204
1.14932E-03	23.2951
1.14932E-03	23.2233
1.14935E-03	22.3963
1.14938E-03	21.6023
1.14939E-03	21.4754
1.14941E-03	20.815
1.14944E-03	20.2383
1.14946E-03	19.7373
1.14946E-03	19.6847
1.14948E-03	19.1803
1.14951E-03	18.6937
1.14953E-03	18.2713
1.14953E-03	18.2272
1.14955E-03	17.8045
1.14958E-03	17.3971
1.14960E-03	17.0435
1.14960E-03	17.0069
1.14963E-03	16.6547
1.14965E-03	16.3155
1.14967E-03	16.0213
1.14967E-03	15.9909
1.14970E-03	15.6989
1.14972E-03	15.4177
1.14974E-03	15.1737
1.14974E-03	15.1485
1.14977E-03	14.9077
1.14979E-03	14.6414
1.14982E-03	14.4296
1.14982E-03	14.4244
1.14984E-03	14.2321
1.14987E-03	13.9857
1.14989E-03	13.8226
1.14990E-03	13.7575
1.14993E-03	13.5555
1.14996E-03	13.3622
1.14999E-03	13.1768
1.15001E-03	13.1081
1.15003E-03	13.0122
1.15006E-03	12.8624
1.15009E-03	12.7184
1.15012E-03	12.5794
1.15012E-03	12.569
1.15015E-03	12.4622
1.15018E-03	12.3505
1.15021E-03	12.2425
1.15024E-03	12.1376
1.15027E-03	12.0361
1.15028E-03	12.003
1.15032E-03	11.9075
1.15037E-03	11.7846
1.15041E-03	11.6658
1.15044E-03	11.5966
1.15046E-03	11.5576
1.15051E-03	11.4629
1.15055E-03	11.3708
1.15060E-03	11.2808
1.15063E-03	11.2281
1.15067E-03	11.1622
1.15074E-03	11.0557
1.15082E-03	10.9517
1.15089E-03	10.8499
1.15091E-03	10.8098
1.15093E-03	10.7878
1.15103E-03	10.6801
1.15110E-03	10.5955
1.15122E-03	10.471
1.15126E-03	10.427
1.15133E-03	10.3631
1.15144E-03	10.265
1.15156E-03	10.1686
1.15167E-03	10.0737
1.15172E-03	10.0325
1.15179E-03	9.98874
1.15194E-03	9.88633
1.15209E-03	9.78562
1.15218E-03	9.72211
1.15224E-03	9.69118
1.15241E-03	9.59608
1.15258E-03	9.50255
1.15269E-03	9.4453
1.15275E-03	9.41503
1.15292E-03	9.33643
1.15308E-03	9.26261
1.15325E-03	9.1902
1.15341E-03	9.11933
1.15353E-03	9.06729
1.15365E-03	9.01635
1.15373E-03	8.98699
1.15378E-03	8.96793
1.15390E-03	8.92284
1.15402E-03	8.87954
1.15410E-03	8.85191
1.15418E-03	8.82549
1.15427E-03	8.79946
1.15434E-03	8.78049
1.15440E-03	8.76308
1.15447E-03	8.74759
1.15454E-03	8.73453
1.15458E-03	8.72748
1.15462E-03	8.72204
1.15467E-03	8.7185
1.15471E-03	8.7172
1.15476E-03	8.71856
1.15479E-03	8.72161
1.15482E-03	8.72599
1.15482E-03	8.72741
1.15486E-03	8.74027
1.15489E-03	8.75571
1.15493E-03	8.77407
1.15495E-03	8.79186
1.15499E-03	8.81658
1.15502E-03	8.8454
1.15505E-03	8.87884
1.15507E-03	8.90329
1.15509E-03	8.92033
1.15511E-03	8.95895
1.15514E-03	9.00109
1.15516E-03	9.04197
1.15516E-03	9.04786
1.15519E-03	9.10478
1.15521E-03	9.16621
1.15524E-03	9.23251
1.15526E-03	9.30407
1.15529E-03	9.37778
1.15529E-03	9.38168
1.15531E-03	9.4747
1.15534E-03	9.57416
1.15536E-03	9.68067
1.15537E-03	9.7287
1.15539E-03	9.80095
1.15541E-03	9.93384
1.15544E-03	10.0751
1.15546E-03	10.222
1.15546E-03	10.2257
1.15549E-03	10.4398
1.15551E-03	10.605
1.15555E-03	10.8686
1.15555E-03	10.8875
1.15558E-03	11.1716
1.15561E-03	11.4975
1.15562E-03	11.5207
1.15565E-03	11.8652
1.15568E-03	12.2585
1.15568E-03	12.2862
1.15571E-03	12.7007
1.15575E-03	13.1709
1.15576E-03	13.3697
1.15578E-03	13.6841
1.15581E-03	14.2362
1.15582E-03	14.323
1.15584E-03	14.7147
1.15587E-03	15.301
1.15588E-03	15.4103
1.15590E-03	15.933
1.15593E-03	16.5952
1.15594E-03	16.6325
1.15598E-03	17.6732
1.15599E-03	17.9978
1.15603E-03	18.8388
1.15606E-03	19.707
1.15607E-03	20.0827
1.15612E-03	21.3957
1.15613E-03	21.5787
1.15617E-03	22.7884
1.15619E-03	23.6091
1.15624E-03	24.9908
1.15626E-03	25.7558
1.15634E-03	28.4667
1.15637E-03	29.375
1.15648E-03	33.4232
1.15657E-03	36.136
1.15659E-03	36.8037
1.15664E-03	38.2783
1.15667E-03	39.2039
1.15670E-03	39.9361
1.15674E-03	41.1563
1.15676E-03	41.5281
1.15679E-03	42.0672
1.15684E-03	42.9736
1.15685E-03	43.154
1.15689E-03	43.7959
1.15691E-03	44.0168
1.15694E-03	44.2701
1.15698E-03	44.5188
1.15700E-03	44.5924
1.15700E-03	44.6029
1.15705E-03	44.633
1.15706E-03	44.6267
1.15710E-03	44.4535
1.15711E-03	44.3873
1.15715E-03	43.9799
1.15717E-03	43.86
1.15721E-03	43.2521
1.15727E-03	42.2435
1.15729E-03	41.8164
1.15732E-03	41.1827
1.15735E-03	40.3517
1.15738E-03	39.6283
1.15742E-03	38.5975
1.15746E-03	37.5153
1.15752E-03	35.5483
1.15754E-03	34.868
1.15763E-03	32.0664
1.15773E-03	28.574
1.15780E-03	26.2374
1.15786E-03	24.3827
1.15786E-03	24.3554
1.15792E-03	22.6942
1.15796E-03	21.5393
1.15796E-03	21.4417
1.15801E-03	20.2733
1.15805E-03	19.1559
1.15806E-03	19.0171
1.15810E-03	18.1264
1.15813E-03	17.3238
1.15814E-03	17.1714
1.15817E-03	16.6604
1.15820E-03	16.0313
1.15822E-03	15.5784
1.15823E-03	15.4361
1.15826E-03	14.8894
1.15830E-03	14.3681
1.15831E-03	14.228
1.15833E-03	13.8912
1.15836E-03	13.4454
1.15839E-03	13.102
1.15839E-03	13.0268
1.15843E-03	12.6492
1.15846E-03	12.2919
1.15846E-03	12.2442
1.15848E-03	12.0334
1.15851E-03	11.7894
1.15854E-03	11.5562
1.15854E-03	11.5372
1.15856E-03	11.3488
1.15859E-03	11.1524
1.15861E-03	10.9652
1.15864E-03	10.7924
1.15864E-03	10.787
1.15867E-03	10.6322
1.15869E-03	10.4848
1.15872E-03	10.3444
1.15874E-03	10.2309
1.15875E-03	10.2123
1.15877E-03	10.0967
1.15880E-03	9.98649
1.15882E-03	9.88148
1.15884E-03	9.83335
1.15885E-03	9.78677
1.15888E-03	9.70161
1.15890E-03	9.62581
1.15892E-03	9.55324
1.15895E-03	9.48362
1.15897E-03	9.42967
1.15898E-03	9.3907
1.15902E-03	9.31089
1.15906E-03	9.23582
1.15909E-03	9.16493
1.15913E-03	9.0977
1.15914E-03	9.07312
1.15917E-03	9.04088
1.15920E-03	8.99132
1.15924E-03	8.94422
1.15926E-03	8.91402
1.15931E-03	8.85609
1.15936E-03	8.80104
1.15941E-03	8.7492
1.15941E-03	8.74854
1.15946E-03	8.70855
1.15951E-03	8.67022
1.15958E-03	8.61526
1.15965E-03	8.56275
1.15973E-03	8.50807
1.15978E-03	8.47207
1.15981E-03	8.4585
1.15989E-03	8.41744
1.16000E-03	8.35791
1.16012E-03	8.30033
1.16024E-03	8.24427
1.16036E-03	8.18995
1.16036E-03	8.18953
1.16052E-03	8.13076
1.16067E-03	8.07348
1.16083E-03	8.01742
1.16101E-03	7.95531
1.16111E-03	7.92134
1.16121E-03	7.89245
1.16138E-03	7.84169
1.16162E-03	7.77569
1.16185E-03	7.71097
1.16203E-03	7.66303
1.16209E-03	7.64971
1.16240E-03	7.57909
1.16272E-03	7.51028
1.16303E-03	7.44325
1.16311E-03	7.42781
1.16334E-03	7.38804
1.16366E-03	7.33783
1.16394E-03	7.29527
1.16402E-03	7.28244
1.16417E-03	7.26697
1.16441E-03	7.24415
1.16463E-03	7.22471
1.16465E-03	7.22394
1.16489E-03	7.21679
1.16513E-03	7.21156
1.16514E-03	7.21151
1.16537E-03	7.22339
1.16558E-03	7.23617
1.16561E-03	7.24005
1.16582E-03	7.27077
1.16594E-03	7.28919
1.16601E-03	7.30575
1.16619E-03	7.35431
1.16636E-03	7.40169
1.16637E-03	7.40666
1.16656E-03	7.48268
1.16668E-03	7.53384
1.16674E-03	7.57069
1.16692E-03	7.67879
1.16699E-03	7.71956
1.16711E-03	7.80809
1.16720E-03	7.88099
1.16726E-03	7.94276
1.16746E-03	8.13779
1.16748E-03	8.15122
1.16766E-03	8.37895
1.16767E-03	8.39561
1.16779E-03	8.5722
1.16787E-03	8.69215
1.16792E-03	8.7865
1.16806E-03	9.02653
1.16807E-03	9.05099
1.16819E-03	9.311
1.16827E-03	9.48743
1.16831E-03	9.60591
1.16840E-03	9.82952
1.16843E-03	9.92609
1.16853E-03	10.2203
1.16855E-03	10.2865
1.16866E-03	10.6675
1.16867E-03	10.6928
1.16879E-03	11.155
1.16880E-03	11.1811
1.16891E-03	11.6826
1.16893E-03	11.7726
1.16903E-03	12.2745
1.16903E-03	12.2745
1.16913E-03	12.8364
1.16915E-03	12.9605
1.16923E-03	13.4644
1.16925E-03	13.6271
1.16933E-03	14.1687
1.16934E-03	14.247
1.16942E-03	14.9347
1.16942E-03	14.9616
1.16951E-03	15.7067
1.16952E-03	15.8576
1.16959E-03	16.5622
1.16961E-03	16.7831
1.16968E-03	17.5186
1.16970E-03	17.8242
1.16976E-03	18.5794
1.16977E-03	18.6911
1.16984E-03	19.6432
1.16985E-03	19.7815
1.16991E-03	20.6911
1.16993E-03	21.009
1.16998E-03	21.8458
1.17000E-03	22.2327
1.17005E-03	23.1221
1.17007E-03	23.5898
1.17011E-03	24.5358
1.17014E-03	25.0989
1.17018E-03	26.106
1.17021E-03	26.7813
1.17025E-03	27.8536
1.17028E-03	28.6568
1.17031E-03	29.5541
1.17035E-03	30.7609
1.17037E-03	31.429
1.17042E-03	33.1187
1.17043E-03	33.5001
1.17048E-03	35.486
1.17049E-03	35.7928
1.17054E-03	37.8119
1.17055E-03	38.3358
1.17059E-03	40.3728
1.17061E-03	41.1576
1.17065E-03	43.1946
1.17067E-03	44.2924
1.17070E-03	46.2817
1.17071E-03	46.8697
1.17075E-03	49.2675
1.17076E-03	49.7064
1.17080E-03	52.4508
1.17081E-03	53.5022
1.17085E-03	55.9146
1.17087E-03	57.6847
1.17089E-03	59.6824
1.17092E-03	62.1774
1.17094E-03	63.7803
1.17098E-03	66.9892
1.17099E-03	68.2347
1.17103E-03	72.2599
1.17104E-03	73.0723
1.17108E-03	78.0262
1.17109E-03	78.3203
1.17113E-03	83.683
1.17114E-03	84.3568
1.17117E-03	89.1118
1.17119E-03	91.2809
1.17121E-03	94.9252
1.17124E-03	98.7985
1.17126E-03	101.141
1.17129E-03	106.941
1.17130E-03	107.777
1.17134E-03	114.85
1.17134E-03	114.852
1.17140E-03	126.318
1.17140E-03	126.319
1.17147E-03	138.301
1.17147E-03	138.859
1.17152E-03	150.106
1.17153E-03	152.501
1.17158E-03	162.742
1.17160E-03	167.209
1.17163E-03	176.195
1.17166E-03	183.018
