MeV	Ni-nat
2.42917E-01	1.28606
2.42920E-01	1.3181
2.42920E-01	1.32609
2.42924E-01	1.3769
2.42927E-01	1.43893
2.42929E-01	1.48301
2.42931E-01	1.51234
2.42934E-01	1.59727
2.42936E-01	1.64234
2.42938E-01	1.6938
2.42941E-01	1.80203
2.42943E-01	1.84193
2.42945E-01	1.9217
2.42949E-01	2.06181
2.42949E-01	2.08091
2.42953E-01	2.2339
2.42956E-01	2.35832
2.42957E-01	2.42051
2.42961E-01	2.62027
2.42962E-01	2.66764
2.42967E-01	2.90452
2.42970E-01	3.07577
2.42973E-01	3.22667
2.42978E-01	3.5125
2.42981E-01	3.67639
2.42986E-01	3.96457
2.42994E-01	4.42086
2.43003E-01	4.94189
2.43005E-01	5.0656
2.43014E-01	5.52401
2.43015E-01	5.6079
2.43023E-01	6.00001
2.43025E-01	6.08011
2.43032E-01	6.43747
2.43034E-01	6.51209
2.43042E-01	6.83068
2.43051E-01	7.17644
2.43056E-01	7.33696
2.43060E-01	7.4745
2.43063E-01	7.54739
2.43069E-01	7.70621
2.43070E-01	7.74982
2.43077E-01	7.90373
2.43078E-01	7.92416
2.43086E-01	8.07003
2.43090E-01	8.14524
2.43094E-01	8.19973
2.43102E-01	8.33148
2.43105E-01	8.36038
2.43111E-01	8.42837
2.43116E-01	8.47461
2.43127E-01	8.56134
2.43128E-01	8.56919
2.43137E-01	8.61679
2.43147E-01	8.66957
2.43148E-01	8.67462
2.43157E-01	8.70137
2.43166E-01	8.73109
2.43167E-01	8.73394
2.43177E-01	8.74442
2.43187E-01	8.75491
2.43190E-01	8.75218
2.43203E-01	8.74035
2.43215E-01	8.72865
2.43228E-01	8.71709
2.43241E-01	8.70568
2.43253E-01	8.6944
2.43266E-01	8.68322
2.43273E-01	8.67747
2.43275E-01	8.67482
2.43306E-01	8.62989
2.43315E-01	8.61349
2.43330E-01	8.58767
2.43344E-01	8.56189
2.43365E-01	8.52334
2.43386E-01	8.48489
2.43434E-01	8.39699
2.43461E-01	8.34927
2.43487E-01	8.30162
2.43489E-01	8.29822
2.43513E-01	8.26739
2.43540E-01	8.23423
2.43568E-01	8.19876
2.43579E-01	8.18472
2.43647E-01	8.10057
2.43662E-01	8.08027
2.43692E-01	8.03969
2.43752E-01	7.95861
2.43812E-01	7.90078
2.43872E-01	7.843
2.43993E-01	7.74412
2.44113E-01	7.64528
2.44173E-01	7.59588
2.44233E-01	7.55873
2.44474E-01	7.41023
2.44594E-01	7.33601
2.44655E-01	7.30785
2.44956E-01	7.16714
2.45497E-01	6.95332
2.45557E-01	6.92957
2.45978E-01	6.79713
2.46039E-01	6.77821
2.46279E-01	6.70256
2.46467E-01	6.65539
2.46761E-01	6.58184
2.46892E-01	6.54887
2.47005E-01	6.53691
2.47107E-01	6.52619
2.47172E-01	6.53154
2.47293E-01	6.54139
2.47296E-01	6.54167
2.47378E-01	6.57285
2.47399E-01	6.58107
2.47440E-01	6.6103
2.47482E-01	6.63955
2.47509E-01	6.66968
2.47547E-01	6.71113
2.47561E-01	6.7357
2.47612E-01	6.82793
2.47646E-01	6.91527
2.47664E-01	6.95895
2.47681E-01	7.01614
2.47698E-01	7.07335
2.47715E-01	7.14597
2.47731E-01	7.21136
2.47750E-01	7.31358
2.47762E-01	7.37866
2.47775E-01	7.47209
2.47794E-01	7.59765
2.47801E-01	7.65898
2.47819E-01	7.80856
2.47826E-01	7.8806
2.47844E-01	8.06356
2.47849E-01	8.12681
2.47868E-01	8.35522
2.47872E-01	8.42179
2.47889E-01	8.66217
2.47892E-01	8.70639
2.47906E-01	8.95649
2.47915E-01	9.1232
2.47923E-01	9.2832
2.47939E-01	9.60325
2.47940E-01	9.64441
2.47962E-01	10.159
2.47965E-01	10.2513
2.47982E-01	10.6998
2.47998E-01	11.1581
2.48030E-01	12.071
2.48035E-01	12.2401
2.48049E-01	12.6016
2.48052E-01	12.6687
2.48062E-01	12.899
2.48069E-01	13.0524
2.48075E-01	13.1577
2.48082E-01	13.278
2.48089E-01	13.3655
2.48093E-01	13.4136
2.48100E-01	13.4755
2.48102E-01	13.4919
2.48113E-01	13.5227
2.48114E-01	13.5239
2.48124E-01	13.4958
2.48125E-01	13.4917
2.48137E-01	13.398
2.48139E-01	13.3749
2.48152E-01	13.1898
2.48154E-01	13.1584
2.48168E-01	12.9067
2.48172E-01	12.811
2.48188E-01	12.4661
2.48234E-01	11.302
2.48239E-01	11.1727
2.48257E-01	10.7536
2.48270E-01	10.4543
2.48274E-01	10.3841
2.48291E-01	10.033
2.48294E-01	9.96283
2.48308E-01	9.71744
2.48320E-01	9.50276
2.48325E-01	9.42295
2.48346E-01	9.10381
2.48349E-01	9.05827
2.48370E-01	8.7851
2.48372E-01	8.75638
2.48396E-01	8.49802
2.48401E-01	8.44062
2.48421E-01	8.25016
2.48433E-01	8.13909
2.48447E-01	8.0342
2.48468E-01	7.87692
2.48481E-01	7.79011
2.48502E-01	7.65994
2.48516E-01	7.58752
2.48536E-01	7.47893
2.48550E-01	7.42041
2.48588E-01	7.25954
2.48602E-01	7.21184
2.48622E-01	7.14032
2.48648E-01	7.06645
2.48684E-01	6.96308
2.48698E-01	6.93211
2.48753E-01	6.80827
2.48770E-01	6.77931
2.48849E-01	6.64619
2.48866E-01	6.62453
2.48925E-01	6.5509
2.48959E-01	6.5076
2.49062E-01	6.40811
2.49096E-01	6.37495
2.49200E-01	6.30479
2.49320E-01	6.22296
2.49406E-01	6.17946
2.49609E-01	6.07641
2.49729E-01	6.03277
2.50054E-01	5.91506
2.50162E-01	5.88628
2.50540E-01	5.78558
2.50594E-01	5.7769
2.50821E-01	5.7405
2.50876E-01	5.73762
2.50984E-01	5.73189
2.51086E-01	5.74204
2.51167E-01	5.75007
2.51243E-01	5.77706
2.51276E-01	5.78863
2.51351E-01	5.83732
2.51384E-01	5.85819
2.51432E-01	5.90921
2.51465E-01	5.94323
2.51513E-01	6.01536
2.51518E-01	6.02265
2.51571E-01	6.12663
2.51592E-01	6.17753
2.51623E-01	6.25488
2.51640E-01	6.31119
2.51672E-01	6.41293
2.51692E-01	6.49285
2.51722E-01	6.61531
2.51746E-01	6.74129
2.51770E-01	6.86731
2.51796E-01	7.02473
2.51834E-01	7.25686
2.51899E-01	7.6799
2.51913E-01	7.76285
2.51938E-01	7.89873
2.51941E-01	7.90993
2.51965E-01	8.01062
2.51968E-01	8.01758
2.51988E-01	8.07114
2.52000E-01	8.08159
2.52005E-01	8.08645
2.52011E-01	8.09129
2.52034E-01	8.07084
2.52035E-01	8.06964
2.52059E-01	8.00517
2.52068E-01	7.96884
2.52092E-01	7.85981
2.52096E-01	7.84163
2.52127E-01	7.65818
2.52151E-01	7.4956
2.52224E-01	7.00784
2.52229E-01	6.97741
2.52274E-01	6.70594
2.52276E-01	6.69727
2.52326E-01	6.44066
2.52330E-01	6.42553
2.52378E-01	6.21866
2.52381E-01	6.20925
2.52427E-01	6.04942
2.52430E-01	6.04174
2.52476E-01	5.91116
2.52508E-01	5.83756
2.52557E-01	5.72719
2.52593E-01	5.66245
2.52619E-01	5.61658
2.52685E-01	5.52322
2.52723E-01	5.47059
2.52798E-01	5.39083
2.52835E-01	5.35096
2.52948E-01	5.2575
2.52966E-01	5.2452
2.53098E-01	5.15913
2.53173E-01	5.1217
2.53398E-01	5.00945
2.53511E-01	4.9661
2.53548E-01	4.95165
2.53773E-01	4.86498
2.53998E-01	4.7969
2.54223E-01	4.72885
2.54524E-01	4.65986
2.54599E-01	4.64262
2.54974E-01	4.58735
2.55049E-01	4.5837
2.55274E-01	4.57277
2.55499E-01	4.59061
2.55574E-01	4.60822
2.55707E-01	4.63939
2.55874E-01	4.69551
2.56081E-01	4.8004
2.56118E-01	4.82539
2.56250E-01	4.91286
2.56418E-01	5.05516
2.56512E-01	5.14928
2.56587E-01	5.22458
2.56850E-01	5.53191
2.56925E-01	5.6197
2.57150E-01	5.89449
2.57300E-01	6.07766
2.57319E-01	6.10055
2.57563E-01	6.36313
2.57657E-01	6.46412
2.57766E-01	6.5673
2.57820E-01	6.61833
2.57905E-01	6.66795
2.57922E-01	6.67816
2.57997E-01	6.69017
2.58037E-01	6.68295
2.58174E-01	6.6582
2.58299E-01	6.61799
2.58448E-01	6.5705
2.58630E-01	6.48857
2.58847E-01	6.39131
2.58973E-01	6.32236
2.59144E-01	6.22837
2.59190E-01	6.20331
2.59291E-01	6.14772
2.59310E-01	6.13731
2.59333E-01	6.13162
2.59365E-01	6.12392
2.59367E-01	6.12341
2.59386E-01	6.13163
2.59402E-01	6.13852
2.59411E-01	6.14269
2.59418E-01	6.15277
2.59432E-01	6.17635
2.59433E-01	6.17937
2.59444E-01	6.2096
2.59454E-01	6.23685
2.59460E-01	6.25906
2.59476E-01	6.3146
2.59486E-01	6.35157
2.59488E-01	6.35895
2.59494E-01	6.36575
2.59500E-01	6.37288
2.59501E-01	6.37404
2.59507E-01	6.3639
2.59513E-01	6.35504
2.59518E-01	6.34615
2.59523E-01	6.32344
2.59554E-01	6.18928
2.59569E-01	6.12793
2.59583E-01	6.08507
2.59599E-01	6.03922
2.59620E-01	6.00198
2.59641E-01	5.96478
2.59679E-01	5.92477
2.59730E-01	5.87172
2.59797E-01	5.82317
2.59966E-01	5.70102
2.60284E-01	5.50007
2.60697E-01	5.24005
2.61522E-01	4.76385
2.61672E-01	4.67728
2.62497E-01	4.23395
2.63473E-01	3.71007
2.63773E-01	3.54904
2.64298E-01	3.26726
2.64823E-01	2.97898
2.65948E-01	2.3613
2.66023E-01	2.32012
2.66549E-01	2.04268
2.66924E-01	1.85472
2.67224E-01	1.71378
2.67449E-01	1.61535
2.67674E-01	1.52583
2.67749E-01	1.50037
2.67824E-01	1.47887
2.67899E-01	1.45738
2.68049E-01	1.41988
2.68199E-01	1.38857
2.68349E-01	1.36422
2.68499E-01	1.34752
2.68649E-01	1.33975
2.68799E-01	1.34939
2.68938E-01	1.37046
2.69099E-01	1.41693
2.69249E-01	1.47306
2.69399E-01	1.54244
2.69549E-01	1.62574
2.69662E-01	1.69803
2.69803E-01	1.80101
2.69878E-01	1.86466
2.69919E-01	1.90323
2.70000E-01	1.98037
2.70150E-01	2.1383
2.70300E-01	2.31217
2.70450E-01	2.50165
2.70600E-01	2.70612
2.70750E-01	2.92468
2.70975E-01	3.27624
2.71200E-01	3.65187
2.71406E-01	4.01531
2.71500E-01	4.1805
2.71725E-01	4.59356
2.72134E-01	5.34396
2.72387E-01	5.80876
2.72497E-01	6.0272
2.72580E-01	6.19107
2.72607E-01	6.24571
2.72662E-01	6.38216
2.72690E-01	6.45042
2.72704E-01	6.49157
2.72745E-01	6.6151
2.72773E-01	6.71509
2.72783E-01	6.76214
2.72803E-01	6.8563
2.72814E-01	6.90341
2.72824E-01	6.96517
2.72845E-01	7.08873
2.72861E-01	7.21679
2.72868E-01	7.26484
2.72874E-01	7.3246
2.72886E-01	7.44419
2.72898E-01	7.59021
2.72905E-01	7.66327
2.72910E-01	7.74514
2.72921E-01	7.90897
2.72932E-01	8.11012
2.72938E-01	8.21073
2.72943E-01	8.32513
2.72949E-01	8.43956
2.72965E-01	8.78575
2.72973E-01	8.94233
2.72977E-01	9.00872
2.72984E-01	9.13479
2.72987E-01	9.17767
2.72994E-01	9.26333
2.73001E-01	9.3075
2.73004E-01	9.32296
2.73006E-01	9.32744
2.73008E-01	9.32192
2.73012E-01	9.31188
2.73015E-01	9.30404
2.73019E-01	9.26688
2.73025E-01	9.21216
2.73026E-01	9.19557
2.73032E-01	9.11434
2.73034E-01	9.07755
2.73041E-01	8.93743
2.73044E-01	8.89223
2.73053E-01	8.69356
2.73070E-01	8.35509
2.73075E-01	8.27148
2.73084E-01	8.10433
2.73086E-01	8.07492
2.73098E-01	7.90991
2.73100E-01	7.87376
2.73106E-01	7.80203
2.73110E-01	7.75616
2.73116E-01	7.70768
2.73127E-01	7.60655
2.73127E-01	7.60366
2.73141E-01	7.50708
2.73151E-01	7.44276
2.73155E-01	7.42002
2.73169E-01	7.3519
2.73179E-01	7.30654
2.73188E-01	7.27564
2.73207E-01	7.21394
2.73209E-01	7.2088
2.73228E-01	7.17118
2.73252E-01	7.12421
2.73255E-01	7.11795
2.73283E-01	7.09312
2.73302E-01	7.0766
2.73315E-01	7.07386
2.73334E-01	7.06977
2.73346E-01	7.07208
2.73389E-01	7.07997
2.73422E-01	7.08615
2.73435E-01	7.09485
2.73498E-01	7.13844
2.73542E-01	7.16898
2.73567E-01	7.19588
2.73627E-01	7.25981
2.73668E-01	7.3036
2.73674E-01	7.31358
2.73708E-01	7.36757
2.73735E-01	7.40942
2.73747E-01	7.42852
2.73764E-01	7.4693
2.73789E-01	7.53239
2.73792E-01	7.54294
2.73815E-01	7.62212
2.73819E-01	7.63797
2.73830E-01	7.68966
2.73845E-01	7.76355
2.73849E-01	7.78574
2.73860E-01	7.8583
2.73871E-01	7.9361
2.73874E-01	7.96414
2.73884E-01	8.05885
2.73892E-01	8.12553
2.73895E-01	8.16191
2.73906E-01	8.29841
2.73907E-01	8.30752
2.73917E-01	8.4653
2.73922E-01	8.53295
2.73928E-01	8.65432
2.73935E-01	8.77574
2.73940E-01	8.87029
2.73967E-01	9.44565
2.73972E-01	9.54806
2.73975E-01	9.60029
2.73983E-01	9.73077
2.73983E-01	9.74381
2.73990E-01	9.81393
2.73995E-01	9.87357
2.73996E-01	9.87817
2.74002E-01	9.90532
2.74004E-01	9.91586
2.74006E-01	9.91718
2.74007E-01	9.91328
2.74013E-01	9.89367
2.74015E-01	9.88579
2.74020E-01	9.83398
2.74026E-01	9.78208
2.74027E-01	9.75486
2.74033E-01	9.67312
2.74038E-01	9.59032
2.74054E-01	9.28655
2.74066E-01	9.06155
2.74076E-01	8.87177
2.74077E-01	8.86475
2.74087E-01	8.71006
2.74091E-01	8.63869
2.74097E-01	8.56367
2.74108E-01	8.42309
2.74111E-01	8.38562
2.74120E-01	8.30987
2.74130E-01	8.21353
2.74132E-01	8.19978
2.74144E-01	8.11982
2.74152E-01	8.0649
2.74157E-01	8.04074
2.74171E-01	7.97868
2.74181E-01	7.93389
2.74185E-01	7.92043
2.74208E-01	7.8532
2.74211E-01	7.84425
2.74230E-01	7.80954
2.74253E-01	7.76954
2.74256E-01	7.76421
2.74283E-01	7.74298
2.74322E-01	7.71238
2.74328E-01	7.70768
2.74373E-01	7.69895
2.74452E-01	7.68349
2.74467E-01	7.68056
2.74542E-01	7.69046
2.74693E-01	7.71033
2.74783E-01	7.72228
2.74934E-01	7.74189
2.75205E-01	7.77723
2.75280E-01	7.77991
2.75482E-01	7.78714
2.75715E-01	7.77239
2.76026E-01	7.75275
2.76399E-01	7.68564
2.76523E-01	7.66328
2.76709E-01	7.60947
2.76833E-01	7.57362
2.76958E-01	7.51959
2.77142E-01	7.43942
2.77144E-01	7.43831
2.77330E-01	7.32981
2.77392E-01	7.29366
2.77424E-01	7.26821
2.77573E-01	7.14613
2.77604E-01	7.12071
2.77697E-01	7.02144
2.77753E-01	6.96192
2.77784E-01	6.9198
2.77871E-01	6.80192
2.77933E-01	6.69521
2.77989E-01	6.59923
2.78045E-01	6.48825
2.78073E-01	6.4328
2.78087E-01	6.39933
2.78138E-01	6.27669
2.78183E-01	6.14003
2.78206E-01	6.05018
2.78222E-01	5.98991
2.78268E-01	5.76682
2.78297E-01	5.59938
2.78307E-01	5.5436
2.78322E-01	5.43849
2.78368E-01	5.12329
2.78396E-01	4.931
2.78423E-01	4.71209
2.78451E-01	4.4656
2.78479E-01	4.19978
2.78507E-01	3.90743
2.78521E-01	3.76129
2.78535E-01	3.60719
2.78549E-01	3.45196
2.78563E-01	3.28917
2.78619E-01	2.63821
2.78633E-01	2.48276
2.78647E-01	2.32736
2.78671E-01	2.07781
2.78689E-01	1.90316
2.78701E-01	1.79545
2.78710E-01	1.72299
2.78719E-01	1.66203
2.78724E-01	1.63499
2.78725E-01	1.62957
2.78731E-01	1.60402
2.78740E-01	1.57757
2.78745E-01	1.56949
2.78751E-01	1.55975
2.78763E-01	1.55201
2.78767E-01	1.55147
2.78780E-01	1.55604
2.78789E-01	1.56631
2.78792E-01	1.57324
2.78798E-01	1.58507
2.78805E-01	1.60707
2.78812E-01	1.63781
2.78812E-01	1.64084
2.78818E-01	1.67845
2.78819E-01	1.68743
2.78825E-01	1.72936
2.78832E-01	1.7902
2.78834E-01	1.81672
2.78839E-01	1.85996
2.78848E-01	1.9647
2.78849E-01	1.9866
2.78860E-01	2.12018
2.78872E-01	2.28863
2.78888E-01	2.52876
2.78904E-01	2.78484
2.78908E-01	2.85263
2.78925E-01	3.14913
2.78935E-01	3.31702
2.78957E-01	3.70217
2.78957E-01	3.7057
2.78999E-01	4.47627
2.79003E-01	4.54401
2.79025E-01	4.91487
2.79040E-01	5.15404
2.79070E-01	5.63294
2.79076E-01	5.72273
2.79094E-01	5.98527
2.79097E-01	6.03038
2.79125E-01	6.39245
2.79131E-01	6.46872
2.79152E-01	6.7233
2.79179E-01	7.00438
2.79195E-01	7.18478
2.79197E-01	7.19796
2.79217E-01	7.40214
2.79230E-01	7.5247
2.79261E-01	7.79127
2.79276E-01	7.91527
2.79301E-01	8.13284
2.79305E-01	8.16047
2.79333E-01	8.37783
2.79361E-01	8.59525
2.79385E-01	8.77409
2.79404E-01	8.90435
2.79449E-01	9.21501
2.79470E-01	9.35806
2.79481E-01	9.41725
2.79523E-01	9.65408
2.79551E-01	9.771
2.79558E-01	9.80024
2.79600E-01	9.90926
2.79603E-01	9.91173
2.79635E-01	9.94011
2.79677E-01	9.90787
2.79726E-01	9.79071
2.79761E-01	9.66723
2.79768E-01	9.63506
2.79880E-01	9.12029
2.79930E-01	8.89326
2.79937E-01	8.86582
2.79993E-01	8.64471
2.80026E-01	8.53868
2.80058E-01	8.43269
2.80091E-01	8.34556
2.80123E-01	8.25845
2.80156E-01	8.19152
2.80221E-01	8.0577
2.80318E-01	7.91518
2.80461E-01	7.75549
2.80539E-01	7.69252
2.80578E-01	7.67254
2.80695E-01	7.61264
2.80773E-01	7.58308
2.80930E-01	7.52398
2.81164E-01	7.4665
2.81372E-01	7.4422
2.81424E-01	7.43614
2.81528E-01	7.44496
2.81580E-01	7.44939
2.81684E-01	7.48558
2.81736E-01	7.50369
2.81801E-01	7.55058
2.81866E-01	7.5975
2.81905E-01	7.64478
2.81963E-01	7.71573
2.81997E-01	7.7766
2.82040E-01	7.85387
2.82052E-01	7.8829
2.82084E-01	7.96354
2.82131E-01	8.11392
2.82136E-01	8.13063
2.82194E-01	8.36339
2.82196E-01	8.37397
2.82256E-01	8.67241
2.82354E-01	9.247
2.82386E-01	9.4385
2.82434E-01	9.66656
2.82440E-01	9.69776
2.82469E-01	9.79313
2.82481E-01	9.83036
2.82481E-01	9.83108
2.82516E-01	9.87971
2.82519E-01	9.88388
2.82525E-01	9.88574
2.82550E-01	9.86354
2.82567E-01	9.84826
2.82596E-01	9.76666
2.82612E-01	9.72369
2.82643E-01	9.6013
2.82649E-01	9.573
2.82714E-01	9.27583
2.82764E-01	9.04947
2.82770E-01	9.02546
2.82826E-01	8.80942
2.82848E-01	8.72542
2.82882E-01	8.62225
2.82931E-01	8.47222
2.82965E-01	8.39334
2.83015E-01	8.27863
2.83071E-01	8.16913
2.83077E-01	8.15965
2.83183E-01	7.99867
2.83189E-01	7.99132
2.83294E-01	7.86637
2.83356E-01	7.81289
2.83462E-01	7.722
2.83580E-01	7.64929
2.83756E-01	7.54051
2.83876E-01	7.48536
2.84297E-01	7.29238
2.84537E-01	7.18213
2.84597E-01	7.15646
2.84812E-01	7.06463
2.84958E-01	7.00246
2.85018E-01	6.97147
2.85379E-01	6.78558
2.85679E-01	6.63073
2.85859E-01	6.57003
2.85919E-01	6.56544
2.85979E-01	6.56084
2.86160E-01	6.58027
2.86220E-01	6.59731
2.86411E-01	6.65136
2.86640E-01	6.71643
2.86752E-01	6.73141
2.86881E-01	6.74877
2.86971E-01	6.76097
2.87001E-01	6.76505
2.87031E-01	6.77531
2.87091E-01	6.79588
2.87136E-01	6.81134
2.87151E-01	6.81651
2.87181E-01	6.84435
2.87211E-01	6.87222
2.87241E-01	6.91593
2.87262E-01	6.94602
2.87272E-01	6.96958
2.87293E-01	7.01674
2.87303E-01	7.04034
2.87313E-01	7.07703
2.87332E-01	7.14379
2.87341E-01	7.17385
2.87349E-01	7.21535
2.87366E-01	7.29841
2.87383E-01	7.41075
2.87391E-01	7.46695
2.87400E-01	7.54074
2.87408E-01	7.61456
2.87413E-01	7.66023
2.87425E-01	7.79731
2.87438E-01	7.96792
2.87443E-01	8.02482
2.87451E-01	8.16726
2.87460E-01	8.30976
2.87470E-01	8.51699
2.87474E-01	8.61523
2.87480E-01	8.74723
2.87489E-01	8.98508
2.87490E-01	9.00067
2.87500E-01	9.29867
2.87503E-01	9.39971
2.87510E-01	9.62636
2.87515E-01	9.82017
2.87525E-01	10.1828
2.87532E-01	10.4544
2.87556E-01	11.4751
2.87563E-01	11.7458
2.87567E-01	11.896
2.87573E-01	12.1212
2.87574E-01	12.1691
2.87582E-01	12.408
2.87583E-01	12.4398
2.87590E-01	12.6115
2.87593E-01	12.6782
2.87596E-01	12.7264
2.87600E-01	12.7847
2.87602E-01	12.8076
2.87608E-01	12.839
2.87610E-01	12.8478
2.87615E-01	12.831
2.87617E-01	12.8242
2.87622E-01	12.7729
2.87624E-01	12.7486
2.87629E-01	12.655
2.87634E-01	12.5613
2.87639E-01	12.431
2.87644E-01	12.3005
2.87651E-01	12.0785
2.87658E-01	11.8565
2.87677E-01	11.2098
2.87690E-01	10.738
2.87704E-01	10.3062
2.87708E-01	10.1624
2.87713E-01	10.0232
2.87723E-01	9.74508
2.87733E-01	9.50368
2.87738E-01	9.38302
2.87743E-01	9.27657
2.87748E-01	9.17015
2.87753E-01	9.08747
2.87766E-01	8.83957
2.87780E-01	8.63439
2.87785E-01	8.56604
2.87795E-01	8.44027
2.87805E-01	8.31456
2.87810E-01	8.26268
2.87825E-01	8.1071
2.87840E-01	7.98335
2.87855E-01	7.85965
2.87875E-01	7.73283
2.87885E-01	7.66945
2.87895E-01	7.62105
2.87923E-01	7.48558
2.87951E-01	7.38034
2.87961E-01	7.34277
2.87981E-01	7.28586
2.88009E-01	7.20623
2.88023E-01	7.17836
2.88059E-01	7.10748
2.88081E-01	7.06447
2.88102E-01	7.03643
2.88170E-01	6.94939
2.88181E-01	6.9344
2.88231E-01	6.89312
2.88263E-01	6.86681
2.88282E-01	6.85104
2.88296E-01	6.847
2.88318E-01	6.84128
2.88324E-01	6.83957
2.88339E-01	6.84857
2.88373E-01	6.86921
2.88381E-01	6.87373
2.88395E-01	6.88116
2.88398E-01	6.88297
2.88399E-01	6.88325
2.88407E-01	6.87554
2.88424E-01	6.86054
2.88425E-01	6.85909
2.88460E-01	6.80081
2.88480E-01	6.76731
2.88484E-01	6.76027
2.88501E-01	6.74553
2.88533E-01	6.71796
2.88569E-01	6.68675
2.88586E-01	6.67894
2.88664E-01	6.64286
2.88738E-01	6.60877
2.88844E-01	6.57568
2.89118E-01	6.48972
2.89184E-01	6.4741
2.89748E-01	6.34052
2.89766E-01	6.33736
2.90325E-01	6.23925
2.90685E-01	6.17597
2.90902E-01	6.15058
2.91118E-01	6.1252
2.91190E-01	6.12227
2.91326E-01	6.1168
2.91380E-01	6.12348
2.91529E-01	6.14201
2.91537E-01	6.1429
2.91637E-01	6.18025
2.91666E-01	6.20174
2.91738E-01	6.25552
2.91746E-01	6.2609
2.91793E-01	6.32008
2.91818E-01	6.35197
2.91847E-01	6.40699
2.91872E-01	6.45517
2.91883E-01	6.48497
2.91915E-01	6.57443
2.91922E-01	6.59431
2.91948E-01	6.68675
2.91955E-01	6.71317
2.91984E-01	6.84642
2.91987E-01	6.86308
2.92011E-01	6.99838
2.92020E-01	7.05043
2.92036E-01	7.16329
2.92052E-01	7.27617
2.92068E-01	7.41176
2.92106E-01	7.72819
2.92137E-01	7.98168
2.92146E-01	8.05622
2.92155E-01	8.114
2.92172E-01	8.2243
2.92189E-01	8.29342
2.92204E-01	8.32042
2.92209E-01	8.3301
2.92211E-01	8.33051
2.92220E-01	8.31998
2.92229E-01	8.30942
2.92234E-01	8.29012
2.92247E-01	8.24507
2.92252E-01	8.2127
2.92274E-01	8.08318
2.92278E-01	8.05463
2.92310E-01	7.79757
2.92348E-01	7.48207
2.92369E-01	7.30182
2.92382E-01	7.21191
2.92402E-01	7.07065
2.92415E-01	6.99543
2.92434E-01	6.87725
2.92447E-01	6.81563
2.92467E-01	6.71882
2.92479E-01	6.66893
2.92503E-01	6.57631
2.92514E-01	6.54262
2.92550E-01	6.43037
2.92555E-01	6.41354
2.92600E-01	6.30628
2.92604E-01	6.2977
2.92633E-01	6.24761
2.92676E-01	6.1725
2.92705E-01	6.13619
2.92748E-01	6.08175
2.92777E-01	6.05602
2.92856E-01	5.98532
2.92885E-01	5.96817
2.93001E-01	5.89961
2.93047E-01	5.88176
2.93210E-01	5.82003
2.93246E-01	5.8115
2.93508E-01	5.74952
2.93698E-01	5.70462
2.93758E-01	5.69044
2.94125E-01	5.63589
2.94191E-01	5.62606
2.94419E-01	5.61422
2.94431E-01	5.61514
2.94611E-01	5.62897
2.94731E-01	5.65988
2.94844E-01	5.71643
2.94845E-01	5.71764
2.94929E-01	5.79345
2.94931E-01	5.7945
2.95013E-01	5.90624
2.95020E-01	5.9177
2.95068E-01	6.00943
2.95074E-01	6.02512
2.95128E-01	6.16636
2.95173E-01	6.31422
2.95182E-01	6.35007
2.95215E-01	6.48152
2.95236E-01	6.58266
2.95269E-01	6.74163
2.95335E-01	7.11598
2.95363E-01	7.27652
2.95389E-01	7.42012
2.95404E-01	7.49127
2.95434E-01	7.63354
2.95449E-01	7.68793
2.95464E-01	7.74229
2.95482E-01	7.78265
2.95497E-01	7.81625
2.95515E-01	7.82797
2.95524E-01	7.83367
2.95548E-01	7.81468
2.95551E-01	7.8123
2.95578E-01	7.75567
2.95593E-01	7.70341
2.95623E-01	7.59886
2.95698E-01	7.27122
2.95758E-01	7.00914
2.95782E-01	6.90433
2.95818E-01	6.76688
2.95836E-01	6.69817
2.95878E-01	6.56179
2.95891E-01	6.52031
2.95962E-01	6.33371
2.95976E-01	6.29923
2.96047E-01	6.15581
2.96065E-01	6.11938
2.96137E-01	6.00774
2.96146E-01	5.99378
2.96233E-01	5.8852
2.96245E-01	5.87361
2.96353E-01	5.76931
2.96365E-01	5.761
2.96533E-01	5.64465
2.96545E-01	5.6391
2.96605E-01	5.61135
2.96699E-01	5.56806
2.96703E-01	5.5673
2.96779E-01	5.55219
2.96796E-01	5.5488
2.96817E-01	5.55374
2.96855E-01	5.56274
2.96884E-01	5.59014
2.96908E-01	5.61393
2.96910E-01	5.61702
2.96956E-01	5.69126
2.96975E-01	5.72219
2.96985E-01	5.73763
2.96994E-01	5.74241
2.97001E-01	5.74555
2.97004E-01	5.74338
2.97018E-01	5.73378
2.97021E-01	5.73185
2.97042E-01	5.68965
2.97050E-01	5.6743
2.97105E-01	5.53355
2.97107E-01	5.53033
2.97145E-01	5.46594
2.97160E-01	5.44071
2.97182E-01	5.41804
2.97231E-01	5.36653
2.97233E-01	5.36509
2.97278E-01	5.33553
2.97317E-01	5.31041
2.97389E-01	5.27971
2.97439E-01	5.25832
2.97499E-01	5.23266
2.97619E-01	5.20085
2.97739E-01	5.16906
2.97930E-01	5.15304
2.97945E-01	5.15343
2.97996E-01	5.15467
2.98150E-01	5.15842
2.98160E-01	5.15866
2.98421E-01	5.13855
2.98501E-01	5.12504
2.98772E-01	5.0795
2.98802E-01	5.07444
2.98962E-01	5.04749
2.98980E-01	5.04638
2.99067E-01	5.04117
2.99133E-01	5.04936
2.99208E-01	5.05874
