E(MeV)	pendfb7/La139:1	
7.17161E-05	49.2215949	
7.17236E-05	51.4587056	
7.17276E-05	52.6838797	
7.17346E-05	55.039548	
7.17390E-05	56.5525514	
7.17457E-05	59.0393361	
7.17505E-05	60.8802055	
7.17530E-05	61.9543599	
7.17604E-05	65.0950516	
7.17619E-05	65.7542659	
7.17678E-05	68.4886926	
7.17695E-05	69.340316	
7.17751E-05	72.1582963	
7.17772E-05	73.2204591	
7.17825E-05	76.1182253	
7.17848E-05	77.4196353	
7.17898E-05	80.3919558	
7.17924E-05	81.9644571	
7.17972E-05	85.0042534	
7.18001E-05	86.8832448	
7.18046E-05	89.9815364	
7.18077E-05	92.2060402	
7.18119E-05	95.3683105	
7.18170E-05	99.2553564	
7.18193E-05	101.141912	
7.18251E-05	106.05449	
7.18266E-05	107.377274	
7.18333E-05	113.44171	
7.18340E-05	114.092866	
7.18415E-05	121.4886	
7.18431E-05	123.185481	
7.18497E-05	130.203345	
7.18513E-05	132.047036	
7.18579E-05	139.656041	
7.18595E-05	141.653836	
7.18660E-05	149.895393	
7.18677E-05	152.057667	
7.18742E-05	160.974199	
7.18759E-05	163.311684	
7.18824E-05	172.946484	
7.18840E-05	175.469932	
7.18906E-05	185.867052	
7.18922E-05	188.587613	
7.18987E-05	199.790902	
7.19004E-05	202.733046	
7.19086E-05	217.866653	
7.19167E-05	234.259797	
7.19184E-05	237.631784	
7.19249E-05	251.8072	
7.19282E-05	259.096995	
7.19336E-05	271.847884	
7.19380E-05	282.33837	
7.19424E-05	293.331128	
7.19478E-05	307.448715	
7.19511E-05	316.310359	
7.19576E-05	334.500674	
7.19598E-05	340.833034	
7.19674E-05	363.557537	
7.19685E-05	366.94181	
7.19773E-05	394.671265	
7.19860E-05	424.285006	
7.19887E-05	433.797156	
7.19985E-05	469.527029	
7.20002E-05	475.657196	
7.20100E-05	513.922436	
7.20116E-05	520.466273	
7.20214E-05	561.188602	
7.20230E-05	568.137886	
7.20329E-05	611.478772	
7.20383E-05	636.160823	
7.20481E-05	682.228678	
7.20514E-05	697.941945	
7.20612E-05	746.762674	
7.20710E-05	796.565842	
7.20776E-05	830.860433	
7.20907E-05	900.802585	
7.20994E-05	948.528298	
7.21517E-05	1238.87284	
7.21539E-05	1250.58191	
7.21757E-05	1365.59576	
7.21768E-05	1371.17812	
7.21921E-05	1445.64386	
7.21953E-05	1460.68178	
7.22106E-05	1527.82773	
7.22133E-05	1538.8675	
7.22264E-05	1588.93495	
7.22291E-05	1598.3827	
7.22411E-05	1637.1885	
7.22433E-05	1643.42145	
7.22552E-05	1674.62609	
7.22564E-05	1677.30984	
7.22686E-05	1701.70153	
7.22695E-05	1703.10055	
7.22817E-05	1719.38185	
7.22843E-05	1721.62716	
7.22996E-05	1728.94628	
7.23070E-05	1728.98423	
7.23122E-05	1727.05074	
7.23209E-05	1720.01999	
7.23279E-05	1712.43142	
7.23349E-05	1701.80094	
7.23413E-05	1690.26985	
7.23485E-05	1674.5317	
7.23556E-05	1657.17455	
7.23632E-05	1635.49219	
7.23709E-05	1611.78729	
7.23796E-05	1581.39956	
7.23872E-05	1552.743	
7.23992E-05	1503.2918	
7.24069E-05	1470.17352	
7.24134E-05	1439.59355	
7.24287E-05	1365.76585	
7.24308E-05	1354.65923	
7.24537E-05	1234.29568	
7.24592E-05	1204.96415	
7.25104E-05	924.604857	
7.25115E-05	918.79739	
7.25306E-05	818.649844	
7.25312E-05	815.881783	
7.25486E-05	729.004233	
7.25497E-05	723.700009	
7.25650E-05	652.235832	
7.25660E-05	647.303418	
7.25764E-05	601.631518	
7.25791E-05	590.004071	
7.25879E-05	553.710089	
7.25922E-05	536.255419	
7.26009E-05	502.294038	
7.26053E-05	486.063555	
7.26140E-05	454.404841	
7.26227E-05	424.719625	
7.26249E-05	417.546062	
7.26315E-05	396.623085	
7.26358E-05	383.162447	
7.26402E-05	370.0934	
7.26467E-05	351.206071	
7.26489E-05	345.101006	
7.26576E-05	321.611347	
7.26685E-05	294.434091	
7.26767E-05	275.599893	
7.26794E-05	269.564917	
7.26849E-05	257.914083	
7.26903E-05	246.729221	
7.26931E-05	241.334958	
7.27013E-05	225.820108	
7.27094E-05	211.47235	
7.27111E-05	208.723389	
7.27176E-05	198.106365	
7.27209E-05	193.025962	
7.27258E-05	185.671479	
7.27307E-05	178.639793	
7.27340E-05	174.117449	
7.27405E-05	165.477745	
7.27421E-05	163.394575	
7.27503E-05	153.499258	
7.27520E-05	151.591411	
7.27590E-05	143.719386	
7.27601E-05	142.555989	
7.27661E-05	136.398197	
7.27699E-05	132.636374	
7.27732E-05	129.532915	
7.27798E-05	123.637884	
7.27838E-05	120.092126	
7.27896E-05	115.428127	
7.27945E-05	111.582695	
7.27994E-05	107.969504	
7.28051E-05	103.931701	
7.28112E-05	99.8670885	
7.28157E-05	97.0167824	
7.28219E-05	93.3649939	
7.28264E-05	90.7974958	
7.28325E-05	87.5068636	
7.28370E-05	85.1929636	
7.28431E-05	82.2256595	
7.28476E-05	80.1385751	
7.28538E-05	77.4602476	
7.28583E-05	75.5757314	
7.28644E-05	73.1426851	
7.28670E-05	72.1563569	
7.28750E-05	69.2392556	
7.28757E-05	69.003856	
7.28844E-05	66.1339889	
7.28910E-05	64.1017728	
7.28975E-05	62.1860759	
7.29069E-05	59.6142313	
7.29106E-05	58.6630238	
7.29229E-05	55.697019	
7.29237E-05	55.5096196	
7.29368E-05	52.6994762	
7.29388E-05	52.2858186	
7.29499E-05	50.1695885	
7.29548E-05	49.2818749	
7.29629E-05	47.875911	
7.29707E-05	46.6127332	
7.29760E-05	45.7924321	
7.29891E-05	43.8793582	
7.29897E-05	43.8036472	
7.30033E-05	42.0168908	
7.30101E-05	41.1718462	
7.30196E-05	40.0524457	
7.30305E-05	38.8442192	
7.30360E-05	38.2702866	
7.30510E-05	36.7757468	
7.30523E-05	36.6462124	
7.30687E-05	35.1705705	
7.30714E-05	34.9360406	
7.30851E-05	33.8249337	
7.30987E-05	32.7712192	
7.31069E-05	32.1740062	
7.31259E-05	30.8592562	
7.31287E-05	30.6811013	
7.31505E-05	29.3326226	
7.31532E-05	29.1723295	
7.31723E-05	28.1071063	
7.31805E-05	27.6745811	
7.31995E-05	26.7242571	
7.32214E-05	25.6992143	
7.32268E-05	25.4595396	
7.32541E-05	24.3265053	
7.32622E-05	24.0035265	
7.32813E-05	23.2971596	
7.33031E-05	22.5291737	
7.33086E-05	22.3483274	
7.33358E-05	21.4871137	
7.33440E-05	21.240108	
7.33631E-05	20.696418	
7.33849E-05	20.1018622	
7.33904E-05	19.9619236	
7.34231E-05	19.1613038	
7.34353E-05	18.8751169	
7.34558E-05	18.4270898	
7.34817E-05	17.885596	
7.34885E-05	17.7525539	
7.35212E-05	17.1429026	
7.35512E-05	16.6075491	
7.35539E-05	16.5625647	
7.35866E-05	16.0455156	
7.36193E-05	15.5487939	
7.36207E-05	15.5288548	
7.36520E-05	15.1042079	
7.36902E-05	14.6077994	
7.37284E-05	14.1647211	
7.37597E-05	13.8151839	
7.37665E-05	13.7443966	
7.38047E-05	13.3636572	
7.38374E-05	13.0493491	
7.38429E-05	13.0006571	
7.39001E-05	12.5126628	
7.39192E-05	12.3581228	
7.39573E-05	12.0707935	
7.40010E-05	11.7573783	
7.40064E-05	11.7211423	
7.40555E-05	11.40866	
7.41045E-05	11.1082856	
7.41100E-05	11.0761097	
7.41536E-05	10.8403691	
7.42027E-05	10.5848025	
7.42190E-05	10.5024961	
7.42517E-05	10.3509058	
7.43253E-05	10.0241704	
7.43281E-05	10.0125597	
7.43799E-05	9.81227919	
7.44398E-05	9.58887538	
7.44916E-05	9.40280182	
7.44998E-05	9.37641354	
7.45598E-05	9.18999444	
7.46197E-05	9.00992096	
7.46552E-05	8.90764378	
7.47097E-05	8.76553677	
7.47996E-05	8.54198706	
7.48187E-05	8.49633587	
7.48678E-05	8.38963826	
7.49441E-05	8.2293599	
7.49823E-05	8.1519064	
7.50204E-05	8.08201867	
7.50968E-05	7.94703427	
7.51731E-05	7.8163357	
7.52004E-05	7.77102999	
7.52494E-05	7.69811331	
7.53639E-05	7.53434285	
7.54184E-05	7.4590451	
7.54402E-05	7.43249145	
7.55384E-05	7.31689704	
7.56365E-05	7.20520939	
7.57346E-05	7.09698197	
7.57455E-05	7.08529846	
7.58328E-05	7.00439169	
7.59309E-05	6.91611524	
7.60290E-05	6.83029415	
7.60726E-05	6.79335504	
7.61762E-05	6.71646319	
7.62853E-05	6.63829691	
7.63997E-05	6.55850986	
7.64052E-05	6.55519848	
7.65251E-05	6.48458947	
7.66451E-05	6.41597563	
7.67650E-05	6.34913525	
7.68413E-05	6.30783436	
7.69449E-05	6.25948354	
7.71248E-05	6.17854136	
7.72611E-05	6.11898333	
7.72829E-05	6.10968088	
7.74138E-05	6.06218302	
7.75664E-05	6.00826545	
7.77191E-05	5.95567961	
7.78717E-05	5.90427053	
7.79153E-05	5.88988034	
7.80244E-05	5.85973382	
7.82533E-05	5.79815922	
7.84060E-05	5.75813625	
7.85880E-05	5.71135545	
7.85914E-05	5.71051854	
7.87701E-05	5.67375203	
7.89521E-05	5.63713051	
7.92252E-05	5.58356938	
7.94982E-05	5.53139194	
7.96487E-05	5.50330311	
7.97713E-05	5.48428123	
8.01783E-05	5.4230194	
8.03680E-05	5.39526514	
8.04944E-05	5.37967951	
8.08104E-05	5.341674	
8.11264E-05	5.30449149	
8.14425E-05	5.26801954	
8.16321E-05	5.24650643	
8.17585E-05	5.23511973	
8.20745E-05	5.20719086	
8.23906E-05	5.17973324	
8.27066E-05	5.15269025	
8.30226E-05	5.12601353	
8.34967E-05	5.086596	
8.35283E-05	5.08400429	
8.38443E-05	5.06366144	
8.42236E-05	5.03960122	
8.46028E-05	5.0158347	
8.51717E-05	4.9806627	
8.56773E-05	4.94985064	
8.57405E-05	4.94679756	
8.63094E-05	4.91974694	
8.68782E-05	4.89305741	
8.74471E-05	4.86667541	
8.80160E-05	4.8405572	
8.85848E-05	4.81466689	
8.87112E-05	4.80896414	
8.93433E-05	4.78640451	
9.01018E-05	4.75962722	
9.08603E-05	4.73309699	
9.17452E-05	4.70240757	
9.25036E-05	4.67637234	
9.32621E-05	4.65533555	
9.42734E-05	4.62757818	
9.52847E-05	4.60001318	
9.62960E-05	4.5726096	
9.73073E-05	4.54534262	
9.93300E-05	4.50162976	
1.00847E-04	4.46908236	
1.02364E-04	4.43668706	
1.03881E-04	4.40442844	
1.04386E-04	4.39371092	
1.05398E-04	4.37642069	
1.07420E-04	4.3419833	
1.09443E-04	4.30767674	
1.11466E-04	4.273479	
1.13488E-04	4.23937176	
1.15511E-04	4.21166518	
1.19556E-04	4.15643775	
1.22590E-04	4.11515138	
1.24613E-04	4.08768267	
1.25624E-04	4.0764272	
1.28658E-04	4.04274135	
1.31692E-04	4.00911439	
1.34726E-04	3.97554574	
1.37652E-04	3.94322321	
1.39567E-04	3.9258082	
1.43505E-04	3.89006841	
1.47317E-04	3.85552841	
1.50806E-04	3.82394972	
1.52933E-04	3.80471582	
1.55061E-04	3.78902721	
1.59436E-04	3.75680857	
1.63674E-04	3.72563911	
1.67820E-04	3.69518042	
1.71965E-04	3.66474918	
1.80256E-04	3.61545594	
1.88547E-04	3.56624228	
1.92692E-04	3.54166498	
1.94604E-04	3.53249163	
2.00338E-04	3.50499744	
2.06072E-04	3.47752959	
2.12005E-04	3.44912892	
2.18037E-04	3.42027538	
2.24070E-04	3.39717092	
2.29364E-04	3.37691264	
2.33722E-04	3.36025914	
2.36268E-04	3.3505449	
2.38950E-04	3.34033362	
2.40078E-04	3.33605564	
2.41206E-04	3.33179691	
2.42049E-04	3.32863599	
2.42611E-04	3.32654472	
2.43033E-04	3.32498855	
2.43454E-04	3.32344883	
2.43857E-04	3.32200085	
2.44158E-04	3.32093357	
2.44460E-04	3.31988849	
2.44661E-04	3.31920811	
2.44862E-04	3.31854474	
2.45063E-04	3.31790308	
2.45204E-04	3.31747017	
2.45345E-04	3.31705393	
2.45485E-04	3.31665816	
2.45626E-04	3.31628785	
2.45732E-04	3.31603072	
2.45837E-04	3.31579519	
2.45943E-04	3.31558583	
2.46048E-04	3.31540854	
2.46154E-04	3.31527107	
2.46224E-04	3.31520653	
2.46295E-04	3.31516815	
2.46365E-04	3.31516086	
2.46435E-04	3.31519091	
2.46506E-04	3.31526646	
2.46559E-04	3.31535943	
2.46611E-04	3.31549028	
2.46664E-04	3.31566742	
2.46717E-04	3.3159027	
2.46765E-04	3.31618014	
2.46802E-04	3.31645538	
2.46840E-04	3.316795	
2.46865E-04	3.3170665	
2.46890E-04	3.31738276	
2.46916E-04	3.31775344	
2.46941E-04	3.31819074	
2.46966E-04	3.31871	
2.46985E-04	3.31916472	
2.47004E-04	3.31968623	
2.47022E-04	3.32028624	
2.47041E-04	3.32097854	
2.47060E-04	3.32177926	
2.47079E-04	3.32270744	
2.47092E-04	3.3234078	
2.47104E-04	3.32418188	
2.47117E-04	3.32503799	
2.47129E-04	3.32598509	
2.47142E-04	3.32703306	
2.47154E-04	3.32819267	
2.47166E-04	3.32934181	
2.47177E-04	3.33060039	
2.47188E-04	3.33197868	
2.47200E-04	3.33348768	
2.47211E-04	3.33513921	
2.47222E-04	3.33694599	
2.47234E-04	3.33892183	
2.47245E-04	3.3410808	
2.47256E-04	3.34343927	
2.47267E-04	3.34601327	
2.47279E-04	3.34882071	
2.47290E-04	3.35188038	
2.47301E-04	3.35521218	
2.47313E-04	3.35883714	
2.47324E-04	3.36277781	
2.47335E-04	3.3670564	
2.47347E-04	3.3716989	
2.47355E-04	3.37561111	
2.47358E-04	3.3767623	
2.47369E-04	3.38235507	
2.47381E-04	3.38839046	
2.47392E-04	3.39489832	
2.47401E-04	3.40070364	
2.47413E-04	3.40815549	
2.47424E-04	3.41616539	
2.47435E-04	3.42476614	
2.47447E-04	3.43399055	
2.47458E-04	3.44387199	
2.47469E-04	3.45444421	
2.47480E-04	3.46574123	
2.47492E-04	3.47779715	
2.47503E-04	3.49064598	
2.47514E-04	3.50432144	
2.47526E-04	3.51885675	
2.47537E-04	3.53428439	
2.47548E-04	3.5506359	
2.47565E-04	3.5769605	
2.47577E-04	3.59575087	
2.47593E-04	3.62470617	
2.47609E-04	3.6558635	
2.47626E-04	3.68928327	
2.47642E-04	3.72501079	
2.47658E-04	3.76307841	
2.47675E-04	3.8034942	
2.47691E-04	3.84625401	
2.47714E-04	3.90927528	
2.47732E-04	3.96508285	
2.47758E-04	4.04390118	
2.47783E-04	4.12734842	
2.47818E-04	4.25080297	
2.47935E-04	4.68764298	
2.47975E-04	4.8301889	
2.48009E-04	4.94382185	
2.48039E-04	5.03418075	
2.48063E-04	5.09818545	
2.48084E-04	5.14723047	
2.48108E-04	5.19270587	
2.48136E-04	5.23543724	
2.48161E-04	5.26109753	
2.48170E-04	5.26466675	
2.48200E-04	5.27581475	
2.48225E-04	5.26927727	
2.48250E-04	5.24976314	
2.48272E-04	5.22279469	
2.48301E-04	5.17556761	
2.48325E-04	5.12437599	
2.48349E-04	5.06421443	
2.48375E-04	4.99009598	
2.48405E-04	4.89482973	
2.48441E-04	4.769892	
2.48562E-04	4.32056227	
2.48601E-04	4.18043421	
2.48632E-04	4.07355167	
2.48657E-04	3.99295371	
2.48683E-04	3.91726289	
2.48705E-04	3.85361758	
2.48728E-04	3.79438421	
2.48743E-04	3.75738464	
2.48758E-04	3.7223788	
2.48773E-04	3.68936034	
2.48788E-04	3.65830349	
2.48803E-04	3.62917374	
2.48818E-04	3.60192501	
2.48833E-04	3.57650637	
2.48849E-04	3.55285767	
2.48864E-04	3.53091404	
2.48879E-04	3.51060275	
2.48894E-04	3.49184774	
2.48909E-04	3.4745739	
2.48924E-04	3.4587006	
2.48939E-04	3.44414672	
2.48949E-04	3.43513868	
2.48959E-04	3.42665813	
2.48970E-04	3.41771868	
2.48983E-04	3.40849406	
2.48996E-04	3.39997225	
2.49008E-04	3.39211006	
2.49021E-04	3.38486556	
2.49033E-04	3.37819822	
2.49046E-04	3.37206898	
2.49058E-04	3.36644037	
2.49071E-04	3.36127695	
2.49084E-04	3.35654377	
2.49096E-04	3.35220882	
2.49109E-04	3.34824142	
2.49121E-04	3.34461258	
2.49134E-04	3.34129505	
2.49146E-04	3.33826323	
2.49159E-04	3.3354932	
2.49170E-04	3.33320553	
2.49180E-04	3.33132256	
2.49190E-04	3.32957056	
2.49200E-04	3.32794045	
2.49210E-04	3.32642302	
2.49226E-04	3.32434061	
2.49241E-04	3.32246759	
2.49256E-04	3.32078043	
2.49271E-04	3.3192583	
2.49286E-04	3.31788214	
2.49301E-04	3.31663491	
2.49316E-04	3.31550166	
2.49331E-04	3.31446873	
2.49346E-04	3.31352429	
2.49361E-04	3.31265767	
2.49366E-04	3.31239166	
2.49376E-04	3.31195171	
2.49396E-04	3.31116429	
2.49417E-04	3.310467	
2.49437E-04	3.30984569	
2.49457E-04	3.30928839	
2.49477E-04	3.30878521	
2.49500E-04	3.3082735	
2.49525E-04	3.30776119	
2.49550E-04	3.3072978	
2.49587E-04	3.30667638	
2.49625E-04	3.30612465	
2.49688E-04	3.30532034	
2.49738E-04	3.3047546	
2.49789E-04	3.30424136	
2.49839E-04	3.30377033	
2.49889E-04	3.30333414	
2.49944E-04	3.30288803	
2.50000E-04	3.30247178	
2.50083E-04	3.30189397	
2.50166E-04	3.30136214	
2.50249E-04	3.30086771	
2.50332E-04	3.30040411	
2.50414E-04	3.2999662	
2.50497E-04	3.29954989	
2.50608E-04	3.29902286	
2.50719E-04	3.29852235	
2.50828E-04	3.29804904	
2.50990E-04	3.29737907	
2.51152E-04	3.29673927	
2.51314E-04	3.29612318	
2.51530E-04	3.29533056	
2.51746E-04	3.29456343	
2.51962E-04	3.29381578	
2.52287E-04	3.29272177	
2.52823E-04	3.29096138	
2.53304E-04	3.28942015	
2.53785E-04	3.28790052	
2.54426E-04	3.28589672	
2.55067E-04	3.28391107	
2.56116E-04	3.28068513	
2.57165E-04	3.27747692	
2.58564E-04	3.27321608	
2.60662E-04	3.26684485	
2.66258E-04	3.24990369	
2.71853E-04	3.23299149	
2.82787E-04	3.19997504	
2.84395E-04	3.19512123	
2.91099E-04	3.17950612	
2.99149E-04	3.16076612	
3.07199E-04	3.14203616	
3.15249E-04	3.123318	
3.20548E-04	3.11100585	
3.23366E-04	3.1044648	
3.26954E-04	3.09614584	
3.28874E-04	3.09170536	
3.30174E-04	3.08870728	
3.31165E-04	3.08643195	
3.32155E-04	3.08416835	
3.32819E-04	3.08266009	
3.33317E-04	3.08153677	
3.33815E-04	3.08042331	
3.34147E-04	3.07968828	
3.34479E-04	3.07896108	
3.34811E-04	3.07824422	
3.35113E-04	3.07760436	
3.35415E-04	3.07697958	
3.35616E-04	3.07657398	
3.35818E-04	3.0761796	
3.36019E-04	3.07579932	
3.36170E-04	3.07552566	
3.36321E-04	3.07526426	
3.36474E-04	3.07501397	
3.36580E-04	3.07485269	
3.36686E-04	3.07470224	
3.36791E-04	3.07456463	
3.36897E-04	3.07444236	
3.37003E-04	3.07433859	
3.37108E-04	3.07425736	
3.37187E-04	3.07421436	
3.37267E-04	3.07418982	
3.37337E-04	3.0741864	
3.37408E-04	3.07420364	
3.37478E-04	3.07424572	
3.37531E-04	3.07429691	
3.37584E-04	3.0743684	
3.37636E-04	3.07446452	
3.37689E-04	3.07459132	
3.37742E-04	3.07475753	
3.37777E-04	3.07489642	
3.37813E-04	3.07506387	
3.37843E-04	3.07523549	
3.37868E-04	3.0754027	
3.37893E-04	3.07559637	
3.37918E-04	3.07582172	
3.37943E-04	3.07608511	
3.37969E-04	3.07639434	
3.37987E-04	3.07666198	
3.38006E-04	3.07696544	
3.38025E-04	3.07731023	
3.38044E-04	3.07770264	
3.38063E-04	3.07814998	
3.38082E-04	3.07866049	
3.38101E-04	3.07924378	
3.38120E-04	3.07991069	
3.38138E-04	3.08067358	
3.38151E-04	3.08124231	
3.38164E-04	3.08186451	
3.38176E-04	3.08254507	
3.38189E-04	3.08328945	
3.38201E-04	3.08410336	
3.38214E-04	3.08499318	
3.38226E-04	3.0859655	
3.38241E-04	3.08719527	
3.38253E-04	3.08833969	
3.38265E-04	3.08958578	
3.38278E-04	3.09094183	
3.38290E-04	3.09241667	
3.38302E-04	3.09401968	
3.38314E-04	3.0957608	
3.38327E-04	3.09765059	
3.38339E-04	3.09970018	
3.38351E-04	3.10192132	
3.38364E-04	3.10432638	
3.38376E-04	3.10692859	
3.38388E-04	3.10974113	
3.38394E-04	3.11114265	
3.38400E-04	3.1128393	
3.38413E-04	3.11622926	
3.38425E-04	3.11987435	
3.38437E-04	3.12379065	
3.38449E-04	3.12799482	
3.38462E-04	3.13250405	
3.38474E-04	3.13733609	
3.38486E-04	3.14250915	
3.38501E-04	3.14907486	
3.38513E-04	3.15521525	
3.38526E-04	3.16177875	
3.38538E-04	3.16878608	
3.38551E-04	3.17625985	
3.38564E-04	3.18422051	
3.38576E-04	3.19269098	
3.38589E-04	3.2016915	
3.38601E-04	3.21124487	
3.38614E-04	3.22137063	
3.38633E-04	3.23767973	
3.38652E-04	3.25539169	
3.38670E-04	3.27456825	
3.38689E-04	3.29526893	
3.38704E-04	3.31296012	
3.38722E-04	3.33490345	
3.38740E-04	3.35827795	
3.38757E-04	3.38310521	
3.38775E-04	3.40939814	
3.38792E-04	3.43715997	
3.38819E-04	3.48153792	
3.38843E-04	3.52562661	
3.38871E-04	3.57855613	
3.38899E-04	3.6346425	
3.38933E-04	3.70869746	
3.38970E-04	3.7906918	
3.39108E-04	4.11418667	
3.39152E-04	4.21035389	
3.39211E-04	4.32538933	
3.39247E-04	4.3849338	
3.39279E-04	4.42902306	
3.39313E-04	4.46560529	
3.39347E-04	4.49012803	
3.39370E-04	4.49947716	
3.39378E-04	4.5026861	
3.39400E-04	4.50499766	
3.39431E-04	4.49940792	
3.39461E-04	4.48419524	
3.39509E-04	4.44177858	
3.39537E-04	4.40646677	
3.39569E-04	4.35785533	
3.39599E-04	4.30519973	
3.39633E-04	4.23852257	
3.39674E-04	4.15258793	
3.39732E-04	4.01874829	
3.39828E-04	3.79434558	
3.39865E-04	3.70944986	
3.39903E-04	3.62882856	
3.39933E-04	3.56811682	
3.39956E-04	3.52506303	
3.39979E-04	3.48427099	
3.40001E-04	3.44582994	
3.40024E-04	3.40978945	
3.40044E-04	3.37978444	
3.40064E-04	3.35168706	
3.40084E-04	3.32547589	
3.40104E-04	3.30111628	
3.40119E-04	3.28403075	
3.40135E-04	3.26793579	
3.40150E-04	3.25280192	
3.40165E-04	3.23860125	
3.40180E-04	3.22530075	
3.40197E-04	3.21087588	
3.40210E-04	3.20126326	
3.40223E-04	3.19220299	
3.40235E-04	3.18367446	
3.40248E-04	3.17565486	
3.40260E-04	3.16812391	
3.40273E-04	3.16105889	
3.40286E-04	3.15443951	
3.40298E-04	3.1482435	
3.40311E-04	3.14245093	
3.40323E-04	3.1370403	
3.40336E-04	3.13199233	
3.40348E-04	3.12728657	
3.40361E-04	3.1229046	
3.40374E-04	3.11882719	
3.40386E-04	3.11503699	
3.40400E-04	3.1110942	
3.40414E-04	3.10746893	
3.40429E-04	3.10413858	
3.40443E-04	3.10108163	
3.40457E-04	3.09827765	
3.40471E-04	3.09570735	
3.40485E-04	3.09335249	
3.40499E-04	3.09119593	
3.40514E-04	3.08922157	
3.40528E-04	3.08741437	
3.40542E-04	3.08576036	
3.40556E-04	3.08424622	
3.40570E-04	3.0828599	
3.40584E-04	3.08159011	
3.40598E-04	3.08042641	
3.40613E-04	3.07935918	
3.40627E-04	3.07837953	
3.40641E-04	3.0774793	
3.40655E-04	3.07665102	
3.40669E-04	3.07588783	
3.40683E-04	3.07518347	
3.40701E-04	3.07439422	
3.40719E-04	3.07361267	
3.40738E-04	3.07290372	
3.40757E-04	3.07225778	
3.40776E-04	3.07166662	
3.40795E-04	3.07112299	
3.40809E-04	3.07075463	
3.40814E-04	3.07065294	
3.40839E-04	3.07019941	
3.40864E-04	3.06979865	
3.40889E-04	3.06944165	
3.40914E-04	3.069121	
3.40940E-04	3.06883068	
3.40977E-04	3.06844149	
3.41015E-04	3.06809661	
3.41053E-04	3.06778647	
3.41091E-04	3.06750401	
3.41130E-04	3.06723564	
3.41188E-04	3.0668689	
3.41247E-04	3.06653628	
3.41305E-04	3.06623082	
3.41364E-04	3.0659476	
3.41442E-04	3.06559844	
3.41519E-04	3.06527613	
3.41597E-04	3.06497597	
3.41675E-04	3.06469435	
3.41781E-04	3.06433904	
3.41880E-04	3.06402502	
3.41979E-04	3.06372806	
3.42078E-04	3.06344537	
3.42178E-04	3.06317474	
3.42310E-04	3.06282957	
3.42442E-04	3.06249928	
3.42574E-04	3.06218124	
3.42773E-04	3.0617228	
3.42970E-04	3.06128565	
3.43298E-04	3.06058622	
3.43560E-04	3.06004613	
3.43823E-04	3.05951887	
3.44085E-04	3.0590016	
3.44479E-04	3.05824004	
3.44873E-04	3.05749146	
3.45281E-04	3.05672502	
3.45894E-04	3.05558856	
3.46506E-04	3.05446351	
3.47323E-04	3.05297579	
3.48140E-04	3.05149697	
3.50006E-04	3.04813677	
3.51873E-04	3.04479212	
3.53740E-04	3.04145534	
3.57006E-04	3.03562638	
3.64940E-04	3.02149322	
3.74016E-04	3.00533871	
3.90364E-04	2.97626225	
3.95871E-04	2.96647115	
4.01379E-04	2.95901168	
4.12704E-04	2.94367772	
4.24349E-04	2.92791665	
4.36323E-04	2.91171642	
4.48634E-04	2.89506426	
4.61293E-04	2.87794751	
4.74309E-04	2.86035336	
4.87693E-04	2.84226889	
4.96034E-04	2.83100111	
5.05624E-04	2.81805061	
5.18410E-04	2.8007905	
5.28000E-04	2.78785332	
5.34705E-04	2.77881355	
5.39175E-04	2.77279014	
5.45880E-04	2.76376093	
5.50350E-04	2.75774701	
5.54820E-04	2.75173869	
5.58173E-04	2.74723725	
5.61525E-04	2.7427408	
5.64878E-04	2.73825104	
5.65995E-04	2.73675662	
5.67113E-04	2.73460272	
5.69348E-04	2.73029923	
5.71583E-04	2.72600089	
5.73594E-04	2.72213737	
5.75382E-04	2.71870836	
5.77170E-04	2.71528523	
5.79852E-04	2.71016244	
5.81881E-04	2.70629909	
5.83403E-04	2.70341094	
5.84830E-04	2.7007114	
5.86210E-04	2.6981109	
5.87590E-04	2.69552142	
5.88966E-04	2.6910464	
5.89883E-04	2.68807143	
5.90801E-04	2.68510451	
5.91733E-04	2.6820982	
5.92681E-04	2.6790543	
5.93629E-04	2.67602341	
5.94576E-04	2.67300794	
5.95497E-04	2.67009425	
5.96391E-04	2.66728481	
5.96838E-04	2.6658894	
5.97062E-04	2.66470139	
5.97732E-04	2.66115153	
5.98403E-04	2.657618	
5.99068E-04	2.65412809	
5.99732E-04	2.65067195	
6.00395E-04	2.64724009	
6.01058E-04	2.64383591	
6.01722E-04	2.6404654	
6.02164E-04	2.63823959	
6.02773E-04	2.63313851	
6.03179E-04	2.62976196	
6.03585E-04	2.6264071	
6.03991E-04	2.62307656	
6.04397E-04	2.61977363	
6.04803E-04	2.61650197	
6.05208E-04	2.61326576	
6.05568E-04	2.61042951	
6.05778E-04	2.60879796	
6.05882E-04	2.6074217	
6.06197E-04	2.603316	
6.06511E-04	2.59924462	
6.06825E-04	2.59521188	
6.07139E-04	2.59122222	
6.07453E-04	2.58728062	
6.07767E-04	2.58339326	
6.08035E-04	2.58011528	
6.08371E-04	2.57609933	
6.08460E-04	2.57505333	
6.08706E-04	2.57022075	
6.08929E-04	2.56588687	
6.09153E-04	2.56160656	
6.09376E-04	2.55738593	
6.09600E-04	2.55323203	
6.09812E-04	2.54935502	
